     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.5279934353E-02    0.1300790431E-03    0.7416818691E-03
    0.3000000000E+01    0.1556039633E-01    0.3856142019E-03    0.2185832008E-02
    0.5000000000E+01    0.2548458634E-01    0.6353241688E-03    0.3579980157E-02
    0.7000000000E+01    0.3507085304E-01    0.8795881553E-03    0.4926700745E-02
    0.9000000000E+01    0.4433630354E-01    0.1118756710E-02    0.6228394035E-02
    0.1100000000E+02    0.5329690668E-01    0.1353154214E-02    0.7487300599E-02
    0.1300000000E+02    0.6196758604E-01    0.1583081122E-02    0.8705514380E-02
    0.1500000000E+02    0.7036230411E-01    0.1808815989E-02    0.9884994484E-02
    0.1700000000E+02    0.7849413840E-01    0.2030617302E-02    0.1102757587E-01
    0.1900000000E+02    0.8637535045E-01    0.2248725129E-02    0.1213497901E-01
    0.2100000000E+02    0.9401744848E-01    0.2463362623E-02    0.1320881871E-01
    0.2300000000E+02    0.1014312444E+00    0.2674737383E-02    0.1425061207E-01
    0.2500000000E+02    0.1086269057E+00    0.2883042685E-02    0.1526178579E-01
    0.2700000000E+02    0.1156140027E+00    0.3088458613E-02    0.1624368281E-01
    0.2900000000E+02    0.1224015519E+00    0.3291153077E-02    0.1719756832E-01
    0.3100000000E+02    0.1289980554E+00    0.3491282751E-02    0.1812463539E-01
    0.3300000000E+02    0.1354115371E+00    0.3688993923E-02    0.1902600997E-01
    0.3500000000E+02    0.1416495759E+00    0.3884423278E-02    0.1990275560E-01
    0.3700000000E+02    0.1477193362E+00    0.4077698606E-02    0.2075587764E-01
    0.3900000000E+02    0.1536275958E+00    0.4268939460E-02    0.2158632722E-01
    0.4100000000E+02    0.1593807718E+00    0.4458257753E-02    0.2239500485E-01
    0.4300000000E+02    0.1649849439E+00    0.4645758309E-02    0.2318276375E-01
    0.4500000000E+02    0.1704458770E+00    0.4831539367E-02    0.2395041289E-01
    0.4700000000E+02    0.1757690406E+00    0.5015693044E-02    0.2469871989E-01
    0.4900000000E+02    0.1809596283E+00    0.5198305769E-02    0.2542841355E-01
    0.1000000000E+02    0.4885375484E-01    0.1236532529E-02    0.6863061493E-02
    0.3000000000E+02    0.1257231720E+00    0.3391529136E-02    0.1766438227E-01
    0.5000000000E+02    0.1835067577E+00    0.5289059823E-02    0.2578649814E-01
    0.7000000000E+02    0.2285663423E+00    0.7040475862E-02    0.3212217216E-01
    0.9000000000E+02    0.2647109411E+00    0.8704763447E-02    0.3720598536E-01
    0.1100000000E+03    0.2943619546E+00    0.1031464110E-01    0.4137780845E-01
    0.1300000000E+03    0.3191333973E+00    0.1188889238E-01    0.4486421073E-01
    0.1500000000E+03    0.3401432590E+00    0.1343857957E-01    0.4782214807E-01
    0.1700000000E+03    0.3581909395E+00    0.1497033684E-01    0.5036386112E-01
    0.1900000000E+03    0.3738634948E+00    0.1648818848E-01    0.5257178495E-01
    0.2100000000E+03    0.3876019501E+00    0.1799458717E-01    0.5450785546E-01
    0.2300000000E+03    0.3997441750E+00    0.1949102354E-01    0.5621952685E-01
    0.2500000000E+03    0.4105534596E+00    0.2097839259E-01    0.5774378248E-01
    0.2700000000E+03    0.4202380695E+00    0.2245721803E-01    0.5910987978E-01
    0.2900000000E+03    0.4289649416E+00    0.2392779194E-01    0.6034127276E-01
    0.3100000000E+03    0.4368694740E+00    0.2539026274E-01    0.6145698640E-01
    0.3300000000E+03    0.4440626537E+00    0.2684469107E-01    0.6247261734E-01
