     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.4229362088E-02    0.1301896586E-03    0.9282896945E-03
    0.3000000000E+01    0.1249545521E-01    0.3865680073E-03    0.2742626944E-02
    0.5000000000E+01    0.2051439738E-01    0.6378639498E-03    0.4502765741E-02
    0.7000000000E+01    0.2829721055E-01    0.8843625927E-03    0.6211122415E-02
    0.9000000000E+01    0.3585426926E-01    0.1126330361E-02    0.7869971377E-02
    0.1100000000E+02    0.4319534742E-01    0.1364016410E-02    0.9481455383E-02
    0.1300000000E+02    0.5032966113E-01    0.1597653917E-02    0.1104759492E-01
    0.1500000000E+02    0.5726590792E-01    0.1827461259E-02    0.1257029680E-01
    0.1700000000E+02    0.6401230268E-01    0.2053643095E-02    0.1405136205E-01
    0.1900000000E+02    0.7057661067E-01    0.2276391354E-02    0.1549249312E-01
    0.2100000000E+02    0.7696617790E-01    0.2495886144E-02    0.1689530057E-01
    0.2300000000E+02    0.8318795899E-01    0.2712296584E-02    0.1826130916E-01
    0.2500000000E+02    0.8924854293E-01    0.2925781576E-02    0.1959196351E-01
    0.2700000000E+02    0.9515417680E-01    0.3136490506E-02    0.2088863327E-01
    0.2900000000E+02    0.1009107877E+00    0.3344563899E-02    0.2215261796E-01
    0.3100000000E+02    0.1065240028E+00    0.3550134013E-02    0.2338515137E-01
    0.3300000000E+02    0.1119991684E+00    0.3753325399E-02    0.2458740569E-01
    0.3500000000E+02    0.1173413671E+00    0.3954255407E-02    0.2576049528E-01
    0.3700000000E+02    0.1225554337E+00    0.4153034664E-02    0.2690548025E-01
    0.3900000000E+02    0.1276459703E+00    0.4349767506E-02    0.2802336967E-01
    0.4100000000E+02    0.1326173604E+00    0.4544552389E-02    0.2911512461E-01
    0.4300000000E+02    0.1374737810E+00    0.4737482260E-02    0.3018166102E-01
    0.4500000000E+02    0.1422192156E+00    0.4928644910E-02    0.3122385228E-01
    0.4700000000E+02    0.1468574645E+00    0.5118123294E-02    0.3224253171E-01
    0.4900000000E+02    0.1513921556E+00    0.5305995832E-02    0.3323849479E-01
    0.1000000000E+02    0.3955121730E-01    0.1245693666E-02    0.8681504958E-02
    0.3000000000E+02    0.1037349792E+00    0.3447653907E-02    0.2277274141E-01
    0.5000000000E+02    0.1536217559E+00    0.5399353246E-02    0.3372819648E-01
    0.7000000000E+02    0.1935418700E+00    0.7198201816E-02    0.4249734494E-01
    0.9000000000E+02    0.2262313747E+00    0.8899894224E-02    0.4968015398E-01
    0.1100000000E+03    0.2535047724E+00    0.1053750788E-01    0.5567454745E-01
    0.1300000000E+03    0.2766135837E+00    0.1213127987E-01    0.6075501108E-01
    0.1500000000E+03    0.2964494959E+00    0.1369388393E-01    0.6511712910E-01
    0.1700000000E+03    0.3136653808E+00    0.1523340334E-01    0.6890411648E-01
    0.1900000000E+03    0.3287504803E+00    0.1675506580E-01    0.7222330388E-01
    0.2100000000E+03    0.3420788200E+00    0.1826228636E-01    0.7515675302E-01
    0.2300000000E+03    0.3539413571E+00    0.1975731023E-01    0.7776830621E-01
    0.2500000000E+03    0.3645679089E+00    0.2124161751E-01    0.8010839486E-01
    0.2700000000E+03    0.3741424653E+00    0.2271618277E-01    0.8221739768E-01
