     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.3178407548E-02    0.7817808164E-03    0.1860313202E-03
    0.3000000000E+01    0.9427654834E-02    0.2324886602E-02    0.5518033792E-03
    0.5000000000E+01    0.1553776363E-01    0.3841585697E-02    0.9094385394E-03
    0.7000000000E+01    0.2151366057E-01    0.5332872634E-02    0.1259224844E-02
    0.9000000000E+01    0.2736003886E-01    0.6799691442E-02    0.1601436690E-02
    0.1100000000E+02    0.3308137194E-01    0.8242938727E-02    0.1936335628E-02
    0.1300000000E+02    0.3868192610E-01    0.9663466533E-02    0.2264171099E-02
    0.1500000000E+02    0.4416577240E-01    0.1106208501E-01    0.2585181128E-02
    0.1700000000E+02    0.4953679759E-01    0.1243956490E-01    0.2899592969E-02
    0.1900000000E+02    0.5479871447E-01    0.1379663981E-01    0.3207623703E-02
    0.2100000000E+02    0.5995507146E-01    0.1513400843E-01    0.3509480803E-02
    0.2300000000E+02    0.6500926161E-01    0.1645233647E-01    0.3805362661E-02
    0.2500000000E+02    0.6996453101E-01    0.1775225859E-01    0.4095459073E-02
    0.2700000000E+02    0.7482398663E-01    0.1903438011E-01    0.4379951705E-02
    0.2900000000E+02    0.7959060371E-01    0.2029927866E-01    0.4659014522E-02
    0.3100000000E+02    0.8426723270E-01    0.2154750573E-01    0.4932814189E-02
    0.3300000000E+02    0.8885660566E-01    0.2277958807E-01    0.5201510455E-02
    0.3500000000E+02    0.9336134243E-01    0.2399602905E-01    0.5465256506E-02
    0.3700000000E+02    0.9778395630E-01    0.2519730991E-01    0.5724199298E-02
    0.3900000000E+02    0.1021268594E+00    0.2638389093E-01    0.5978479873E-02
    0.4100000000E+02    0.1063923677E+00    0.2755621256E-01    0.6228233654E-02
    0.4300000000E+02    0.1105827058E+00    0.2871469644E-01    0.6473590720E-02
    0.4500000000E+02    0.1147000116E+00    0.2985974637E-01    0.6714676073E-02
    0.4700000000E+02    0.1187463400E+00    0.3099174925E-01    0.6951609878E-02
    0.4900000000E+02    0.1227236673E+00    0.3211107591E-01    0.7184507701E-02
    0.1000000000E+02    0.3023606470E-01    0.7524207260E-02    0.1769784407E-02
    0.3000000000E+02    0.8193999326E-01    0.2092544265E-01    0.4796562107E-02
    0.5000000000E+02    0.1246870527E+00    0.3266609735E-01    0.7299478030E-02
    0.7000000000E+02    0.1607584874E+00    0.4318016140E-01    0.9411922224E-02
    0.9000000000E+02    0.1917055277E+00    0.5275311055E-01    0.1122460403E-01
    0.1100000000E+03    0.2186209061E+00    0.6157997760E-01    0.1280142517E-01
    0.1300000000E+03    0.2422977436E+00    0.6979849327E-01    0.1418876882E-01
    0.1500000000E+03    0.2633266581E+00    0.7750882805E-01    0.1542117712E-01
    0.1700000000E+03    0.2821573550E+00    0.8478579073E-01    0.1652495228E-01
    0.1900000000E+03    0.2991389628E+00    0.9168660894E-01    0.1752051504E-01
    0.2100000000E+03    0.3145471992E+00    0.9825603163E-01    0.1842399304E-01
    0.2300000000E+03    0.3286031242E+00    0.1045297590E+00    0.1924831749E-01
    0.2500000000E+03    0.3414863748E+00    0.1105367997E+00    0.2000399703E-01
    0.2700000000E+03    0.3533446912E+00    0.1163011230E+00    0.2069967478E-01
    0.2900000000E+03    0.3643008961E+00    0.1218428386E+00    0.2134253650E-01
    0.3100000000E+03    0.3744580922E+00    0.1271790534E+00    0.2193861455E-01
