     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1061732142E-02    0.3915669358E-03    0.1118570048E-02
    0.3000000000E+01    0.3162514746E-02    0.1168409505E-02    0.3331834768E-02
    0.5000000000E+01    0.5233620617E-02    0.1937036188E-02    0.5513860777E-02
    0.7000000000E+01    0.7275710514E-02    0.2697648109E-02    0.7665343436E-02
    0.9000000000E+01    0.9289425481E-02    0.3450439892E-02    0.9786957363E-02
    0.1100000000E+02    0.1127538757E-01    0.4195599907E-02    0.1187935719E-01
    0.1300000000E+02    0.1323420054E-01    0.4933310516E-02    0.1394317831E-01
    0.1500000000E+02    0.1516645052E-01    0.5663748297E-02    0.1597903755E-01
    0.1700000000E+02    0.1707270665E-01    0.6387084265E-02    0.1798753387E-01
    0.1900000000E+02    0.1895352168E-01    0.7103484084E-02    0.1996924899E-01
    0.2100000000E+02    0.2080943259E-01    0.7813108262E-02    0.2192474800E-01
    0.2300000000E+02    0.2264096108E-01    0.8516112346E-02    0.2385457997E-01
    0.2500000000E+02    0.2444861419E-01    0.9212647105E-02    0.2575927849E-01
    0.2700000000E+02    0.2623288472E-01    0.9902858705E-02    0.2763936221E-01
    0.2900000000E+02    0.2799425183E-01    0.1058688888E-01    0.2949533538E-01
    0.3100000000E+02    0.2973318140E-01    0.1126487508E-01    0.3132768833E-01
    0.3300000000E+02    0.3145012658E-01    0.1193695064E-01    0.3313689794E-01
    0.3500000000E+02    0.3314552815E-01    0.1260324493E-01    0.3492342812E-01
    0.3700000000E+02    0.3481981499E-01    0.1326388349E-01    0.3668773022E-01
    0.3900000000E+02    0.3647340445E-01    0.1391898814E-01    0.3843024348E-01
    0.4100000000E+02    0.3810670274E-01    0.1456867716E-01    0.4015139541E-01
    0.4300000000E+02    0.3972010529E-01    0.1521306539E-01    0.4185160219E-01
    0.4500000000E+02    0.4131399715E-01    0.1585226434E-01    0.4353126904E-01
    0.4700000000E+02    0.4288875326E-01    0.1648638231E-01    0.4519079059E-01
    0.4900000000E+02    0.4444473883E-01    0.1711552451E-01    0.4683055121E-01
    0.1000000000E+02    0.1028583748E-01    0.3823962335E-02    0.1083676889E-01
    0.3000000000E+02    0.2886649269E-01    0.1092662904E-01    0.3041443427E-01
    0.5000000000E+02    0.4521580421E-01    0.1742826175E-01    0.4764313855E-01
    0.7000000000E+02    0.5973364473E-01    0.2344518971E-01    0.6294372415E-01
    0.9000000000E+02    0.7272817866E-01    0.2906469873E-01    0.7664052806E-01
    0.1100000000E+03    0.8444076344E-01    0.3435334286E-01    0.8898758348E-01
    0.1300000000E+03    0.9506317824E-01    0.3936261154E-01    0.1001867487E+00
    0.1500000000E+03    0.1047497944E+00    0.4413287197E-01    0.1104005139E+00
    0.1700000000E+03    0.1136263338E+00    0.4869616137E-01    0.1197612174E+00
    0.1900000000E+03    0.1217962782E+00    0.5307819661E-01    0.1283777907E+00
    0.2100000000E+03    0.1293456309E+00    0.5729984200E-01    0.1363407694E+00
    0.2300000000E+03    0.1363465038E+00    0.6137819540E-01    0.1437260681E+00
    0.2500000000E+03    0.1428598532E+00    0.6532740188E-01    0.1505978598E+00
    0.2700000000E+03    0.1489375918E+00    0.6915926990E-01    0.1570107984E+00
    0.2900000000E+03    0.1546242358E+00    0.7288374288E-01    0.1630117520E+00
    0.3100000000E+03    0.1599582021E+00    0.7650926340E-01    0.1686411690E+00
    0.3300000000E+03    0.1649728404E+00    0.8004305703E-01    0.1739341635E+00
    0.3500000000E+03    0.1696972604E+00    0.8349135526E-01    0.1789213863E+00
    0.3700000000E+03    0.1741570005E+00    0.8685957206E-01    0.1836297290E+00
    0.3900000000E+03    0.1783745727E+00    0.9015244453E-01    0.1880828969E+00
    0.4100000000E+03    0.1823699091E+00    0.9337414595E-01    0.1923018796E+00
    0.4300000000E+03    0.1861607311E+00    0.9652837693E-01    0.1963053391E+00
    0.4500000000E+03    0.1897628552E+00    0.9961843961E-01    0.2001099324E+00
    0.4700000000E+03    0.1931904499E+00    0.1026472982E+00    0.2037305810E+00
    0.4900000000E+03    0.1964562501E+00    0.1056176290E+00    0.2071806975E+00
    0.1000000000E+03    0.7873172903E-01    0.3174686068E-01    0.8296910636E-01
    0.3000000000E+03    0.1573331111E+00    0.7470839494E-01    0.1658705941E+00
    0.5000000000E+03    0.1980321105E+00    0.1070816141E+00    0.2088456327E+00
    0.7000000000E+03    0.2233250985E+00    0.1337803420E+00    0.2355823973E+00
    0.9000000000E+03    0.2406398587E+00    0.1564820582E+00    0.2539051377E+00
    0.1100000000E+04    0.2532426589E+00    0.1760963921E+00    0.2672557685E+00
    0.1300000000E+04    0.2628200803E+00    0.1932317989E+00    0.2774122406E+00
    0.1500000000E+04    0.2703376512E+00    0.2083340839E+00    0.2853927712E+00
    0.1700000000E+04    0.2763897178E+00    0.2217445583E+00    0.2918243718E+00
    0.1900000000E+04    0.2813625832E+00    0.2337312193E+00    0.2971147263E+00
    0.2100000000E+04    0.2855182584E+00    0.2445081475E+00    0.3015404482E+00
    0.2300000000E+04    0.2890406882E+00    0.2542486351E+00    0.3052958036E+00
    0.2500000000E+04    0.2920627574E+00    0.2630945134E+00    0.3085211846E+00
    0.2700000000E+04    0.2946828138E+00    0.2711629846E+00    0.3113205322E+00
    0.2900000000E+04    0.2969751694E+00    0.2785517334E+00    0.3137724127E+00
    0.3100000000E+04    0.2989969958E+00    0.2853428134E+00    0.3159372926E+00
    0.3300000000E+04    0.3007929787E+00    0.2916056404E+00    0.3178624494E+00
    0.3500000000E+04    0.3023985367E+00    0.2973993256E+00    0.3195853698E+00
    0.3700000000E+04    0.3038420961E+00    0.3027745115E+00    0.3211361505E+00
    0.3900000000E+04    0.3051467282E+00    0.3077748300E+00    0.3225392273E+00
    0.4100000000E+04    0.3063313487E+00    0.3124380712E+00    0.3238146417E+00
    0.4300000000E+04    0.3074116089E+00    0.3167971255E+00    0.3249789827E+00
    0.4500000000E+04    0.3084005684E+00    0.3208807505E+00    0.3260460969E+00
    0.4700000000E+04    0.3093092076E+00    0.3247141988E+00    0.3270276311E+00
    0.4900000000E+04    0.3101468244E+00    0.3283197343E+00    0.3279334507E+00
    0.1000000000E+04    0.2474016989E+00    0.1666323110E+00    0.2610664624E+00
    0.3000000000E+04    0.2980168565E+00    0.2820173775E+00    0.3148875095E+00
    0.5000000000E+04    0.3105415224E+00    0.3300432820E+00    0.3283606453E+00
    0.7000000000E+04    0.3161287715E+00    0.3563103656E+00    0.3344398454E+00
    0.9000000000E+04    0.3192714154E+00    0.3728666069E+00    0.3378983995E+00
    0.1100000000E+05    0.3212777953E+00    0.3842552208E+00    0.3401318561E+00
    0.1300000000E+05    0.3226658118E+00    0.3925685208E+00    0.3416947800E+00
    0.1500000000E+05    0.3236808621E+00    0.3989038172E+00    0.3428509514E+00
    0.1700000000E+05    0.3244540089E+00    0.4038919364E+00    0.3437417911E+00
    0.1900000000E+05    0.3250615299E+00    0.4079212626E+00    0.3444499201E+00
    0.2100000000E+05    0.3255507920E+00    0.4112439873E+00    0.3450268406E+00
    0.2300000000E+05    0.3259527406E+00    0.4140309910E+00    0.3455063284E+00
    0.2500000000E+05    0.3262884358E+00    0.4164021669E+00    0.3459114580E+00
    0.2700000000E+05    0.3265727001E+00    0.4184441172E+00    0.3462585319E+00
    0.2900000000E+05    0.3268162637E+00    0.4202209573E+00    0.3465593968E+00
    0.3100000000E+05    0.3270270825E+00    0.4217811695E+00    0.3468228703E+00
    0.3300000000E+05    0.3272111782E+00    0.4231620937E+00    0.3470556519E+00
    0.3500000000E+05    0.3273731907E+00    0.4243929544E+00    0.3472629235E+00
