     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.3178870583E-02    0.9120724567E-03
    0.3000000000E+01    0.9431746059E-02    0.2712303157E-02
    0.5000000000E+01    0.1554892336E-01    0.4481622473E-02
    0.7000000000E+01    0.2153514460E-01    0.6221148117E-02
    0.9000000000E+01    0.2739492968E-01    0.7931942306E-02
    0.1100000000E+02    0.3313258913E-01    0.9615015111E-02
    0.1300000000E+02    0.3875223608E-01    0.1127132756E-01
    0.1500000000E+02    0.4425779737E-01    0.1290179454E-01
    0.1700000000E+02    0.4965302398E-01    0.1450728748E-01
    0.1900000000E+02    0.5494150074E-01    0.1608863687E-01
    0.2100000000E+02    0.6012665541E-01    0.1764663461E-01
    0.2300000000E+02    0.6521176720E-01    0.1918203617E-01
    0.2500000000E+02    0.7019997470E-01    0.2069556267E-01
    0.2700000000E+02    0.7509428335E-01    0.2218790277E-01
    0.2900000000E+02    0.7989757242E-01    0.2365971444E-01
    0.3100000000E+02    0.8461260157E-01    0.2511162665E-01
    0.3300000000E+02    0.8924201700E-01    0.2654424096E-01
    0.3500000000E+02    0.9378835722E-01    0.2795813291E-01
    0.3700000000E+02    0.9825405849E-01    0.2935385348E-01
    0.3900000000E+02    0.1026414599E+00    0.3073193034E-01
    0.4100000000E+02    0.1069528083E+00    0.3209286905E-01
    0.4300000000E+02    0.1111902625E+00    0.3343715421E-01
    0.4500000000E+02    0.1153558980E+00    0.3476525056E-01
    0.4700000000E+02    0.1194517106E+00    0.3607760394E-01
    0.4900000000E+02    0.1234796204E+00    0.3737464224E-01
    0.1000000000E+02    0.3027876355E-01    0.8776882703E-02
    0.3000000000E+02    0.8226595151E-01    0.2438811976E-01
    0.5000000000E+02    0.1254686920E+00    0.3801754727E-01
    0.7000000000E+02    0.1620998325E+00    0.5016332158E-01
    0.9000000000E+02    0.1936694163E+00    0.6115755532E-01
    0.1100000000E+03    0.2212442921E+00    0.7123033139E-01
    0.1300000000E+03    0.2456007315E+00    0.8054646852E-01
    0.1500000000E+03    0.2673180652E+00    0.8922756509E-01
    0.1700000000E+03    0.2868382654E+00    0.9736571373E-01
    0.1900000000E+03    0.3045050738E+00    0.1050323128E+00
    0.2100000000E+03    0.3205904162E+00    0.1122838906E+00
    0.2300000000E+03    0.3353126735E+00    0.1191660537E+00
    0.2500000000E+03    0.3488495972E+00    0.1257162252E+00
    0.2700000000E+03    0.3613476195E+00    0.1319655831E+00
    0.2900000000E+03    0.3729286818E+00    0.1379404586E+00
    0.3100000000E+03    0.3836953250E+00    0.1436633626E+00
    0.3300000000E+03    0.3937345391E+00    0.1491537512E+00
    0.3500000000E+03    0.4031207134E+00    0.1544286051E+00
    0.3700000000E+03    0.4119179262E+00    0.1595028743E+00
    0.3900000000E+03    0.4201817401E+00    0.1643898241E+00
    0.4100000000E+03    0.4279606275E+00    0.1691013068E+00
    0.4300000000E+03    0.4352971101E+00    0.1736479790E+00
    0.4500000000E+03    0.4422286803E+00    0.1780394751E+00
    0.4700000000E+03    0.4487885520E+00    0.1822845496E+00
    0.4900000000E+03    0.4550062768E+00    0.1863911929E+00
    0.1000000000E+03    0.2079021735E+00    0.6629760509E-01
    0.3000000000E+03    0.3784080427E+00    0.1408321270E+00
    0.5000000000E+03    0.4579951947E+00    0.1883949151E+00
    0.7000000000E+03    0.5049467649E+00    0.2227019355E+00
    0.9000000000E+03    0.5359445667E+00    0.2488368275E+00
    0.1100000000E+04    0.5578897645E+00    0.2694604071E+00
    0.1300000000E+04    0.5742036470E+00    0.2861645774E+00
