     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.0000000000E+00    0.1306301964E-02
    0.3000000000E+01    0.0000000000E+00    0.3904226709E-02
    0.5000000000E+01    0.0000000000E+00    0.6482761805E-02
    0.7000000000E+01    0.0000000000E+00    0.9042123518E-02
    0.9000000000E+01    0.0000000000E+00    0.1158252491E-01
    0.1100000000E+02    0.0000000000E+00    0.1410417590E-01
    0.1300000000E+02    0.0000000000E+00    0.1660728330E-01
    0.1500000000E+02    0.0000000000E+00    0.1909205093E-01
    0.1700000000E+02    0.0000000000E+00    0.2155867960E-01
    0.1900000000E+02    0.0000000000E+00    0.2400736722E-01
    0.2100000000E+02    0.0000000000E+00    0.2643830881E-01
    0.2300000000E+02    0.0000000000E+00    0.2885169659E-01
    0.2500000000E+02    0.0000000000E+00    0.3124772001E-01
    0.2700000000E+02    0.0000000000E+00    0.3362656581E-01
    0.2900000000E+02    0.0000000000E+00    0.3598841805E-01
    0.3100000000E+02    0.0000000000E+00    0.3833345818E-01
    0.3300000000E+02    0.0000000000E+00    0.4066186506E-01
    0.3500000000E+02    0.0000000000E+00    0.4297381504E-01
    0.3700000000E+02    0.0000000000E+00    0.4526948198E-01
    0.3900000000E+02    0.0000000000E+00    0.4754903729E-01
    0.4100000000E+02    0.0000000000E+00    0.4981265001E-01
    0.4300000000E+02    0.0000000000E+00    0.5206048678E-01
    0.4500000000E+02    0.0000000000E+00    0.5429271197E-01
    0.4700000000E+02    0.0000000000E+00    0.5650948764E-01
    0.4900000000E+02    0.0000000000E+00    0.5871097364E-01
    0.1000000000E+02    0.0000000000E+00    0.1284568120E-01
    0.3000000000E+02    0.0000000000E+00    0.3716302839E-01
    0.5000000000E+02    0.0000000000E+00    0.5980603236E-01
    0.7000000000E+02    0.0000000000E+00    0.8094186537E-01
    0.9000000000E+02    0.0000000000E+00    0.1007161618E+00
    0.1100000000E+03    0.0000000000E+00    0.1192563782E+00
    0.1300000000E+03    0.0000000000E+00    0.1366745443E+00
    0.1500000000E+03    0.0000000000E+00    0.1530695276E+00
    0.1700000000E+03    0.0000000000E+00    0.1685289118E+00
    0.1900000000E+03    0.0000000000E+00    0.1831305618E+00
    0.2100000000E+03    0.0000000000E+00    0.1969439354E+00
    0.2300000000E+03    0.0000000000E+00    0.2100311879E+00
    0.2500000000E+03    0.0000000000E+00    0.2224481076E+00
    0.2700000000E+03    0.0000000000E+00    0.2342449104E+00
    0.2900000000E+03    0.0000000000E+00    0.2454669187E+00
    0.3100000000E+03    0.0000000000E+00    0.2561551433E+00
    0.3300000000E+03    0.0000000000E+00    0.2663467844E+00
    0.3500000000E+03    0.0000000000E+00    0.2760756636E+00
    0.3700000000E+03    0.0000000000E+00    0.2853725996E+00
    0.3900000000E+03    0.0000000000E+00    0.2942657338E+00
    0.4100000000E+03    0.0000000000E+00    0.3027808150E+00
    0.4300000000E+03    0.0000000000E+00    0.3109414485E+00
    0.4500000000E+03    0.0000000000E+00    0.3187693142E+00
    0.4700000000E+03    0.0000000000E+00    0.3262843596E+00
    0.4900000000E+03    0.0000000000E+00    0.3335049688E+00
    0.1000000000E+03    0.0000000000E+00    0.1101331952E+00
    0.3000000000E+03    0.0000000000E+00    0.2508753450E+00
    0.5000000000E+03    0.0000000000E+00    0.3370102148E+00
    0.7000000000E+03    0.0000000000E+00    0.3951551483E+00
    0.9000000000E+03    0.0000000000E+00    0.4370464553E+00
    0.1100000000E+04    0.0000000000E+00    0.4686636155E+00
    0.1300000000E+04    0.0000000000E+00    0.4933734711E+00
    0.1500000000E+04    0.0000000000E+00    0.5132166445E+00
    0.1700000000E+04    0.0000000000E+00    0.5295020049E+00
    0.1900000000E+04    0.0000000000E+00    0.5431076848E+00
    0.2100000000E+04    0.0000000000E+00    0.5546447995E+00
    0.2300000000E+04    0.0000000000E+00    0.5645517684E+00
    0.2500000000E+04    0.0000000000E+00    0.5731512925E+00
    0.2700000000E+04    0.0000000000E+00    0.5806861700E+00
