     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.6330581508E-02    0.5198643612E-03
    0.3000000000E+01    0.1862641185E-01    0.1538517117E-02
    0.5000000000E+01    0.3045876622E-01    0.2530682236E-02
    0.7000000000E+01    0.4185410251E-01    0.3498152742E-02
    0.9000000000E+01    0.5283688731E-01    0.4442572309E-02
    0.1100000000E+02    0.6342977949E-01    0.5365449701E-02
    0.1300000000E+02    0.7365379396E-01    0.6268171607E-02
    0.1500000000E+02    0.8352844799E-01    0.7152014090E-02
    0.1700000000E+02    0.9307189217E-01    0.8018152805E-02
    0.1900000000E+02    0.1023010280E+00    0.8867672136E-02
    0.2100000000E+02    0.1112316136E+00    0.9701573390E-02
    0.2300000000E+02    0.1198783588E+00    0.1052078215E-01
    0.2500000000E+02    0.1282550107E+00    0.1132615487E-01
    0.2700000000E+02    0.1363744319E+00    0.1211848487E-01
    0.2900000000E+02    0.1442486699E+00    0.1289850764E-01
    0.3100000000E+02    0.1518890213E+00    0.1366690577E-01
    0.3300000000E+02    0.1593060894E+00    0.1442431325E-01
    0.3500000000E+02    0.1665098366E+00    0.1517131953E-01
    0.3700000000E+02    0.1735096325E+00    0.1590847304E-01
    0.3900000000E+02    0.1803142973E+00    0.1663628455E-01
    0.4100000000E+02    0.1869321417E+00    0.1735523006E-01
    0.4300000000E+02    0.1933710033E+00    0.1806575360E-01
    0.4500000000E+02    0.1996382802E+00    0.1876826961E-01
    0.4700000000E+02    0.2057409610E+00    0.1946316527E-01
    0.4900000000E+02    0.2116856536E+00    0.2015080252E-01
    0.1000000000E+02    0.5818071981E-01    0.4906614388E-02
    0.3000000000E+02    0.1480974031E+00    0.1328411907E-01
    0.5000000000E+02    0.2146007214E+00    0.2049200591E-01
    0.7000000000E+02    0.2659613147E+00    0.2700647992E-01
    0.9000000000E+02    0.3069263858E+00    0.3307105852E-01
    0.1100000000E+03    0.3404226205E+00    0.3881862233E-01
    0.1300000000E+03    0.3683576568E+00    0.4432566356E-01
    0.1500000000E+03    0.3920314607E+00    0.4963834171E-01
    0.1700000000E+03    0.4123625855E+00    0.5478577886E-01
    0.1900000000E+03    0.4300198473E+00    0.5978718060E-01
    0.2100000000E+03    0.4455026486E+00    0.6465580386E-01
    0.2300000000E+03    0.4591919642E+00    0.6940124127E-01
