     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)
    0.4300000000E+03    0.2304443862E+00    0.2374959476E+00
    0.4500000000E+03    0.2364045629E+00    0.2426179176E+00
    0.4700000000E+03    0.2421745958E+00    0.2475002753E+00
    0.4900000000E+03    0.2477662706E+00    0.2521590104E+00
    0.1000000000E+03    0.8461492914E-01    0.9279445110E-01
    0.3000000000E+03    0.1860131831E+00    0.1969582887E+00
    0.5000000000E+03    0.2504986036E+00    0.2544091297E+00
    0.7000000000E+03    0.2979196299E+00    0.2906167556E+00
    0.9000000000E+03    0.3353425159E+00    0.3153281477E+00
    0.1100000000E+04    0.3660788855E+00    0.3331463992E+00
    0.1300000000E+04    0.3919688517E+00    0.3465335811E+00
    0.1500000000E+04    0.4141589795E+00    0.3569223237E+00
    0.1700000000E+04    0.4334232972E+00    0.3651992850E+00
    0.1900000000E+04    0.4503152158E+00    0.3719399873E+00
    0.2100000000E+04    0.4652473714E+00    0.3775325504E+00
    0.2300000000E+04    0.4785372273E+00    0.3822471106E+00
    0.2500000000E+04    0.4904349398E+00    0.3862767734E+00
    0.2700000000E+04    0.5011413505E+00    0.3897627895E+00
    0.2900000000E+04    0.5108201422E+00    0.3928105770E+00
    0.3100000000E+04    0.5196063616E+00    0.3955002220E+00
    0.3300000000E+04    0.5276125812E+00    0.3978935396E+00
    0.3500000000E+04    0.5349334673E+00    0.4000389301E+00
    0.3700000000E+04    0.5416492381E+00    0.4019747842E+00
    0.3900000000E+04    0.5478283283E+00    0.4037319155E+00
    0.4100000000E+04    0.5535294732E+00    0.4053353250E+00
    0.4300000000E+04    0.5588033581E+00    0.4068055004E+00
    0.4500000000E+04    0.5636939398E+00    0.4081593861E+00
    0.4700000000E+04    0.5682395142E+00    0.4094111151E+00
    0.4900000000E+04    0.5724735868E+00    0.4105725689E+00
    0.1000000000E+04    0.3514095532E+00    0.3249124707E+00
    0.3000000000E+04    0.5153173208E+00    0.3941959411E+00
    0.5000000000E+04    0.5744831490E+00    0.4111226482E+00
    0.7000000000E+04    0.6038589131E+00    0.4191752616E+00
    0.9000000000E+04    0.6210303421E+00    0.4240351157E+00
    0.1100000000E+05    0.6321563875E+00    0.4273346877E+00
    0.1300000000E+05    0.6398940358E+00    0.4297385149E+00
    0.1500000000E+05    0.6455594601E+00    0.4315747754E+00
    0.1700000000E+05    0.6498727415E+00    0.4330265051E+00
    0.1900000000E+05    0.6532585020E+00    0.4342046999E+00
    0.2100000000E+05    0.6559822403E+00    0.4351809273E+00
    0.2300000000E+05    0.6582179549E+00    0.4360035578E+00
    0.2500000000E+05    0.6600841622E+00    0.4367065312E+00
    0.2700000000E+05    0.6616642303E+00    0.4373144010E+00
    0.2900000000E+05    0.6630184246E+00    0.4378453896E+00
    0.3100000000E+05    0.6641913416E+00    0.4383133160E+00
    0.3300000000E+05    0.6652166596E+00    0.4387288568E+00
    0.3500000000E+05    0.6661202673E+00    0.4391003954E+00
    0.3700000000E+05    0.6669223801E+00    0.4394346089E+00
    0.3900000000E+05    0.6676390046E+00    0.4397368825E+00
    0.4100000000E+05    0.6682829742E+00    0.4400116092E+00
    0.4300000000E+05    0.6688646938E+00    0.4402624085E+00
    0.4500000000E+05    0.6693926855E+00    0.4404922900E+00
    0.4700000000E+05    0.6698739940E+00    0.4407037775E+00
    0.4900000000E+05    0.6703144919E+00    0.4408990030E+00
    0.1000000000E+05    0.6271373697E+00    0.4258267603E+00
    0.3000000000E+05    0.6636252248E+00    0.4380865062E+00
    0.5000000000E+05    0.6705210100E+00    0.4409910951E+00
    0.7000000000E+05    0.6733745633E+00    0.4423040213E+00
    0.9000000000E+05    0.6749256596E+00    0.4430538193E+00
    0.1100000000E+06    0.6758979858E+00    0.4435392516E+00
    0.1300000000E+06    0.6765637091E+00    0.4438793454E+00
    0.1500000000E+06    0.6770477398E+00    0.4441309476E+00
    0.1700000000E+06    0.6774153534E+00    0.4443246573E+00
    0.1900000000E+06    0.6777039476E+00    0.4444784147E+00
    0.2100000000E+06    0.6779364743E+00    0.4446034365E+00
    0.2300000000E+06    0.6781277934E+00    0.4447070971E+00
    0.2500000000E+06    0.6782879465E+00    0.4447944451E+00
    0.2700000000E+06    0.6784239622E+00    0.4448690533E+00
    0.2900000000E+06    0.6785409055E+00    0.4449335215E+00
    0.3100000000E+06    0.6786425189E+00    0.4449897868E+00
    0.3300000000E+06    0.6787316268E+00    0.4450393223E+00
    0.3500000000E+06    0.6788104007E+00    0.4450832680E+00
    0.3700000000E+06    0.6788805373E+00    0.4451225200E+00
    0.3900000000E+06    0.6789433816E+00    0.4451577927E+00
    0.4100000000E+06    0.6790000133E+00    0.4451896621E+00
    0.4300000000E+06    0.6790513093E+00    0.4452185985E+00
    0.4500000000E+06    0.6790979889E+00    0.4452449891E+00
    0.4700000000E+06    0.6791406479E+00    0.4452691557E+00
    0.4900000000E+06    0.6791797837E+00    0.4452913683E+00
    0.1000000000E+06    0.6754619494E+00    0.4433199771E+00
    0.3000000000E+06    0.6785934340E+00    0.4449625784E+00
    0.5000000000E+06    0.6791981640E+00    0.4453018145E+00
    0.7000000000E+06    0.6794545542E+00    0.4454484830E+00
    0.9000000000E+06    0.6795962223E+00    0.4455303068E+00
    0.1100000000E+07    0.6796860885E+00    0.4455824980E+00
    0.1300000000E+07    0.6797481806E+00    0.4456186798E+00
    0.1500000000E+07    0.6797936584E+00    0.4456452338E+00
    0.1700000000E+07    0.6798284097E+00    0.4456655478E+00
    0.1900000000E+07    0.6798558343E+00    0.4456815870E+00
    0.2100000000E+07    0.6798780325E+00    0.4456945698E+00
    0.2300000000E+07    0.6798963717E+00    0.4457052919E+00
    0.2500000000E+07    0.6799117806E+00    0.4457142949E+00
    0.2700000000E+07    0.6799249120E+00    0.4457219603E+00
    0.2900000000E+07    0.6799362380E+00    0.4457285643E+00
    0.3100000000E+07    0.6799461086E+00    0.4457343123E+00
    0.3300000000E+07    0.6799547889E+00    0.4457393597E+00
    0.3500000000E+07    0.6799624832E+00    0.4457438266E+00
    0.3700000000E+07    0.6799693516E+00    0.4457478070E+00
    0.3900000000E+07    0.6799755212E+00    0.4457513759E+00
    0.4100000000E+07    0.6799810943E+00    0.4457545933E+00
    0.4300000000E+07    0.6799861542E+00    0.4457575085E+00
    0.4500000000E+07    0.6799907693E+00    0.4457601616E+00
    0.4700000000E+07    0.6799949964E+00    0.4457625862E+00
    0.4900000000E+07    0.6799988830E+00    0.4457648103E+00
    0.1000000000E+07    0.6796456756E+00    0.4455590008E+00
    0.3000000000E+07    0.6799413370E+00    0.4457315346E+00
    0.5000000000E+07    0.6800007113E+00    0.4457658547E+00
    0.7000000000E+07    0.6800264681E+00    0.4457803860E+00
    0.9000000000E+07    0.6800409978E+00    0.4457883362E+00
    0.1100000000E+08    0.6800504061E+00    0.4457933060E+00
    0.1300000000E+08    0.6800570441E+00    0.4457966780E+00
    0.1500000000E+08    0.6800620113E+00    0.4457990963E+00
    0.1700000000E+08    0.6800658911E+00    0.4458009010E+00
    0.1900000000E+08    0.6800690223E+00    0.4458022884E+00
    0.2100000000E+08    0.6800716153E+00    0.4458033797E+00
    0.2300000000E+08    0.6800738077E+00    0.4458042536E+00
    0.2500000000E+08    0.6800756935E+00    0.4458049635E+00
    0.2700000000E+08    0.6800773389E+00    0.4458055469E+00
    0.2900000000E+08    0.6800787923E+00    0.4458060307E+00
    0.3100000000E+08    0.6800800896E+00    0.4458064350E+00
    0.3300000000E+08    0.6800812581E+00    0.4458067746E+00
    0.3500000000E+08    0.6800823190E+00    0.4458070613E+00
    0.3700000000E+08    0.6800832890E+00    0.4458073039E+00
    0.3900000000E+08    0.6800841814E+00    0.4458075097E+00
    0.4100000000E+08    0.6800850069E+00    0.4458076844E+00
    0.4300000000E+08    0.6800857744E+00    0.4458078326E+00
    0.4500000000E+08    0.6800864912E+00    0.4458079580E+00
    0.4700000000E+08    0.6800871633E+00    0.4458080638E+00
    0.4900000000E+08    0.6800877958E+00    0.4458081527E+00
    0.1000000000E+08    0.6800461512E+00    0.4457910812E+00
    0.3000000000E+08    0.6800794586E+00    0.4458062418E+00
    0.5000000000E+08    0.6800880986E+00    0.4458081914E+00
    0.7000000000E+08    0.6800928485E+00    0.4458084546E+00
    0.9000000000E+08    0.6800961613E+00    0.4458082325E+00
    0.1100000000E+09    0.6800987491E+00    0.4458078290E+00
    0.1300000000E+09    0.6801009040E+00    0.4458073510E+00
    0.1500000000E+09    0.6801027714E+00    0.4458068436E+00
    0.1700000000E+09    0.6801044337E+00    0.4458063275E+00
    0.1900000000E+09    0.6801059417E+00    0.4458058131E+00
    0.2100000000E+09    0.6801073291E+00    0.4458053056E+00
    0.2300000000E+09    0.6801086191E+00    0.4458048077E+00
    0.2500000000E+09    0.6801098288E+00    0.4458043206E+00
    0.2700000000E+09    0.6801109707E+00    0.4458038447E+00
    0.2900000000E+09    0.6801120547E+00    0.4458033801E+00
    0.3100000000E+09    0.6801130883E+00    0.4458029265E+00
    0.3300000000E+09    0.6801140777E+00    0.4458024835E+00
    0.3500000000E+09    0.6801150279E+00    0.4458020508E+00
    0.3700000000E+09    0.6801159431E+00    0.4458016279E+00
    0.3900000000E+09    0.6801168267E+00    0.4458012143E+00
    0.4100000000E+09    0.6801176816E+00    0.4458008096E+00
    0.4300000000E+09    0.6801185104E+00    0.4458004134E+00
    0.4500000000E+09    0.6801193152E+00    0.4458000252E+00
    0.4700000000E+09    0.6801200980E+00    0.4457996447E+00
    0.4900000000E+09    0.6801208604E+00    0.4457992714E+00
    0.1000000000E+09    0.6800975225E+00    0.4458080445E+00
