     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)
    0.3500000000E+07    0.6801958303E+00    0.4450747693E+00
    0.3700000000E+07    0.6801997070E+00    0.4451095109E+00
    0.3900000000E+07    0.6802034164E+00    0.4451405688E+00
    0.4100000000E+07    0.6802069767E+00    0.4451684848E+00
    0.4300000000E+07    0.6802104032E+00    0.4451936997E+00
    0.4500000000E+07    0.6802137090E+00    0.4452165758E+00
    0.4700000000E+07    0.6802169051E+00    0.4452374138E+00
    0.4900000000E+07    0.6802200011E+00    0.4452564650E+00
    0.1000000000E+07    0.6801082316E+00    0.4434244931E+00
    0.3000000000E+07    0.6801852488E+00    0.4449669390E+00
    0.5000000000E+07    0.6802215142E+00    0.4452653881E+00
    0.7000000000E+07    0.6802480672E+00    0.4453874265E+00
    0.9000000000E+07    0.6802699049E+00    0.4454513955E+00
    0.1100000000E+08    0.6802888445E+00    0.4454893646E+00
    0.1300000000E+08    0.6803057765E+00    0.4455135723E+00
    0.1500000000E+08    0.6803212135E+00    0.4455296793E+00
    0.1700000000E+08    0.6803354817E+00    0.4455406535E+00
    0.1900000000E+08    0.6803488042E+00    0.4455481950E+00
    0.2100000000E+08    0.6803613410E+00    0.4455533442E+00
    0.2300000000E+08    0.6803732119E+00    0.4455567716E+00
    0.2500000000E+08    0.6803845089E+00    0.4455589273E+00
    0.2700000000E+08    0.6803953050E+00    0.4455601235E+00
    0.2900000000E+08    0.6804056587E+00    0.4455605833E+00
    0.3100000000E+08    0.6804156182E+00    0.4455604697E+00
    0.3300000000E+08    0.6804252234E+00    0.4455599042E+00
    0.3500000000E+08    0.6804345081E+00    0.4455589790E+00
    0.3700000000E+08    0.6804435009E+00    0.4455577651E+00
    0.3900000000E+08    0.6804522265E+00    0.4455563180E+00
    0.4100000000E+08    0.6804607065E+00    0.4455546813E+00
    0.4300000000E+08    0.6804689594E+00    0.4455528901E+00
    0.4500000000E+08    0.6804770017E+00    0.4455509725E+00
    0.4700000000E+08    0.6804848482E+00    0.4455489513E+00
    0.4900000000E+08    0.6804925116E+00    0.4455468452E+00
    0.1000000000E+08    0.6802796689E+00    0.4454726335E+00
    0.3000000000E+08    0.6804106851E+00    0.4455605898E+00
    0.5000000000E+08    0.6804962784E+00    0.4455457653E+00
    0.7000000000E+08    0.6805642886E+00    0.4455223027E+00
    0.9000000000E+08    0.6806222271E+00    0.4454982585E+00
    0.1100000000E+09    0.6806734378E+00    0.4454751234E+00
    0.1300000000E+09    0.6807197528E+00    0.4454531729E+00
    0.1500000000E+09    0.6807623033E+00    0.4454323847E+00
    0.1700000000E+09    0.6808018450E+00    0.4454126616E+00
    0.1900000000E+09    0.6808389122E+00    0.4453938942E+00
    0.2100000000E+09    0.6808738987E+00    0.4453759807E+00
    0.2300000000E+09    0.6809071047E+00    0.4453588308E+00
    0.2500000000E+09    0.6809387648E+00    0.4453423664E+00
    0.2700000000E+09    0.6809690671E+00    0.4453265201E+00
    0.2900000000E+09    0.6809981644E+00    0.4453112341E+00
    0.3100000000E+09    0.6810261831E+00    0.4452964582E+00
    0.3300000000E+09    0.6810532293E+00    0.4452821489E+00
    0.3500000000E+09    0.6810793929E+00    0.4452682682E+00
    0.3700000000E+09    0.6811047507E+00    0.4452547827E+00
    0.3900000000E+09    0.6811293693E+00    0.4452416631E+00
    0.4100000000E+09    0.6811533066E+00    0.4452288832E+00
    0.4300000000E+09    0.6811766133E+00    0.4452164199E+00
    0.4500000000E+09    0.6811993343E+00    0.4452042524E+00
    0.4700000000E+09    0.6812215095E+00    0.4451923619E+00
    0.4900000000E+09    0.6812431743E+00    0.4451807318E+00
    0.1000000000E+09    0.6806485367E+00    0.4454865483E+00
