     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1700000000E+04    0.6450029478E+00    0.2186077913E+00
    0.1900000000E+04    0.6485507066E+00    0.2309716179E+00
    0.2100000000E+04    0.6514482403E+00    0.2420610635E+00
    0.2300000000E+04    0.6538590937E+00    0.2520630858E+00
    0.2500000000E+04    0.6558962512E+00    0.2611298981E+00
    0.2700000000E+04    0.6576402629E+00    0.2693866416E+00
    0.2900000000E+04    0.6591500969E+00    0.2769371263E+00
    0.3100000000E+04    0.6604699101E+00    0.2838681774E+00
    0.3300000000E+04    0.6616334214E+00    0.2902529655E+00
    0.3500000000E+04    0.6626668221E+00    0.2961535844E+00
    0.3700000000E+04    0.6635907647E+00    0.3016230684E+00
    0.3900000000E+04    0.6644217529E+00    0.3067069840E+00
    0.4100000000E+04    0.6651731331E+00    0.3114446989E+00
    0.4300000000E+04    0.6658558145E+00    0.3158704002E+00
    0.4500000000E+04    0.6664788012E+00    0.3200139193E+00
    0.4700000000E+04    0.6670495903E+00    0.3239014036E+00
    0.4900000000E+04    0.6675744746E+00    0.3275558676E+00
    0.1000000000E+04    0.6222876562E+00    0.1613577589E+00
    0.3000000000E+04    0.6598314437E+00    0.2804752212E+00
    0.5000000000E+04    0.6678213979E+00    0.3293021663E+00
    0.7000000000E+04    0.6712934627E+00    0.3558676370E+00
    0.9000000000E+04    0.6732344139E+00    0.3725687530E+00
    0.1100000000E+05    0.6744739457E+00    0.3840392688E+00
    0.1300000000E+05    0.6753340551E+00    0.3924036813E+00
    0.1500000000E+05    0.6759658230E+00    0.3987731692E+00
    0.1700000000E+05    0.6764495241E+00    0.4037853691E+00
    0.1900000000E+05    0.6768317549E+00    0.4078323417E+00
    0.2100000000E+05    0.6771414174E+00    0.4111684123E+00
    0.2300000000E+05    0.6773973895E+00    0.4139657719E+00
    0.2500000000E+05    0.6776125241E+00    0.4163451564E+00
    0.2700000000E+05    0.6777958749E+00    0.4183937311E+00
    0.2900000000E+05    0.6779540036E+00    0.4201759997E+00
    0.3100000000E+05    0.6780917817E+00    0.4217407195E+00
    0.3300000000E+05    0.6782129025E+00    0.4231254303E+00
    0.3500000000E+05    0.6783202162E+00    0.4243595044E+00
    0.3700000000E+05    0.6784159579E+00    0.4254662535E+00
    0.3900000000E+05    0.6785019051E+00    0.4264644153E+00
    0.4100000000E+05    0.6785794888E+00    0.4273692227E+00
    0.4300000000E+05    0.6786498743E+00    0.4281931867E+00
    0.4500000000E+05    0.6787140198E+00    0.4289466782E+00
    0.4700000000E+05    0.6787727209E+00    0.4296383672E+00
    0.4900000000E+05    0.6788266433E+00    0.4302755574E+00
    0.1000000000E+05    0.6739157383E+00    0.3787912189E+00
    0.3000000000E+05    0.6780251826E+00    0.4209829854E+00
    0.5000000000E+05    0.6788519914E+00    0.4305756892E+00
    0.7000000000E+05    0.6792072487E+00    0.4348218315E+00
    0.9000000000E+05    0.6794050635E+00    0.4372170292E+00
    0.1100000000E+06    0.6795312370E+00    0.4387549092E+00
    0.1300000000E+06    0.6796187997E+00    0.4398258497E+00
    0.1500000000E+06    0.6796831765E+00    0.4406144547E+00
    0.1700000000E+06    0.6797325382E+00    0.4412193498E+00
    0.1900000000E+06    0.6797716178E+00    0.4416980170E+00
    0.2100000000E+06    0.6798033469E+00    0.4420862227E+00
    0.2300000000E+06    0.6798296381E+00    0.4424073875E+00
    0.2500000000E+06    0.6798517930E+00    0.4426774900E+00
    0.2700000000E+06    0.6798707276E+00    0.4429078050E+00
    0.2900000000E+06    0.6798871058E+00    0.4431065155E+00
    0.3100000000E+06    0.6799014204E+00    0.4432797049E+00
    0.3300000000E+06    0.6799140450E+00    0.4434319895E+00
    0.3500000000E+06    0.6799252677E+00    0.4435669357E+00
    0.3700000000E+06    0.6799353147E+00    0.4436873424E+00
    0.3900000000E+06    0.6799443658E+00    0.4437954368E+00
    0.4100000000E+06    0.6799525657E+00    0.4438930136E+00
    0.4300000000E+06    0.6799600325E+00    0.4439815347E+00
    0.4500000000E+06    0.6799668632E+00    0.4440622032E+00
    0.4700000000E+06    0.6799731383E+00    0.4441360182E+00
    0.4900000000E+06    0.6799789252E+00    0.4442038161E+00
    0.1000000000E+06    0.6794744222E+00    0.4380615430E+00
    0.3000000000E+06    0.6798944954E+00    0.4431959831E+00
    0.5000000000E+06    0.6799816538E+00    0.4442356835E+00
    0.7000000000E+06    0.6800206588E+00    0.4446818742E+00
    0.9000000000E+06    0.6800433909E+00    0.4449295705E+00
    0.1100000000E+07    0.6800586131E+00    0.4450869290E+00
    0.1300000000E+07    0.6800697245E+00    0.4451956237E+00
    0.1500000000E+07    0.6800783260E+00    0.4452751208E+00
    0.1700000000E+07    0.6800852731E+00    0.4453357309E+00
    0.1900000000E+07    0.6800910665E+00    0.4453834247E+00
    0.2100000000E+07    0.6800960193E+00    0.4454218984E+00
    0.2300000000E+07    0.6801003379E+00    0.4454535624E+00
    0.2500000000E+07    0.6801041645E+00    0.4454800553E+00
    0.2700000000E+07    0.6801076002E+00    0.4455025300E+00
    0.2900000000E+07    0.6801107190E+00    0.4455218210E+00
    0.3100000000E+07    0.6801135768E+00    0.4455385472E+00
    0.3300000000E+07    0.6801162162E+00    0.4455531773E+00
    0.3500000000E+07    0.6801186706E+00    0.4455660726E+00
    0.3700000000E+07    0.6801209665E+00    0.4455775162E+00
    0.3900000000E+07    0.6801231253E+00    0.4455877330E+00
    0.4100000000E+07    0.6801251644E+00    0.4455969039E+00
    0.4300000000E+07    0.6801270981E+00    0.4456051760E+00
    0.4500000000E+07    0.6801289385E+00    0.4456126703E+00
    0.4700000000E+07    0.6801306955E+00    0.4456194870E+00
    0.4900000000E+07    0.6801323778E+00    0.4456257100E+00
    0.1000000000E+07    0.6800516652E+00    0.4450161570E+00
    0.3000000000E+07    0.6801121776E+00    0.4455304725E+00
    0.5000000000E+07    0.6801331933E+00    0.4456286213E+00
    0.7000000000E+07    0.6801469029E+00    0.4456681333E+00
    0.9000000000E+07    0.6801575455E+00    0.4456884362E+00
    0.1100000000E+08    0.6801664715E+00    0.4457001818E+00
    0.1300000000E+08    0.6801742821E+00    0.4457074233E+00
    0.1500000000E+08    0.6801812993E+00    0.4457120299E+00
    0.1700000000E+08    0.6801877172E+00    0.4457149784E+00
    0.1900000000E+08    0.6801936626E+00    0.4457168263E+00
    0.2100000000E+08    0.6801992235E+00    0.4457179137E+00
    0.2300000000E+08    0.6802044638E+00    0.4457184590E+00
    0.2500000000E+08    0.6802094315E+00    0.4457186079E+00
    0.2700000000E+08    0.6802141639E+00    0.4457184614E+00
    0.2900000000E+08    0.6802186903E+00    0.4457180909E+00
    0.3100000000E+08    0.6802230347E+00    0.4457175487E+00
    0.3300000000E+08    0.6802272166E+00    0.4457168733E+00
    0.3500000000E+08    0.6802312523E+00    0.4457160938E+00
    0.3700000000E+08    0.6802351556E+00    0.4457152326E+00
    0.3900000000E+08    0.6802389383E+00    0.4457143070E+00
    0.4100000000E+08    0.6802426103E+00    0.4457133304E+00
    0.4300000000E+08    0.6802461806E+00    0.4457123137E+00
    0.4500000000E+08    0.6802496569E+00    0.4457112653E+00
    0.4700000000E+08    0.6802530457E+00    0.4457101923E+00
    0.4900000000E+08    0.6802563533E+00    0.4457091001E+00
    0.1000000000E+08    0.6801621760E+00    0.4456950483E+00
    0.3000000000E+08    0.6802208840E+00    0.4457178386E+00
    0.5000000000E+08    0.6802579782E+00    0.4457085483E+00
    0.7000000000E+08    0.6802872476E+00    0.4456972609E+00
    0.9000000000E+08    0.6803121111E+00    0.4456862895E+00
    0.1100000000E+09    0.6803340541E+00    0.4456759631E+00
    0.1300000000E+09    0.6803538813E+00    0.4456662807E+00
    0.1500000000E+09    0.6803720859E+00    0.4456571776E+00
    0.1700000000E+09    0.6803889960E+00    0.4456485830E+00
    0.1900000000E+09    0.6804048430E+00    0.4456404333E+00
    0.2100000000E+09    0.6804197969E+00    0.4456326744E+00
    0.2300000000E+09    0.6804339871E+00    0.4456252609E+00
    0.2500000000E+09    0.6804475147E+00    0.4456181549E+00
    0.2700000000E+09    0.6804604606E+00    0.4456113242E+00
    0.2900000000E+09    0.6804728905E+00    0.4456047419E+00
    0.3100000000E+09    0.6804848587E+00    0.4455983846E+00
    0.3300000000E+09    0.6804964106E+00    0.4455922326E+00
    0.3500000000E+09    0.6805075849E+00    0.4455862685E+00
    0.3700000000E+09    0.6805184145E+00    0.4455804774E+00
    0.3900000000E+09    0.6805289280E+00    0.4455748459E+00
    0.4100000000E+09    0.6805391500E+00    0.4455693625E+00
    0.4300000000E+09    0.6805491025E+00    0.4455640169E+00
    0.4500000000E+09    0.6805588046E+00    0.4455587997E+00
    0.4700000000E+09    0.6805682734E+00    0.4455537028E+00
    0.4900000000E+09    0.6805775240E+00    0.4455487188E+00
    0.1000000000E+09    0.6803233875E+00    0.4456810429E+00
