     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.2122281144E-02    0.1043255822E-02
    0.3000000000E+01    0.6314597044E-02    0.3107545946E-02
    0.5000000000E+01    0.1043884536E-01    0.5142863960E-02
    0.7000000000E+01    0.1449687717E-01    0.7149971727E-02
    0.9000000000E+01    0.1849047558E-01    0.9129602617E-02
    0.1100000000E+02    0.2242135880E-01    0.1108246284E-01
    0.1300000000E+02    0.2629118309E-01    0.1300923270E-01
    0.1500000000E+02    0.3010154547E-01    0.1491056781E-01
    0.1700000000E+02    0.3385398640E-01    0.1678710017E-01
    0.1900000000E+02    0.3754999220E-01    0.1863943928E-01
    0.2100000000E+02    0.4119099747E-01    0.2046817312E-01
    0.2300000000E+02    0.4477838725E-01    0.2227386912E-01
    0.2500000000E+02    0.4831349921E-01    0.2405707506E-01
    0.2700000000E+02    0.5179762559E-01    0.2581831992E-01
    0.2900000000E+02    0.5523201515E-01    0.2755811469E-01
    0.3100000000E+02    0.5861787500E-01    0.2927695318E-01
    0.3300000000E+02    0.6195637227E-01    0.3097531269E-01
    0.3500000000E+02    0.6524863580E-01    0.3265365477E-01
    0.3700000000E+02    0.6849575768E-01    0.3431242583E-01
    0.3900000000E+02    0.7169879473E-01    0.3595205779E-01
    0.4100000000E+02    0.7485876994E-01    0.3757296867E-01
    0.4300000000E+02    0.7797667378E-01    0.3917556319E-01
    0.4500000000E+02    0.8105346549E-01    0.4076023324E-01
    0.4700000000E+02    0.8409007435E-01    0.4232735848E-01
    0.4900000000E+02    0.8708740079E-01    0.4387730674E-01
    0.1000000000E+02    0.2046365165E-01    0.1010933595E-01
    0.3000000000E+02    0.5693093742E-01    0.2842012326E-01
    0.5000000000E+02    0.8857160687E-01    0.4464595136E-01
    0.7000000000E+02    0.1163922429E+00    0.5919830528E-01
    0.9000000000E+02    0.1411300652E+00    0.7237865746E-01
    0.1100000000E+03    0.1633376622E+00    0.8441374047E-01
    0.1300000000E+03    0.1834376932E+00    0.9547802817E-01
    0.1500000000E+03    0.2017592549E+00    0.1057085130E+00
    0.1700000000E+03    0.2185626859E+00    0.1152146882E+00
    0.1900000000E+03    0.2340568744E+00    0.1240854577E+00
    0.2100000000E+03    0.2484115801E+00    0.1323940250E+00
    0.2300000000E+03    0.2617663679E+00    0.1402014216E+00
    0.2500000000E+03    0.2742371908E+00    0.1475591000E+00
    0.2700000000E+03    0.2859213137E+00    0.1545108715E+00
    0.2900000000E+03    0.2969010454E+00    0.1610943749E+00
    0.3100000000E+03    0.3072466036E+00    0.1673422074E+00
    0.3300000000E+03    0.3170183388E+00    0.1732828049E+00
    0.3500000000E+03    0.3262684781E+00    0.1789411363E+00
    0.3700000000E+03    0.3350425076E+00    0.1843392564E+00
    0.3900000000E+03    0.3433802769E+00    0.1894967519E+00
    0.4100000000E+03    0.3513168888E+00    0.1944311029E+00
    0.4300000000E+03    0.3588834234E+00    0.1991579805E+00
    0.4500000000E+03    0.3661075295E+00    0.2036914916E+00
    0.4700000000E+03    0.3730139127E+00    0.2080443836E+00
    0.4900000000E+03    0.3796247402E+00    0.2122282157E+00
    0.1000000000E+03    0.1525211759E+00    0.7852743022E-01
    0.3000000000E+03    0.3021491155E+00    0.1642583841E+00
    0.5000000000E+03    0.3828256380E+00    0.2142600578E+00
    0.7000000000E+03    0.4352754033E+00    0.2481374112E+00
    0.9000000000E+03    0.4724887497E+00    0.2729164514E+00
    0.1100000000E+04    0.5003118238E+00    0.2919471240E+00
    0.1300000000E+04    0.5218813221E+00    0.3070764102E+00
    0.1500000000E+04    0.5390644662E+00    0.3194205520E+00
    0.1700000000E+04    0.5530517148E+00    0.3296993820E+00
    0.1900000000E+04    0.5646404395E+00    0.3384003662E+00
    0.2100000000E+04    0.5743852881E+00    0.3458665465E+00
    0.2300000000E+04    0.5826839307E+00    0.3523469595E+00
    0.2500000000E+04    0.5898287219E+00    0.3580271157E+00
    0.2700000000E+04    0.5960392057E+00    0.3630482389E+00
    0.2900000000E+04    0.6014832967E+00    0.3675198560E+00
    0.3100000000E+04    0.6062914955E+00    0.3715282902E+00
    0.3300000000E+04    0.6105666723E+00    0.3751425429E+00
    0.3500000000E+04    0.6143909472E+00    0.3784184612E+00
    0.3700000000E+04    0.6178306237E+00    0.3814017495E+00
    0.3900000000E+04    0.6209397872E+00    0.3841301858E+00
    0.4100000000E+04    0.6237629692E+00    0.3866352780E+00
    0.4300000000E+04    0.6263371486E+00    0.3889435190E+00
    0.4500000000E+04    0.6286932731E+00    0.3910773516E+00
    0.4700000000E+04    0.6308574293E+00    0.3930559165E+00
    0.4900000000E+04    0.6328517530E+00    0.3948956411E+00
    0.1000000000E+04    0.4873377897E+00    0.2830119473E+00
    0.3000000000E+04    0.6039598976E+00    0.3695773080E+00
    0.5000000000E+04    0.6337912437E+00    0.3957679466E+00
    0.7000000000E+04    0.6470632864E+00    0.4085236792E+00
    0.9000000000E+04    0.6544977921E+00    0.4160852776E+00
    0.1100000000E+05    0.6592316485E+00    0.4210921030E+00
    0.1300000000E+05    0.6625027895E+00    0.4246530285E+00
    0.1500000000E+05    0.6648952041E+00    0.4273159086E+00
    0.1700000000E+05    0.6667194555E+00    0.4293827005E+00
    0.1900000000E+05    0.6681556043E+00    0.4310335612E+00
    0.2100000000E+05    0.6693151031E+00    0.4323826578E+00
    0.2300000000E+05    0.6702705683E+00    0.4335058576E+00
    0.2500000000E+05    0.6710713095E+00    0.4344555513E+00
    0.2700000000E+05    0.6717519692E+00    0.4352690847E+00
    0.2900000000E+05    0.6723375892E+00    0.4359737987E+00
    0.3100000000E+05    0.6728467158E+00    0.4365901708E+00
    0.3300000000E+05    0.6732933743E+00    0.4371338418E+00
    0.3500000000E+05    0.6736883655E+00    0.4376169648E+00
    0.3700000000E+05    0.6740401405E+00    0.4380491260E+00
    0.3900000000E+05    0.6743554060E+00    0.4384379891E+00
    0.4100000000E+05    0.6746395516E+00    0.4387897535E+00
    0.4300000000E+05    0.6748969576E+00    0.4391094891E+00
    0.4500000000E+05    0.6751312203E+00    0.4394013817E+00
    0.4700000000E+05    0.6753453199E+00    0.4396689180E+00
    0.4900000000E+05    0.6755417468E+00    0.4399150257E+00
    0.1000000000E+05    0.6571020970E+00    0.4188194949E+00
    0.3000000000E+05    0.6726007493E+00    0.4362919549E+00
    0.5000000000E+05    0.6756340015E+00    0.4400308329E+00
    0.7000000000E+05    0.6769208135E+00    0.4416614473E+00
    0.9000000000E+05    0.6776314735E+00    0.4425750258E+00
    0.1100000000E+06    0.6780819268E+00    0.4431593353E+00
    0.1300000000E+06    0.6783928953E+00    0.4435652240E+00
    0.1500000000E+06    0.6786204515E+00    0.4438635960E+00
    0.1700000000E+06    0.6787941749E+00    0.4440921778E+00
    0.1900000000E+06    0.6789311423E+00    0.4442728922E+00
    0.2100000000E+06    0.6790419003E+00    0.4444193500E+00
    0.2300000000E+06    0.6791333142E+00    0.4445404482E+00
    0.2500000000E+06    0.6792100447E+00    0.4446422480E+00
    0.2700000000E+06    0.6792753668E+00    0.4447290216E+00
    0.2900000000E+06    0.6793316493E+00    0.4448038668E+00
    0.3100000000E+06    0.6793806477E+00    0.4448690846E+00
    0.3300000000E+06    0.6794236908E+00    0.4449264198E+00
    0.3500000000E+06    0.6794618025E+00    0.4449772198E+00
    0.3700000000E+06    0.6794957850E+00    0.4450225412E+00
    0.3900000000E+06    0.6795262753E+00    0.4450632248E+00
    0.4100000000E+06    0.6795537860E+00    0.4450999474E+00
    0.4300000000E+06    0.6795787338E+00    0.4451332604E+00
    0.4500000000E+06    0.6796014613E+00    0.4451636173E+00
    0.4700000000E+06    0.6796222527E+00    0.4451913948E+00
    0.4900000000E+06    0.6796413456E+00    0.4452169079E+00
    0.1000000000E+06    0.6778794039E+00    0.4428961094E+00
    0.3000000000E+06    0.6793569676E+00    0.4448375592E+00
    0.5000000000E+06    0.6796503189E+00    0.4452289001E+00
    0.7000000000E+06    0.6797759566E+00    0.4453968399E+00
    0.9000000000E+06    0.6798458267E+00    0.4454901443E+00
    0.1100000000E+07    0.6798903728E+00    0.4455494899E+00
    0.1300000000E+07    0.6799212872E+00    0.4455905412E+00
    0.1500000000E+07    0.6799440220E+00    0.4456206140E+00
    0.1700000000E+07    0.6799614624E+00    0.4456435827E+00
    0.1900000000E+07    0.6799752784E+00    0.4456616913E+00
    0.2100000000E+07    0.6799865038E+00    0.4456763289E+00
    0.2300000000E+07    0.6799958129E+00    0.4456884016E+00
    0.2500000000E+07    0.6800036643E+00    0.4456985257E+00
    0.2700000000E+07    0.6800103809E+00    0.4457071347E+00
    0.2900000000E+07    0.6800161966E+00    0.4457145425E+00
    0.3100000000E+07    0.6800212848E+00    0.4457209820E+00
    0.3300000000E+07    0.6800257772E+00    0.4457266297E+00
    0.3500000000E+07    0.6800297753E+00    0.4457316215E+00
    0.3700000000E+07    0.6800333588E+00    0.4457360642E+00
    0.3900000000E+07    0.6800365908E+00    0.4457400423E+00
    0.4100000000E+07    0.6800395226E+00    0.4457436243E+00
    0.4300000000E+07    0.6800421955E+00    0.4457468654E+00
    0.4500000000E+07    0.6800446439E+00    0.4457498114E+00
    0.4700000000E+07    0.6800468960E+00    0.4457525000E+00
