     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7321894282E-02    0.1289105800E-03    0.9352451966E-04    0.5092183587E-02
    0.3000000000E+01    0.2118727764E-01    0.3756117020E-03    0.2804234379E-03    0.1473779457E-01
    0.5000000000E+01    0.3410360643E-01    0.6088503922E-03    0.4671225206E-03    0.2372644392E-01
    0.7000000000E+01    0.4616511577E-01    0.8300664794E-03    0.6536221577E-03    0.3212326098E-01
    0.9000000000E+01    0.5745396365E-01    0.1040507518E-02    0.8399227382E-03    0.3998503472E-01
    0.1100000000E+02    0.6804210556E-01    0.1241259323E-02    0.1026024650E-02    0.4736150772E-01
    0.1300000000E+02    0.7799283051E-01    0.1433270906E-02    0.1211928279E-02    0.5429643653E-01
    0.1500000000E+02    0.8736202761E-01    0.1617374985E-02    0.1397634013E-02    0.6082846604E-01
    0.1700000000E+02    0.9619923693E-01    0.1794304933E-02    0.1583142234E-02    0.6699185501E-01
    0.1900000000E+02    0.1045485261E+00    0.1964708883E-02    0.1768453327E-02    0.7281708135E-01
    0.2100000000E+02    0.1124492258E+00    0.2129161514E-02    0.1953567675E-02    0.7833134990E-01
    0.2300000000E+02    0.1199365494E+00    0.2288173958E-02    0.2138485658E-02    0.8355902046E-01
    0.2500000000E+02    0.1270421181E+00    0.2442202156E-02    0.2323207658E-02    0.8852197036E-01
    0.2700000000E+02    0.1337944076E+00    0.2591653953E-02    0.2507734053E-02    0.9323990301E-01
    0.2900000000E+02    0.1402191299E+00    0.2736895130E-02    0.2692065223E-02    0.9773061143E-01
    0.3100000000E+02    0.1463395604E+00    0.2878254562E-02    0.2876201545E-02    0.1020102044E+00
    0.3300000000E+02    0.1521768200E+00    0.3016028652E-02    0.3060143394E-02    0.1060933014E+00
    0.3500000000E+02    0.1577501188E+00    0.3150485138E-02    0.3243891146E-02    0.1099932007E+00
    0.3700000000E+02    0.1630769672E+00    0.3281866391E-02    0.3427445177E-02    0.1137220253E+00
    0.3900000000E+02    0.1681733602E+00    0.3410392270E-02    0.3610805859E-02    0.1172908505E+00
    0.4100000000E+02    0.1730539376E+00    0.3536262611E-02    0.3793973564E-02    0.1207098142E+00
    0.4300000000E+02    0.1777321247E+00    0.3659659386E-02    0.3976948664E-02    0.1239882143E+00
    0.4500000000E+02    0.1822202555E+00    0.3780748608E-02    0.4159731529E-02    0.1271345943E+00
    0.4700000000E+02    0.1865296817E+00    0.3899681987E-02    0.4342322530E-02    0.1301568176E+00
    0.4900000000E+02    0.1906708681E+00    0.4016598396E-02    0.4524722033E-02    0.1330621347E+00
    0.1000000000E+02    0.6283148018E-01    0.1142032315E-02    0.9329985034E-03    0.4373106978E-01
    0.3000000000E+02    0.1433160141E+00    0.2808040825E-02    0.2784157716E-02    0.9989585083E-01
    0.5000000000E+02    0.1926814204E+00    0.4074340444E-02    0.4615850089E-02    0.1344730659E+00
    0.7000000000E+02    0.2260526071E+00    0.5149153991E-02    0.6428447073E-02    0.1579351937E+00
    0.9000000000E+02    0.2501184500E+00    0.6118020580E-02    0.8222310415E-02    0.1749191696E+00
    0.1100000000E+03    0.2682938886E+00    0.7021456579E-02    0.9997792488E-02    0.1877951404E+00
    0.1300000000E+03    0.2825047650E+00    0.7880653885E-02    0.1175523661E-01    0.1979013133E+00
    0.1500000000E+03    0.2939197759E+00    0.8707548785E-02    0.1349497733E-01    0.2060507292E+00
    0.1700000000E+03    0.3032893048E+00    0.9509268557E-02    0.1521734071E-01    0.2127660254E+00
    0.1900000000E+03    0.3111172322E+00    0.1029027949E-01    0.1692264460E-01    0.2183985600E+00
    0.2100000000E+03    0.3177544874E+00    0.1105349972E-01    0.1861119889E-01    0.2231933222E+00
    0.2300000000E+03    0.3234529972E+00    0.1180090897E-01    0.2028330577E-01    0.2273263905E+00
    0.2500000000E+03    0.3283983027E+00    0.1253389846E-01    0.2193925995E-01    0.2309275950E+00
    0.2700000000E+03    0.3327300767E+00    0.1325347947E-01    0.2357934891E-01    0.2340947839E+00
    0.2900000000E+03    0.3365554745E+00    0.1396041176E-01    0.2520385311E-01    0.2369031121E+00
    0.3100000000E+03    0.3399580771E+00    0.1465528496E-01    0.2681304621E-01    0.2394112686E+00
    0.3300000000E+03    0.3430040365E+00    0.1533857123E-01    0.2840719528E-01    0.2416657583E+00
    0.3500000000E+03    0.3457463941E+00    0.1601066024E-01    0.2998656098E-01    0.2437039124E+00
    0.3700000000E+03    0.3482281750E+00    0.1667188268E-01    0.3155139777E-01    0.2455560482E+00
    0.3900000000E+03    0.3504846462E+00    0.1732252641E-01    0.3310195410E-01    0.2472470450E+00
    0.4100000000E+03    0.3525449894E+00    0.1796284764E-01    0.3463847256E-01    0.2487975133E+00
    0.4300000000E+03    0.3544335593E+00    0.1859307888E-01    0.3616119008E-01    0.2502246748E+00
    0.4500000000E+03    0.3561708419E+00    0.1921343450E-01    0.3767033809E-01    0.2515430321E+00
    0.4700000000E+03    0.3577741931E+00    0.1982411477E-01    0.3916614265E-01    0.2527648867E+00
    0.4900000000E+03    0.3592584147E+00    0.2042530887E-01    0.4064882466E-01    0.2539007421E+00
    0.1000000000E+03    0.2597985769E+00    0.6576298465E-02    0.9112327444E-02    0.1817707042E+00
