     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2117148956E-02    0.7805797049E-03    0.2803168626E-03    0.1717722847E-02
    0.3000000000E+01    0.6269295479E-02    0.2314223147E-02    0.8389684960E-03    0.5086826436E-02
    0.5000000000E+01    0.1031548220E-01    0.3812360464E-02    0.1394996945E-02    0.8370356956E-02
    0.7000000000E+01    0.1425980499E-01    0.5276344592E-02    0.1948425482E-02    0.1157161731E-01
    0.9000000000E+01    0.1810615018E-01    0.6707458253E-02    0.2499277097E-02    0.1469374154E-01
    0.1100000000E+02    0.2185820777E-01    0.8106918461E-02    0.3047574498E-02    0.1773970551E-01
    0.1300000000E+02    0.2551948375E-01    0.9475880692E-02    0.3593340119E-02    0.2071233675E-01
    0.1500000000E+02    0.2909331138E-01    0.1081544274E-01    0.4136596123E-02    0.2361432364E-01
    0.1700000000E+02    0.3258286176E-01    0.1212664830E-01    0.4677364404E-02    0.2644822385E-01
    0.1900000000E+02    0.3599115357E-01    0.1341049025E-01    0.5215666594E-02    0.2921647223E-01
    0.2100000000E+02    0.3932106214E-01    0.1466791373E-01    0.5751524066E-02    0.3192138809E-01
    0.2300000000E+02    0.4257532786E-01    0.1589981903E-01    0.6284957938E-02    0.3456518197E-01
    0.2500000000E+02    0.4575656406E-01    0.1710706417E-01    0.6815989075E-02    0.3714996202E-01
    0.2700000000E+02    0.4886726424E-01    0.1829046744E-01    0.7344638096E-02    0.3967773980E-01
    0.2900000000E+02    0.5190980894E-01    0.1945080962E-01    0.7870925375E-02    0.4215043581E-01
    0.3100000000E+02    0.5488647201E-01    0.2058883619E-01    0.8394871047E-02    0.4456988456E-01
    0.3300000000E+02    0.5779942660E-01    0.2170525925E-01    0.8916495009E-02    0.4693783937E-01
    0.3500000000E+02    0.6065075062E-01    0.2280075944E-01    0.9435816925E-02    0.4925597682E-01
    0.3700000000E+02    0.6344243198E-01    0.2387598765E-01    0.9952856229E-02    0.5152590091E-01
    0.3900000000E+02    0.6617637336E-01    0.2493156664E-01    0.1046763213E-01    0.5374914692E-01
    0.4100000000E+02    0.6885439677E-01    0.2596809257E-01    0.1098016361E-01    0.5592718513E-01
    0.4300000000E+02    0.7147824779E-01    0.2698613641E-01    0.1149046944E-01    0.5806142418E-01
    0.4500000000E+02    0.7404959954E-01    0.2798624528E-01    0.1199856817E-01    0.6015321428E-01
    0.4700000000E+02    0.7657005640E-01    0.2896894370E-01    0.1250447812E-01    0.6220385024E-01
    0.4900000000E+02    0.7904115754E-01    0.2993473475E-01    0.1300821743E-01    0.6421457429E-01
    0.1000000000E+02    0.1999374162E-01    0.7411071425E-02    0.2773743666E-02    0.1622606347E-01
    0.3000000000E+02    0.5340623756E-01    0.2002256709E-01    0.8133189663E-02    0.4336670466E-01
    0.5000000000E+02    0.8025866368E-01    0.3041144163E-01    0.1325927870E-01    0.6520534380E-01
    0.7000000000E+02    0.1023470749E+00    0.3916557898E-01    0.1817081563E-01    0.8319129356E-01
    0.9000000000E+02    0.1208633192E+00    0.4667438940E-01    0.2288456819E-01    0.9828669006E-01
    0.1100000000E+03    0.1366298351E+00    0.5320686874E-01    0.2741553826E-01    0.1111557212E+00
    0.1300000000E+03    0.1502327865E+00    0.5895546164E-01    0.3177719076E-01    0.1222719492E+00
    0.1500000000E+03    0.1621014435E+00    0.6406199979E-01    0.3598164764E-01    0.1319823174E+00
    0.1700000000E+03    0.1725575415E+00    0.6863371220E-01    0.4003985311E-01    0.1405469590E+00
    0.1900000000E+03    0.1818470859E+00    0.7275347627E-01    0.4396171502E-01    0.1481648544E+00
