     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5216100821E-03    0.3214067418E-03    0.5606525265E-03    0.1354343628E-01
    0.3000000000E+01    0.1501859894E-02    0.9317060138E-03    0.1678103600E-02    0.3900314979E-01
    0.5000000000E+01    0.2406271146E-02    0.1503029268E-02    0.2790449535E-02    0.6250286567E-01
    0.7000000000E+01    0.3243319241E-02    0.2039917670E-02    0.3897730159E-02    0.8426127697E-01
    0.9000000000E+01    0.4020261886E-02    0.2546234629E-02    0.4999984875E-02    0.1044656810E+00
    0.1100000000E+02    0.4743350183E-02    0.3025285994E-02    0.6097252668E-02    0.1232774193E+00
    0.1300000000E+02    0.5417997293E-02    0.3479915741E-02    0.7189572115E-02    0.1408362246E+00
    0.1500000000E+02    0.6048914280E-02    0.3912582772E-02    0.8276981383E-02    0.1572637222E+00
    0.1700000000E+02    0.6640220370E-02    0.4325423017E-02    0.9359518240E-02    0.1726662718E+00
    0.1900000000E+02    0.7195533054E-02    0.4720300001E-02    0.1043722006E-01    0.1871372908E+00
    0.2100000000E+02    0.7718042229E-02    0.5098846282E-02    0.1151012381E-01    0.2007591653E+00
    0.2300000000E+02    0.8210571562E-02    0.5462497631E-02    0.1257826611E-01    0.2136048321E+00
    0.2500000000E+02    0.8675629585E-02    0.5812521372E-02    0.1364168316E-01    0.2257390968E+00
    0.2700000000E+02    0.9115452469E-02    0.6150040015E-02    0.1470041079E-01    0.2372197364E+00
    0.2900000000E+02    0.9532040014E-02    0.6476051061E-02    0.1575448450E-01    0.2480984272E+00
    0.3100000000E+02    0.9927186078E-02    0.6791443679E-02    0.1680393936E-01    0.2584215304E+00
    0.3300000000E+02    0.1030250443E-01    0.7097012816E-02    0.1784881013E-01    0.2682307580E+00
    0.3500000000E+02    0.1065945078E-01    0.7393471182E-02    0.1888913120E-01    0.2775637420E+00
    0.3700000000E+02    0.1099934172E-01    0.7681459472E-02    0.1992493659E-01    0.2864545217E+00
    0.3900000000E+02    0.1132337087E-01    0.7961555120E-02    0.2095626000E-01    0.2949339624E+00
    0.4100000000E+02    0.1163262302E-01    0.8234279825E-02    0.2198313477E-01    0.3030301175E+00
    0.4300000000E+02    0.1192808615E-01    0.8500106035E-02    0.2300559389E-01    0.3107685416E+00
    0.4500000000E+02    0.1221066209E-01    0.8759462568E-02    0.2402367006E-01    0.3181725629E+00
    0.4700000000E+02    0.1248117564E-01    0.9012739481E-02    0.2503739559E-01    0.3252635207E+00
    0.4900000000E+02    0.1274038267E-01    0.9260292317E-02    0.2604680251E-01    0.3320609729E+00
    0.1000000000E+02    0.4388181598E-02    0.2788980918E-02    0.5549239716E-02    0.1140364382E+00
    0.3000000000E+02    0.9732188425E-02    0.6635022930E-02    0.1627978710E-01    0.2533267184E+00
    0.5000000000E+02    0.1286596535E-01    0.9382024798E-02    0.2654989641E-01    0.3353553045E+00
    0.7000000000E+02    0.1492558242E-01    0.1158173805E-01    0.3639262568E-01    0.3894971665E+00
    0.9000000000E+02    0.1638225847E-01    0.1345088146E-01    0.4583786446E-01    0.4279533612E+00
    0.1100000000E+03    0.1746668868E-01    0.1509189724E-01    0.5491270449E-01    0.4567053637E+00
    0.1300000000E+03    0.1830516328E-01    0.1656028514E-01    0.6364175967E-01    0.4790320989E+00
    0.1500000000E+03    0.1897263813E-01    0.1788955753E-01    0.7204744335E-01    0.4968823273E+00
    0.1700000000E+03    0.1951641710E-01    0.1910183370E-01    0.8015020919E-01    0.5114875698E+00
    0.1900000000E+03    0.1996782955E-01    0.2021282012E-01    0.8796876125E-01    0.5236645773E+00
    0.2100000000E+03    0.2034844999E-01    0.2123434842E-01    0.9552023772E-01    0.5339765653E+00
    0.2300000000E+03    0.2067362125E-01    0.2217575819E-01    0.1028203720E+00    0.5428246193E+00
    0.2500000000E+03    0.2095455333E-01    0.2304469494E-01    0.1098836343E+00    0.5505021907E+00
    0.2700000000E+03    0.2119962727E-01    0.2384759451E-01    0.1167233567E+00    0.5572289808E+00
    0.2900000000E+03    0.2141523470E-01    0.2458999105E-01    0.1233518433E+00    0.5631727729E+00
    0.3100000000E+03    0.2160633501E-01    0.2527672125E-01    0.1297804685E+00    0.5684639369E+00
    0.3300000000E+03    0.2177683526E-01    0.2591206519E-01    0.1360197634E+00    0.5732053231E+00
    0.3500000000E+03    0.2192985519E-01    0.2649984706E-01    0.1420794932E+00    0.5774791723E+00
    0.3700000000E+03    0.2206791598E-01    0.2704350952E-01    0.1479687267E+00    0.5813520409E+00
    0.3900000000E+03    0.2219307718E-01    0.2754617043E-01    0.1536958972E+00    0.5848783763E+00
    0.4100000000E+03    0.2230703775E-01    0.2801066707E-01    0.1592688583E+00    0.5881031565E+00
    0.4300000000E+03    0.2241121156E-01    0.2843959165E-01    0.1646949334E+00    0.5910638669E+00
    0.4500000000E+03    0.2250678483E-01    0.2883532025E-01    0.1699809599E+00    0.5937920012E+00
    0.4700000000E+03    0.2259476007E-01    0.2920003689E-01    0.1751333300E+00    0.5963142152E+00
    0.4900000000E+03    0.2267599034E-01    0.2953575385E-01    0.1801580261E+00    0.5986532234E+00
    0.1000000000E+03    0.1696149807E-01    0.1429573384E-01    0.5041999132E-01    0.4432956721E+00
    0.3000000000E+03    0.2151358294E-01    0.2494003523E-01    0.1265904616E+00    0.5658929529E+00
    0.5000000000E+03    0.2271430855E-01    0.2969332366E-01    0.1826242623E+00    0.5997602224E+00
    0.7000000000E+03    0.2325864108E-01    0.3170552268E-01    0.2264364844E+00    0.6158134996E+00
    0.9000000000E+03    0.2356434786E-01    0.3226323777E-01    0.2621288312E+00    0.6252372178E+00
    0.1100000000E+04    0.2375738761E-01    0.3201598964E-01    0.2920604857E+00    0.6314579367E+00
    0.1300000000E+04    0.2388865985E-01    0.3131775956E-01    0.3176992690E+00    0.6358821552E+00
    0.1500000000E+04    0.2398259526E-01    0.3037117198E-01    0.3400161880E+00    0.6391954916E+00
    0.1700000000E+04    0.2405234680E-01    0.2929618178E-01    0.3596859017E+00    0.6417727905E+00
    0.1900000000E+04    0.2410560518E-01    0.2816536286E-01    0.3771962612E+00    0.6438366131E+00
    0.2100000000E+04    0.2414715680E-01    0.2702310270E-01    0.3929118287E+00    0.6455276091E+00
    0.2300000000E+04    0.2418012987E-01    0.2589652952E-01    0.4071125854E+00    0.6469391172E+00
    0.2500000000E+04    0.2420665096E-01    0.2480196811E-01    0.4200185355E+00    0.6481355688E+00
    0.2700000000E+04    0.2422821343E-01    0.2374887229E-01    0.4318059263E+00    0.6491629074E+00
    0.2900000000E+04    0.2424589483E-01    0.2274228102E-01    0.4426182866E+00    0.6500547964E+00
