     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2066640268E-02    0.1914560262E-03    0.1870104100E-03    0.1844636974E-01
    0.3000000000E+01    0.5846120859E-02    0.5478918227E-03    0.5604998209E-03    0.5219634835E-01
    0.5000000000E+01    0.9217449905E-02    0.8741356057E-03    0.9332826856E-03    0.8231990234E-01
    0.7000000000E+01    0.1224326886E-01    0.1175176889E-02    0.1305361393E-02    0.1093727079E+00
    0.9000000000E+01    0.1497402810E-01    0.1454992055E-02    0.1676738321E-02    0.1338023840E+00
    0.1100000000E+02    0.1745081467E-01    0.1716785005E-02    0.2047415835E-02    0.1559735442E+00
    0.1300000000E+02    0.1970742782E-01    0.1963162857E-02    0.2417396292E-02    0.1761861872E+00
    0.1500000000E+02    0.2177192602E-01    0.2196266199E-02    0.2786682035E-02    0.1946894051E+00
    0.1700000000E+02    0.2366779596E-01    0.2417866955E-02    0.3155275396E-02    0.2116917438E+00
    0.1900000000E+02    0.2541484711E-01    0.2629442862E-02    0.3523178700E-02    0.2273691321E+00
    0.2100000000E+02    0.2702990415E-01    0.2832234773E-02    0.3890394257E-02    0.2418710195E+00
    0.2300000000E+02    0.2852734867E-01    0.3027291222E-02    0.4256924368E-02    0.2553251789E+00
    0.2500000000E+02    0.2991954696E-01    0.3215503411E-02    0.4622771324E-02    0.2678414996E+00
    0.2700000000E+02    0.3121719109E-01    0.3397632925E-02    0.4987937404E-02    0.2795150117E+00
    0.2900000000E+02    0.3242957285E-01    0.3574333861E-02    0.5352424878E-02    0.2904283158E+00
    0.3100000000E+02    0.3356480572E-01    0.3746170634E-02    0.5716236005E-02    0.3006535517E+00
    0.3300000000E+02    0.3463000587E-01    0.3913632416E-02    0.6079373034E-02    0.3102540037E+00
    0.3500000000E+02    0.3563144080E-01    0.4077144907E-02    0.6441838202E-02    0.3192854200E+00
    0.3700000000E+02    0.3657465216E-01    0.4237080002E-02    0.6803633738E-02    0.3277971020E+00
    0.3900000000E+02    0.3746455789E-01    0.4393763767E-02    0.7164761860E-02    0.3358328104E+00
    0.4100000000E+02    0.3830553750E-01    0.4547483073E-02    0.7525224776E-02    0.3434315226E+00
    0.4300000000E+02    0.3910150381E-01    0.4698491116E-02    0.7885024684E-02    0.3506280693E+00
