     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2072036395E-02    0.6393841257E-04    0.4673939510E-03    0.1681299910E-01
    0.3000000000E+01    0.5889494605E-02    0.1835693056E-03    0.1400063675E-02    0.4780151752E-01
    0.5000000000E+01    0.9325702313E-02    0.2936612320E-03    0.2329920327E-02    0.7571068533E-01
    0.7000000000E+01    0.1243493854E-01    0.3956593483E-03    0.3256977231E-02    0.1009782083E+00
    0.9000000000E+01    0.1526165058E-01    0.4907359322E-03    0.4181247625E-02    0.1239625726E+00
    0.1100000000E+02    0.1784258314E-01    0.5798508857E-03    0.5102744664E-02    0.1449601925E+00
    0.1300000000E+02    0.2020837727E-01    0.6637969520E-03    0.6021481416E-02    0.1642182885E+00
    0.1500000000E+02    0.2238478685E-01    0.7432339512E-03    0.6937470868E-02    0.1819446869E+00
    0.1700000000E+02    0.2439361538E-01    0.8187150096E-03    0.7850725923E-02    0.1983153669E+00
    0.1900000000E+02    0.2625344527E-01    0.8907068749E-03    0.8761259403E-02    0.2134803360E+00
    0.2100000000E+02    0.2798021129E-01    0.9596058078E-03    0.9669084050E-02    0.2275682516E+00
    0.2300000000E+02    0.2958765579E-01    0.1025750128E-02    0.1057421252E-01    0.2406900891E+00
    0.2500000000E+02    0.3108769313E-01    0.1089430205E-02    0.1147665740E-01    0.2529420789E+00
    0.2700000000E+02    0.3249070372E-01    0.1150896472E-02    0.1237643119E-01    0.2644080772E+00
    0.2900000000E+02    0.3380577316E-01    0.1210365910E-02    0.1327354632E-01    0.2751614928E+00
    0.3100000000E+02    0.3504088792E-01    0.1268027321E-02    0.1416801511E-01    0.2852668658E+00
    0.3300000000E+02    0.3620309666E-01    0.1324045651E-02    0.1505984986E-01    0.2947811674E+00
    0.3500000000E+02    0.3729864384E-01    0.1378565550E-02    0.1594906274E-01    0.3037548780E+00
    0.3700000000E+02    0.3833308128E-01    0.1431714322E-02    0.1683566587E-01    0.3122328865E+00
    0.3900000000E+02    0.3931136151E-01    0.1483604390E-02    0.1771967129E-01    0.3202552434E+00
    0.4100000000E+02    0.4023791649E-01    0.1534335348E-02    0.1860109097E-01    0.3278577958E+00
    0.4300000000E+02    0.4111672423E-01    0.1583995697E-02    0.1947993680E-01    0.3350727248E+00
    0.4500000000E+02    0.4195136547E-01    0.1632664308E-02    0.2035622059E-01    0.3419290028E+00
    0.4700000000E+02    0.4274507200E-01    0.1680411664E-02    0.2122995409E-01    0.3484527834E+00
    0.4900000000E+02    0.4350076815E-01    0.1727300917E-02    0.2210114897E-01    0.3546677364E+00
    0.1000000000E+02    0.1658079701E-01    0.5359855950E-03    0.4642341995E-02    0.1346932489E+00
    0.3000000000E+02    0.3443286404E-01    0.1239411796E-02    0.1372111074E-01    0.2802914602E+00
    0.5000000000E+02    0.4386520101E-01    0.1750441712E-02    0.2253579806E-01    0.3576661919E+00
    0.7000000000E+02    0.4968733022E-01    0.2179304798E-02    0.3109830190E-01    0.4057060584E+00
    0.9000000000E+02    0.5363308997E-01    0.2561847977E-02    0.3941980779E-01    0.4384569250E+00
    0.1100000000E+03    0.5647998682E-01    0.2912820081E-02    0.4751084143E-01    0.4622290454E+00
    0.1300000000E+03    0.5862848860E-01    0.3239383958E-02    0.5538131656E-01    0.4802785830E+00
    0.1500000000E+03    0.6030578321E-01    0.3545517468E-02    0.6304057877E-01    0.4944561570E+00
    0.1700000000E+03    0.6165030954E-01    0.3833701302E-02    0.7049744556E-01    0.5058915194E+00
    0.1900000000E+03    0.6275121369E-01    0.4105646320E-02    0.7776024307E-01    0.5153134930E+00
    0.2100000000E+03    0.6366847973E-01    0.4362635936E-02    0.8483683987E-01    0.5232133847E+00
    0.2300000000E+03    0.6444394312E-01    0.4605699009E-02    0.9173467793E-01    0.5299344854E+00
    0.2500000000E+03    0.6510766530E-01    0.4835702370E-02    0.9846080115E-01    0.5357239293E+00
    0.2700000000E+03    0.6568179903E-01    0.5053402903E-02    0.1050218816E+00    0.5407641732E+00
    0.2900000000E+03    0.6618302550E-01    0.5259478222E-02    0.1114242440E+00    0.5451928667E+00
    0.3100000000E+03    0.6662414311E-01    0.5454545540E-02    0.1176738876E+00    0.5491158190E+00
    0.3300000000E+03    0.6701513338E-01    0.5639173774E-02    0.1237765072E+00    0.5526157082E+00
    0.3500000000E+03    0.6736389421E-01    0.5813891647E-02    0.1297375125E+00    0.5557580792E+00
    0.3700000000E+03    0.6767675567E-01    0.5979193352E-02    0.1355620452E+00    0.5585955668E+00
    0.3900000000E+03    0.6795884984E-01    0.6135542676E-02    0.1412549959E+00    0.5611709276E+00
    0.4100000000E+03    0.6821438087E-01    0.6283376143E-02    0.1468210189E+00    0.5635192563E+00
    0.4300000000E+03    0.6844682515E-01    0.6423105487E-02    0.1522645468E+00    0.5656696296E+00
    0.4500000000E+03    0.6865908186E-01    0.6555119678E-02    0.1575898033E+00    0.5676463449E+00
    0.4700000000E+03    0.6885358769E-01    0.6679786635E-02    0.1628008155E+00    0.5694698646E+00
    0.4900000000E+03    0.6903240531E-01    0.6797454696E-02    0.1679014254E+00    0.5711575452E+00
    0.1000000000E+03    0.5516330176E-01    0.2740727024E-02    0.4349350022E-01    0.4512166996E+00
    0.3000000000E+03    0.6641041793E-01    0.5358351302E-02    0.1145677928E+00    0.5472119318E+00
    0.5000000000E+03    0.6911649061E-01    0.6853767965E-02    0.1704114819E+00    0.5719551629E+00
    0.7000000000E+03    0.7028985009E-01    0.7684180597E-02    0.2156250069E+00    0.5834446143E+00
    0.9000000000E+03    0.7092682577E-01    0.8100286989E-02    0.2530972721E+00    0.5901279009E+00
    0.1100000000E+04    0.7131698818E-01    0.8254378596E-02    0.2847373335E+00    0.5945185216E+00
