     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1034892622E-02    0.1916534537E-03    0.3739181973E-03    0.1847430246E-01
    0.3000000000E+01    0.2935679879E-02    0.5494225450E-03    0.1120078497E-02    0.5242055246E-01
    0.5000000000E+01    0.4640176657E-02    0.8778138856E-03    0.1864013442E-02    0.8287878698E-01
    0.7000000000E+01    0.6177253661E-02    0.1181434320E-02    0.2605734286E-02    0.1103612054E+00
    0.9000000000E+01    0.7570386138E-02    0.1463993097E-02    0.3345252208E-02    0.1352843621E+00
    0.1100000000E+02    0.8838857823E-02    0.1728506946E-02    0.4082578307E-02    0.1579904985E+00
    0.1300000000E+02    0.9998656311E-02    0.1977451832E-02    0.4817723608E-02    0.1787634091E+00
    0.1500000000E+02    0.1106314834E-01    0.2212876820E-02    0.5550699057E-02    0.1978404097E+00
    0.1700000000E+02    0.1204359561E-01    0.2436490591E-02    0.6281515529E-02    0.2154214793E+00
    0.1900000000E+02    0.1294955339E-01    0.2649727948E-02    0.7010183821E-02    0.2316763265E+00
    0.2100000000E+02    0.1378918192E-01    0.2853801471E-02    0.7736714659E-02    0.2467499093E+00
    0.2300000000E+02    0.1456949194E-01    0.3049742040E-02    0.8461118695E-02    0.2607667894E+00
    0.2500000000E+02    0.1529654021E-01    0.3238430902E-02    0.9183406507E-02    0.2738345983E+00
    0.2700000000E+02    0.1597558639E-01    0.3420625259E-02    0.9903588604E-02    0.2860468201E+00
    0.2900000000E+02    0.1661121999E-01    0.3596978853E-02    0.1062167542E-01    0.2974850426E+00
    0.3100000000E+02    0.1720746377E-01    0.3768058631E-02    0.1133767733E-01    0.3082207917E+00
    0.3300000000E+02    0.1776785860E-01    0.3934358337E-02    0.1205160462E-01    0.3183170366E+00
    0.3500000000E+02    0.1829553351E-01    0.4096309669E-02    0.1276346752E-01    0.3278294328E+00
    0.3700000000E+02    0.1879326384E-01    0.4254291478E-02    0.1347327618E-01    0.3368073540E+00
    0.3900000000E+02    0.1926351987E-01    0.4408637412E-02    0.1418104071E-01    0.3452947546E+00
    0.4100000000E+02    0.1970850758E-01    0.4559642287E-02    0.1488677112E-01    0.3533308935E+00
    0.4300000000E+02    0.2013020306E-01    0.4707567430E-02    0.1559047736E-01    0.3609509453E+00
    0.4500000000E+02    0.2053038172E-01    0.4852645178E-02    0.1629216933E-01    0.3681865177E+00
    0.4700000000E+02    0.2091064311E-01    0.4995082686E-02    0.1699185684E-01    0.3750660931E+00
    0.4900000000E+02    0.2127243218E-01    0.5135065158E-02    0.1768954966E-01    0.3816154054E+00
    0.1000000000E+02    0.8219136918E-02    0.1598339705E-02    0.3714188545E-02    0.1468956071E+00
    0.3000000000E+02    0.1691403389E-01    0.3683145536E-02    0.1097993634E-01    0.3029366059E+00
    0.5000000000E+02    0.2144681341E-01    0.5204188318E-02    0.1803765109E-01    0.3847735840E+00
    0.7000000000E+02    0.2422485565E-01    0.6490112884E-02    0.2489729509E-01    0.4352352959E+00
    0.9000000000E+02    0.2609948425E-01    0.7645171091E-02    0.3156818975E-01    0.4694970151E+00
    0.1100000000E+03    0.2744820811E-01    0.8711547564E-02    0.3805906633E-01    0.4943009434E+00
    0.1300000000E+03    0.2846405142E-01    0.9709478578E-02    0.4437811193E-01    0.5131009923E+00
    0.1500000000E+03    0.2925595775E-01    0.1065009921E-01    0.5053301121E-01    0.5278502542E+00
    0.1700000000E+03    0.2989006321E-01    0.1154030834E-01    0.5653098435E-01    0.5397366327E+00
    0.1900000000E+03    0.3040883362E-01    0.1238484395E-01    0.6237882164E-01    0.5495243243E+00
    0.2100000000E+03    0.3084077947E-01    0.1318725177E-01    0.6808291500E-01    0.5577273665E+00
    0.2300000000E+03    0.3120574992E-01    0.1395037084E-01    0.7364928686E-01    0.5647043187E+00
    0.2500000000E+03    0.3151798740E-01    0.1467659176E-01    0.7908361648E-01    0.5707129524E+00
    0.2700000000E+03    0.3178797503E-01    0.1536800124E-01    0.8439126414E-01    0.5759433661E+00
    0.2900000000E+03    0.3202359899E-01    0.1602646701E-01    0.8957729323E-01    0.5805388433E+00
    0.3100000000E+03    0.3223090487E-01    0.1665368975E-01    0.9464649063E-01    0.5846094405E+00
    0.3300000000E+03    0.3241460442E-01    0.1725123650E-01    0.9960338542E-01    0.5882411007E+00
    0.3500000000E+03    0.3257842362E-01    0.1782056296E-01    0.1044522660E+00    0.5915019210E+00
    0.3700000000E+03    0.3272534730E-01    0.1836302909E-01    0.1091971960E+00    0.5944465614E+00
    0.3900000000E+03    0.3285779435E-01    0.1887991056E-01    0.1138420289E+00    0.5971194073E+00
    0.4100000000E+03    0.3297774556E-01    0.1937240745E-01    0.1183904214E+00    0.5995568784E+00
    0.4300000000E+03    0.3308683830E-01    0.1984165118E-01    0.1228458462E+00    0.6017891413E+00
    0.4500000000E+03    0.3318643770E-01    0.2028871018E-01    0.1272116030E+00    0.6038413984E+00
    0.4700000000E+03    0.3327769082E-01    0.2071459467E-01    0.1314908298E+00    0.6057348699E+00
    0.4900000000E+03    0.3336156843E-01    0.2112026084E-01    0.1356865124E+00    0.6074875523E+00
    0.1000000000E+03    0.2682481282E-01    0.8187876510E-02    0.3483560636E-01    0.4828170324E+00
    0.3000000000E+03    0.3213047064E-01    0.1634388298E-01    0.9212620699E-01    0.5826338997E+00
    0.5000000000E+03    0.3340100474E-01    0.2131579700E-01    0.1377539183E+00    0.6083159879E+00
    0.7000000000E+03    0.3395083477E-01    0.2436152213E-01    0.1753394481E+00    0.6202594247E+00
    0.9000000000E+03    0.3424868996E-01    0.2616985766E-01    0.2070986129E+00    0.6272212380E+00
    0.1100000000E+04    0.3443066319E-01    0.2716208896E-01    0.2344677917E+00    0.6318056144E+00
    0.1300000000E+04    0.3455042935E-01    0.2760568595E-01    0.2584225289E+00    0.6350648782E+00
    0.1500000000E+04    0.3463327919E-01    0.2767570599E-01    0.2796514416E+00    0.6375072665E+00
    0.1700000000E+04    0.3469262067E-01    0.2748967210E-01    0.2986566468E+00    0.6394090627E+00
    0.1900000000E+04    0.3473618805E-01    0.2712815632E-01    0.3158145431E+00    0.6409337340E+00
    0.2100000000E+04    0.3476873560E-01    0.2664735161E-01    0.3314140913E+00    0.6421843740E+00
    0.2300000000E+04    0.3479333465E-01    0.2608698860E-01    0.3456817610E+00    0.6432293273E+00
    0.2500000000E+04    0.3481205006E-01    0.2547545735E-01    0.3587982811E+00    0.6441157579E+00
    0.2700000000E+04    0.3482631633E-01    0.2483320043E-01    0.3709101839E+00    0.6448773044E+00
    0.2900000000E+04    0.3483715764E-01    0.2417500825E-01    0.3821379503E+00    0.6455386302E+00
    0.3100000000E+04    0.3484532243E-01    0.2351160076E-01    0.3925818755E+00    0.6461182469E+00
    0.3300000000E+04    0.3485136861E-01    0.2285073523E-01    0.4023263755E+00    0.6466303316E+00
    0.3500000000E+04    0.3485571930E-01    0.2219799333E-01    0.4114432012E+00    0.6470859337E+00
    0.3700000000E+04    0.3485870030E-01    0.2155734768E-01    0.4199938763E+00    0.6474937979E+00
    0.3900000000E+04    0.3486056578E-01    0.2093157401E-01    0.4280315714E+00    0.6478609395E+00
    0.4100000000E+04    0.3486151643E-01    0.2032255423E-01    0.4356025642E+00    0.6481930547E+00
    0.4300000000E+04    0.3486171235E-01    0.1973150113E-01    0.4427473914E+00    0.6484948191E+00
    0.4500000000E+04    0.3486128250E-01    0.1915912617E-01    0.4495017663E+00    0.6487701078E+00
    0.4700000000E+04    0.3486033159E-01    0.1860576575E-01    0.4558973180E+00    0.6490221609E+00
    0.4900000000E+04    0.3485894534E-01    0.1807147663E-01    0.4619621928E+00    0.6492537095E+00
    0.1000000000E+04    0.3434981653E-01    0.2674855548E-01    0.2212626922E+00    0.6297259630E+00
    0.3000000000E+04    0.3484153603E-01    0.2384341265E-01    0.3874522870E+00    0.6458376809E+00
    0.5000000000E+04    0.3485811154E-01    0.1781144330E-01    0.4648785929E+00    0.6493625332E+00
    0.7000000000E+04    0.3483051750E-01    0.1351697775E-01    0.5107502429E+00    0.6508767226E+00
    0.9000000000E+04    0.3479598548E-01    0.1056645377E-01    0.5410448854E+00    0.6516932562E+00
    0.1100000000E+05    0.3476180953E-01    0.8489134147E-02    0.5624540028E+00    0.6521895873E+00
    0.1300000000E+05    0.3472970886E-01    0.6980234328E-02    0.5783275930E+00    0.6525148592E+00
    0.1500000000E+05    0.3469998172E-01    0.5851846970E-02    0.5905317479E+00    0.6527394059E+00
    0.1700000000E+05    0.3467251996E-01    0.4986226089E-02    0.6001862609E+00    0.6529004379E+00
    0.1900000000E+05    0.3464710714E-01    0.4307411951E-02    0.6080019696E+00    0.6530193180E+00
    0.2100000000E+05    0.3462351415E-01    0.3764895182E-02    0.6144506812E+00    0.6531090890E+00
