     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3635369724E-02    0.1281606933E-03    0.2804956742E-03    0.1348474827E-01
    0.3000000000E+01    0.1038220908E-01    0.3694413226E-03    0.8405705942E-03    0.3852027909E-01
    0.5000000000E+01    0.1651045795E-01    0.5931200332E-03    0.1399427341E-02    0.6127184329E-01
    0.7000000000E+01    0.2210135471E-01    0.8016708357E-03    0.1957070372E-02    0.8203891120E-01
    0.9000000000E+01    0.2722251319E-01    0.9971351908E-03    0.2513504123E-02    0.1010707688E+00
    0.1100000000E+02    0.3193066358E-01    0.1181211082E-02    0.3068733006E-02    0.1185766085E+00
    0.1300000000E+02    0.3627375724E-01    0.1355321122E-02    0.3622761412E-02    0.1347332795E+00
    0.1500000000E+02    0.4029260141E-01    0.1520665216E-02    0.4175593709E-02    0.1496913065E+00
    0.1700000000E+02    0.4402214163E-01    0.1678261685E-02    0.4727234244E-02    0.1635796133E+00
    0.1900000000E+02    0.4749247765E-01    0.1828979701E-02    0.5277687343E-02    0.1765092639E+00
    0.2100000000E+02    0.5072967508E-01    0.1973565065E-02    0.5826957309E-02    0.1885764522E+00
    0.2300000000E+02    0.5375641921E-01    0.2112660892E-02    0.6375048425E-02    0.1998649109E+00
    0.2500000000E+02    0.5659254571E-01    0.2246824301E-02    0.6921964953E-02    0.2104478660E+00
    0.2700000000E+02    0.5925547439E-01    0.2376539999E-02    0.7467711132E-02    0.2203896355E+00
    0.2900000000E+02    0.6176056605E-01    0.2502231400E-02    0.8012291183E-02    0.2297469441E+00
    0.3100000000E+02    0.6412141791E-01    0.2624269779E-02    0.8555709303E-02    0.2385700120E+00
    0.3300000000E+02    0.6635010963E-01    0.2742981859E-02    0.9097969671E-02    0.2469034616E+00
    0.3500000000E+02    0.6845740923E-01    0.2858656129E-02    0.9639076445E-02    0.2547870764E+00
    0.3700000000E+02    0.7045294639E-01    0.2971548126E-02    0.1017903376E-01    0.2622564399E+00
    0.3900000000E+02    0.7234535895E-01    0.3081884889E-02    0.1071784574E-01    0.2693434757E+00
    0.4100000000E+02    0.7414241742E-01    0.3189868710E-02    0.1125551647E-01    0.2760769065E+00
    0.4300000000E+02    0.7585113113E-01    0.3295680325E-02    0.1179205004E-01    0.2824826455E+00
    0.4500000000E+02    0.7747783918E-01    0.3399481626E-02    0.1232745050E-01    0.2885841321E+00
    0.4700000000E+02    0.7902828871E-01    0.3501417987E-02    0.1286172189E-01    0.2944026200E+00
    0.4900000000E+02    0.8050770235E-01    0.3601620254E-02    0.1339486822E-01    0.2999574264E+00
    0.1000000000E+02    0.2962503281E-01    0.1090502008E-02    0.2791268898E-02    0.1100027075E+00
    0.3000000000E+02    0.6295823399E-01    0.2563685832E-02    0.8284145223E-02    0.2342223476E+00
    0.5000000000E+02    0.8122227393E-01    0.3651108447E-02    0.1366102074E-01    0.3026415098E+00
    0.7000000000E+02    0.9274010549E-01    0.4573093169E-02    0.1892597398E-01    0.3460168412E+00
    0.9000000000E+02    0.1006597274E+00    0.5405008728E-02    0.2408289022E-01    0.3760012050E+00
    0.1100000000E+03    0.1064348416E+00    0.6178524917E-02    0.2913547288E-01    0.3979846932E+00
    0.1300000000E+03    0.1108294120E+00    0.6908962289E-02    0.3408725402E-01    0.4148046340E+00
    0.1500000000E+03    0.1142832962E+00    0.7604589431E-02    0.3894160415E-01    0.4280973238E+00
    0.1700000000E+03    0.1170676020E+00    0.8270305270E-02    0.4370174133E-01    0.4388729524E+00
    0.1900000000E+03    0.1193585068E+00    0.8909266991E-02    0.4837073972E-01    0.4477890619E+00
    0.2100000000E+03    0.1212754494E+00    0.9523672224E-02    0.5295153752E-01    0.4552921607E+00
    0.2300000000E+03    0.1229022584E+00    0.1011516032E-01    0.5744694438E-01    0.4616961492E+00
    0.2500000000E+03    0.1242994962E+00    0.1068502945E-01    0.6185964839E-01    0.4672281800E+00
    0.2700000000E+03    0.1255120022E+00    0.1123435931E-01    0.6619222256E-01    0.4720567108E+00
    0.2900000000E+03    0.1265736800E+00    0.1176408323E-01    0.7044713093E-01    0.4763093274E+00
    0.3100000000E+03    0.1275106378E+00    0.1227503189E-01    0.7462673428E-01    0.4800844421E+00
    0.3300000000E+03    0.1283433042E+00    0.1276796070E-01    0.7873329550E-01    0.4834591891E+00
    0.3500000000E+03    0.1290878920E+00    0.1324356742E-01    0.8276898461E-01    0.4864948870E+00
    0.3700000000E+03    0.1297574308E+00    0.1370250377E-01    0.8673588349E-01    0.4892408986E+00
    0.3900000000E+03    0.1303625110E+00    0.1414538338E-01    0.9063599034E-01    0.4917374136E+00
    0.4100000000E+03    0.1309118278E+00    0.1457278734E-01    0.9447122380E-01    0.4940174873E+00
    0.4300000000E+03    0.1314125871E+00    0.1498526815E-01    0.9824342697E-01    0.4961085586E+00
    0.4500000000E+03    0.1318708099E+00    0.1538335274E-01    0.1019543710E+00    0.4980335961E+00
    0.4700000000E+03    0.1322915666E+00    0.1576754471E-01    0.1056057587E+00    0.4998119745E+00
    0.4900000000E+03    0.1326791566E+00    0.1613832616E-01    0.1091992277E+00    0.5014601517E+00
    0.1000000000E+03    0.1037572643E+00    0.5797876968E-02    0.2662199860E-01    0.3877774419E+00
    0.3000000000E+03    0.1270563587E+00    0.1202185573E-01    0.7254620207E-01    0.4782513263E+00
    0.5000000000E+03    0.1328616823E+00    0.1631883309E-01    0.1109747374E+00    0.5022398934E+00
    0.7000000000E+03    0.1354310518E+00    0.1932783228E-01    0.1437974937E+00    0.5135388600E+00
    0.9000000000E+03    0.1368512321E+00    0.2142086896E-01    0.1723003188E+00    0.5201889329E+00
    0.1100000000E+04    0.1377367521E+00    0.2285166001E-01    0.1973895563E+00    0.5246061596E+00
    0.1300000000E+04    0.1383323276E+00    0.2379719748E-01    0.2197234695E+00    0.5277725776E+00
    0.1500000000E+04    0.1387541722E+00    0.2438322968E-01    0.2397925983E+00    0.5301644566E+00
    0.1700000000E+04    0.1390643285E+00    0.2470061741E-01    0.2579707520E+00    0.5320415844E+00
    0.1900000000E+04    0.1392988200E+00    0.2481601541E-01    0.2745484207E+00    0.5335581358E+00
    0.2100000000E+04    0.1394799310E+00    0.2477897838E-01    0.2897552872E+00    0.5348116201E+00
    0.2300000000E+04    0.1396221470E+00    0.2462677918E-01    0.3037757720E+00    0.5358668571E+00
    0.2500000000E+04    0.1397352676E+00    0.2438773593E-01    0.3167600047E+00    0.5367686974E+00
    0.2700000000E+04    0.1398261431E+00    0.2408354914E-01    0.3288317205E+00    0.5375492136E+00
    0.2900000000E+04    0.1398996958E+00    0.2373096916E-01    0.3400940436E+00    0.5382319816E+00
    0.3100000000E+04    0.1399595459E+00    0.2334300314E-01    0.3506337914E+00    0.5388347421E+00
    0.3300000000E+04    0.1400084097E+00    0.2292980014E-01    0.3605247255E+00    0.5393711164E+00
    0.3500000000E+04    0.1400483615E+00    0.2249930792E-01    0.3698300385E+00    0.5398517473E+00
    0.3700000000E+04    0.1400810095E+00    0.2205776572E-01    0.3786042810E+00    0.5402850787E+00
    0.3900000000E+04    0.1401076173E+00    0.2161007750E-01    0.3868948713E+00    0.5406779020E+00
    0.4100000000E+04    0.1401291901E+00    0.2116009746E-01    0.3947432901E+00    0.5410357451E+00
    0.4300000000E+04    0.1401465358E+00    0.2071084993E-01    0.4021860363E+00    0.5413631567E+00
    0.4500000000E+04    0.1401603105E+00    0.2026470030E-01    0.4092553975E+00    0.5416639164E+00
    0.4700000000E+04    0.1401710512E+00    0.1982348862E-01    0.4159800769E+00    0.5419411926E+00
    0.4900000000E+04    0.1401792011E+00    0.1938863469E-01    0.4223857075E+00    0.5421976625E+00
    0.1000000000E+04    0.1373410567E+00    0.2220653903E-01    0.1852258040E+00    0.5225977588E+00
    0.3000000000E+04    0.1399311463E+00    0.2354071673E-01    0.3454493556E+00    0.5385424304E+00
    0.5000000000E+04    0.1401824223E+00    0.1917394152E-01    0.4254761562E+00    0.5423188207E+00
    0.7000000000E+04    0.1401741897E+00    0.1535979605E-01    0.4750454733E+00    0.5440587035E+00
    0.9000000000E+04    0.1401051481E+00    0.1246085025E-01    0.5089231179E+00    0.5450614323E+00
    0.1100000000E+05    0.1400201593E+00    0.1028316847E-01    0.5335116686E+00    0.5457118580E+00
    0.1300000000E+05    0.1399328843E+00    0.8626818085E-02    0.5521282888E+00    0.5461666730E+00
