     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3148061558E-02    0.5168324989E-03    0.1869511823E-03    0.6811336191E-02
    0.3000000000E+01    0.9165468574E-02    0.1512331662E-02    0.5599685218E-03    0.1983384404E-01
    0.5000000000E+01    0.1483801375E-01    0.2460785362E-02    0.9318116936E-03    0.3211366683E-01
    0.7000000000E+01    0.2019465821E-01    0.3366335112E-02    0.1302487686E-02    0.4371307735E-01
    0.9000000000E+01    0.2526120451E-01    0.4232653375E-02    0.1672003429E-02    0.5468756200E-01
    0.1100000000E+02    0.3006071589E-01    0.5063007224E-02    0.2040365798E-02    0.6508672122E-01
    0.1300000000E+02    0.3461387052E-01    0.5860312001E-02    0.2407581609E-02    0.7495503029E-01
    0.1500000000E+02    0.3893926215E-01    0.6627176729E-02    0.2773657626E-02    0.8433248502E-01
    0.1700000000E+02    0.4305365640E-01    0.7365942733E-02    0.3138600555E-02    0.9325515228E-01
    0.1900000000E+02    0.4697221013E-01    0.8078716605E-02    0.3502417050E-02    0.1017556412E+00
    0.2100000000E+02    0.5070865999E-01    0.8767398464E-02    0.3865113709E-02    0.1098635081E+00
    0.2300000000E+02    0.5427548500E-01    0.9433706260E-02    0.4226697077E-02    0.1176056061E+00
    0.2500000000E+02    0.5768404736E-01    0.1007919676E-01    0.4587173649E-02    0.1250063872E+00
    0.2700000000E+02    0.6094471472E-01    0.1070528374E-01    0.4946549864E-02    0.1320881651E+00
    0.2900000000E+02    0.6406696672E-01    0.1131325375E-01    0.5304832110E-02    0.1388713446E+00
    0.3100000000E+02    0.6705948814E-01    0.1190427991E-01    0.5662026727E-02    0.1453746208E+00
    0.3300000000E+02    0.6993025055E-01    0.1247943395E-01    0.6018140001E-02    0.1516151557E+00
    0.3500000000E+02    0.7268658413E-01    0.1303969672E-01    0.6373178169E-02    0.1576087315E+00
    0.3700000000E+02    0.7533524091E-01    0.1358596752E-01    0.6727147418E-02    0.1633698871E+00
    0.3900000000E+02    0.7788245072E-01    0.1411907227E-01    0.7080053886E-02    0.1689120384E+00
    0.4100000000E+02    0.8033397080E-01    0.1463977066E-01    0.7431903662E-02    0.1742475846E+00
    0.4300000000E+02    0.8269512977E-01    0.1514876266E-01    0.7782702789E-02    0.1793880029E+00
    0.4500000000E+02    0.8497086684E-01    0.1564669410E-01    0.8132457259E-02    0.1843439327E+00
    0.4700000000E+02    0.8716576678E-01    0.1613416177E-01    0.8481173019E-02    0.1891252510E+00
