     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1029753680E-02    0.2545837159E-03    0.9351191109E-04    0.2172538133E-01
    0.3000000000E+01    0.2894696770E-02    0.7251057795E-03    0.2803101581E-03    0.6109101223E-01
    0.5000000000E+01    0.4538599657E-02    0.1152314014E-02    0.4668084007E-03    0.9581438275E-01
    0.7000000000E+01    0.5998513538E-02    0.1544059015E-02    0.6530075503E-03    0.1266723860E+00
    0.9000000000E+01    0.7303649122E-02    0.1906457250E-02    0.8389085141E-03    0.1542776473E+00
    0.1100000000E+02    0.8477346067E-02    0.2244337249E-02    0.1024512196E-02    0.1791197659E+00
    0.1300000000E+02    0.9538477234E-02    0.2561555850E-02    0.1209819494E-02    0.2015947259E+00
    0.1500000000E+02    0.1050246833E-01    0.2861226424E-02    0.1394831306E-02    0.2220262542E+00
    0.1700000000E+02    0.1138205046E-01    0.3145886249E-02    0.1579548522E-02    0.2406815859E+00
    0.1900000000E+02    0.1218782382E-01    0.3417621076E-02    0.1763972030E-02    0.2577832742E+00
    0.2100000000E+02    0.1292868554E-01    0.3678159053E-02    0.1948102715E-02    0.2735181571E+00
    0.2300000000E+02    0.1361215849E-01    0.3928942408E-02    0.2131941457E-02    0.2880442465E+00
    0.2500000000E+02    0.1424464668E-01    0.4171182770E-02    0.2315489133E-02    0.3014960834E+00
    0.2700000000E+02    0.1483163580E-01    0.4405904281E-02    0.2498746616E-02    0.3139889402E+00
    0.2900000000E+02    0.1537785212E-01    0.4633977524E-02    0.2681714776E-02    0.3256221530E+00
    0.3100000000E+02    0.1588738947E-01    0.4856146437E-02    0.2864394479E-02    0.3364817836E+00
    0.3300000000E+02    0.1636381159E-01    0.5073049856E-02    0.3046786587E-02    0.3466427667E+00
    0.3500000000E+02    0.1681023525E-01    0.5285238863E-02    0.3228891958E-02    0.3561706519E+00
    0.3700000000E+02    0.1722939814E-01    0.5493190874E-02    0.3410711449E-02    0.3651230295E+00
    0.3900000000E+02    0.1762371484E-01    0.5697321135E-02    0.3592245910E-02    0.3735507033E+00
    0.4100000000E+02    0.1799532308E-01    0.5897992181E-02    0.3773496190E-02    0.3814986619E+00
    0.4300000000E+02    0.1834612233E-01    0.6095521638E-02    0.3954463133E-02    0.3890068881E+00
    0.4500000000E+02    0.1867780608E-01    0.6290188720E-02    0.4135147581E-02    0.3961110368E+00
    0.4700000000E+02    0.1899188901E-01    0.6482239640E-02    0.4315550371E-02    0.4028430052E+00
    0.4900000000E+02    0.1928973000E-01    0.6671892162E-02    0.4495672339E-02    0.4092314154E+00
    0.1000000000E+02    0.7905656668E-02    0.2078201228E-02    0.9317474589E-03    0.1670174388E+00
    0.3000000000E+02    0.1563697157E-01    0.4745757852E-02    0.2773090631E-02    0.3311437440E+00
    0.5000000000E+02    0.1943294668E-01    0.6765880250E-02    0.4585628273E-02    0.4123049372E+00
    0.7000000000E+02    0.2168484276E-01    0.8556608151E-02    0.6370205298E-02    0.4608025848E+00
    0.9000000000E+02    0.2317327268E-01    0.1023515629E-01    0.8127632694E-02    0.4930954233E+00
    0.1100000000E+03    0.2422875771E-01    0.1184419542E-01    0.9858689261E-02    0.5161680016E+00
    0.1300000000E+03    0.2501521795E-01    0.1340202664E-01    0.1156412321E-01    0.5334919747E+00
    0.1500000000E+03    0.2562317565E-01    0.1491751696E-01    0.1324465370E-01    0.5469887467E+00
    0.1700000000E+03    0.2610668923E-01    0.1639543879E-01    0.1490097218E-01    0.5578082775E+00
    0.1900000000E+03    0.2650002655E-01    0.1783863472E-01    0.1653374382E-01    0.5666811361E+00
    0.2100000000E+03    0.2682595739E-01    0.1924897933E-01    0.1814360867E-01    0.5740938286E+00
    0.2300000000E+03    0.2710019960E-01    0.2062783681E-01    0.1973118291E-01    0.5803829276E+00
    0.2500000000E+03    0.2733395077E-01    0.2197629054E-01    0.2129705995E-01    0.5857887415E+00
    0.2700000000E+03    0.2753540262E-01    0.2329526292E-01    0.2284181146E-01    0.5904874605E+00
    0.2900000000E+03    0.2771068512E-01    0.2458557997E-01    0.2436598839E-01    0.5946112224E+00
    0.3100000000E+03    0.2786447586E-01    0.2584800683E-01    0.2587012191E-01    0.5982610834E+00
    0.3300000000E+03    0.2800040557E-01    0.2708326774E-01    0.2735472430E-01    0.6015156580E+00
    0.3500000000E+03    0.2812133494E-01    0.2829205722E-01    0.2882028979E-01    0.6044370276E+00
    0.3700000000E+03    0.2822954817E-01    0.2947504652E-01    0.3026729534E-01    0.6070748745E+00
    0.3900000000E+03    0.2832689089E-01    0.3063288719E-01    0.3169620143E-01    0.6094694341E+00
    0.4100000000E+03    0.2841487041E-01    0.3176621314E-01    0.3310745275E-01    0.6116536409E+00
    0.4300000000E+03    0.2849472966E-01    0.3287564181E-01    0.3450147890E-01    0.6136547153E+00
    0.4500000000E+03    0.2856750253E-01    0.3396177484E-01    0.3587869500E-01    0.6154953528E+00
    0.4700000000E+03    0.2863405599E-01    0.3502519841E-01    0.3723950233E-01    0.6171946283E+00
    0.4900000000E+03    0.2869512232E-01    0.3606648356E-01    0.3858428893E-01    0.6187686915E+00
    0.1000000000E+03    0.2374249992E-01    0.1104689864E-01    0.8996409869E-02    0.5055168523E+00
    0.3000000000E+03    0.2779001924E-01    0.2522023361E-01    0.2512052812E-01    0.5964900309E+00
    0.5000000000E+03    0.2872379612E-01    0.3657899857E-01    0.3925079220E-01    0.6195131512E+00
    0.7000000000E+03    0.2912055367E-01    0.4579463943E-01    0.5182489852E-01    0.6303013088E+00
    0.9000000000E+03    0.2933215888E-01    0.5334127410E-01    0.6315687804E-01    0.6366824326E+00
    0.1100000000E+04    0.2945942699E-01    0.5957443090E-01    0.7347830149E-01    0.6409615611E+00
    0.1300000000E+04    0.2954178453E-01    0.6476078998E-01    0.8296397405E-01    0.6440660279E+00
    0.1500000000E+04    0.2959768739E-01    0.6910252672E-01    0.9174854162E-01    0.6464429660E+00
    0.1700000000E+04    0.2963686522E-01    0.7275496832E-01    0.9993755870E-01    0.6483354847E+00
    0.1900000000E+04    0.2966490181E-01    0.7583905422E-01    0.1076150651E+00    0.6498876407E+00
    0.2100000000E+04    0.2968521292E-01    0.7845014270E-01    0.1148488959E+00    0.6511905145E+00
    0.2300000000E+04    0.2969999473E-01    0.8066430058E-01    0.1216944811E+00    0.6523046856E+00
    0.2500000000E+04    0.2971071687E-01    0.8254285485E-01    0.1281976153E+00    0.6532721208E+00
    0.2700000000E+04    0.2971839547E-01    0.8413573179E-01    0.1343965107E+00    0.6541228810E+00
    0.2900000000E+04    0.2972375261E-01    0.8548393912E-01    0.1403233408E+00    0.6548791091E+00
    0.3100000000E+04    0.2972731334E-01    0.8662143440E-01    0.1460054191E+00    0.6555575061E+00
