     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2633186749E-02    0.1295260117E-03    0.9340912782E-03    0.5127497875E-02
    0.3000000000E+01    0.7721526239E-02    0.3807505135E-03    0.2793887276E-02    0.1503747564E-01
    0.5000000000E+01    0.1258557108E-01    0.6221123818E-03    0.4642588567E-02    0.2451274582E-01
    0.7000000000E+01    0.1723983654E-01    0.8542471754E-03    0.6480298845E-02    0.3358139590E-01
    0.9000000000E+01    0.2169761174E-01    0.1077735423E-02    0.8307120499E-02    0.4226914257E-01
    0.1100000000E+02    0.2597108642E-01    0.1293108429E-02    0.1012315464E-01    0.5059957676E-01
    0.1300000000E+02    0.3007146232E-01    0.1500853358E-02    0.1192850111E-01    0.5859437891E-01
    0.1500000000E+02    0.3400905131E-01    0.1701417713E-02    0.1372325852E-01    0.6627350854E-01
    0.1700000000E+02    0.3779336199E-01    0.1895213278E-02    0.1550752426E-01    0.7365537177E-01
    0.1900000000E+02    0.4143317646E-01    0.2082619605E-02    0.1728139449E-01    0.8075696961E-01
    0.2100000000E+02    0.4493661835E-01    0.2263987098E-02    0.1904496423E-01    0.8759402953E-01
    0.2300000000E+02    0.4831121346E-01    0.2439639761E-02    0.2079832728E-01    0.9418112259E-01
    0.2500000000E+02    0.5156394370E-01    0.2609877634E-02    0.2254157634E-01    0.1005317678E+00
    0.2700000000E+02    0.5470129540E-01    0.2774978970E-02    0.2427480295E-01    0.1066585256E+00
    0.2900000000E+02    0.5772930248E-01    0.2935202181E-02    0.2599809753E-01    0.1125730810E+00
    0.3100000000E+02    0.6065358525E-01    0.3090787576E-02    0.2771154943E-01    0.1182863190E+00
    0.3300000000E+02    0.6347938521E-01    0.3241958929E-02    0.2941524690E-01    0.1238083916E+00
    0.3500000000E+02    0.6621159650E-01    0.3388924878E-02    0.3110927711E-01    0.1291487787E+00
    0.3700000000E+02    0.6885479414E-01    0.3531880192E-02    0.3279372622E-01    0.1343163428E+00
    0.3900000000E+02    0.7141325967E-01    0.3671006911E-02    0.3446867933E-01    0.1393193785E+00
    0.4100000000E+02    0.7389100430E-01    0.3806475376E-02    0.3613422052E-01    0.1441656570E+00
    0.4300000000E+02    0.7629178991E-01    0.3938445163E-02    0.3779043288E-01    0.1488624672E+00
    0.4500000000E+02    0.7861914814E-01    0.4067065925E-02    0.3943739851E-01    0.1534166525E+00
    0.4700000000E+02    0.8087639771E-01    0.4192478165E-02    0.4107519853E-01    0.1578346439E+00
    0.4900000000E+02    0.8306666027E-01    0.4314813926E-02    0.4270391311E-01    0.1621224912E+00
    0.1000000000E+02    0.2385666459E-01    0.1186404904E-02    0.9216479739E-02    0.4647762626E-01
    0.3000000000E+02    0.5920407332E-01    0.3013560249E-02    0.2685604828E-01    0.1154542137E+00
    0.5000000000E+02    0.8413759662E-01    0.4374867237E-02    0.4351488815E-01    0.1642194039E+00
    0.7000000000E+02    0.1026691972E+00    0.5441004186E-02    0.5927626869E-01    0.2005457039E+00
