     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5293564315E-03    0.5202173209E-03    0.8404744372E-03    0.3435893338E-02
    0.3000000000E+01    0.1567927037E-02    0.1541291529E-02    0.2512646338E-02    0.1017755526E-01
    0.5000000000E+01    0.2580493940E-02    0.2537337742E-02    0.4173231917E-02    0.1675121743E-01
    0.7000000000E+01    0.3568035251E-02    0.3509257871E-02    0.5822368763E-02    0.2316318933E-01
    0.9000000000E+01    0.4531480464E-02    0.4457909400E-02    0.7460192246E-02    0.2941946707E-01
    0.1100000000E+02    0.5471713446E-02    0.5384108131E-02    0.9086835561E-02    0.3552575264E-01
    0.1300000000E+02    0.6389575200E-02    0.6288630725E-02    0.1070242977E-01    0.4148747175E-01
    0.1500000000E+02    0.7285866439E-02    0.7172217053E-02    0.1230710384E-01    0.4730979036E-01
    0.1700000000E+02    0.8161349970E-02    0.8035572390E-02    0.1390098469E-01    0.5299763009E-01
    0.1900000000E+02    0.9016752915E-02    0.8879369444E-02    0.1548419724E-01    0.5855568248E-01
    0.2100000000E+02    0.9852768771E-02    0.9704250246E-02    0.1705686444E-01    0.6398842235E-01
    0.2300000000E+02    0.1067005934E-01    0.1051082791E-01    0.1861910729E-01    0.6930012012E-01
    0.2500000000E+02    0.1146925652E-01    0.1129968829E-01    0.2017104492E-01    0.7449485341E-01
    0.2700000000E+02    0.1225096396E-01    0.1207139146E-01    0.2171279459E-01    0.7957651781E-01
    0.2900000000E+02    0.1301575867E-01    0.1282647321E-01    0.2324447176E-01    0.8454883693E-01
    0.3100000000E+02    0.1376419240E-01    0.1356544630E-01    0.2476619008E-01    0.8941537179E-01
    0.3300000000E+02    0.1449679309E-01    0.1428880178E-01    0.2627806146E-01    0.9417952967E-01
    0.3500000000E+02    0.1521406609E-01    0.1499701012E-01    0.2778019610E-01    0.9884457223E-01
    0.3700000000E+02    0.1591649538E-01    0.1569052226E-01    0.2927270252E-01    0.1034136233E+00
    0.3900000000E+02    0.1660454466E-01    0.1636977073E-01    0.3075568756E-01    0.1078896761E+00
    0.4100000000E+02    0.1727865845E-01    0.1703517049E-01    0.3222925646E-01    0.1122756000E+00
    0.4300000000E+02    0.1793926303E-01    0.1768711993E-01    0.3369351288E-01    0.1165741468E+00
    0.4500000000E+02    0.1858676740E-01    0.1832600165E-01    0.3514855891E-01    0.1207879567E+00
    0.4700000000E+02    0.1922156412E-01    0.1895218327E-01    0.3659449509E-01    0.1249195641E+00
    0.4900000000E+02    0.1984403014E-01    0.1956601818E-01    0.3803142049E-01    0.1289714026E+00
    0.1000000000E+02    0.5004444948E-02    0.4923765935E-02    0.8274903184E-02    0.3249101350E-01
    0.3000000000E+02    0.1339198712E-01    0.1319794215E-01    0.2400656874E-01    0.8699511093E-01
    0.5000000000E+02    0.2015075286E-01    0.1986841232E-01    0.3874653469E-01    0.1309681428E+00
    0.7000000000E+02    0.2571876528E-01    0.2534423723E-01    0.5259882040E-01    0.1672375733E+00
    0.9000000000E+02    0.3038937951E-01    0.2990245905E-01    0.6565301086E-01    0.1976977872E+00
    0.1100000000E+03    0.3436651729E-01    0.3373826862E-01    0.7798667840E-01    0.2236661660E+00
    0.1300000000E+03    0.3779638142E-01    0.3699375261E-01    0.8966733421E-01    0.2460875896E+00
    0.1500000000E+03    0.4078656163E-01    0.3977520727E-01    0.1007540125E+00    0.2656576648E+00
    0.1700000000E+03    0.4341801750E-01    0.4216401363E-01    0.1112985653E+00    0.2829000326E+00
    0.1900000000E+03    0.4575285624E-01    0.4422371899E-01    0.1213467276E+00    0.2982165564E+00
    0.2100000000E+03    0.4783953227E-01    0.4600479437E-01    0.1309389984E+00    0.3119208835E+00
    0.2300000000E+03    0.4971641400E-01    0.4754791896E-01    0.1401113747E+00    0.3242614715E+00
    0.2500000000E+03    0.5141428646E-01    0.4888630284E-01    0.1488959647E+00    0.3354377500E+00
    0.2700000000E+03    0.5295814298E-01    0.5004736507E-01    0.1573215041E+00    0.3456116926E+00
    0.2900000000E+03    0.5436849097E-01    0.5105396930E-01    0.1654137924E+00    0.3549162532E+00
    0.3100000000E+03    0.5566231906E-01    0.5192534917E-01    0.1731960625E+00    0.3634616158E+00
    0.3300000000E+03    0.5685382387E-01    0.5267781213E-01    0.1806892966E+00    0.3713398921E+00
    0.3500000000E+03    0.5795496345E-01    0.5332528224E-01    0.1879124960E+00    0.3786286998E+00
    0.3700000000E+03    0.5897588380E-01    0.5387972396E-01    0.1948829133E+00    0.3853939204E+00
    0.3900000000E+03    0.5992525121E-01    0.5435147688E-01    0.2016162525E+00    0.3916918489E+00
