     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2647352993E-02    0.2342089591E-02    0.5165043333E-03    0.1844076782E-01
    0.3000000000E+01    0.7845013022E-02    0.6647115263E-02    0.1460385643E-02    0.5215509205E-01
    0.5000000000E+01    0.1291792471E-01    0.1051402585E-01    0.2301761395E-02    0.8222592440E-01
    0.7000000000E+01    0.1787137988E-01    0.1400888194E-01    0.3056645146E-02    0.1092215560E+00
    0.9000000000E+01    0.2271036700E-01    0.1718461075E-01    0.3737870697E-02    0.1335975231E+00
    0.1100000000E+02    0.2743959263E-01    0.2008414640E-01    0.4355844641E-02    0.1557232800E+00
    0.1300000000E+02    0.3206350105E-01    0.2274270988E-01    0.4919094798E-02    0.1759016393E+00
    0.1500000000E+02    0.3658629228E-01    0.2518949118E-01    0.5434676337E-02    0.1943831703E+00
    0.1700000000E+02    0.4101193868E-01    0.2744890860E-01    0.5908476883E-02    0.2113770164E+00
    0.1900000000E+02    0.4534420012E-01    0.2954156424E-01    0.6345448761E-02    0.2270591310E+00
    0.2100000000E+02    0.4958663810E-01    0.3148497762E-01    0.6749787898E-02    0.2415786214E+00
    0.2300000000E+02    0.5374262862E-01    0.3329415546E-01    0.7125073147E-02    0.2550626914E+00
    0.2500000000E+02    0.5781537416E-01    0.3498203867E-01    0.7474375901E-02    0.2676205288E+00
    0.2700000000E+02    0.6180791471E-01    0.3655985646E-01    0.7800347122E-02    0.2793463935E+00
    0.2900000000E+02    0.6572313798E-01    0.3803740925E-01    0.8105287041E-02    0.2903220900E+00
    0.3100000000E+02    0.6956378883E-01    0.3942329668E-01    0.8391201428E-02    0.3006189646E+00
    0.3300000000E+02    0.7333247805E-01    0.4072510276E-01    0.8659847353E-02    0.3102995292E+00
    0.3500000000E+02    0.7703169046E-01    0.4194954725E-01    0.8912770665E-02    0.3194187915E+00
    0.3700000000E+02    0.8066379246E-01    0.4310261036E-01    0.9151336882E-02    0.3280253519E+00
    0.3900000000E+02    0.8423103902E-01    0.4418963607E-01    0.9376756812E-02    0.3361623124E+00
    0.4100000000E+02    0.8773558023E-01    0.4521541826E-01    0.9590107919E-02    0.3438680358E+00
    0.4300000000E+02    0.9117946732E-01    0.4618427292E-01    0.9792352237E-02    0.3511767818E+00
    0.4500000000E+02    0.9456465833E-01    0.4710009907E-01    0.9984351474E-02    0.3581192430E+00
    0.4700000000E+02    0.9789302339E-01    0.4796643031E-01    0.1016687979E-01    0.3647229992E+00
    0.4900000000E+02    0.1011663496E+00    0.4878647876E-01    0.1034063470E-01    0.3710129038E+00
    0.1000000000E+02    0.2508841631E-01    0.1866654276E-01    0.4054192434E-02    0.1449213793E+00
    0.3000000000E+02    0.6765261874E-01    0.3874131525E-01    0.8250507256E-02    0.2955512829E+00
    0.5000000000E+02    0.1027829100E+00    0.4918007216E-01    0.1042442144E-01    0.3740472652E+00
    0.7000000000E+02    0.1326026168E+00    0.5521307110E-01    0.1176433109E-01    0.4227060289E+00
    0.9000000000E+02    0.1584676356E+00    0.5880365230E-01    0.1267764516E-01    0.4560577289E+00
    0.1100000000E+03    0.1812863013E+00    0.6089594030E-01    0.1334254198E-01    0.4804697932E+00
    0.1300000000E+03    0.2016915707E+00    0.6201224051E-01    0.1384960070E-01    0.4991855616E+00
    0.1500000000E+03    0.2201393227E+00    0.6246806445E-01    0.1424987331E-01    0.5140365926E+00
    0.1700000000E+03    0.2369672781E+00    0.6246570935E-01    0.1457438931E-01    0.5261382530E+00
    0.1900000000E+03    0.2524317888E+00    0.6214055372E-01    0.1484312927E-01    0.5362101176E+00
    0.2100000000E+03    0.2667316268E+00    0.6158614427E-01    0.1506955979E-01    0.5447380835E+00
    0.2300000000E+03    0.2800238375E+00    0.6086873903E-01    0.1526309933E-01    0.5520626176E+00
    0.2500000000E+03    0.2924345870E+00    0.6003618663E-01    0.1543053992E-01    0.5584296988E+00
    0.2700000000E+03    0.3040667582E+00    0.5912357463E-01    0.1557690740E-01    0.5640216760E+00
    0.2900000000E+03    0.3150053810E+00    0.5815694457E-01    0.1570600340E-01    0.5689767309E+00
    0.3100000000E+03    0.3253215870E+00    0.5715580409E-01    0.1582075862E-01    0.5734015808E+00
    0.3300000000E+03    0.3350755375E+00    0.5613486586E-01    0.1592347006E-01    0.5773800177E+00
    0.3500000000E+03    0.3443186244E+00    0.5510527579E-01    0.1601596447E-01    0.5809787976E+00
    0.3700000000E+03    0.3530951478E+00    0.5407549567E-01    0.1609971349E-01    0.5842517946E+00
    0.3900000000E+03    0.3614436107E+00    0.5305194729E-01    0.1617591646E-01    0.5872429908E+00
    0.4100000000E+03    0.3693977300E+00    0.5203948878E-01    0.1624556096E-01    0.5899886657E+00
    0.4300000000E+03    0.3769872349E+00    0.5104177114E-01    0.1630946784E-01    0.5925190262E+00
    0.4500000000E+03    0.3842385028E+00    0.5006150794E-01    0.1636832519E-01    0.5948594373E+00
    0.4700000000E+03    0.3911750719E+00    0.4910068126E-01    0.1642271431E-01    0.5970313634E+00
    0.4900000000E+03    0.3978180570E+00    0.4816070019E-01    0.1647312975E-01    0.5990530974E+00
    0.1000000000E+03    0.1702131515E+00    0.5999796670E-01    0.1303420842E-01    0.4691329535E+00
    0.3000000000E+03    0.3202372976E+00    0.5765967261E-01    0.1576501740E-01    0.5712497364E+00
    0.5000000000E+03    0.4010354764E+00    0.4769884131E-01    0.1649698211E-01    0.6000126346E+00
    0.7000000000E+03    0.4537516653E+00    0.3963946204E-01    0.1684208058E-01    0.6141677795E+00
    0.9000000000E+03    0.4909349505E+00    0.3358029138E-01    0.1704336884E-01    0.6227603979E+00
    0.1100000000E+04    0.5184292708E+00    0.2900890567E-01    0.1717504990E-01    0.6286006517E+00
    0.1300000000E+04    0.5394660752E+00    0.2549835753E-01    0.1726764318E-01    0.6328629543E+00
    0.1500000000E+04    0.5560004038E+00    0.2274793716E-01    0.1733606681E-01    0.6361300208E+00
    0.1700000000E+04    0.5692852438E+00    0.2055125679E-01    0.1738849606E-01    0.6387257570E+00
    0.1900000000E+04    0.5801583042E+00    0.1876577643E-01    0.1742979294E-01    0.6408454437E+00
    0.2100000000E+04    0.5891987705E+00    0.1729149375E-01    0.1746303285E-01    0.6426142424E+00
    0.2300000000E+04    0.5968184206E+00    0.1605695525E-01    0.1749025710E-01    0.6441163034E+00
    0.2500000000E+04    0.6033170780E+00    0.1501015850E-01    0.1751287418E-01    0.6454104228E+00
    0.2700000000E+04    0.6089176244E+00    0.1411258684E-01    0.1753188740E-01    0.6465390019E+00
    0.2900000000E+04    0.6137887960E+00    0.1333524073E-01    0.1754803078E-01    0.6475334395E+00
    0.3100000000E+04    0.6180604249E+00    0.1265595299E-01    0.1756185364E-01    0.6484175163E+00
    0.3300000000E+04    0.6218338671E+00    0.1205754136E-01    0.1757377517E-01    0.6492095954E+00
    0.3500000000E+04    0.6251892869E+00    0.1152651602E-01    0.1758412073E-01    0.6499240973E+00
    0.3700000000E+04    0.6281908402E+00    0.1105216080E-01    0.1759314662E-01    0.6505725155E+00
    0.3900000000E+04    0.6308904245E+00    0.1062587038E-01    0.1760105745E-01    0.6511641307E+00
    0.4100000000E+04    0.6333304336E+00    0.1024066527E-01    0.1760801846E-01    0.6517065252E+00
    0.4300000000E+04    0.6355458093E+00    0.9890832392E-02    0.1761416453E-01    0.6522059589E+00
    0.4500000000E+04    0.6375655892E+00    0.9571655289E-02    0.1761960679E-01    0.6526676485E+00
    0.4700000000E+04    0.6394140882E+00    0.9279209499E-02    0.1762443760E-01    0.6530959791E+00
    0.4900000000E+04    0.6411118097E+00    0.9010205547E-02    0.1762873433E-01    0.6534946654E+00
    0.1000000000E+04    0.5056513974E+00    0.3113853205E-01    0.1711546453E-01    0.6259308411E+00
    0.3000000000E+04    0.6159926488E+00    0.1298451296E-01    0.1755520352E-01    0.6479880184E+00
    0.5000000000E+04    0.6419096720E+00    0.8883609429E-02    0.1763070322E-01    0.6536839009E+00
    0.7000000000E+04    0.6530505723E+00    0.7092397748E-02    0.1765355897E-01    0.6564832841E+00
    0.9000000000E+04    0.6591867816E+00    0.6066039949E-02    0.1766010104E-01    0.6582005122E+00
    0.1100000000E+05    0.6630573451E+00    0.5387369455E-02    0.1766002017E-01    0.6593831506E+00
    0.1300000000E+05    0.6657169128E+00    0.4897830400E-02    0.1765687203E-01    0.6602579902E+00
    0.1500000000E+05    0.6676552398E+00    0.4523713735E-02    0.1765221245E-01    0.6609373928E+00
    0.1700000000E+05    0.6691299875E+00    0.4225872346E-02    0.1764680192E-01    0.6614839434E+00
    0.1900000000E+05    0.6702893979E+00    0.3981452835E-02    0.1764104054E-01    0.6619355210E+00
    0.2100000000E+05    0.6712247079E+00    0.3776138841E-02    0.1763514931E-01    0.6623165226E+00
    0.2300000000E+05    0.6719951070E+00    0.3600459244E-02    0.1762925411E-01    0.6626434406E+00
    0.2500000000E+05    0.6726406541E+00    0.3447870572E-02    0.1762342752E-01    0.6629278643E+00
    0.2700000000E+05    0.6731894199E+00    0.3313689668E-02    0.1761771120E-01    0.6631782006E+00
    0.2900000000E+05    0.6736616542E+00    0.3194465371E-02    0.1761212827E-01    0.6634007113E+00
    0.3100000000E+05    0.6740723303E+00    0.3087591073E-02    0.1760669054E-01    0.6636001666E+00
    0.3300000000E+05    0.6744327568E+00    0.2991056316E-02    0.1760140281E-01    0.6637802712E+00
    0.3500000000E+05    0.6747516335E+00    0.2903282142E-02    0.1759626553E-01    0.6639439507E+00
    0.3700000000E+05    0.6750357621E+00    0.2823008799E-02    0.1759127648E-01    0.6640935499E+00
    0.3900000000E+05    0.6752905369E+00    0.2749217197E-02    0.1758643178E-01    0.6642309721E+00
    0.4100000000E+05    0.6755202905E+00    0.2681072780E-02    0.1758172663E-01    0.6643577806E+00
    0.4300000000E+05    0.6757285431E+00    0.2617884602E-02    0.1757715570E-01    0.6644752726E+00
    0.4500000000E+05    0.6759181839E+00    0.2559074994E-02    0.1757271345E-01    0.6645845344E+00
    0.4700000000E+05    0.6760916066E+00    0.2504156704E-02    0.1756839430E-01    0.6646864837E+00
    0.4900000000E+05    0.6762508111E+00    0.2452715448E-02    0.1756419276E-01    0.6647819014E+00
    0.1000000000E+05    0.6613194922E+00    0.5696150079E-02    0.1766059523E-01    0.6588405383E+00
    0.3000000000E+05    0.6738739088E+00    0.3139621854E-02    0.1760939083E-01    0.6635030683E+00
    0.5000000000E+05    0.6763256184E+00    0.2428185809E-02    0.1756213442E-01    0.6648273739E+00
    0.7000000000E+05    0.6773720792E+00    0.2055729263E-02    0.1752597014E-01    0.6655154848E+00
    0.9000000000E+05    0.6779534950E+00    0.1816799097E-02    0.1749693686E-01    0.6659545862E+00
    0.1100000000E+06    0.6783240675E+00    0.1646664954E-02    0.1747271684E-01    0.6662663781E+00
    0.1300000000E+06    0.6785811858E+00    0.1517493900E-02    0.1745194300E-01    0.6665028428E+00
    0.1500000000E+06    0.6787702137E+00    0.1415056424E-02    0.1743375392E-01    0.6666903839E+00
    0.1700000000E+06    0.6789151489E+00    0.1331213444E-02    0.1741757437E-01    0.6668440196E+00
    0.1900000000E+06    0.6790298823E+00    0.1260925395E-02    0.1740300181E-01    0.6669730052E+00
    0.2100000000E+06    0.6791230153E+00    0.1200881591E-02    0.1738974374E-01    0.6670833976E+00
    0.2300000000E+06    0.6792001605E+00    0.1148804777E-02    0.1737758099E-01    0.6671793495E+00
    0.2500000000E+06    0.6792651368E+00    0.1103069848E-02    0.1736634511E-01    0.6672638167E+00
    0.2700000000E+06    0.6793206341E+00    0.1062481605E-02    0.1735590381E-01    0.6673389683E+00
    0.2900000000E+06    0.6793686017E+00    0.1026138650E-02    0.1734615134E-01    0.6674064376E+00
    0.3100000000E+06    0.6794104875E+00    0.9933465201E-03    0.1733700181E-01    0.6674674810E+00
    0.3300000000E+06    0.6794473894E+00    0.9635603003E-03    0.1732838447E-01    0.6675230832E+00
    0.3500000000E+06    0.6794801553E+00    0.9363455769E-03    0.1732024039E-01    0.6675740287E+00
    0.3700000000E+06    0.6795094503E+00    0.9113511737E-03    0.1731251996E-01    0.6676209510E+00
    0.3900000000E+06    0.6795358040E+00    0.8882896900E-03    0.1730518098E-01    0.6676643686E+00
    0.4100000000E+06    0.6795596428E+00    0.8669233291E-03    0.1729818729E-01    0.6677047101E+00
