     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1592116610E-02    0.1570557361E-02    0.4154591845E-02    0.1179879715E-01
    0.3000000000E+01    0.4739567163E-02    0.4506341692E-02    0.1186490601E-01    0.3370365505E-01
    0.5000000000E+01    0.7839099332E-02    0.7199587559E-02    0.1886905863E-01    0.5361211476E-01
    0.7000000000E+01    0.1089201918E-01    0.9681874390E-02    0.2526066505E-01    0.7178842067E-01
    0.9000000000E+01    0.1389958442E-01    0.1197934430E-01    0.3111745530E-01    0.8845201338E-01
    0.1100000000E+02    0.1686300663E-01    0.1411382694E-01    0.3650450854E-01    0.1037866480E+00
    0.1300000000E+02    0.1978345335E-01    0.1610369708E-01    0.4147672806E-01    0.1179473720E+00
    0.1500000000E+02    0.2266205006E-01    0.1796453586E-01    0.4608075694E-01    0.1310659270E+00
    0.1700000000E+02    0.2549988209E-01    0.1970964619E-01    0.5035647664E-01    0.1432549745E+00
    0.1900000000E+02    0.2829799636E-01    0.2135045829E-01    0.5433819061E-01    0.1546114340E+00
    0.2100000000E+02    0.3105740306E-01    0.2289685175E-01    0.5805556763E-01    0.1652191438E+00
    0.2300000000E+02    0.3377907730E-01    0.2435741337E-01    0.6153439988E-01    0.1751509991E+00
    0.2500000000E+02    0.3646396058E-01    0.2573964526E-01    0.6479721690E-01    0.1844706843E+00
    0.2700000000E+02    0.3911296223E-01    0.2705013395E-01    0.6786378638E-01    0.1932340853E+00
    0.2900000000E+02    0.4172696079E-01    0.2829468880E-01    0.7075152537E-01    0.2014904509E+00
    0.3100000000E+02    0.4430680530E-01    0.2947845600E-01    0.7347584021E-01    0.2092833505E+00
    0.3300000000E+02    0.4685331654E-01    0.3060601301E-01    0.7605040895E-01    0.2166514727E+00
    0.3500000000E+02    0.4936728816E-01    0.3168144722E-01    0.7848741757E-01    0.2236292907E+00
    0.3700000000E+02    0.5184948787E-01    0.3270842191E-01    0.8079775836E-01    0.2302476231E+00
    0.3900000000E+02    0.5430065841E-01    0.3369023168E-01    0.8299119751E-01    0.2365341065E+00
    0.4100000000E+02    0.5672151863E-01    0.3462984944E-01    0.8507651725E-01    0.2425135972E+00
    0.4300000000E+02    0.5911276438E-01    0.3552996625E-01    0.8706163700E-01    0.2482085129E+00
    0.4500000000E+02    0.6147506950E-01    0.3639302538E-01    0.8895371699E-01    0.2536391254E+00
    0.4700000000E+02    0.6380908663E-01    0.3722125149E-01    0.9075924733E-01    0.2588238124E+00
    0.4900000000E+02    0.6611544807E-01    0.3801667565E-01    0.9248412478E-01    0.2637792739E+00
    0.1000000000E+02    0.1538673942E-01    0.1306573820E-01    0.3386605388E-01    0.9627515702E-01
    0.3000000000E+02    0.4302110036E-01    0.2889387243E-01    0.7213321840E-01    0.2054423099E+00
    0.5000000000E+02    0.6725845012E-01    0.3840267420E-01    0.9331801571E-01    0.2661758519E+00
    0.7000000000E+02    0.8880612700E-01    0.4477870066E-01    0.1068404513E+00    0.3051300651E+00
    0.9000000000E+02    0.1081813636E+00    0.4928606827E-01    0.1162549898E+00    0.3323793301E+00
    0.1100000000E+03    0.1257713847E+00    0.5255586257E-01    0.1232051554E+00    0.3525895453E+00
    0.1300000000E+03    0.1418720740E+00    0.5495175674E-01    0.1285573889E+00    0.3682245146E+00
    0.1500000000E+03    0.1567136158E+00    0.5670409539E-01    0.1328126354E+00    0.3807110328E+00
    0.1700000000E+03    0.1704779515E+00    0.5796855117E-01    0.1362811293E+00    0.3909341371E+00
    0.1900000000E+03    0.1833109454E+00    0.5885531234E-01    0.1391655079E+00    0.3994728387E+00
    0.2100000000E+03    0.1953310377E+00    0.5944508687E-01    0.1416038780E+00    0.4067223916E+00
    0.2300000000E+03    0.2066355152E+00    0.5979855659E-01    0.1436936951E+00    0.4129621507E+00
    0.2500000000E+03    0.2173051310E+00    0.5996229584E-01    0.1455057494E+00    0.4183953554E+00
    0.2700000000E+03    0.2274075585E+00    0.5997265054E-01    0.1470927367E+00    0.4231735335E+00
    0.2900000000E+03    0.2370000106E+00    0.5985837590E-01    0.1484947159E+00    0.4274120550E+00
    0.3100000000E+03    0.2461312496E+00    0.5964248443E-01    0.1497426987E+00    0.4312003724E+00
    0.3300000000E+03    0.2548431479E+00    0.5934357333E-01    0.1508610784E+00    0.4346089561E+00
    0.3500000000E+03    0.2631719118E+00    0.5897679785E-01    0.1518693141E+00    0.4376941078E+00
    0.3700000000E+03    0.2711490514E+00    0.5855459794E-01    0.1527831237E+00    0.4405013746E+00
    0.3900000000E+03    0.2788021556E+00    0.5808724897E-01    0.1536153462E+00    0.4430680175E+00
