     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1054920478E-02    0.8609837834E-02    0.5189819070E-03    0.1010653373E-01
    0.3000000000E+01    0.3103392894E-02    0.2454708635E-01    0.1480596856E-02    0.2883930240E-01
    0.5000000000E+01    0.5075116625E-02    0.3897718957E-01    0.2352934974E-02    0.4584079129E-01
    0.7000000000E+01    0.6975644996E-02    0.5210403183E-01    0.3148527114E-02    0.6135366382E-01
    0.9000000000E+01    0.8809985696E-02    0.6409554547E-01    0.3877635968E-02    0.7557669139E-01
    0.1100000000E+02    0.1058266722E-01    0.7509141609E-01    0.4548749043E-02    0.8867428869E-01
    0.1300000000E+02    0.1229779576E-01    0.8520887063E-01    0.5168948209E-02    0.1007836626E+00
    0.1500000000E+02    0.1395910411E-01    0.9454708521E-01    0.5744190468E-02    0.1120202442E+00
    0.1700000000E+02    0.1556999388E-01    0.1031905841E+00    0.6279523883E-02    0.1224818666E+00
    0.1900000000E+02    0.1713357205E-01    0.1112118909E+00    0.6779255498E-02    0.1322520142E+00
    0.2100000000E+02    0.1865268280E-01    0.1186736181E+00    0.7247083281E-02    0.1414023764E+00
    0.2300000000E+02    0.2012993516E-01    0.1256301299E+00    0.7686200769E-02    0.1499948729E+00
    0.2500000000E+02    0.2156772732E-01    0.1321288778E+00    0.8099380804E-02    0.1580832744E+00
    0.2700000000E+02    0.2296826792E-01    0.1382114816E+00    0.8489043077E-02    0.1657145102E+00
    0.2900000000E+02    0.2433359473E-01    0.1439146117E+00    0.8857309021E-02    0.1729297309E+00
    0.3100000000E+02    0.2566559124E-01    0.1492707137E+00    0.9206046746E-02    0.1797651788E+00
    0.3300000000E+02    0.2696600127E-01    0.1543086082E+00    0.9536908056E-02    0.1862529040E+00
    0.3500000000E+02    0.2823644193E-01    0.1590539903E+00    0.9851359141E-02    0.1924213594E+00
    0.3700000000E+02    0.2947841521E-01    0.1635298469E+00    0.1015070617E-01    0.1982958961E+00
    0.3900000000E+02    0.3069331825E-01    0.1677568092E+00    0.1043611672E-01    0.2038991787E+00
    0.4100000000E+02    0.3188245250E-01    0.1717534501E+00    0.1070863790E-01    0.2092515357E+00
    0.4300000000E+02    0.3304703204E-01    0.1755365377E+00    0.1096921160E-01    0.2143712561E+00
    0.4500000000E+02    0.3418819087E-01    0.1791212515E+00    0.1121868758E-01    0.2192748416E+00
    0.4700000000E+02    0.3530698963E-01    0.1825213681E+00    0.1145783451E-01    0.2239772220E+00
    0.4900000000E+02    0.3640442155E-01    0.1857494211E+00    0.1168734959E-01    0.2284919403E+00
    0.1000000000E+02    0.9703767929E-02    0.6971014045E-01    0.4219970073E-02    0.8225702645E-01
    0.3000000000E+02    0.2500364717E-01    0.1466341612E+00    0.9034010991E-02    0.1763928326E+00
    0.5000000000E+02    0.3694541823E-01    0.1873025350E+00    0.1179869556E-01    0.2306828188E+00
    0.7000000000E+02    0.4684158790E-01    0.2116339647E+00    0.1364701224E-01    0.2671174993E+00
    0.9000000000E+02    0.5537547303E-01    0.2272307915E+00    0.1499747669E-01    0.2938319881E+00
    0.1100000000E+03    0.6294251103E-01    0.2376462872E+00    0.1604303195E-01    0.3145819136E+00
    0.1300000000E+03    0.6978983068E-01    0.2447639665E+00    0.1688601022E-01    0.3313618029E+00
    0.1500000000E+03    0.7608118039E-01    0.2496727529E+00    0.1758623601E-01    0.3453391632E+00
    0.1700000000E+03    0.8193017226E-01    0.2530437127E+00    0.1818128612E-01    0.3572482291E+00
    0.1900000000E+03    0.8741861792E-01    0.2553112400E+00    0.1869610177E-01    0.3675769234E+00
    0.2100000000E+03    0.9260726202E-01    0.2567677339E+00    0.1914797743E-01    0.3766639686E+00
    0.2300000000E+03    0.9754237962E-01    0.2576163823E+00    0.1954933869E-01    0.3847530009E+00
    0.2500000000E+03    0.1022599999E+00    0.2580021638E+00    0.1990937920E-01    0.3920244843E+00
    0.2700000000E+03    0.1067887057E+00    0.2580308564E+00    0.2023507160E-01    0.3986154314E+00
    0.2900000000E+03    0.1111515439E+00    0.2577811200E+00    0.2053181663E-01    0.4046320774E+00
    0.3100000000E+03    0.1153673652E+00    0.2573124167E+00    0.2080387416E-01    0.4101583009E+00
    0.3300000000E+03    0.1194517826E+00    0.2566703425E+00    0.2105465773E-01    0.4152613818E+00
    0.3500000000E+03    0.1234178735E+00    0.2558903005E+00    0.2128694089E-01    0.4199960394E+00
    0.3700000000E+03    0.1272767012E+00    0.2550000831E+00    0.2150300509E-01    0.4244073258E+00
    0.3900000000E+03    0.1310377095E+00    0.2540217215E+00    0.2170474756E-01    0.4285327407E+00
    0.4100000000E+03    0.1347090259E+00    0.2529728310E+00    0.2189376161E-01    0.4324038043E+00
    0.4300000000E+03    0.1382976965E+00    0.2518676042E+00    0.2207139711E-01    0.4360472450E+00
    0.4500000000E+03    0.1418098713E+00    0.2507175542E+00    0.2223880691E-01    0.4394859091E+00
    0.4700000000E+03    0.1452509510E+00    0.2495320771E+00    0.2239698278E-01    0.4427394671E+00
    0.4900000000E+03    0.1486257055E+00    0.2483188821E+00    0.2254678354E-01    0.4458249668E+00
    0.1000000000E+03    0.5926190423E-01    0.2329432567E+00    0.1555061792E-01    0.3048015247E+00
    0.3000000000E+03    0.1132767892E+00    0.2575710140E+00    0.2067070092E-01    0.4074519520E+00
    0.5000000000E+03    0.1502895527E+00    0.2477039219E+00    0.2261878090E-01    0.4473094155E+00
    0.7000000000E+03    0.1809020273E+00    0.2350151306E+00    0.2375876229E-01    0.4709552599E+00
    0.9000000000E+03    0.2077807364E+00    0.2227551030E+00    0.2453905357E-01    0.4873172778E+00
    0.1100000000E+04    0.2320362777E+00    0.2114330653E+00    0.2511959534E-01    0.4996034914E+00
    0.1300000000E+04    0.2542523348E+00    0.2010659288E+00    0.2557470728E-01    0.5093136165E+00
    0.1500000000E+04    0.2747824917E+00    0.1915695699E+00    0.2594458115E-01    0.5172629429E+00
    0.1700000000E+04    0.2938634180E+00    0.1828471392E+00    0.2625323154E-01    0.5239408812E+00
    0.1900000000E+04    0.3116659772E+00    0.1748101442E+00    0.2651606245E-01    0.5296626961E+00
    0.2100000000E+04    0.3283210767E+00    0.1673822367E+00    0.2674349533E-01    0.5346425153E+00
    0.2300000000E+04    0.3439338439E+00    0.1604984342E+00    0.2694287978E-01    0.5390319051E+00
    0.2500000000E+04    0.3585918851E+00    0.1541033547E+00    0.2711957485E-01    0.5429417648E+00
    0.2700000000E+04    0.3723703292E+00    0.1481494792E+00    0.2727759671E-01    0.5464554780E+00
    0.2900000000E+04    0.3853350286E+00    0.1425956915E+00    0.2742002496E-01    0.5496371839E+00
    0.3100000000E+04    0.3975446608E+00    0.1374061127E+00    0.2754926746E-01    0.5525371827E+00
    0.3300000000E+04    0.4090521506E+00    0.1325491877E+00    0.2766723870E-01    0.5551955838E+00
    0.3500000000E+04    0.4199056621E+00    0.1279969684E+00    0.2777548324E-01    0.5576448364E+00
    0.3700000000E+04    0.4301493128E+00    0.1237245505E+00    0.2787526324E-01    0.5599115287E+00
    0.3900000000E+04    0.4398237029E+00    0.1197096253E+00    0.2796762186E-01    0.5620176925E+00
    0.4100000000E+04    0.4489663213E+00    0.1159321193E+00    0.2805343002E-01    0.5639817682E+00
    0.4300000000E+04    0.4576118672E+00    0.1123739007E+00    0.2813342146E-01    0.5658193295E+00
    0.4500000000E+04    0.4657925123E+00    0.1090185382E+00    0.2820821942E-01    0.5675436364E+00
    0.4700000000E+04    0.4735381213E+00    0.1058510992E+00    0.2827835725E-01    0.5691660622E+00
    0.4900000000E+04    0.4808764412E+00    0.1028579801E+00    0.2834429448E-01    0.5706964277E+00
    0.1000000000E+04    0.2201924709E+00    0.2169714257E+00    0.2484851105E-01    0.4938533621E+00
    0.3000000000E+04    0.3915307988E+00    0.1399574403E+00    0.2748616487E-01    0.5511196850E+00
    0.5000000000E+04    0.4844010010E+00    0.1014228667E+00    0.2837581445E-01    0.5714297983E+00
    0.7000000000E+04    0.5388741402E+00    0.7936923453E-01    0.2885939082E-01    0.5828488619E+00
    0.9000000000E+04    0.5728827252E+00    0.6557181399E-01    0.2917240743E-01    0.5904487064E+00
    0.1100000000E+05    0.5953660789E+00    0.5630519562E-01    0.2939500347E-01    0.5959877570E+00
    0.1300000000E+05    0.6109785757E+00    0.4971678037E-01    0.2956298134E-01    0.6002629296E+00
    0.1500000000E+05    0.6222739162E+00    0.4481342593E-01    0.2969505545E-01    0.6036958001E+00
    0.1700000000E+05    0.6307290824E+00    0.4102703938E-01    0.2980207857E-01    0.6065334502E+00
    0.1900000000E+05    0.6372406302E+00    0.3801403736E-01    0.2989082980E-01    0.6089317211E+00
    0.2100000000E+05    0.6423765512E+00    0.3555647985E-01    0.2996578742E-01    0.6109945005E+00
    0.2300000000E+05    0.6465103594E+00    0.3351037272E-01    0.3003004220E-01    0.6127941089E+00
    0.2500000000E+05    0.6498957874E+00    0.3177718742E-01    0.3008580385E-01    0.6143826772E+00
    0.2700000000E+05    0.6527101526E+00    0.3028743404E-01    0.3013469858E-01    0.6157988765E+00
    0.2900000000E+05    0.6550804860E+00    0.2899079613E-01    0.3017795267E-01    0.6170720903E+00
    0.3100000000E+05    0.6570998058E+00    0.2784999159E-01    0.3021651005E-01    0.6182251059E+00
    0.3300000000E+05    0.6588375568E+00    0.2683683022E-01    0.3025111042E-01    0.6192759082E+00
    0.3500000000E+05    0.6603464862E+00    0.2592961020E-01    0.3028234239E-01    0.6202389106E+00
    0.3700000000E+05    0.6616672821E+00    0.2511135525E-01    0.3031068085E-01    0.6211258202E+00
    0.3900000000E+05    0.6628317693E+00    0.2436859418E-01    0.3033651348E-01    0.6219462593E+00
    0.4100000000E+05    0.6638651542E+00    0.2369049864E-01    0.3036016025E-01    0.6227082213E+00
    0.4300000000E+05    0.6647876300E+00    0.2306826280E-01    0.3038188779E-01    0.6234184095E+00
    0.4500000000E+05    0.6656155424E+00    0.2249464967E-01    0.3040192019E-01    0.6240824939E+00
    0.4700000000E+05    0.6663622486E+00    0.2196365419E-01    0.3042044731E-01    0.6247053074E+00
    0.4900000000E+05    0.6670387596E+00    0.2147024962E-01    0.3043763116E-01    0.6252909995E+00
    0.1000000000E+05    0.5852072608E+00    0.6051579262E-01    0.2929219458E-01    0.5934134271E+00
    0.3000000000E+05    0.6561292238E+00    0.2840285411E-01    0.3019776815E-01    0.6176624028E+00
    0.5000000000E+05    0.6673536129E+00    0.2123629204E-01    0.3044576362E-01    0.6255710647E+00
    0.7000000000E+05    0.6715420415E+00    0.1777926805E-01    0.3056322615E-01    0.6298833568E+00
    0.9000000000E+05    0.6736799492E+00    0.1564133688E-01    0.3063068171E-01    0.6327061999E+00
    0.1100000000E+06    0.6749649256E+00    0.1414795242E-01    0.3067346691E-01    0.6347420189E+00
    0.1300000000E+06    0.6758187596E+00    0.1302667189E-01    0.3070225004E-01    0.6363017881E+00
    0.1500000000E+06    0.6764258988E+00    0.1214354502E-01    0.3072233743E-01    0.6375474370E+00
    0.1700000000E+06    0.6768792094E+00    0.1142392258E-01    0.3073667407E-01    0.6385727839E+00
    0.1900000000E+06    0.6772303443E+00    0.1082241638E-01    0.3074702700E-01    0.6394364808E+00
    0.2100000000E+06    0.6775102477E+00    0.1030959949E-01    0.3075452047E-01    0.6401773512E+00
    0.2300000000E+06    0.6777385565E+00    0.9865428390E-02    0.3075990314E-01    0.6408222643E+00
    0.2500000000E+06    0.6779283181E+00    0.9475706052E-02    0.3076369212E-01    0.6413904939E+00
    0.2700000000E+06    0.6780885340E+00    0.9130051578E-02    0.3076625547E-01    0.6418962776E+00
    0.2900000000E+06    0.6782256108E+00    0.8820671522E-02    0.3076786179E-01    0.6423503942E+00
    0.3100000000E+06    0.6783442311E+00    0.8541583390E-02    0.3076871127E-01    0.6427611761E+00
    0.3300000000E+06    0.6784478956E+00    0.8288106715E-02    0.3076895587E-01    0.6431351813E+00
    0.3500000000E+06    0.6785392730E+00    0.8056519009E-02    0.3076871273E-01    0.6434776521E+00
    0.3700000000E+06    0.6786204334E+00    0.7843816881E-02    0.3076807341E-01    0.6437928367E+00
    0.3900000000E+06    0.6786930065E+00    0.7647546286E-02    0.3076711033E-01    0.6440842199E+00
    0.4100000000E+06    0.6787582932E+00    0.7465679397E-02    0.3076588138E-01    0.6443546910E+00
    0.4300000000E+06    0.6788173440E+00    0.7296523681E-02    0.3076443329E-01    0.6446066689E+00
    0.4500000000E+06    0.6788710167E+00    0.7138653641E-02    0.3076280407E-01    0.6448421966E+00
    0.4700000000E+06    0.6789200187E+00    0.6990858853E-02    0.3076102491E-01    0.6450630128E+00
    0.4900000000E+06    0.6789649383E+00    0.6852103856E-02    0.3075912154E-01    0.6452706084E+00
    0.1000000000E+06    0.6743941462E+00    0.1483591148E-01    0.3065430766E-01    0.6337980140E+00
    0.3000000000E+06    0.6782869863E+00    0.8677659352E-02    0.3076837069E-01    0.6425607567E+00
    0.5000000000E+06    0.6789860245E+00    0.6785832694E-02    0.3075813011E-01    0.6453698575E+00
    0.7000000000E+06    0.6792798473E+00    0.5771698705E-02    0.3073543047E-01    0.6468970983E+00
    0.9000000000E+06    0.6794425648E+00    0.5114129629E-02    0.3071157131E-01    0.6478968998E+00
    0.1100000000E+07    0.6795463720E+00    0.4643012498E-02    0.3068879721E-01    0.6486187864E+00
    0.1300000000E+07    0.6796185967E+00    0.4283890964E-02    0.3066756251E-01    0.6491727780E+00
    0.1500000000E+07    0.6796718885E+00    0.3998286705E-02    0.3064786232E-01    0.6496160304E+00
    0.1700000000E+07    0.6797129162E+00    0.3764029927E-02    0.3062956917E-01    0.6499816128E+00
    0.1900000000E+07    0.6797455340E+00    0.3567321196E-02    0.3061253246E-01    0.6502901827E+00
    0.2100000000E+07    0.6797721269E+00    0.3399058960E-02    0.3059660910E-01    0.6505554082E+00
    0.2300000000E+07    0.6797942514E+00    0.3252963126E-02    0.3058167206E-01    0.6507867477E+00
    0.2500000000E+07    0.6798129673E+00    0.3124540728E-02    0.3056761130E-01    0.6509909860E+00
    0.2700000000E+07    0.6798290216E+00    0.3010480490E-02    0.3055433233E-01    0.6511731361E+00
    0.2900000000E+07    0.6798429565E+00    0.2908280722E-02    0.3054175405E-01    0.6513369942E+00
    0.3100000000E+07    0.6798551752E+00    0.2816011166E-02    0.3052980677E-01    0.6514854963E+00
    0.3300000000E+07    0.6798659839E+00    0.2732155279E-02    0.3051843029E-01    0.6516209538E+00
