     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1057347355E-02    0.6297503695E-02    0.3653445910E-02    0.5081757768E-02
    0.3000000000E+01    0.3124250295E-02    0.1814623749E-01    0.1053241765E-01    0.1465267770E-01
    0.5000000000E+01    0.5130507852E-02    0.2909446181E-01    0.1689712573E-01    0.2351132510E-01
    0.7000000000E+01    0.7079557634E-02    0.3924072591E-01    0.2280604682E-01    0.3173857888E-01
    0.9000000000E+01    0.8974571781E-02    0.4866938350E-01    0.2830901437E-01    0.3940337213E-01
    0.1100000000E+02    0.1081848247E-01    0.5745309918E-01    0.3344876445E-01    0.4656482770E-01
    0.1300000000E+02    0.1261400451E-01    0.6565483741E-01    0.3826216091E-01    0.5327395081E-01
    0.1500000000E+02    0.1436365543E-01    0.7332945489E-01    0.4278117473E-01    0.5957498228E-01
    0.1700000000E+02    0.1606977334E-01    0.8052498619E-01    0.4703367343E-01    0.6550648928E-01
    0.1900000000E+02    0.1773453290E-01    0.8728368978E-01    0.5104406211E-01    0.7110225128E-01
    0.2100000000E+02    0.1935995957E-01    0.9364290536E-01    0.5483380775E-01    0.7639198460E-01
    0.2300000000E+02    0.2094794240E-01    0.9963576109E-01    0.5842187080E-01    0.8140193894E-01
    0.2500000000E+02    0.2250024553E-01    0.1052917610E+00    0.6182506276E-01    0.8615539165E-01
    0.2700000000E+02    0.2401851853E-01    0.1106372754E+00    0.6505834403E-01    0.9067305943E-01
    0.2900000000E+02    0.2550430566E-01    0.1156959532E+00    0.6813507344E-01    0.9497344343E-01
    0.3100000000E+02    0.2695905436E-01    0.1204890695E+00    0.7106721842E-01    0.9907311965E-01
    0.3300000000E+02    0.2838412281E-01    0.1250358211E+00    0.7386553280E-01    0.1029869849E+00
    0.3500000000E+02    0.2978078686E-01    0.1293535782E+00    0.7653970790E-01    0.1067284656E+00
    0.3700000000E+02    0.3115024629E-01    0.1334580995E+00    0.7909850158E-01    0.1103096966E+00
    0.3900000000E+02    0.3249363046E-01    0.1373637184E+00    0.8154984888E-01    0.1137416735E+00
    0.4100000000E+02    0.3381200359E-01    0.1410835020E+00    0.8390095717E-01    0.1170343851E+00
    0.4300000000E+02    0.3510636939E-01    0.1446293908E+00    0.8615838839E-01    0.1201969266E+00
    0.4500000000E+02    0.3637767545E-01    0.1480123185E+00    0.8832813035E-01    0.1232375981E+00
    0.4700000000E+02    0.3762681716E-01    0.1512423176E+00    0.9041565873E-01    0.1261639911E+00
    0.4900000000E+02    0.3885464135E-01    0.1543286117E+00    0.9242599117E-01    0.1289830625E+00
    0.1000000000E+02    0.9902740533E-02    0.5313771680E-01    0.3092186249E-01    0.4304365635E-01
    0.3000000000E+02    0.2623547292E-01    0.1181244611E+00    0.6961852031E-01    0.9704740222E-01
    0.5000000000E+02    0.3946081154E-01    0.1558205507E+00    0.9340366346E-01    0.1303543695E+00
    0.7000000000E+02    0.5063876361E-01    0.1798590805E+00    0.1098445514E+00    0.1534502174E+00
    0.9000000000E+02    0.6037962639E-01    0.1960804333E+00    0.1220755721E+00    0.1706832623E+00
    0.1100000000E+03    0.6906241738E-01    0.2074263788E+00    0.1316423403E+00    0.1842001249E+00
    0.1300000000E+03    0.7693655331E-01    0.2155437319E+00    0.1394011113E+00    0.1951912935E+00
    0.1500000000E+03    0.8417384980E-01    0.2214260364E+00    0.1458676302E+00    0.2043745801E+00
    0.1700000000E+03    0.9089713590E-01    0.2257072871E+00    0.1513727973E+00    0.2122109995E+00
    0.1900000000E+03    0.9719695377E-01    0.2288101305E+00    0.1561396736E+00    0.2190116319E+00
    0.2100000000E+03    0.1031417871E+00    0.2310263948E+00    0.1603247210E+00    0.2249948903E+00
