     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1059786446E-02    0.3936419341E-02    0.4691787563E-02    0.6767803308E-02
    0.3000000000E+01    0.3145461181E-02    0.1134674670E-01    0.1349549504E-01    0.1947078139E-01
    0.5000000000E+01    0.5187475624E-02    0.1820121516E-01    0.2160481465E-01    0.3117652978E-01
    0.7000000000E+01    0.7187584604E-02    0.2456278250E-01    0.2910122353E-01    0.4200188672E-01
    0.9000000000E+01    0.9147446660E-02    0.3048491590E-01    0.3605384008E-01    0.5204598124E-01
    0.1100000000E+02    0.1106863063E-01    0.3601333781E-01    0.4252168674E-01    0.6139347411E-01
    0.1300000000E+02    0.1295262169E-01    0.4118739893E-01    0.4855547281E-01    0.7011711147E-01
    0.1500000000E+02    0.1480082698E-01    0.4604116790E-01    0.5419901209E-01    0.7827975565E-01
    0.1700000000E+02    0.1661458064E-01    0.5060430364E-01    0.5949035968E-01    0.8593601378E-01
    0.1900000000E+02    0.1839514862E-01    0.5490275948E-01    0.6446273086E-01    0.9313355436E-01
    0.2100000000E+02    0.2014373301E-01    0.5895935556E-01    0.6914524929E-01    0.9991417924E-01
    0.2300000000E+02    0.2186147605E-01    0.6279424768E-01    0.7356356037E-01    0.1063147026E+00
    0.2500000000E+02    0.2354946388E-01    0.6642531359E-01    0.7774033733E-01    0.1123676765E+00
    0.2700000000E+02    0.2520873000E-01    0.6986847350E-01    0.8169570136E-01    0.1181019923E+00
    0.2900000000E+02    0.2684025842E-01    0.7313795737E-01    0.8544757233E-01    0.1235433843E+00
    0.3100000000E+02    0.2844498669E-01    0.7624652907E-01    0.8901196305E-01    0.1287148509E+00
    0.3300000000E+02    0.3002380861E-01    0.7920567548E-01    0.9240322757E-01    0.1336370106E+00
    0.3500000000E+02    0.3157757677E-01    0.8202576661E-01    0.9563427154E-01    0.1383284041E+00
    0.3700000000E+02    0.3310710501E-01    0.8471619198E-01    0.9871673131E-01    0.1428057503E+00
    0.3900000000E+02    0.3461317053E-01    0.8728547711E-01    0.1016611270E+00    0.1470841666E+00
    0.4100000000E+02    0.3609651604E-01    0.8974138369E-01    0.1044769940E+00    0.1511773569E+00
    0.4300000000E+02    0.3755785166E-01    0.9209099575E-01    0.1071729961E+00    0.1550977740E+00
    0.4500000000E+02    0.3899785668E-01    0.9434079441E-01    0.1097570235E+00    0.1588567604E+00
    0.4700000000E+02    0.4041718129E-01    0.9649672262E-01    0.1122362777E+00    0.1624646698E+00
    0.4900000000E+02    0.4181644813E-01    0.9856424168E-01    0.1146173456E+00    0.1659309733E+00
    0.1000000000E+02    0.1011277869E-01    0.3329574600E-01    0.3934501364E-01    0.5680200302E-01
    0.3000000000E+02    0.2764591572E-01    0.7471161138E-01    0.8725226935E-01    0.1261615176E+00
    0.5000000000E+02    0.4250874729E-01    0.9956643503E-01    0.1157729661E+00    0.1676137645E+00
    0.7000000000E+02    0.5543428166E-01    0.1160019068E+00    0.1349582731E+00    0.1956012367E+00
    0.9000000000E+02    0.6690051659E-01    0.1274857940E+00    0.1488888909E+00    0.2159952625E+00
    0.1100000000E+03    0.7723362577E-01    0.1357859664E+00    0.1595465639E+00    0.2316508454E+00
    0.1300000000E+03    0.8666455578E-01    0.1419128026E+00    0.1680152029E+00    0.2441314833E+00
    0.1500000000E+03    0.9536191780E-01    0.1464909344E+00    0.1749403293E+00    0.2543694623E+00
    0.1700000000E+03    0.1034520364E+00    0.1499292219E+00    0.1807318388E+00    0.2629574865E+00
