     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3706243445E-02    0.7893210814E-03    0.4189528550E-02    0.6798589027E-02
    0.3000000000E+01    0.1098227444E-01    0.2285669319E-02    0.1215407127E-01    0.1972626204E-01
    0.5000000000E+01    0.1808227835E-01    0.3680659671E-02    0.1961033368E-01    0.3183287209E-01
    0.7000000000E+01    0.2501302852E-01    0.4983273890E-02    0.2660578553E-01    0.4319497835E-01
    0.9000000000E+01    0.3178094977E-01    0.6201445968E-02    0.3318215384E-01    0.5387988554E-01
    0.1100000000E+02    0.3839214041E-01    0.7342213698E-02    0.3937626625E-01    0.6394700230E-01
    0.1300000000E+02    0.4485239266E-01    0.8411844378E-02    0.4522074990E-01    0.7344896697E-01
    0.1500000000E+02    0.5116721154E-01    0.9415939690E-02    0.5074461405E-01    0.8243258620E-01
    0.1700000000E+02    0.5734183239E-01    0.1035952369E-01    0.5597373829E-01    0.9093962145E-01
    0.1900000000E+02    0.6338123713E-01    0.1124711699E-01    0.6093128377E-01    0.9900745158E-01
    0.2100000000E+02    0.6929016939E-01    0.1208279969E-01    0.6563804128E-01    0.1066696337E+00
    0.2300000000E+02    0.7507314855E-01    0.1287026489E-01    0.7011272708E-01    0.1139563798E+00
    0.2500000000E+02    0.8073448283E-01    0.1361286455E-01    0.7437223562E-01    0.1208949642E+00
    0.2700000000E+02    0.8627828143E-01    0.1431364879E-01    0.7843185607E-01    0.1275100722E+00
    0.2900000000E+02    0.9170846592E-01    0.1497539985E-01    0.8230545875E-01    0.1338241008E+00
    0.3100000000E+02    0.9702878082E-01    0.1560066147E-01    0.8600565612E-01    0.1398574181E+00
    0.3300000000E+02    0.1022428035E+00    0.1619176442E-01    0.8954394238E-01    0.1456285884E+00
    0.3500000000E+02    0.1073539533E+00    0.1675084877E-01    0.9293081479E-01    0.1511545675E+00
    0.3700000000E+02    0.1123655003E+00    0.1727988335E-01    0.9617587963E-01    0.1564508739E+00
    0.3900000000E+02    0.1172805734E+00    0.1778068285E-01    0.9928794485E-01    0.1615317379E+00
    0.4100000000E+02    0.1221021678E+00    0.1825492287E-01    0.1022751014E+00    0.1664102329E+00
    0.4300000000E+02    0.1268331521E+00    0.1870415321E-01    0.1051447948E+00    0.1710983908E+00
    0.4500000000E+02    0.1314762749E+00    0.1912980962E-01    0.1079038884E+00    0.1756073036E+00
    0.4700000000E+02    0.1360341711E+00    0.1953322425E-01    0.1105587192E+00    0.1799472140E+00
    0.4900000000E+02    0.1405093678E+00    0.1991563497E-01    0.1131151475E+00    0.1841275952E+00
    0.1000000000E+02    0.3510576745E-01    0.6781096932E-02    0.3632486172E-01    0.5898723097E-01
    0.3000000000E+02    0.9438212968E-01    0.1529244145E-01    0.8417649001E-01    0.1368746483E+00
    0.5000000000E+02    0.1427167153E+00    0.2009932696E-01    0.1143581726E+00    0.1861607299E+00
    0.7000000000E+02    0.1830623971E+00    0.2291161681E-01    0.1351783137E+00    0.2202685745E+00
    0.9000000000E+02    0.2173733132E+00    0.2454919299E-01    0.1504338986E+00    0.2453395437E+00
    0.1100000000E+03    0.2469961321E+00    0.2545548147E-01    0.1621085732E+00    0.2645856207E+00
    0.1300000000E+03    0.2728910311E+00    0.2589000334E-01    0.1713407022E+00    0.2798521142E+00
    0.1500000000E+03    0.2957627516E+00    0.2601323802E-01    0.1788308163E+00    0.2922758370E+00
    0.1700000000E+03    0.3161416076E+00    0.2592847282E-01    0.1850339589E+00    0.3025960299E+00
    0.1900000000E+03    0.3344353728E+00    0.2570420512E-01    0.1902587445E+00    0.3113145936E+00
    0.2100000000E+03    0.3509635614E+00    0.2538690375E-01    0.1947219887E+00    0.3187845140E+00
    0.2300000000E+03    0.3659807035E+00    0.2500864025E-01    0.1985805526E+00    0.3252614411E+00
    0.2500000000E+03    0.3796925368E+00    0.2459183353E-01    0.2019507757E+00    0.3309351843E+00
    0.2700000000E+03    0.3922675175E+00    0.2415229483E-01    0.2049207999E+00    0.3359497003E+00
    0.2900000000E+03    0.4038451646E+00    0.2370123430E-01    0.2075586474E+00    0.3404162028E+00
    0.3100000000E+03    0.4145422179E+00    0.2324661279E-01    0.2099176682E+00    0.3444220075E+00
    0.3300000000E+03    0.4244572543E+00    0.2279406999E-01    0.2120403047E+00    0.3480366513E+00
    0.3500000000E+03    0.4336742016E+00    0.2234757188E-01    0.2139607530E+00    0.3513162180E+00
    0.3700000000E+03    0.4422650475E+00    0.2190986887E-01    0.2157068786E+00    0.3543064564E+00
    0.3900000000E+03    0.4502919542E+00    0.2148282370E-01    0.2173016218E+00    0.3570450677E+00
    0.4100000000E+03    0.4578089285E+00    0.2106764867E-01    0.2187640431E+00    0.3595634093E+00
    0.4300000000E+03    0.4648631536E+00    0.2066507871E-01    0.2201101132E+00    0.3618877816E+00
    0.4500000000E+03    0.4714960621E+00    0.2027549868E-01    0.2213533166E+00    0.3640404138E+00
    0.4700000000E+03    0.4777442075E+00    0.1989903750E-01    0.2225051192E+00    0.3660402264E+00
    0.4900000000E+03    0.4836399779E+00    0.1953563818E-01    0.2235753336E+00    0.3679034280E+00
    0.1000000000E+03    0.2327035153E+00    0.2507451166E-01    0.1566341834E+00    0.2555534937E+00
    0.3000000000E+03    0.4092972244E+00    0.2347397048E-01    0.2087701384E+00    0.3424719874E+00
    0.5000000000E+03    0.4864648521E+00    0.1935878122E-01    0.2240825320E+00    0.3687882416E+00
    0.7000000000E+03    0.5300211198E+00    0.1642643582E-01    0.2314849907E+00    0.3818666601E+00
    0.9000000000E+03    0.5579033682E+00    0.1436944774E-01    0.2358651673E+00    0.3898111359E+00
    0.1100000000E+04    0.5772159953E+00    0.1286978778E-01    0.2387639334E+00    0.3952035159E+00
    0.1300000000E+04    0.5913482842E+00    0.1173204649E-01    0.2408245094E+00    0.3991322375E+00
    0.1500000000E+04    0.6021192657E+00    0.1083894453E-01    0.2423639630E+00    0.4021389261E+00
    0.1700000000E+04    0.6105902697E+00    0.1011784354E-01    0.2435570028E+00    0.4045247722E+00
    0.1900000000E+04    0.6174208834E+00    0.9521946767E-02    0.2445079433E+00    0.4064712262E+00
    0.2100000000E+04    0.6230418922E+00    0.9019951743E-02    0.2452829734E+00    0.4080944345E+00
    0.2300000000E+04    0.6277461893E+00    0.8590204257E-02    0.2459261433E+00    0.4094723656E+00
    0.2500000000E+04    0.6317396498E+00    0.8217275525E-02    0.2464679209E+00    0.4106594070E+00
    0.2700000000E+04    0.6351710914E+00    0.7889884660E-02    0.2469300590E+00    0.4116947164E+00
    0.2900000000E+04    0.6381506891E+00    0.7599594654E-02    0.2473285071E+00    0.4126072439E+00
    0.3100000000E+04    0.6407617096E+00    0.7339968489E-02    0.2476752280E+00    0.4134188820E+00
    0.3300000000E+04    0.6430682264E+00    0.7106007805E-02    0.2479793709E+00    0.4141465108E+00
    0.3500000000E+04    0.6451203313E+00    0.6893770190E-02    0.2482480536E+00    0.4148033681E+00
