     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5311251556E-03    0.2370626422E-02    0.7320357206E-02    0.3394069236E-02
    0.3000000000E+01    0.1583578474E-02    0.6881950629E-02    0.2117536583E-01    0.9819608260E-02
    0.5000000000E+01    0.2623228201E-02    0.1111344491E-01    0.3407517503E-01    0.1580426486E-01
    0.7000000000E+01    0.3650376317E-02    0.1509329715E-01    0.4611737887E-01    0.2139301674E-01
    0.9000000000E+01    0.4665315010E-02    0.1884591138E-01    0.5738664428E-01    0.2662488844E-01
    0.1100000000E+02    0.5668327073E-02    0.2239252419E-01    0.6795678622E-01    0.3153390651E-01
    0.1300000000E+02    0.6659686287E-02    0.2575170481E-01    0.7789245523E-01    0.3614987642E-01
    0.1500000000E+02    0.7639657777E-02    0.2893976347E-01    0.8725051948E-01    0.4049901872E-01
    0.1700000000E+02    0.8608498362E-02    0.3197108711E-01    0.9608120383E-01    0.4460449358E-01
    0.1900000000E+02    0.9566456877E-02    0.3485841702E-01    0.1044290345E+00    0.4848683562E-01
    0.2100000000E+02    0.1051377449E-01    0.3761307982E-01    0.1123336266E+00    0.5216431674E-01
    0.2300000000E+02    0.1145068498E-01    0.4024518055E-01    0.1198303450E+00    0.5565325019E-01
    0.2500000000E+02    0.1237741507E-01    0.4276376505E-01    0.1269508606E+00    0.5896824698E-01
    0.2700000000E+02    0.1329418463E-01    0.4517695709E-01    0.1337236218E+00    0.6212243289E-01
    0.2900000000E+02    0.1420120699E-01    0.4749207464E-01    0.1401742552E+00    0.6512763313E-01
    0.3100000000E+02    0.1509868915E-01    0.4971572908E-01    0.1463259082E+00    0.6799453005E-01
    0.3300000000E+02    0.1598683206E-01    0.5185390998E-01    0.1521995425E+00    0.7073279843E-01
    0.3500000000E+02    0.1686583078E-01    0.5391205794E-01    0.1578141869E+00    0.7335122196E-01
    0.3700000000E+02    0.1773587475E-01    0.5589512747E-01    0.1631871562E+00    0.7585779390E-01
    0.3900000000E+02    0.1859714798E-01    0.5780764129E-01    0.1683342401E+00    0.7825980443E-01
    0.4100000000E+02    0.1944982924E-01    0.5965373753E-01    0.1732698684E+00    0.8056391653E-01
    0.4300000000E+02    0.2029409223E-01    0.6143721083E-01    0.1780072550E+00    0.8277623234E-01
    0.4500000000E+02    0.2113010580E-01    0.6316154827E-01    0.1825585232E+00    0.8490235121E-01
    0.4700000000E+02    0.2195803411E-01    0.6482996078E-01    0.1869348174E+00    0.8694742065E-01
    0.4900000000E+02    0.2277803677E-01    0.6644541084E-01    0.1911463993E+00    0.8891618121E-01
    0.1000000000E+02    0.5168294552E-02    0.2064375005E-01    0.6275486775E-01    0.2911780047E-01
    0.3000000000E+02    0.1465112789E-01    0.4861494674E-01    0.1432860961E+00    0.6657774267E-01
    0.5000000000E+02    0.2318511466E-01    0.6723413885E-01    0.1931934101E+00    0.8987332568E-01
    0.7000000000E+02    0.3094622260E-01    0.8079482196E-01    0.2274346038E+00    0.1059103735E+00
    0.9000000000E+02    0.3806788206E-01    0.9121082265E-01    0.2525430354E+00    0.1177087568E+00
    0.1100000000E+03    0.4465325724E-01    0.9948973744E-01    0.2718378156E+00    0.1268043908E+00
    0.1300000000E+03    0.5078347861E-01    0.1062259232E+00    0.2871894990E+00    0.1340638456E+00
    0.1500000000E+03    0.5652331086E-01    0.1117996840E+00    0.2997355035E+00    0.1400146381E+00
    0.1700000000E+03    0.6192514535E-01    0.1164694300E+00    0.3102088770E+00    0.1449971200E+00
    0.1900000000E+03    0.6703186981E-01    0.1204189334E+00    0.3191043015E+00    0.1492412226E+00
    0.2100000000E+03    0.7187896847E-01    0.1237835940E+00    0.3267682972E+00    0.1529081855E+00
    0.2300000000E+03    0.7649608423E-01    0.1266660123E+00    0.3334512131E+00    0.1561146249E+00
    0.2500000000E+03    0.8090819765E-01    0.1291457219E+00    0.3393386805E+00    0.1589471031E+00
    0.2700000000E+03    0.8513652881E-01    0.1312855407E+00    0.3445714293E+00    0.1614713138E+00
    0.2900000000E+03    0.8919923536E-01    0.1331358696E+00    0.3492582101E+00    0.1637380763E+00
    0.3100000000E+03    0.9311195908E-01    0.1347376896E+00    0.3534844753E+00    0.1657873641E+00
    0.3300000000E+03    0.9688825795E-01    0.1361247081E+00    0.3573183628E+00    0.1676510845E+00
    0.3500000000E+03    0.1005399512E+00    0.1373249292E+00    0.3608149154E+00    0.1693550389E+00
    0.3700000000E+03    0.1040773970E+00    0.1383618248E+00    0.3640191167E+00    0.1709203349E+00
    0.3900000000E+03    0.1075097180E+00    0.1392552233E+00    0.3669681139E+00    0.1723644208E+00
    0.4100000000E+03    0.1108449856E+00    0.1400219930E+00    0.3696928732E+00    0.1737018559E+00
    0.4300000000E+03    0.1140903720E+00    0.1406765758E+00    0.3722194292E+00    0.1749448932E+00
    0.4500000000E+03    0.1172522759E+00    0.1412314070E+00    0.3745698412E+00    0.1761039248E+00
    0.4700000000E+03    0.1203364275E+00    0.1416972511E+00    0.3767629331E+00    0.1771878273E+00
    0.4900000000E+03    0.1233479766E+00    0.1420834707E+00    0.3788148738E+00    0.1782042326E+00
    0.1000000000E+03    0.4142209443E-01    0.9557368275E-01    0.2627774147E+00    0.1225297125E+00
    0.3000000000E+03    0.9117345328E-01    0.1339655867E+00    0.3514242990E+00    0.1647877475E+00
    0.5000000000E+03    0.1248279944E+00    0.1422493188E+00    0.3797923539E+00    0.1786892221E+00
    0.7000000000E+03    0.1515352418E+00    0.1429120371E+00    0.3944996076E+00    0.1860609080E+00
    0.9000000000E+03    0.1743071576E+00    0.1407868394E+00    0.4037166304E+00    0.1907733177E+00
    0.1100000000E+04    0.1944855399E+00    0.1374963838E+00    0.4101228281E+00    0.1941080441E+00
    0.1300000000E+04    0.2127818813E+00    0.1337096369E+00    0.4148771440E+00    0.1966242458E+00
    0.1500000000E+04    0.2296194339E+00    0.1297379336E+00    0.4185693021E+00    0.1986087334E+00
    0.1700000000E+04    0.2452716330E+00    0.1257375813E+00    0.4215336803E+00    0.2002253563E+00
    0.1900000000E+04    0.2599265537E+00    0.1217906279E+00    0.4239751917E+00    0.2015752423E+00
    0.2100000000E+04    0.2737201480E+00    0.1179408787E+00    0.4260269983E+00    0.2027245578E+00
    0.2300000000E+04    0.2867547654E+00    0.1142113555E+00    0.4277797024E+00    0.2037186175E+00
    0.2500000000E+04    0.2991101205E+00    0.1106133259E+00    0.4292972717E+00    0.2045896178E+00
    0.2700000000E+04    0.3108501164E+00    0.1071512175E+00    0.4306262655E+00    0.2053611371E+00
    0.2900000000E+04    0.3220272615E+00    0.1038254050E+00    0.4318014472E+00    0.2060508853E+00
    0.3100000000E+04    0.3326856291E+00    0.1006338459E+00    0.4328493422E+00    0.2066724546E+00
    0.3300000000E+04    0.3428628964E+00    0.9757306539E-01    0.4337905711E+00    0.2072364713E+00
    0.3500000000E+04    0.3525917841E+00    0.9463876346E-01    0.4346414271E+00    0.2077513788E+00
    0.3700000000E+04    0.3619010961E+00    0.9182619502E-01    0.4354149687E+00    0.2082239810E+00
    0.3900000000E+04    0.3708164844E+00    0.8913041068E-01    0.4361217952E+00    0.2086598303E+00
    0.4100000000E+04    0.3793610204E+00    0.8654641042E-01    0.4367706071E+00    0.2090635083E+00
    0.4300000000E+04    0.3875556306E+00    0.8406924148E-01    0.4373686187E+00    0.2094388338E+00
    0.4500000000E+04    0.3954194323E+00    0.8169406035E-01    0.4379218669E+00    0.2097890186E+00
    0.4700000000E+04    0.4029699957E+00    0.7941617106E-01    0.4384354451E+00    0.2101167862E+00
    0.4900000000E+04    0.4102235528E+00    0.7723104796E-01    0.4389136833E+00    0.2104244632E+00
    0.1000000000E+04    0.1846668414E+00    0.1392332008E+00    0.4071792845E+00    0.1925687007E+00
    0.3000000000E+04    0.3274188070E+00    0.1022130359E+00    0.4323398997E+00    0.2063694692E+00
    0.5000000000E+04    0.4137437022E+00    0.7617190922E-01    0.4391407293E+00    0.2105714042E+00
    0.7000000000E+04    0.4717180784E+00    0.5890564053E-01    0.4424975515E+00    0.2128211293E+00
    0.9000000000E+04    0.5122791226E+00    0.4710098089E-01    0.4445440559E+00    0.2142848728E+00
    0.1100000000E+05    0.5415925763E+00    0.3875696748E-01    0.4459386892E+00    0.2153396700E+00
    0.1300000000E+05    0.5633970402E+00    0.3267197708E-01    0.4469573036E+00    0.2161495649E+00
    0.1500000000E+05    0.5800379936E+00    0.2810782574E-01    0.4477374174E+00    0.2167989653E+00
    0.1700000000E+05    0.5930295777E+00    0.2459810406E-01    0.4483558688E+00    0.2173363328E+00
