     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4222699944E-02    0.3161796189E-02    0.3153692220E-02    0.3411712801E-02
    0.3000000000E+01    0.1243854809E-01    0.9180283816E-02    0.9213701933E-02    0.9968704271E-02
    0.5000000000E+01    0.2036427970E-01    0.1481964673E-01    0.1496572409E-01    0.1619394593E-01
    0.7000000000E+01    0.2801763410E-01    0.2011012223E-01    0.2043358356E-01    0.2211306434E-01
    0.9000000000E+01    0.3541489436E-01    0.2507892051E-01    0.2563868701E-01    0.2774908691E-01
    0.1100000000E+02    0.4257103356E-01    0.2975059032E-01    0.3060032302E-01    0.3312276431E-01
    0.1300000000E+02    0.4949984390E-01    0.3414733301E-01    0.3533591845E-01    0.3825284594E-01
    0.1500000000E+02    0.5621405084E-01    0.3828927327E-01    0.3986125852E-01    0.4315631635E-01
    0.1700000000E+02    0.6272541437E-01    0.4219469342E-01    0.4419067630E-01    0.4784859886E-01
    0.1900000000E+02    0.6904481892E-01    0.4588023673E-01    0.4833721649E-01    0.5234373158E-01
    0.2100000000E+02    0.7518235355E-01    0.4936108461E-01    0.5231277755E-01    0.5665452010E-01
    0.2300000000E+02    0.8114738343E-01    0.5265111135E-01    0.5612823537E-01    0.6079267044E-01
    0.2500000000E+02    0.8694861379E-01    0.5576301974E-01    0.5979355124E-01    0.6476890506E-01
    0.2700000000E+02    0.9259414727E-01    0.5870846026E-01    0.6331786639E-01    0.6859306449E-01
    0.2900000000E+02    0.9809153540E-01    0.6149813605E-01    0.6670958508E-01    0.7227419661E-01
    0.3100000000E+02    0.1034478248E+00    0.6414189571E-01    0.6997644768E-01    0.7582063524E-01
    0.3300000000E+02    0.1086695991E+00    0.6664881541E-01    0.7312559528E-01    0.7924006961E-01
    0.3500000000E+02    0.1137630163E+00    0.6902727185E-01    0.7616362690E-01    0.8253960574E-01
    0.3700000000E+02    0.1187338431E+00    0.7128500707E-01    0.7909665013E-01    0.8572582108E-01
    0.3900000000E+02    0.1235874855E+00    0.7342918636E-01    0.8193032636E-01    0.8880481297E-01
    0.4100000000E+02    0.1283290171E+00    0.7546644989E-01    0.8466991097E-01    0.9178224193E-01
    0.4300000000E+02    0.1329632041E+00    0.7740295898E-01    0.8732028928E-01    0.9466337029E-01
    0.4500000000E+02    0.1374945287E+00    0.7924443767E-01    0.8988600875E-01    0.9745309684E-01
    0.4700000000E+02    0.1419272103E+00    0.8099620992E-01    0.9237130788E-01    0.1001559879E+00
    0.4900000000E+02    0.1462652241E+00    0.8266323329E-01    0.9478014210E-01    0.1027763050E+00
    0.1000000000E+02    0.3902221581E-01    0.2745045724E-01    0.2814880837E-01    0.3046750296E-01
    0.3000000000E+02    0.1007868956E+00    0.6283767092E-01    0.6835816373E-01    0.7406375768E-01
    0.5000000000E+02    0.1483999106E+00    0.8346642070E-01    0.9595704937E-01    0.1040567532E+00
    0.7000000000E+02    0.1869299326E+00    0.9605082044E-01    0.1162608208E+00    0.1261712162E+00
    0.9000000000E+02    0.2191878614E+00    0.1038885962E+00    0.1319405377E+00    0.1432861933E+00
    0.1100000000E+03    0.2468678325E+00    0.1087645927E+00    0.1444904836E+00    0.1570135522E+00
    0.1300000000E+03    0.2710592854E+00    0.1117157966E+00    0.1548146768E+00    0.1683291737E+00
    0.1500000000E+03    0.2925002828E+00    0.1133780664E+00    0.1634937191E+00    0.1778602717E+00
    0.1700000000E+03    0.3117127519E+00    0.1141580854E+00    0.1709185181E+00    0.1860294406E+00
    0.1900000000E+03    0.3290792602E+00    0.1143248520E+00    0.1773625198E+00    0.1931325020E+00
    0.2100000000E+03    0.3448888722E+00    0.1140611901E+00    0.1830231456E+00    0.1993831823E+00
    0.2300000000E+03    0.3593657352E+00    0.1134941313E+00    0.1880467673E+00    0.2049400521E+00
    0.2500000000E+03    0.3726875639E+00    0.1127135462E+00    0.1925443931E+00    0.2099234540E+00
    0.2700000000E+03    0.3849979830E+00    0.1117839539E+00    0.1966018721E+00    0.2144265194E+00
    0.2900000000E+03    0.3964150014E+00    0.1107522204E+00    0.2002867357E+00    0.2185225577E+00
    0.3100000000E+03    0.4070369801E+00    0.1096527029E+00    0.2036529067E+00    0.2222701443E+00
