     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1587220239E-02    0.4689088240E-02    0.1034394319E-02    0.1510799828E-01
    0.3000000000E+01    0.4696734441E-02    0.1333394742E-01    0.2932080820E-02    0.4283640434E-01
    0.5000000000E+01    0.7723402598E-02    0.2112791663E-01    0.4632175747E-02    0.6769145727E-01
    0.7000000000E+01    0.1067141788E-01    0.2819605547E-01    0.6164772380E-02    0.9011010823E-01
    0.9000000000E+01    0.1354468518E-01    0.3463921833E-01    0.7554110806E-02    0.1104443851E+00
    0.1100000000E+02    0.1634684575E-01    0.4053970993E-01    0.8819937657E-02    0.1289811114E+00
    0.1300000000E+02    0.1908129926E-01    0.4596542153E-01    0.9978503404E-02    0.1459563713E+00
    0.1500000000E+02    0.2175122375E-01    0.5097290344E-01    0.1104330513E-01    0.1615662834E+00
    0.1700000000E+02    0.2435959361E-01    0.5560967994E-01    0.1202564750E-01    0.1759751390E+00
    0.1900000000E+02    0.2690919578E-01    0.5991601615E-01    0.1293507182E-01    0.1893216275E+00
    0.2100000000E+02    0.2940264447E-01    0.6392628265E-01    0.1377968805E-01    0.2017236533E+00
    0.2300000000E+02    0.3184239452E-01    0.6767002090E-01    0.1456643436E-01    0.2132821033E+00
    0.2500000000E+02    0.3423075348E-01    0.7117278355E-01    0.1530128220E-01    0.2240838228E+00
    0.2700000000E+02    0.3656989265E-01    0.7445680338E-01    0.1598939961E-01    0.2342039862E+00
    0.2900000000E+02    0.3886185710E-01    0.7754153040E-01    0.1663528254E-01    0.2437080031E+00
    0.3100000000E+02    0.4110857486E-01    0.8044406670E-01    0.1724286111E-01    0.2526530610E+00
    0.3300000000E+02    0.4331186524E-01    0.8317952103E-01    0.1781558633E-01    0.2610893848E+00
    0.3500000000E+02    0.4547344655E-01    0.8576130011E-01    0.1835650128E-01    0.2690612706E+00
    0.3700000000E+02    0.4759494305E-01    0.8820134943E-01    0.1886830000E-01    0.2766079403E+00
    0.3900000000E+02    0.4967789145E-01    0.9051035365E-01    0.1935337640E-01    0.2837642521E+00
    0.4100000000E+02    0.5172374677E-01    0.9269790428E-01    0.1981386511E-01    0.2905612949E+00
    0.4300000000E+02    0.5373388779E-01    0.9477264077E-01    0.2025167591E-01    0.2970268872E+00
    0.4500000000E+02    0.5570962207E-01    0.9674236992E-01    0.2066852276E-01    0.3031859995E+00
    0.4700000000E+02    0.5765219053E-01    0.9861416729E-01    0.2106594836E-01    0.3090611115E+00
    0.4900000000E+02    0.5956277176E-01    0.1003944639E+00    0.2144534526E-01    0.3146725178E+00
    0.1000000000E+02    0.1495443591E-01    0.3765275734E-01    0.8201375323E-02    0.1199216389E+00
    0.3000000000E+02    0.3999075565E-01    0.7901458506E-01    0.1694363386E-01    0.2482471128E+00
    0.5000000000E+02    0.6050641939E-01    0.1012521514E+00    0.2162868150E-01    0.3173851410E+00
    0.7000000000E+02    0.7794482065E-01    0.1147833748E+00    0.2459933369E-01    0.3614448202E+00
    0.9000000000E+02    0.9317286113E-01    0.1235222686E+00    0.2667540873E-01    0.3923841013E+00
    0.1100000000E+03    0.1067453745E+00    0.1293273809E+00    0.2822124686E-01    0.4155267772E+00
    0.1300000000E+03    0.1190356293E+00    0.1332105312E+00    0.2942466841E-01    0.4336220754E+00
    0.1500000000E+03    0.1303050503E+00    0.1357740259E+00    0.3039289018E-01    0.4482420535E+00
    0.1700000000E+03    0.1407428978E+00    0.1373997224E+00    0.3119186031E-01    0.4603552817E+00
    0.1900000000E+03    0.1504900466E+00    0.1383413720E+00    0.3186452654E-01    0.4705935574E+00
    0.2100000000E+03    0.1596538623E+00    0.1387738770E+00    0.3244014875E-01    0.4793880092E+00
    0.2300000000E+03    0.1683178539E+00    0.1388213812E+00    0.3293940371E-01    0.4870437783E+00
    0.2500000000E+03    0.1765481352E+00    0.1385741491E+00    0.3337735126E-01    0.4937834574E+00
    0.2700000000E+03    0.1843978700E+00    0.1380991479E+00    0.3376524245E-01    0.4997735963E+00
    0.2900000000E+03    0.1919104018E+00    0.1374469178E+00    0.3411166679E-01    0.5051415366E+00
    0.3100000000E+03    0.1991215065E+00    0.1366561647E+00    0.3442330549E-01    0.5099864748E+00
    0.3300000000E+03    0.2060610418E+00    0.1357569101E+00    0.3470544062E-01    0.5143869485E+00
    0.3500000000E+03    0.2127541774E+00    0.1347726982E+00    0.3496230826E-01    0.5184060322E+00
    0.3700000000E+03    0.2192223252E+00    0.1337221719E+00    0.3519734889E-01    0.5220950266E+00
    0.3900000000E+03    0.2254838521E+00    0.1326202192E+00    0.3541338855E-01    0.5254961291E+00
    0.4100000000E+03    0.2315546345E+00    0.1314788168E+00    0.3561277222E-01    0.5286444018E+00
    0.4300000000E+03    0.2374484926E+00    0.1303076627E+00    0.3579746353E-01    0.5315692449E+00
    0.4500000000E+03    0.2431775357E+00    0.1291146533E+00    0.3596912052E-01    0.5342955160E+00
    0.4700000000E+03    0.2487524384E+00    0.1279062496E+00    0.3612915376E-01    0.5368443904E+00
    0.4900000000E+03    0.2541826640E+00    0.1266877598E+00    0.3627877161E-01    0.5392340317E+00
    0.1000000000E+03    0.1001394873E+00    0.1267154119E+00    0.2750027727E-01    0.4047203614E+00
    0.3000000000E+03    0.1955516438E+00    0.1370668063E+00    0.3427147616E-01    0.5076240579E+00
    0.5000000000E+03    0.2568461942E+00    0.1260761314E+00    0.3635000599E-01    0.5403741245E+00
    0.7000000000E+03    0.3041639178E+00    0.1140429197E+00    0.3741871579E-01    0.5576952100E+00
