     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2122802297E-02    0.7835791568E-03    0.3108284431E-02    0.1513278829E-01
    0.3000000000E+01    0.6319196432E-02    0.2239349446E-02    0.8836298239E-02    0.4303112013E-01
    0.5000000000E+01    0.1045137574E-01    0.3564912702E-02    0.1399419594E-01    0.6816640440E-01
    0.7000000000E+01    0.1452096850E-01    0.4778516315E-02    0.1866328225E-01    0.9093204781E-01
    0.9000000000E+01    0.1852954726E-01    0.5895035309E-02    0.2291009196E-01    0.1116500471E+00
    0.1100000000E+02    0.2247863125E-01    0.6926717721E-02    0.2678959871E-01    0.1305864956E+00
    0.1300000000E+02    0.2636968854E-01    0.7883741431E-02    0.3034762205E-01    0.1479632165E+00
    0.1500000000E+02    0.3020413825E-01    0.8774635633E-02    0.3362265719E-01    0.1639666070E+00
    0.1700000000E+02    0.3398335249E-01    0.9606603736E-02    0.3664728265E-01    0.1787544430E+00
    0.1900000000E+02    0.3770865833E-01    0.1038577347E-01    0.3944925537E-01    0.1924611734E+00
    0.2100000000E+02    0.4138133961E-01    0.1111739261E-01    0.4205237113E-01    0.2052020807E+00
    0.2300000000E+02    0.4500263867E-01    0.1180598352E-01    0.4447714718E-01    0.2170765813E+00
    0.2500000000E+02    0.4857375802E-01    0.1245546634E-01    0.4674136826E-01    0.2281708664E+00
    0.2700000000E+02    0.5209586194E-01    0.1306925789E-01    0.4886052713E-01    0.2385600330E+00
    0.2900000000E+02    0.5557007793E-01    0.1365035169E-01    0.5084818240E-01    0.2483098142E+00
    0.3100000000E+02    0.5899749821E-01    0.1420138323E-01    0.5271625142E-01    0.2574779965E+00
    0.3300000000E+02    0.6237918104E-01    0.1472468345E-01    0.5447525151E-01    0.2661155867E+00
    0.3500000000E+02    0.6571615204E-01    0.1522232290E-01    0.5613449974E-01    0.2742677786E+00
    0.3700000000E+02    0.6900940545E-01    0.1569614841E-01    0.5770227958E-01    0.2819747597E+00
    0.3900000000E+02    0.7225990531E-01    0.1614781372E-01    0.5918598044E-01    0.2892723860E+00
    0.4100000000E+02    0.7546858660E-01    0.1657880511E-01    0.6059221521E-01    0.2961927515E+00
    0.4300000000E+02    0.7863635630E-01    0.1699046311E-01    0.6192691974E-01    0.3027646693E+00
    0.4500000000E+02    0.8176409450E-01    0.1738400080E-01    0.6319543738E-01    0.3090140811E+00
    0.4700000000E+02    0.8485265530E-01    0.1776051946E-01    0.6440259119E-01    0.3149644069E+00
