     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.2123471389E-02    0.3910547446E-03    0.9338534493E-03
    0.3000000000E+01    0.6325034947E-02    0.1163819703E-02    0.2791764755E-02
    0.5000000000E+01    0.1046718618E-01    0.1924341853E-02    0.4636741935E-02
    0.7000000000E+01    0.1455120394E-01    0.2672874812E-02    0.6468934894E-02
    0.9000000000E+01    0.1857833043E-01    0.3409665262E-02    0.8288491180E-02
    0.1100000000E+02    0.2254977254E-01    0.4134953191E-02    0.1009555604E-01
    0.1300000000E+02    0.2646670306E-01    0.4848972120E-02    0.1189027244E-01
    0.1500000000E+02    0.3033026191E-01    0.5551949322E-02    0.1367278115E-01
    0.1700000000E+02    0.3414155727E-01    0.6244106035E-02    0.1544322076E-01
    0.1900000000E+02    0.3790166668E-01    0.6925657663E-02    0.1720172770E-01
    0.2100000000E+02    0.4161163810E-01    0.7596813970E-02    0.1894843634E-01
    0.2300000000E+02    0.4527249091E-01    0.8257779265E-02    0.2068347897E-01
    0.2500000000E+02    0.4888521687E-01    0.8908752581E-02    0.2240698589E-01
    0.2700000000E+02    0.5245078108E-01    0.9549927848E-02    0.2411908539E-01
    0.2900000000E+02    0.5597012285E-01    0.1018149406E-01    0.2581990386E-01
    0.3100000000E+02    0.5944415656E-01    0.1080363542E-01    0.2750956575E-01
    0.3300000000E+02    0.6287377250E-01    0.1141653151E-01    0.2918819367E-01
    0.3500000000E+02    0.6625983761E-01    0.1202035743E-01    0.3085590838E-01
    0.3700000000E+02    0.6960319631E-01    0.1261528394E-01    0.3251282885E-01
    0.3900000000E+02    0.7290467118E-01    0.1320147760E-01    0.3415907228E-01
    0.4100000000E+02    0.7616506367E-01    0.1377910086E-01    0.3579475414E-01
    0.4300000000E+02    0.7938515481E-01    0.1434831227E-01    0.3741998820E-01
    0.4500000000E+02    0.8256570580E-01    0.1490926652E-01    0.3903488656E-01
    0.4700000000E+02    0.8570745868E-01    0.1546211460E-01    0.4063955968E-01
    0.4900000000E+02    0.8881113691E-01    0.1600700387E-01    0.4223411640E-01
    0.1000000000E+02    0.2057093795E-01    0.3773732298E-02    0.9193576048E-02
    0.3000000000E+02    0.5771274702E-01    0.1049373151E-01    0.2666612167E-01
    0.5000000000E+02    0.9034891918E-01    0.1627650906E-01    0.4302763470E-01
    0.7000000000E+02    0.1192685740E+00    0.2128209880E-01    0.5839227042E-01
    0.9000000000E+02    0.1450857877E+00    0.2563653566E-01    0.7285870662E-01
    0.1100000000E+03    0.1682856529E+00    0.2944049580E-01    0.8651267969E-01
    0.1300000000E+03    0.1892565156E+00    0.3277540487E-01    0.9942904001E-01
    0.1500000000E+03    0.2083129971E+00    0.3570784605E-01    0.1116734293E+00
    0.1700000000E+03    0.2257127369E+00    0.3829279957E-01    0.1233036584E+00
    0.1900000000E+03    0.2416687667E+00    0.4057606279E-01    0.1343708454E+00
    0.2100000000E+03    0.2563587911E+00    0.4259608458E-01    0.1449203619E+00
    0.2300000000E+03    0.2699322413E+00    0.4438537424E-01    0.1549926232E+00
    0.2500000000E+03    0.2825157015E+00    0.4597159667E-01    0.1646237522E+00
    0.2700000000E+03    0.2942171302E+00    0.4737843296E-01    0.1738461395E+00
    0.2900000000E+03    0.3051291772E+00    0.4862626326E-01    0.1826889180E+00
    0.3100000000E+03    0.3153318153E+00    0.4973271377E-01    0.1911783672E+00
    0.3300000000E+03    0.3248944462E+00    0.5071309836E-01    0.1993382584E+00
    0.3500000000E+03    0.3338775990E+00    0.5158077797E-01    0.2071901514E+00
    0.3700000000E+03    0.3423343108E+00    0.5234745522E-01    0.2147536499E+00
    0.3900000000E+03    0.3503112571E+00    0.5302341740E-01    0.2220466219E+00
