     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.7375723707E-02    0.2593090983E-03    0.1869996908E-03
    0.3000000000E+01    0.2164444551E-01    0.7637736645E-03    0.5604036015E-03
    0.5000000000E+01    0.3530404706E-01    0.1250429724E-02    0.9330161117E-03
    0.7000000000E+01    0.4839289748E-01    0.1720455470E-02    0.1304840280E-02
    0.9000000000E+01    0.6094620583E-01    0.2174928313E-02    0.1675879149E-02
    0.1100000000E+02    0.7299633994E-01    0.2614835280E-02    0.2046135745E-02
    0.1300000000E+02    0.8457310745E-01    0.3041082154E-02    0.2415613077E-02
    0.1500000000E+02    0.9570400412E-01    0.3454501545E-02    0.2784314141E-02
    0.1700000000E+02    0.1064144338E+00    0.3855860019E-02    0.3152241914E-02
    0.1900000000E+02    0.1167279036E+00    0.4245864419E-02    0.3519399361E-02
    0.2100000000E+02    0.1266661979E+00    0.4625167478E-02    0.3885789427E-02
    0.2300000000E+02    0.1362495336E+00    0.4994372823E-02    0.4251415044E-02
    0.2500000000E+02    0.1454966980E+00    0.5354039427E-02    0.4616279130E-02
    0.2700000000E+02    0.1544251737E+00    0.5704685603E-02    0.4980384585E-02
    0.2900000000E+02    0.1630512497E+00    0.6046792570E-02    0.5343734294E-02
    0.3100000000E+02    0.1713901217E+00    0.6380807662E-02    0.5706331130E-02
    0.3300000000E+02    0.1794559821E+00    0.6707147207E-02    0.6068177947E-02
    0.3500000000E+02    0.1872621020E+00    0.7026199125E-02    0.6429277588E-02
    0.3700000000E+02    0.1948209043E+00    0.7338325266E-02    0.6789632877E-02
    0.3900000000E+02    0.2021440307E+00    0.7643863531E-02    0.7149246626E-02
    0.4100000000E+02    0.2092424021E+00    0.7943129786E-02    0.7508121633E-02
    0.4300000000E+02    0.2161262739E+00    0.8236419597E-02    0.7866260681E-02
    0.4500000000E+02    0.2228052853E+00    0.8524009808E-02    0.8223666536E-02
    0.4700000000E+02    0.2292885056E+00    0.8806159978E-02    0.8580341952E-02
    0.4900000000E+02    0.2355844753E+00    0.9083113681E-02    0.8936289670E-02
    0.1000000000E+02    0.6703224974E-01    0.2396644115E-02    0.1861105042E-02
    0.3000000000E+02    0.1672556767E+00    0.6214784885E-02    0.5525126643E-02
    0.5000000000E+02    0.2386647749E+00    0.9219713900E-02    0.9113991495E-02
    0.7000000000E+02    0.2921688665E+00    0.1172766717E-01    0.1263048323E-01
    0.9000000000E+02    0.3337811222E+00    0.1390688063E-01    0.1607724555E-01
    0.1100000000E+03    0.3670893709E+00    0.1585441034E-01    0.1945679096E-01
    0.1300000000E+03    0.3943675726E+00    0.1762989434E-01    0.2277150887E-01
    0.1500000000E+03    0.4171272284E+00    0.1927190351E-01    0.2602367306E-01
    0.1700000000E+03    0.4364125020E+00    0.2080647892E-01    0.2921544866E-01
    0.1900000000E+03    0.4529680576E+00    0.2225186611E-01    0.3234889855E-01
    0.2100000000E+03    0.4673393772E+00    0.2362127327E-01    0.3542598942E-01
    0.2300000000E+03    0.4799352658E+00    0.2492454596E-01    0.3844859730E-01
    0.2500000000E+03    0.4910681932E+00    0.2616922043E-01    0.4141851276E-01
    0.2700000000E+03    0.5009811337E+00    0.2736120652E-01    0.4433744579E-01
    0.2900000000E+03    0.5098658991E+00    0.2850524225E-01    0.4720703026E-01
    0.3100000000E+03    0.5178759536E+00    0.2960520385E-01    0.5002882818E-01
    0.3300000000E+03    0.5251355581E+00    0.3066432136E-01    0.5280433363E-01
    0.3500000000E+03    0.5317464135E+00    0.3168533182E-01    0.5553497640E-01
    0.3700000000E+03    0.5377925680E+00    0.3267058964E-01    0.5822212551E-01
    0.3900000000E+03    0.5433440956E+00    0.3362214769E-01    0.6086709235E-01
    0.4100000000E+03    0.5484598903E+00    0.3454181760E-01    0.6347113377E-01
    0.4300000000E+03    0.5531898148E+00    0.3543121525E-01    0.6603545487E-01
    0.4500000000E+03    0.5575763716E+00    0.3629179561E-01    0.6856121168E-01
    0.4700000000E+03    0.5616560156E+00    0.3712487961E-01    0.7104951365E-01
    0.4900000000E+03    0.5654601953E+00    0.3793167527E-01    0.7350142599E-01
    0.1000000000E+03    0.3513085100E+00    0.1490524592E-01    0.1777526823E-01
    0.3000000000E+03    0.5139719023E+00    0.2906051734E-01    0.4862380761E-01
    0.5000000000E+03    0.5672676533E+00    0.3832556578E-01    0.7471405738E-01
    0.7000000000E+03    0.5939913322E+00    0.4505493665E-01    0.9728484685E-01
    0.9000000000E+03    0.6101299899E+00    0.5005709306E-01    0.1171650772E+00
    0.1100000000E+04    0.6209673015E+00    0.5380553439E-01    0.1349314539E+00
    0.1300000000E+04    0.6287642468E+00    0.5661627301E-01    0.1509984595E+00
    0.1500000000E+04    0.6346526646E+00    0.5871144829E-01    0.1656722736E+00
    0.1700000000E+04    0.6392628748E+00    0.6025207469E-01    0.1791844550E+00
    0.1900000000E+04    0.6429742039E+00    0.6135751565E-01    0.1917137357E+00
    0.2100000000E+04    0.6460288313E+00    0.6211788432E-01    0.2034005600E+00
    0.2300000000E+04    0.6485887557E+00    0.6260227016E-01    0.2143570438E+00
    0.2500000000E+04    0.6507665115E+00    0.6286435831E-01    0.2246739568E+00
    0.2700000000E+04    0.6526427516E+00    0.6294635819E-01    0.2344257210E+00
    0.2900000000E+04    0.6542768178E+00    0.6288180435E-01    0.2436740542E+00
