     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1062734638E-02    0.9134335182E-03    0.3736568757E-03
    0.3000000000E+01    0.3171400213E-02    0.2724233391E-02    0.1117739972E-02
    0.5000000000E+01    0.5257973669E-02    0.4513902914E-02    0.1857554351E-02
    0.7000000000E+01    0.7322822985E-02    0.6282786452E-02    0.2593145993E-02
    0.9000000000E+01    0.9366307899E-02    0.8031220920E-02    0.3324560198E-02
    0.1100000000E+02    0.1138878013E-01    0.9759535991E-02    0.4051841598E-02
    0.1300000000E+02    0.1339058362E-01    0.1146805429E-01    0.4775034171E-02
    0.1500000000E+02    0.1537205472E-01    0.1315709157E-01    0.5494181248E-02
    0.1700000000E+02    0.1733352242E-01    0.1482695692E-01    0.6209325533E-02
    0.1900000000E+02    0.1927530854E-01    0.1647795293E-01    0.6920509107E-02
    0.2100000000E+02    0.2119772796E-01    0.1811037585E-01    0.7627773444E-02
    0.2300000000E+02    0.2310108873E-01    0.1972451577E-01    0.8331159418E-02
    0.2500000000E+02    0.2498569233E-01    0.2132065678E-01    0.9030707318E-02
    0.2700000000E+02    0.2685183383E-01    0.2289907713E-01    0.9726456858E-02
    0.2900000000E+02    0.2869980201E-01    0.2446004936E-01    0.1041844718E-01
    0.3100000000E+02    0.3052987960E-01    0.2600384048E-01    0.1110671688E-01
    0.3300000000E+02    0.3234234339E-01    0.2753071207E-01    0.1179130401E-01
    0.3500000000E+02    0.3413746439E-01    0.2904092046E-01    0.1247224606E-01
    0.3700000000E+02    0.3591550801E-01    0.3053471682E-01    0.1314958003E-01
    0.3900000000E+02    0.3767673417E-01    0.3201234734E-01    0.1382334238E-01
    0.4100000000E+02    0.3942139746E-01    0.3347405329E-01    0.1449356906E-01
    0.4300000000E+02    0.4114974728E-01    0.3492007122E-01    0.1516029554E-01
    0.4500000000E+02    0.4286202797E-01    0.3635063300E-01    0.1582355677E-01
    0.4700000000E+02    0.4455847891E-01    0.3776596600E-01    0.1648338726E-01
    0.4900000000E+02    0.4623933469E-01    0.3916629314E-01    0.1713982100E-01
    0.1000000000E+02    0.1038014893E-01    0.8897873053E-02    0.3688714735E-02
    0.3000000000E+02    0.2961705969E-01    0.2523407609E-01    0.1076304472E-01
    0.5000000000E+02    0.4707398642E-01    0.3986089800E-01    0.1746677459E-01
    0.7000000000E+02    0.6300197550E-01    0.5301633312E-01    0.2383547041E-01
    0.9000000000E+02    0.7760634667E-01    0.6489631608E-01    0.2990013611E-01
    0.1100000000E+03    0.9105669638E-01    0.7566366406E-01    0.3568792872E-01
    0.1300000000E+03    0.1034943806E+00    0.8545481747E-01    0.4122274268E-01
    0.1500000000E+03    0.1150381888E+00    0.9438498978E-01    0.4652569044E-01
    0.1700000000E+03    0.1257886996E+00    0.1025521501E+00    0.5161550017E-01
    0.1900000000E+03    0.1358316633E+00    0.1100401375E+00    0.5650884690E-01
    0.2100000000E+03    0.1452406547E+00    0.1169211210E+00    0.6122062970E-01
    0.2300000000E+03    0.1540791755E+00    0.1232575614E+00    0.6576420494E-01
    0.2500000000E+03    0.1624023335E+00    0.1291037883E+00    0.7015158351E-01
    0.2700000000E+03    0.1702581958E+00    0.1345072793E+00    0.7439359843E-01
    0.2900000000E+03    0.1776888883E+00    0.1395097040E+00    0.7850004783E-01
    0.3100000000E+03    0.1847314934E+00    0.1441477827E+00    0.8247981749E-01
    0.3300000000E+03    0.1914187903E+00    0.1484539968E+00    0.8634098625E-01
    0.3500000000E+03    0.1977798669E+00    0.1524571800E+00    0.9009091709E-01
    0.3700000000E+03    0.2038406311E+00    0.1561830139E+00    0.9373633601E-01
    0.3900000000E+03    0.2096242377E+00    0.1596544436E+00    0.9728340063E-01
    0.4100000000E+03    0.2151514488E+00    0.1628920310E+00    0.1007377601E+00
    0.4300000000E+03    0.2204409389E+00    0.1659142531E+00    0.1041046075E+00
    0.4500000000E+03    0.2255095533E+00    0.1687377580E+00    0.1073887257E+00
    0.4700000000E+03    0.2303725298E+00    0.1713775832E+00    0.1105945282E+00
    0.4900000000E+03    0.2350436883E+00    0.1738473440E+00    0.1137260946E+00
    0.1000000000E+03    0.8446635151E-01    0.7040999063E-01    0.3282707776E-01
    0.3000000000E+03    0.1812565600E+00    0.1418721646E+00    0.8050524492E-01
    0.5000000000E+03    0.2373113076E+00    0.1750223565E+00    0.1152652306E+00
    0.7000000000E+03    0.2751121674E+00    0.1920586121E+00    0.1429343004E+00
    0.9000000000E+03    0.3029575745E+00    0.2010449959E+00    0.1661614831E+00
    0.1100000000E+04    0.3246781647E+00    0.2055673995E+00    0.1863454174E+00
    0.1300000000E+04    0.3423101735E+00    0.2074381582E+00    0.2043049876E+00
    0.1500000000E+04    0.3570472881E+00    0.2076584568E+00    0.2205575659E+00
    0.1700000000E+04    0.3696415599E+00    0.2068187438E+00    0.2354497724E+00
    0.1900000000E+04    0.3805937439E+00    0.2052850231E+00    0.2492249361E+00
    0.2100000000E+04    0.3902521939E+00    0.2032931641E+00    0.2620605274E+00
    0.2300000000E+04    0.3988680058E+00    0.2009999205E+00    0.2740901767E+00
    0.2500000000E+04    0.4066275642E+00    0.1985120475E+00    0.2854172638E+00
    0.2700000000E+04    0.4136726752E+00    0.1959036710E+00    0.2961236480E+00
    0.2900000000E+04    0.4201135178E+00    0.1932270404E+00    0.3062754707E+00
    0.3100000000E+04    0.4260372599E+00    0.1905193979E+00    0.3159271275E+00
    0.3300000000E+04    0.4315139574E+00    0.1878074884E+00    0.3251240567E+00
    0.3500000000E+04    0.4366006954E+00    0.1851105913E+00    0.3339047421E+00
    0.3700000000E+04    0.4413445602E+00    0.1824425996E+00    0.3423021793E+00
    0.3900000000E+04    0.4457848143E+00    0.1798134740E+00    0.3503449697E+00
    0.4100000000E+04    0.4499545161E+00    0.1772302743E+00    0.3580581485E+00
