     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1063395716E-02    0.3914782337E-03    0.1120317094E-02
    0.3000000000E+01    0.3177288857E-02    0.1167582986E-02    0.3347376299E-02
    0.5000000000E+01    0.5274164005E-02    0.1934664259E-02    0.5556535665E-02
    0.7000000000E+01    0.7354233657E-02    0.2692854447E-02    0.7748031588E-02
    0.9000000000E+01    0.9417706761E-02    0.3442283503E-02    0.9922096244E-02
    0.1100000000E+02    0.1146478878E-01    0.4183078998E-02    0.1207895768E-01
    0.1300000000E+02    0.1349568178E-01    0.4915366169E-02    0.1421883991E-01
    0.1500000000E+02    0.1551058447E-01    0.5639267976E-02    0.1634196300E-01
    0.1700000000E+02    0.1750969232E-01    0.6354905151E-02    0.1844854315E-01
    0.1900000000E+02    0.1949319756E-01    0.7062396243E-02    0.2053879278E-01
    0.2100000000E+02    0.2146128932E-01    0.7761857669E-02    0.2261292064E-01
    0.2300000000E+02    0.2341415363E-01    0.8453403763E-02    0.2467113183E-01
    0.2500000000E+02    0.2535197354E-01    0.9137146815E-02    0.2671362792E-01
    0.2700000000E+02    0.2727492912E-01    0.9813197121E-02    0.2874060705E-01
    0.2900000000E+02    0.2918319758E-01    0.1048166302E-01    0.3075226393E-01
    0.3100000000E+02    0.3107695326E-01    0.1114265095E-01    0.3274878997E-01
    0.3300000000E+02    0.3295636777E-01    0.1179626546E-01    0.3473037334E-01
    0.3500000000E+02    0.3482160997E-01    0.1244260928E-01    0.3669719902E-01
    0.3700000000E+02    0.3667284605E-01    0.1308178335E-01    0.3864944889E-01
    0.3900000000E+02    0.3851023962E-01    0.1371388686E-01    0.4058730179E-01
    0.4100000000E+02    0.4033395168E-01    0.1433901726E-01    0.4251093355E-01
    0.4300000000E+02    0.4214414076E-01    0.1495727035E-01    0.4442051710E-01
    0.4500000000E+02    0.4394096290E-01    0.1556874026E-01    0.4631622251E-01
    0.4700000000E+02    0.4572457174E-01    0.1617351951E-01    0.4819821704E-01
    0.4900000000E+02    0.4749511855E-01    0.1677169907E-01    0.5006666521E-01
    0.1000000000E+02    0.1044328395E-01    0.3813752564E-02    0.1100266327E-01
    0.3000000000E+02    0.3013187873E-01    0.1081308515E-01    0.3175240647E-01
    0.5000000000E+02    0.4837554032E-01    0.1706834195E-01    0.5099586008E-01
    0.7000000000E+02    0.6533338915E-01    0.2267574383E-01    0.6890669886E-01
    0.9000000000E+02    0.8114181037E-01    0.2771640304E-01    0.8563231185E-01
    0.1100000000E+03    0.9591838464E-01    0.3225911161E-01    0.1012985927E+00
    0.1300000000E+03    0.1097650301E+00    0.3636254166E-01    0.1160137238E+00
    0.1500000000E+03    0.1227705339E+00    0.4007699648E-01    0.1298711917E+00
    0.1700000000E+03    0.1350126081E+00    0.4344581484E-01    0.1429522084E+00
    0.1900000000E+03    0.1465595699E+00    0.4650650546E-01    0.1553276715E+00
    0.2100000000E+03    0.1574717254E+00    0.4929166986E-01    0.1670597611E+00
    0.2300000000E+03    0.1678025145E+00    0.5182975762E-01    0.1782032493E+00
    0.2500000000E+03    0.1775994655E+00    0.5414568849E-01    0.1888065817E+00
    0.2700000000E+03    0.1869049943E+00    0.5626136745E-01    0.1989127745E+00
    0.2900000000E+03    0.1957570763E+00    0.5819611360E-01    0.2085601634E+00
    0.3100000000E+03    0.2041898164E+00    0.5996701894E-01    0.2177830320E+00
