     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.3181228493E-02    0.1302119077E-03    0.1120604400E-02
    0.3000000000E+01    0.9452331802E-02    0.3867042665E-03    0.3349936814E-02
    0.5000000000E+01    0.1560453329E-01    0.6380729720E-03    0.5563579019E-02
    0.7000000000E+01    0.2164120134E-01    0.8844554246E-03    0.7761702736E-02
    0.9000000000E+01    0.2756557815E-01    0.1125984046E-02    0.9944477171E-02
    0.1100000000E+02    0.3338078552E-01    0.1362786509E-02    0.1211206905E-01
    0.1300000000E+02    0.3908983047E-01    0.1594985952E-02    0.1426464269E-01
    0.1500000000E+02    0.4469561040E-01    0.1822701182E-02    0.1640235998E-01
    0.1700000000E+02    0.5020091807E-01    0.2046046872E-02    0.1852538053E-01
    0.1900000000E+02    0.5560844631E-01    0.2265133739E-02    0.2063386159E-01
    0.2100000000E+02    0.6092079241E-01    0.2480068719E-02    0.2272795818E-01
    0.2300000000E+02    0.6614046233E-01    0.2690955132E-02    0.2480782311E-01
    0.2500000000E+02    0.7126987469E-01    0.2897892835E-02    0.2687360700E-01
    0.2700000000E+02    0.7631136456E-01    0.3100978372E-02    0.2892545832E-01
    0.2900000000E+02    0.8126718701E-01    0.3300305111E-02    0.3096352346E-01
    0.3100000000E+02    0.8613952051E-01    0.3495963379E-02    0.3298794672E-01
    0.3300000000E+02    0.9093047018E-01    0.3688040585E-02    0.3499887039E-01
    0.3500000000E+02    0.9564207083E-01    0.3876621343E-02    0.3699643476E-01
    0.3700000000E+02    0.1002762899E+00    0.4061787586E-02    0.3898077817E-01
    0.3900000000E+02    0.1048350301E+00    0.4243618668E-02    0.4095203701E-01
    0.4100000000E+02    0.1093201324E+00    0.4422191476E-02    0.4291034580E-01
    0.4300000000E+02    0.1137333781E+00    0.4597580520E-02    0.4485583720E-01
    0.4500000000E+02    0.1180764913E+00    0.4769858031E-02    0.4678864203E-01
    0.4700000000E+02    0.1223511415E+00    0.4939094049E-02    0.4870888933E-01
    0.4900000000E+02    0.1265589454E+00    0.5105356506E-02    0.5061670637E-01
    0.1000000000E+02    0.3048663745E-01    0.1244968248E-02    0.1103016061E-01
    0.3000000000E+02    0.8371365663E-01    0.3398587274E-02    0.3197743138E-01
    0.5000000000E+02    0.1286382714E+00    0.5187393321E-02    0.5156599283E-01
    0.7000000000E+02    0.1670717665E+00    0.6687068832E-02    0.6992889661E-01
    0.9000000000E+02    0.2003335656E+00    0.7953591515E-02    0.8718218529E-01
    0.1100000000E+03    0.2294076461E+00    0.9029367919E-02    0.1034275239E+00
    0.1300000000E+03    0.2550428259E+00    0.9947183870E-02    0.1187543594E+00
    0.1500000000E+03    0.2778190958E+00    0.1073283283E-01    0.1332417037E+00
    0.1700000000E+03    0.2981926931E+00    0.1140691484E-01    0.1469596145E+00
    0.1900000000E+03    0.3165274623E+00    0.1198609871E-01    0.1599704312E+00
    0.2100000000E+03    0.3331171371E+00    0.1248402733E-01    0.1723298126E+00
    0.2300000000E+03    0.3482014676E+00    0.1291197982E-01    0.1840876120E+00
    0.2500000000E+03    0.3619780903E+00    0.1327936427E-01    0.1952886182E+00
    0.2700000000E+03    0.3746113965E+00    0.1359409039E-01    0.2059731862E+00
    0.2900000000E+03    0.3862392487E+00    0.1386285513E-01    0.2161777760E+00
