     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.3180735432E-02    0.2604228929E-03    0.9339732249E-03
    0.3000000000E+01    0.9447987815E-02    0.7734047040E-03    0.2792833358E-02
    0.5000000000E+01    0.1559271874E-01    0.1276147220E-02    0.4639684545E-02
    0.7000000000E+01    0.2161852418E-01    0.1768935736E-02    0.6474652573E-02
    0.9000000000E+01    0.2752886036E-01    0.2252044717E-02    0.8297861453E-02
    0.1100000000E+02    0.3332705055E-01    0.2725738314E-02    0.1010943344E-01
    0.1300000000E+02    0.3901629132E-01    0.3190270858E-02    0.1190948909E-01
    0.1500000000E+02    0.4459965859E-01    0.3645887317E-02    0.1369814726E-01
    0.1700000000E+02    0.5008011323E-01    0.4092823735E-02    0.1547552513E-01
    0.1900000000E+02    0.5546050641E-01    0.4531307645E-02    0.1724173829E-01
    0.2100000000E+02    0.6074358466E-01    0.4961558451E-02    0.1899690069E-01
    0.2300000000E+02    0.6593199460E-01    0.5383787804E-02    0.2074112474E-01
    0.2500000000E+02    0.7102828744E-01    0.5798199942E-02    0.2247452128E-01
    0.2700000000E+02    0.7603492326E-01    0.6204992025E-02    0.2419719965E-01
    0.2900000000E+02    0.8095427508E-01    0.6604354441E-02    0.2590926766E-01
    0.3100000000E+02    0.8578863261E-01    0.6996471105E-02    0.2761083170E-01
    0.3300000000E+02    0.9054020592E-01    0.7381519735E-02    0.2930199666E-01
    0.3500000000E+02    0.9521112888E-01    0.7759672121E-02    0.3098286607E-01
    0.3700000000E+02    0.9980346241E-01    0.8131094372E-02    0.3265354202E-01
    0.3900000000E+02    0.1043191976E+00    0.8495947157E-02    0.3431412524E-01
    0.4100000000E+02    0.1087602585E+00    0.8854385931E-02    0.3596471512E-01
    0.4300000000E+02    0.1131285051E+00    0.9206561150E-02    0.3760540971E-01
    0.4500000000E+02    0.1174257361E+00    0.9552618476E-02    0.3923630576E-01
    0.4700000000E+02    0.1216536910E+00    0.9892698970E-02    0.4085749874E-01
    0.4900000000E+02    0.1258140527E+00    0.1022693928E-01    0.4246908285E-01
    0.1000000000E+02    0.3044177102E-01    0.2490052318E-02    0.9205094486E-02
    0.3000000000E+02    0.8338193818E-01    0.6801307243E-02    0.2676135609E-01
    0.5000000000E+02    0.1278693972E+00    0.1039191090E-01    0.4327130067E-01
    0.7000000000E+02    0.1657975057E+00    0.1341488979E-01    0.5883325658E-01
    0.9000000000E+02    0.1985320129E+00    0.1598204282E-01    0.7353337514E-01
    0.1100000000E+03    0.2270830191E+00    0.1817720174E-01    0.8744745693E-01
    0.1300000000E+03    0.2522137781E+00    0.2006463379E-01    0.1006424606E+00
    0.1500000000E+03    0.2745118468E+00    0.2169455194E-01    0.1131777563E+00
    0.1700000000E+03    0.2944369566E+00    0.2310683736E-01    0.1251061732E+00
    0.1900000000E+03    0.3123540332E+00    0.2433362087E-01    0.1364748782E+00
    0.2100000000E+03    0.3285564779E+00    0.2540111473E-01    0.1473261177E+00
    0.2300000000E+03    0.3432829043E+00    0.2633093954E-01    0.1576978459E+00
    0.2500000000E+03    0.3567293819E+00    0.2714110306E-01    0.1676242599E+00
    0.2700000000E+03    0.3690585339E+00    0.2784673446E-01    0.1771362564E+00
    0.2900000000E+03    0.3804063938E+00    0.2846064319E-01    0.1862618236E+00
    0.3100000000E+03    0.3908876399E+00    0.2899375022E-01    0.1950263793E+00
    0.3300000000E+03    0.4005996387E+00    0.2945542488E-01    0.2034530618E+00
    0.3500000000E+03    0.4096256018E+00    0.2985375091E-01    0.2115629835E+00
    0.3700000000E+03    0.4180370756E+00    0.3019573874E-01    0.2193754503E+00
    0.3900000000E+03    0.4258959223E+00    0.3048749647E-01    0.2269081536E+00
    0.4100000000E+03    0.4332559102E+00    0.3073436881E-01    0.2341773384E+00
    0.4300000000E+03    0.4401639998E+00    0.3094105078E-01    0.2411979505E+00
    0.4500000000E+03    0.4466613918E+00    0.3111168154E-01    0.2479837660E+00
    0.4700000000E+03    0.4527843874E+00    0.3124992227E-01    0.2545475062E+00
    0.4900000000E+03    0.4585650978E+00    0.3135902131E-01    0.2609009381E+00
    0.1000000000E+03    0.2132779391E+00    0.1712172166E-01    0.8058429429E-01
    0.3000000000E+03    0.3857488931E+00    0.2873667838E-01    0.1906877315E+00
    0.5000000000E+03    0.4613361325E+00    0.3140355855E-01    0.2640022271E+00
    0.7000000000E+03    0.5042632032E+00    0.3131938437E-01    0.3172520900E+00
    0.9000000000E+03    0.5321352410E+00    0.3025096005E-01    0.3581038032E+00
    0.1100000000E+04    0.5517855534E+00    0.2884540713E-01    0.3906318629E+00
    0.1300000000E+04    0.5664356969E+00    0.2736744739E-01    0.4172376358E+00
    0.1500000000E+04    0.5778089188E+00    0.2592945628E-01    0.4394472408E+00
    0.1700000000E+04    0.5869130342E+00    0.2457746634E-01    0.4582871103E+00
    0.1900000000E+04    0.5943780468E+00    0.2332716076E-01    0.4744784254E+00
    0.2100000000E+04    0.6006186882E+00    0.2218011037E-01    0.4885456536E+00
    0.2300000000E+04    0.6059195058E+00    0.2113147141E-01    0.5008809332E+00
    0.2500000000E+04    0.6104824511E+00    0.2017374459E-01    0.5117842141E+00
    0.2700000000E+04    0.6144549601E+00    0.1929862951E-01    0.5214893367E+00
    0.2900000000E+04    0.6179472746E+00    0.1849792686E-01    0.5301815700E+00
    0.3100000000E+04    0.6210435345E+00    0.1776395444E-01    0.5380097545E+00
    0.3300000000E+04    0.6238091121E+00    0.1708971328E-01    0.5450949224E+00
    0.3500000000E+04    0.6262955961E+00    0.1646892594E-01    0.5515365490E+00
    0.3700000000E+04    0.6285442630E+00    0.1589601192E-01    0.5574171716E+00
    0.3900000000E+04    0.6305885456E+00    0.1536603428E-01    0.5628058598E+00
    0.4100000000E+04    0.6324558226E+00    0.1487463559E-01    0.5677608591E+00
    0.4300000000E+04    0.6341687375E+00    0.1441797277E-01    0.5723316319E+00
    0.4500000000E+04    0.6357461862E+00    0.1399265518E-01    0.5765604517E+00
    0.4700000000E+04    0.6372040662E+00    0.1359568833E-01    0.5804836610E+00
    0.4900000000E+04    0.6385558525E+00    0.1322442352E-01    0.5841326732E+00
    0.1000000000E+04    0.5427371589E+00    0.2956860966E-01    0.3752313350E+00
    0.3000000000E+04    0.6195404532E+00    0.1812305369E-01    0.5341955348E+00
    0.5000000000E+04    0.6391956212E+00    0.1304768524E-01    0.5858630258E+00
    0.7000000000E+04    0.6484918888E+00    0.1041574219E-01    0.6111235899E+00
    0.9000000000E+04    0.6539948571E+00    0.8814613969E-02    0.6259805378E+00
    0.1100000000E+05    0.6576671722E+00    0.7733704403E-02    0.6357215840E+00
    0.1300000000E+05    0.6603089632E+00    0.6950455831E-02    0.6425840904E+00
    0.1500000000E+05    0.6623100405E+00    0.6353450870E-02    0.6476719492E+00
    0.1700000000E+05    0.6638839793E+00    0.5880945524E-02    0.6515907753E+00
    0.1900000000E+05    0.6651580243E+00    0.5495988461E-02    0.6546997921E+00
    0.2100000000E+05    0.6662129163E+00    0.5175099690E-02    0.6572252418E+00
    0.2300000000E+05    0.6671024710E+00    0.4902626998E-02    0.6593165538E+00
    0.2500000000E+05    0.6678640040E+00    0.4667720151E-02    0.6610763148E+00
    0.2700000000E+05    0.6685242430E+00    0.4462609345E-02    0.6625772474E+00
    0.2900000000E+05    0.6691028593E+00    0.4281576213E-02    0.6638723164E+00
    0.3100000000E+05    0.6696146686E+00    0.4120312686E-02    0.6650009977E+00
    0.3300000000E+05    0.6700710525E+00    0.3975507060E-02    0.6659933066E+00
    0.3500000000E+05    0.6704809071E+00    0.3844568446E-02    0.6668724666E+00
    0.3700000000E+05    0.6708512913E+00    0.3725438363E-02    0.6676567238E+00
    0.3900000000E+05    0.6711878818E+00    0.3616458843E-02    0.6683606100E+00
    0.4100000000E+05    0.6714952983E+00    0.3516278164E-02    0.6689958410E+00
    0.4300000000E+05    0.6717773410E+00    0.3423782204E-02    0.6695719655E+00
    0.4500000000E+05    0.6720371658E+00    0.3338043609E-02    0.6700968437E+00
    0.4700000000E+05    0.6722774169E+00    0.3258283594E-02    0.6705770038E+00
    0.4900000000E+05    0.6725003274E+00    0.3183842825E-02    0.6710179124E+00
    0.1000000000E+05    0.6559956419E+00    0.8226815545E-02    0.6313119290E+00
    0.3000000000E+05    0.6693663359E+00    0.4198699832E-02    0.6644553942E+00
    0.5000000000E+05    0.6726058847E+00    0.3148438144E-02    0.6712251174E+00
    0.7000000000E+05    0.6741471379E+00    0.2618269231E-02    0.6741235890E+00
    0.9000000000E+05    0.6750710328E+00    0.2285585879E-02    0.6757307616E+00
    0.1100000000E+06    0.6756958380E+00    0.2052269879E-02    0.6767517425E+00
    0.1300000000E+06    0.6761510779E+00    0.1877135316E-02    0.6774575508E+00
    0.1500000000E+06    0.6765000349E+00    0.1739492116E-02    0.6779745157E+00
    0.1700000000E+06    0.6767775463E+00    0.1627664432E-02    0.6783694367E+00
    0.1900000000E+06    0.6770044845E+00    0.1534500477E-02    0.6786809433E+00
    0.2100000000E+06    0.6771941725E+00    0.1455343662E-02    0.6789329243E+00
    0.2300000000E+06    0.6773555442E+00    0.1387015007E-02    0.6791409446E+00
    0.2500000000E+06    0.6774948313E+00    0.1327260584E-02    0.6793155796E+00
    0.2700000000E+06    0.6776165238E+00    0.1274432115E-02    0.6794642654E+00
    0.2900000000E+06    0.6777239450E+00    0.1227292732E-02    0.6795923832E+00
    0.3100000000E+06    0.6778196121E+00    0.1184893802E-02    0.6797039228E+00
    0.3300000000E+06    0.6779054689E+00    0.1146494003E-02    0.6798019052E+00
    0.3500000000E+06    0.6779830429E+00    0.1111504530E-02    0.6798886594E+00
    0.3700000000E+06    0.6780535521E+00    0.1079451015E-02    0.6799660102E+00
    0.3900000000E+06    0.6781179807E+00    0.1049946457E-02    0.6800354073E+00
    0.4100000000E+06    0.6781771336E+00    0.1022671581E-02    0.6800980170E+00
    0.4300000000E+06    0.6782316756E+00    0.9973603350E-03    0.6801547883E+00
    0.4500000000E+06    0.6782821616E+00    0.9737890117E-03    0.6802065013E+00
