     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.6330882690E-02    0.3893780087E-03    0.1869756678E-03
    0.3000000000E+01    0.1862868145E-01    0.1149217133E-02    0.5601880628E-03
    0.5000000000E+01    0.3046418561E-01    0.1885074551E-02    0.9324192408E-03
    0.7000000000E+01    0.4186318831E-01    0.2598338672E-02    0.1303674018E-02
    0.9000000000E+01    0.5284959510E-01    0.3290292641E-02    0.1673957177E-02
    0.1100000000E+02    0.6344559360E-01    0.3962124005E-02    0.2043273469E-02
    0.1300000000E+02    0.7367180517E-01    0.4614933342E-02    0.2411627613E-02
    0.1500000000E+02    0.8354742081E-01    0.5249741984E-02    0.2779024297E-02
    0.1700000000E+02    0.9309032310E-01    0.5867498928E-02    0.3145468177E-02
    0.1900000000E+02    0.1023171960E+00    0.6469087054E-02    0.3510963877E-02
    0.2100000000E+02    0.1112436236E+00    0.7055328707E-02    0.3875515992E-02
    0.2300000000E+02    0.1198841793E+00    0.7626990736E-02    0.4239129084E-02
    0.2500000000E+02    0.1282525067E+00    0.8184789036E-02    0.4601807688E-02
    0.2700000000E+02    0.1363613925E+00    0.8729392657E-02    0.4963556304E-02
    0.2900000000E+02    0.1442228327E+00    0.9261427530E-02    0.5324379407E-02
    0.3100000000E+02    0.1518480931E+00    0.9781479835E-02    0.5684281440E-02
    0.3300000000E+02    0.1592477639E+00    0.1029009907E-01    0.6043266817E-02
    0.3500000000E+02    0.1664318094E+00    0.1078780086E-01    0.6401339922E-02
    0.3700000000E+02    0.1734096143E+00    0.1127506944E-01    0.6758505111E-02
    0.3900000000E+02    0.1801900245E+00    0.1175236005E-01    0.7114766713E-02
    0.4100000000E+02    0.1867813858E+00    0.1222010099E-01    0.7470129024E-02
    0.4300000000E+02    0.1931915786E+00    0.1267869560E-01    0.7824596318E-02
    0.4500000000E+02    0.1994280497E+00    0.1312852399E-01    0.8178172835E-02
    0.4700000000E+02    0.2054978422E+00    0.1356994471E-01    0.8530862791E-02
    0.4900000000E+02    0.2114076223E+00    0.1400329622E-01    0.8882670374E-02
    0.1000000000E+02    0.5819507151E-01    0.3628652918E-02    0.1858735885E-02
    0.3000000000E+02    0.1480643083E+00    0.9522916334E-02    0.5504445281E-02
    0.5000000000E+02    0.2143044939E+00    0.1421704663E-01    0.9058244577E-02
    0.7000000000E+02    0.2652109971E+00    0.1813738742E-01    0.1252440736E-01
    0.9000000000E+02    0.3055956409E+00    0.2152471968E-01    0.1590693762E-01
    0.1100000000E+03    0.3384428132E+00    0.2452480810E-01    0.1920959087E-01
    0.1300000000E+03    0.3657025588E+00    0.2723092248E-01    0.2243589325E-01
    0.1500000000E+03    0.3887034662E+00    0.2970553496E-01    0.2558915899E-01
    0.1700000000E+03    0.4083822983E+00    0.3199214339E-01    0.2867250613E-01
    0.1900000000E+03    0.4254187466E+00    0.3412206840E-01    0.3168887106E-01
    0.2100000000E+03    0.4403181104E+00    0.3611853874E-01    0.3464102161E-01
    0.2300000000E+03    0.4534639668E+00    0.3799924104E-01    0.3753156911E-01
    0.2500000000E+03    0.4651528205E+00    0.3977796383E-01    0.4036297940E-01
    0.2700000000E+03    0.4756175418E+00    0.4146568786E-01    0.4313758293E-01
    0.2900000000E+03    0.4850436110E+00    0.4307132759E-01    0.4585758404E-01
    0.3100000000E+03    0.4935806225E+00    0.4460224675E-01    0.4852506941E-01
    0.3300000000E+03    0.5013505871E+00    0.4606462412E-01    0.5114201596E-01
    0.3500000000E+03    0.5084540285E+00    0.4746371786E-01    0.5371029800E-01
    0.3700000000E+03    0.5149745288E+00    0.4880405968E-01    0.5623169393E-01
    0.3900000000E+03    0.5209821642E+00    0.5008959974E-01    0.5870789231E-01
    0.4100000000E+03    0.5265361363E+00    0.5132381633E-01    0.6114049759E-01
    0.4300000000E+03    0.5316868102E+00    0.5250979999E-01    0.6353103529E-01
    0.4500000000E+03    0.5364773096E+00    0.5365031896E-01    0.6588095691E-01
    0.4700000000E+03    0.5409447776E+00    0.5474787046E-01    0.6819164437E-01
    0.4900000000E+03    0.5451213829E+00    0.5580472164E-01    0.7046441425E-01
    0.1000000000E+03    0.3228213368E+00    0.2306642938E-01    0.1756802332E-01
    0.3000000000E+03    0.4894150572E+00    0.4384571680E-01    0.4719776515E-01
    0.5000000000E+03    0.5471095069E+00    0.5631853839E-01    0.7158697460E-01
    0.7000000000E+03    0.5768047793E+00    0.6488133203E-01    0.9232347969E-01
    0.9000000000E+03    0.5950451626E+00    0.7097965542E-01    0.1103908566E+00
    0.1100000000E+04    0.6074486613E+00    0.7538678239E-01    0.1264333196E+00
    0.1300000000E+04    0.6164618184E+00    0.7858215988E-01    0.1408920367E+00
    0.1500000000E+04    0.6233252573E+00    0.8088399441E-01    0.1540803427E+00
    0.1700000000E+04    0.6287369475E+00    0.8251257108E-01    0.1662276492E+00
    0.1900000000E+04    0.6331204689E+00    0.8362514294E-01    0.1775063039E+00
    0.2100000000E+04    0.6367481924E+00    0.8433673086E-01    0.1880486795E+00
    0.2300000000E+04    0.6398034478E+00    0.8473317739E-01    0.1979584174E+00
    0.2500000000E+04    0.6424142888E+00    0.8487965481E-01    0.2073180415E+00
    0.2700000000E+04    0.6446729439E+00    0.8482637942E-01    0.2161942486E+00
    0.2900000000E+04    0.6466475752E+00    0.8461254653E-01    0.2246416644E+00
    0.3100000000E+04    0.6483896797E+00    0.8426909885E-01    0.2327055658E+00
    0.3300000000E+04    0.6499389109E+00    0.8382071096E-01    0.2404238871E+00
    0.3500000000E+04    0.6513263135E+00    0.8328723563E-01    0.2478287239E+00
    0.3700000000E+04    0.6525765500E+00    0.8268477362E-01    0.2549474750E+00
    0.3900000000E+04    0.6537094682E+00    0.8202647582E-01    0.2618037226E+00
    0.4100000000E+04    0.6547412273E+00    0.8132315180E-01    0.2684179170E+00
    0.4300000000E+04    0.6556851208E+00    0.8058373687E-01    0.2748079167E+00
    0.4500000000E+04    0.6565521882E+00    0.7981565407E-01    0.2809894174E+00
    0.4700000000E+04    0.6573516754E+00    0.7902509737E-01    0.2869762971E+00
    0.4900000000E+04    0.6580913871E+00    0.7821725524E-01    0.2927808952E+00
    0.1000000000E+04    0.6017826902E+00    0.7335982741E-01    0.1186339539E+00
    0.3000000000E+04    0.6475449813E+00    0.8445535458E-01    0.2287190311E+00
    0.5000000000E+04    0.6584409402E+00    0.7780824309E-01    0.2956183308E+00
    0.7000000000E+04    0.6634813439E+00    0.6947289308E-01    0.3449567092E+00
    0.9000000000E+04    0.6664307469E+00    0.6171831632E-01    0.3838664363E+00
    0.1100000000E+05    0.6683847990E+00    0.5492892374E-01    0.4155833038E+00
    0.1300000000E+05    0.6697835101E+00    0.4908449178E-01    0.4419655715E+00
    0.1500000000E+05    0.6708391206E+00    0.4407146643E-01    0.4642272762E+00
    0.1700000000E+05    0.6716670822E+00    0.3976506229E-01    0.4832232567E+00
    0.1900000000E+05    0.6723358032E+00    0.3605210326E-01    0.4995838759E+00
    0.2100000000E+05    0.6728885025E+00    0.3283611163E-01    0.5137883380E+00
    0.2300000000E+05    0.6733538853E+00    0.3003681310E-01    0.5262088626E+00
    0.2500000000E+05    0.6737517970E+00    0.2758803613E-01    0.5371393087E+00
    0.2700000000E+05    0.6740964173E+00    0.2543536845E-01    0.5468147042E+00
    0.2900000000E+05    0.6743981598E+00    0.2353402183E-01    0.5554250782E+00
    0.3100000000E+05    0.6746648535E+00    0.2184702412E-01    0.5631255276E+00
    0.3300000000E+05    0.6749025029E+00    0.2034373698E-01    0.5700437002E+00
    0.3500000000E+05    0.6751157944E+00    0.1899865908E-01    0.5762854478E+00
    0.3700000000E+05    0.6753084421E+00    0.1779046605E-01    0.5819391565E+00
    0.3900000000E+05    0.6754834294E+00    0.1670124176E-01    0.5870791011E+00
    0.4100000000E+05    0.6756431815E+00    0.1571586257E-01    0.5917680693E+00
    0.4300000000E+05    0.6757896918E+00    0.1482150279E-01    0.5960594339E+00
    0.4500000000E+05    0.6759246142E+00    0.1400723630E-01    0.5999988013E+00
    0.4700000000E+05    0.6760493334E+00    0.1326371444E-01    0.6036253333E+00
    0.4900000000E+05    0.6761650180E+00    0.1258290439E-01    0.6069728131E+00
    0.1000000000E+05    0.6674967774E+00    0.5820029696E-01    0.4004876188E+00
    0.3000000000E+05    0.6745354766E+00    0.2266577741E-01    0.5593804959E+00
    0.5000000000E+05    0.6762197886E+00    0.1226381252E-01    0.6085512117E+00
    0.7000000000E+05    0.6770187661E+00    0.7912400068E-02    0.6308464693E+00
    0.9000000000E+05    0.6774971426E+00    0.5663941390E-02    0.6431862081E+00
    0.1100000000E+06    0.6778204819E+00    0.4337899197E-02    0.6508990017E+00
    0.1300000000E+06    0.6780560151E+00    0.3482440570E-02    0.6561281622E+00
    0.1500000000E+06    0.6782365458E+00    0.2893691341E-02    0.6598850251E+00
    0.1700000000E+06    0.6783801172E+00    0.2468255063E-02    0.6627035485E+00
    0.1900000000E+06    0.6784975332E+00    0.2148916231E-02    0.6648901578E+00
    0.2100000000E+06    0.6785956871E+00    0.1901802237E-02    0.6666323811E+00
    0.2300000000E+06    0.6786791998E+00    0.1705750458E-02    0.6680509981E+00
    0.2500000000E+06    0.6787512941E+00    0.1546945078E-02    0.6692270998E+00
    0.2700000000E+06    0.6788142915E+00    0.1416030806E-02    0.6702170396E+00
    0.2900000000E+06    0.6788699101E+00    0.1306474109E-02    0.6710611333E+00
    0.3100000000E+06    0.6789194512E+00    0.1213589897E-02    0.6717889475E+00
    0.3300000000E+06    0.6789639196E+00    0.1133940815E-02    0.6724226351E+00
    0.3500000000E+06    0.6790041049E+00    0.1064953989E-02    0.6729791071E+00
    0.3700000000E+06    0.6790406366E+00    0.1004669363E-02    0.6734714867E+00
    0.3900000000E+06    0.6790740236E+00    0.9515701596E-03    0.6739101076E+00
    0.4100000000E+06    0.6791046818E+00    0.9044660828E-03    0.6743032130E+00
    0.4300000000E+06    0.6791329551E+00    0.8624112056E-03    0.6746574560E+00
    0.4500000000E+06    0.6791591301E+00    0.8246451925E-03    0.6749782631E+00
    0.4700000000E+06    0.6791834481E+00    0.7905505313E-03    0.6752701031E+00
    0.4900000000E+06    0.6792061137E+00    0.7596209487E-03    0.6755366881E+00
    0.1000000000E+06    0.6776727974E+00    0.4922593447E-02    0.6474476946E+00
    0.3000000000E+06    0.6788953717E+00    0.1258186729E-02    0.6714380468E+00
    0.5000000000E+06    0.6792168825E+00    0.7452093250E-03    0.6756615014E+00
    0.7000000000E+06    0.6793770501E+00    0.5514673876E-03    0.6773746413E+00
    0.9000000000E+06    0.6794761824E+00    0.4494734150E-03    0.6782963580E+00
    0.1100000000E+07    0.6795448765E+00    0.3859301006E-03    0.6788704404E+00
    0.1300000000E+07    0.6795959170E+00    0.3421261971E-03    0.6792617290E+00
    0.1500000000E+07    0.6796356838E+00    0.3098357200E-03    0.6795452646E+00
    0.1700000000E+07    0.6796677514E+00    0.2848765580E-03    0.6797600331E+00
    0.1900000000E+07    0.6796942940E+00    0.2648938937E-03    0.6799282716E+00
    0.2100000000E+07    0.6797167179E+00    0.2484573927E-03    0.6800635791E+00
    0.2300000000E+07    0.6797359772E+00    0.2346459231E-03    0.6801747349E+00
    0.2500000000E+07    0.6797527445E+00    0.2228380476E-03    0.6802676573E+00
    0.2700000000E+07    0.6797675090E+00    0.2125983577E-03    0.6803464803E+00
    0.2900000000E+07    0.6797806360E+00    0.2036120709E-03    0.6804141777E+00
    0.3100000000E+07    0.6797924044E+00    0.1956455273E-03    0.6804729433E+00
    0.3300000000E+07    0.6798030310E+00    0.1885213350E-03    0.6805244307E+00
    0.3500000000E+07    0.6798126876E+00    0.1821021793E-03    0.6805699095E+00
    0.3700000000E+07    0.6798215118E+00    0.1762799553E-03    0.6806103706E+00
    0.3900000000E+07    0.6798296158E+00    0.1709682801E-03    0.6806465989E+00
    0.4100000000E+07    0.6798370914E+00    0.1660972139E-03    0.6806792236E+00
    0.4300000000E+07    0.6798440153E+00    0.1616094624E-03    0.6807087556E+00
    0.4500000000E+07    0.6798504516E+00    0.1574575944E-03    0.6807356134E+00
    0.4700000000E+07    0.6798564544E+00    0.1536019700E-03    0.6807601437E+00
    0.4900000000E+07    0.6798620699E+00    0.1500091753E-03    0.6807826354E+00
    0.1000000000E+07    0.6795133150E+00    0.4144427984E-03    0.6786133637E+00
    0.3000000000E+07    0.6797866753E+00    0.1995135150E-03    0.6804445631E+00
    0.5000000000E+07    0.6798647450E+00    0.1483022988E-03    0.6807931945E+00
    0.7000000000E+07    0.6799051156E+00    0.1228779426E-03    0.6809401500E+00
    0.9000000000E+07    0.6799307150E+00    0.1070410477E-03    0.6810210013E+00
    0.1100000000E+08    0.6799487753E+00    0.9598193673E-04    0.6810720943E+00
    0.1300000000E+08    0.6799623869E+00    0.8770437765E-04    0.6811072698E+00
    0.1500000000E+08    0.6799731183E+00    0.8121231952E-04    0.6811329428E+00
    0.1700000000E+08    0.6799818603E+00    0.7594625412E-04    0.6811524921E+00
    0.1900000000E+08    0.6799891609E+00    0.7156462354E-04    0.6811678657E+00
    0.2100000000E+08    0.6799953778E+00    0.6784561648E-04    0.6811802655E+00
    0.2300000000E+08    0.6800007559E+00    0.6463812195E-04    0.6811904732E+00
    0.2500000000E+08    0.6800054690E+00    0.6183518508E-04    0.6811990188E+00
    0.2700000000E+08    0.6800096443E+00    0.5935870366E-04    0.6812062745E+00
    0.2900000000E+08    0.6800133776E+00    0.5715014234E-04    0.6812125095E+00
    0.3100000000E+08    0.6800167423E+00    0.5516465473E-04    0.6812179228E+00
    0.3300000000E+08    0.6800197956E+00    0.5336722794E-04    0.6812226651E+00
    0.3500000000E+08    0.6800225833E+00    0.5173007572E-04    0.6812268524E+00
    0.3700000000E+08    0.6800251422E+00    0.5023082897E-04    0.6812305756E+00
    0.3900000000E+08    0.6800275021E+00    0.4885125056E-04    0.6812339067E+00
    0.4100000000E+08    0.6800296880E+00    0.4757630406E-04    0.6812369036E+00
    0.4300000000E+08    0.6800317204E+00    0.4639346659E-04    0.6812396135E+00
    0.4500000000E+08    0.6800336168E+00    0.4529221372E-04    0.6812420749E+00
    0.4700000000E+08    0.6800353919E+00    0.4426362770E-04    0.6812443200E+00
    0.4900000000E+08    0.6800370582E+00    0.4330009556E-04    0.6812463755E+00
    0.1000000000E+08    0.6799404424E+00    0.1010734745E-03    0.6810491407E+00
    0.3000000000E+08    0.6800151021E+00    0.5613189780E-04    0.6812153085E+00
    0.5000000000E+08    0.6800378540E+00    0.4284064342E-04    0.6812473393E+00
    0.7000000000E+08    0.6800500418E+00    0.3587302255E-04    0.6812606385E+00
    0.9000000000E+08    0.6800579765E+00    0.3142385270E-04    0.6812677910E+00
    0.1100000000E+09    0.6800636974E+00    0.2827290873E-04    0.6812721902E+00
    0.1300000000E+09    0.6800680911E+00    0.2589316135E-04    0.6812751283E+00
    0.1500000000E+09    0.6800716139E+00    0.2401509937E-04    0.6812772027E+00
    0.1700000000E+09    0.6800745278E+00    0.2248478411E-04    0.6812787264E+00
    0.1900000000E+09    0.6800769958E+00    0.2120710237E-04    0.6812798792E+00
    0.2100000000E+09    0.6800791253E+00    0.2011972196E-04    0.6812807711E+00
    0.2300000000E+09    0.6800809902E+00    0.1917987590E-04    0.6812814735E+00
    0.2500000000E+09    0.6800826436E+00    0.1835712152E-04    0.6812820341E+00
    0.2700000000E+09    0.6800841246E+00    0.1762912492E-04    0.6812824863E+00
    0.2900000000E+09    0.6800854628E+00    0.1697908266E-04    0.6812828540E+00
    0.3100000000E+09    0.6800866810E+00    0.1639407882E-04    0.6812831549E+00
    0.3300000000E+09    0.6800877971E+00    0.1586400146E-04    0.6812834021E+00
    0.3500000000E+09    0.6800888256E+00    0.1538080638E-04    0.6812836056E+00
    0.3700000000E+09    0.6800897781E+00    0.1493800408E-04    0.6812837733E+00
    0.3900000000E+09    0.6800906642E+00    0.1453029402E-04    0.6812839112E+00
    0.4100000000E+09    0.6800914917E+00    0.1415329881E-04    0.6812840243E+00
    0.4300000000E+09    0.6800922673E+00    0.1380336753E-04    0.6812841164E+00
    0.4500000000E+09    0.6800929966E+00    0.1347742785E-04    0.6812841907E+00
    0.4700000000E+09    0.6800936845E+00    0.1317287346E-04    0.6812842500E+00
    0.4900000000E+09    0.6800943350E+00    0.1288747702E-04    0.6812842962E+00
    0.1000000000E+09    0.6800610436E+00    0.2972780797E-04    0.6812702295E+00
