     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.5285565067E-02    0.1299321879E-03    0.7474793775E-03
    0.3000000000E+01    0.1560926488E-01    0.3842637833E-03    0.2236956652E-02
    0.5000000000E+01    0.2561577171E-01    0.6314990300E-03    0.3719172401E-02
    0.7000000000E+01    0.3531953115E-01    0.8719564921E-03    0.5194182647E-02
    0.9000000000E+01    0.4473412401E-01    0.1105935291E-02    0.6662042832E-02
    0.1100000000E+02    0.5387233006E-01    0.1333716564E-02    0.8122807824E-02
    0.1300000000E+02    0.6274618628E-01    0.1555564796E-02    0.9576531922E-02
    0.1500000000E+02    0.7136704002E-01    0.1771729037E-02    0.1102326887E-01
    0.1700000000E+02    0.7974559777E-01    0.1982444007E-02    0.1246307185E-01
    0.1900000000E+02    0.8789196971E-01    0.2187931119E-02    0.1389599351E-01
    0.2100000000E+02    0.9581571073E-01    0.2388399409E-02    0.1532208595E-01
    0.2300000000E+02    0.1035258580E+00    0.2584046388E-02    0.1674140075E-01
    0.2500000000E+02    0.1110309656E+00    0.2775058830E-02    0.1815398895E-01
    0.2700000000E+02    0.1183391363E+00    0.2961613497E-02    0.1955990109E-01
    0.2900000000E+02    0.1254580512E+00    0.3143877797E-02    0.2095918718E-01
    0.3100000000E+02    0.1323949965E+00    0.3322010404E-02    0.2235189674E-01
    0.3300000000E+02    0.1391568888E+00    0.3496161821E-02    0.2373807877E-01
    0.3500000000E+02    0.1457502980E+00    0.3666474900E-02    0.2511778181E-01
    0.3700000000E+02    0.1521814690E+00    0.3833085332E-02    0.2649105388E-01
    0.3900000000E+02    0.1584563416E+00    0.3996122085E-02    0.2785794255E-01
    0.4100000000E+02    0.1645805686E+00    0.4155707825E-02    0.2921849488E-01
    0.4300000000E+02    0.1705595333E+00    0.4311959297E-02    0.3057275750E-01
    0.4500000000E+02    0.1763983650E+00    0.4464987683E-02    0.3192077655E-01
    0.4700000000E+02    0.1821019541E+00    0.4614898932E-02    0.3326259772E-01
    0.4900000000E+02    0.1876749658E+00    0.4761794067E-02    0.3459826626E-01
    0.1000000000E+02    0.4933700632E-01    0.1220583712E-02    0.7393308820E-02
    0.3000000000E+02    0.1289488294E+00    0.3233450970E-02    0.2165636095E-01
    0.5000000000E+02    0.1904139046E+00    0.4834140886E-02    0.3526380730E-01
    0.7000000000E+02    0.2393188287E+00    0.6143962578E-02    0.4826233141E-01
    0.9000000000E+02    0.2791686116E+00    0.7238730453E-02    0.6069422688E-01
    0.1100000000E+03    0.3122738420E+00    0.8168469484E-02    0.7259790061E-01
    0.1300000000E+03    0.3402197149E+00    0.8967700224E-02    0.8400830870E-01
    0.1500000000E+03    0.3641301075E+00    0.9661158671E-02    0.9495733531E-01
    0.1700000000E+03    0.3848241002E+00    0.1026714778E-01    0.1054741228E+00
    0.1900000000E+03    0.4029128045E+00    0.1079958939E-01    0.1155853606E+00
    0.2100000000E+03    0.4188614741E+00    0.1126932865E-01    0.1253155380E+00
    0.2300000000E+03    0.4330306033E+00    0.1168499080E-01    0.1346871672E+00
    0.2500000000E+03    0.4457038654E+00    0.1205356037E-01    0.1437209790E+00
    0.2700000000E+03    0.4571075591E+00    0.1238078298E-01    0.1524360965E+00
    0.2900000000E+03    0.4674244294E+00    0.1267145044E-01    0.1608501885E+00
    0.3100000000E+03    0.4768036758E+00    0.1292960743E-01    0.1689796059E+00
    0.3300000000E+03    0.4853683195E+00    0.1315870412E-01    0.1768395028E+00
    0.3500000000E+03    0.4932207105E+00    0.1336171093E-01    0.1844439453E+00
    0.3700000000E+03    0.5004466993E+00    0.1354120610E-01    0.1918060075E+00
    0.3900000000E+03    0.5071188367E+00    0.1369944358E-01    0.1989378584E+00
    0.4100000000E+03    0.5132988570E+00    0.1383840638E-01    0.2058508397E+00
    0.4300000000E+03    0.5190396237E+00    0.1395984894E-01    0.2125555352E+00
    0.4500000000E+03    0.5243866698E+00    0.1406533126E-01    0.2190618343E+00
    0.4700000000E+03    0.5293794276E+00    0.1415624669E-01    0.2253789881E+00
    0.4900000000E+03    0.5340522190E+00    0.1423384463E-01    0.2315156609E+00
    0.1000000000E+03    0.2964520033E+00    0.7721789919E-02    0.6670983053E-01
    0.3000000000E+03    0.4722230254E+00    0.1280436467E-01    0.1649495077E+00
    0.5000000000E+03    0.5362781562E+00    0.1426800535E-01    0.2345188757E+00
    0.7000000000E+03    0.5696161942E+00    0.1447346980E-01    0.2868348717E+00
    0.9000000000E+03    0.5901215169E+00    0.1414186368E-01    0.3278525842E+00
    0.1100000000E+04    0.6040354840E+00    0.1357647491E-01    0.3610062038E+00
    0.1300000000E+04    0.6141104923E+00    0.1292025370E-01    0.3884303955E+00
    0.1500000000E+04    0.6217509101E+00    0.1224388363E-01    0.4115309646E+00
    0.1700000000E+04    0.6277491166E+00    0.1158262227E-01    0.4312768578E+00
    0.1900000000E+04    0.6325864827E+00    0.1095348149E-01    0.4483608097E+00
    0.2100000000E+04    0.6365725121E+00    0.1036380864E-01    0.4632931100E+00
    0.2300000000E+04    0.6399153625E+00    0.9815778606E-02    0.4764590887E+00
    0.2500000000E+04    0.6427602481E+00    0.9308822907E-02    0.4881558443E+00
    0.2700000000E+04    0.6452115952E+00    0.8840971918E-02    0.4986165476E+00
    0.2900000000E+04    0.6473464466E+00    0.8409604898E-02    0.5080270157E+00
    0.3100000000E+04    0.6492228998E+00    0.8011869298E-02    0.5165373110E+00
    0.3300000000E+04    0.6508856042E+00    0.7644911961E-02    0.5242700458E+00
    0.3500000000E+04    0.6523694456E+00    0.7306002100E-02    0.5313264467E+00
    0.3700000000E+04    0.6537020823E+00    0.6992591716E-02    0.5377908607E+00
    0.3900000000E+04    0.6549057279E+00    0.6702339982E-02    0.5437341574E+00
    0.4100000000E+04    0.6559984312E+00    0.6433117201E-02    0.5492163320E+00
    0.4300000000E+04    0.6569950102E+00    0.6182997523E-02    0.5542885232E+00
    0.4500000000E+04    0.6579077459E+00    0.5950245922E-02    0.5589945946E+00
    0.4700000000E+04    0.6587469039E+00    0.5733302609E-02    0.5633723869E+00
    0.4900000000E+04    0.6595211326E+00    0.5530766780E-02    0.5674547190E+00
    0.1000000000E+04    0.5976848297E+00    0.1387711078E-01    0.3452571246E+00
    0.3000000000E+04    0.6483139172E+00    0.8206713311E-02    0.5123864583E+00
    0.5000000000E+04    0.6598862359E+00    0.5434503464E-02    0.5693941719E+00
    0.7000000000E+04    0.6650884435E+00    0.4021766754E-02    0.5979941641E+00
    0.9000000000E+04    0.6680658131E+00    0.3196249343E-02    0.6150956904E+00
    0.1100000000E+05    0.6700027189E+00    0.2663579011E-02    0.6264381152E+00
    0.1300000000E+05    0.6713676925E+00    0.2294434984E-02    0.6344967800E+00
    0.1500000000E+05    0.6723838516E+00    0.2024666227E-02    0.6405105196E+00
    0.1700000000E+05    0.6731712072E+00    0.1819319726E-02    0.6451665162E+00
    0.1900000000E+05    0.6738001579E+00    0.1657907021E-02    0.6488759754E+00
    0.2100000000E+05    0.6743147766E+00    0.1527699245E-02    0.6518997469E+00
    0.2300000000E+05    0.6747440921E+00    0.1420405865E-02    0.6544111534E+00
    0.2500000000E+05    0.6751080191E+00    0.1330412026E-02    0.6565297907E+00
    0.2700000000E+05    0.6754206847E+00    0.1253788183E-02    0.6583408101E+00
    0.2900000000E+05    0.6756923947E+00    0.1187706367E-02    0.6599064641E+00
    0.3100000000E+05    0.6759308473E+00    0.1130081850E-02    0.6612733058E+00
    0.3300000000E+05    0.6761419122E+00    0.1079345336E-02    0.6624768365E+00
    0.3500000000E+05    0.6763301444E+00    0.1034293653E-02    0.6635445967E+00
    0.3700000000E+05    0.6764991342E+00    0.9939892532E-03    0.6644982754E+00
    0.3900000000E+05    0.6766517509E+00    0.9576909508E-03    0.6653551839E+00
    0.4100000000E+05    0.6767903156E+00    0.9248051700E-03    0.6661293056E+00
    0.4300000000E+05    0.6769167271E+00    0.8948509834E-03    0.6668320580E+00
    0.4500000000E+05    0.6770325534E+00    0.8674346074E-03    0.6674728547E+00
    0.4700000000E+05    0.6771391020E+00    0.8422305094E-03    0.6680595261E+00
    0.4900000000E+05    0.6772374714E+00    0.8189672166E-03    0.6685986381E+00
    0.1000000000E+05    0.6691264787E+00    0.2903596833E-02    0.6212900150E+00
    0.3000000000E+05    0.6758153755E+00    0.1157945064E-02    0.6606123007E+00
    0.5000000000E+05    0.6772838852E+00    0.8079906076E-03    0.6688521271E+00
    0.7000000000E+05    0.6779481580E+00    0.6502092904E-03    0.6724072626E+00
    0.9000000000E+05    0.6783326343E+00    0.5571887540E-03    0.6743863390E+00
    0.1100000000E+06    0.6785857188E+00    0.4944645430E-03    0.6756466613E+00
    0.1300000000E+06    0.6787661129E+00    0.4486289234E-03    0.6765193981E+00
    0.1500000000E+06    0.6789018568E+00    0.4132985259E-03    0.6771594213E+00
    0.1700000000E+06    0.6790080995E+00    0.3850122926E-03    0.6776488153E+00
    0.1900000000E+06    0.6790937719E+00    0.3617147707E-03    0.6780351328E+00
    0.2100000000E+06    0.6791644939E+00    0.3421001473E-03    0.6783478218E+00
    0.2300000000E+06    0.6792239868E+00    0.3252946160E-03    0.6786060916E+00
    0.2500000000E+06    0.6792748166E+00    0.3106888184E-03    0.6788230056E+00
    0.2700000000E+06    0.6793188131E+00    0.2978433003E-03    0.6790077567E+00
    0.2900000000E+06    0.6793573176E+00    0.2864321861E-03    0.6791670021E+00
    0.3100000000E+06    0.6793913369E+00    0.2762080822E-03    0.6793056805E+00
    0.3300000000E+06    0.6794216424E+00    0.2669793701E-03    0.6794275332E+00
    0.3500000000E+06    0.6794488355E+00    0.2585950363E-03    0.6795354463E+00
    0.3700000000E+06    0.6794733922E+00    0.2509342531E-03    0.6796316814E+00
