     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.3178764924E-02    0.7812582087E-03    0.1869036473E-03
    0.3000000000E+01    0.9430657278E-02    0.2320183969E-02    0.5595427480E-03
    0.5000000000E+01    0.1554566388E-01    0.3828528453E-02    0.9306346157E-03
    0.7000000000E+01    0.2152835527E-01    0.5307297543E-02    0.1300191561E-02
    0.9000000000E+01    0.2738309940E-01    0.6757451945E-02    0.1668225759E-02
    0.1100000000E+02    0.3311407280E-01    0.8179909705E-02    0.2034749253E-02
    0.1300000000E+02    0.3872527094E-01    0.9575548567E-02    0.2399773951E-02
    0.1500000000E+02    0.4422051796E-01    0.1094520817E-01    0.2763311636E-02
    0.1700000000E+02    0.4960347578E-01    0.1228969209E-01    0.3125373960E-02
    0.1900000000E+02    0.5487765262E-01    0.1360976979E-01    0.3485972449E-02
    0.2100000000E+02    0.6004641101E-01    0.1490617841E-01    0.3845118505E-02
    0.2300000000E+02    0.6511297527E-01    0.1617962445E-01    0.4202823407E-02
    0.2500000000E+02    0.7008043858E-01    0.1743078536E-01    0.4559098314E-02
    0.2700000000E+02    0.7495176957E-01    0.1866031105E-01    0.4913954265E-02
    0.2900000000E+02    0.7972981856E-01    0.1986882524E-01    0.5267402178E-02
    0.3100000000E+02    0.8441732340E-01    0.2105692683E-01    0.5619452861E-02
    0.3300000000E+02    0.8901691496E-01    0.2222519108E-01    0.5970117001E-02
    0.3500000000E+02    0.9353112237E-01    0.2337417084E-01    0.6319405176E-02
    0.3700000000E+02    0.9796237784E-01    0.2450439757E-01    0.6667327850E-02
    0.3900000000E+02    0.1023130213E+00    0.2561638241E-01    0.7013895378E-02
    0.4100000000E+02    0.1065853047E+00    0.2671061717E-01    0.7359118007E-02
    0.4300000000E+02    0.1107813964E+00    0.2778757520E-01    0.7703005875E-02
    0.4500000000E+02    0.1149033843E+00    0.2884771229E-01    0.8045569015E-02
    0.4700000000E+02    0.1189532806E+00    0.2989146750E-01    0.8386817355E-02
    0.4900000000E+02    0.1229330242E+00    0.3091926387E-01    0.8726760721E-02
    0.1000000000E+02    0.3026380360E-01    0.7472087128E-02    0.1851675597E-02
    0.3000000000E+02    0.8208472212E-01    0.2046539111E-01    0.5443601503E-02
    0.5000000000E+02    0.1248971757E+00    0.3142730550E-01    0.8896246082E-02
    0.7000000000E+02    0.1609182612E+00    0.4084212193E-01    0.1221976571E-01
    0.9000000000E+02    0.1916881799E+00    0.4904568770E-01    0.1542331602E-01
    0.1100000000E+03    0.2183107663E+00    0.5627878153E-01    0.1851517370E-01
    0.1300000000E+03    0.2415981846E+00    0.6271897787E-01    0.2150284085E-01
