     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1063561132E-02    0.2609866603E-03    0.1306846034E-02
    0.3000000000E+01    0.3178764914E-02    0.7783990612E-03    0.3903569004E-02
    0.5000000000E+01    0.5278229362E-02    0.1289804700E-02    0.6477925899E-02
    0.7000000000E+01    0.7362134396E-02    0.1795291494E-02    0.9030222951E-02
    0.9000000000E+01    0.9430657185E-02    0.2294945748E-02    0.1156076075E-01
    0.1100000000E+02    0.1148397220E-01    0.2788852191E-02    0.1406983438E-01
    0.1300000000E+02    0.1352225127E-01    0.3277094009E-02    0.1655773353E-01
    0.1500000000E+02    0.1554566363E-01    0.3759752881E-02    0.1902474264E-01
    0.1700000000E+02    0.1755437595E-01    0.4236909012E-02    0.2147114099E-01
    0.1900000000E+02    0.1954855243E-01    0.4708641164E-02    0.2389720284E-01
    0.2100000000E+02    0.2152835478E-01    0.5175026690E-02    0.2630319753E-01
    0.2300000000E+02    0.2349394234E-01    0.5636141562E-02    0.2868938960E-01
    0.2500000000E+02    0.2544547207E-01    0.6092060400E-02    0.3105603887E-01
    0.2700000000E+02    0.2738309861E-01    0.6542856505E-02    0.3340340058E-01
    0.2900000000E+02    0.2930697433E-01    0.6988601887E-02    0.3573172546E-01
    0.3100000000E+02    0.3121724936E-01    0.7429367286E-02    0.3804125986E-01
    0.3300000000E+02    0.3311407164E-01    0.7865222209E-02    0.4033224582E-01
    0.3500000000E+02    0.3499758697E-01    0.8296234948E-02    0.4260492115E-01
    0.3700000000E+02    0.3686793900E-01    0.8722472609E-02    0.4485951957E-01
    0.3900000000E+02    0.3872526935E-01    0.9144001138E-02    0.4709627076E-01
    0.4100000000E+02    0.4056971757E-01    0.9560885344E-02    0.4931540045E-01
    0.4300000000E+02    0.4240142122E-01    0.9973188921E-02    0.5151713052E-01
    0.4500000000E+02    0.4422051588E-01    0.1038097447E-01    0.5370167907E-01
    0.4700000000E+02    0.4602713523E-01    0.1078430354E-01    0.5586926051E-01
    0.4900000000E+02    0.4782141102E-01    0.1118323662E-01    0.5802008561E-01
    0.1000000000E+02    0.1045920486E-01    0.2542612211E-02    0.1281796236E-01
    0.3000000000E+02    0.3026380263E-01    0.7209602712E-02    0.3688882625E-01
    0.5000000000E+02    0.4871396075E-01    0.1138107328E-01    0.5908927943E-01
    0.7000000000E+02    0.6594768148E-01    0.1512100686E-01    0.7964221734E-01
    0.9000000000E+02    0.8208471481E-01    0.1848337747E-01    0.9873590318E-01
    0.1100000000E+03    0.9722948504E-01    0.2151398995E-01    0.1165304400E+00
    0.1300000000E+03    0.1114734715E+00    0.2425193284E-01    0.1331628497E+00
    0.1500000000E+03    0.1248971583E+00    0.2673073548E-01    0.1487510956E+00
    0.1700000000E+03    0.1375716424E+00    0.2897929688E-01    0.1633972945E+00
    0.1900000000E+03    0.1495599666E+00    0.3102263682E-01    0.1771903030E+00
    0.2100000000E+03    0.1609182317E+00    0.3288250734E-01    0.1902078141E+00
    0.2300000000E+03    0.1716965291E+00    0.3457789374E-01    0.2025180691E+00
    0.2500000000E+03    0.1819397273E+00    0.3612542756E-01    0.2141812647E+00
    0.2700000000E+03    0.1916881370E+00    0.3753972891E-01    0.2252507155E+00
    0.2900000000E+03    0.2009780779E+00    0.3883369164E-01    0.2357738211E+00
    0.3100000000E+03    0.2098423621E+00    0.4001872227E-01    0.2457928749E+00
    0.3300000000E+03    0.2183107095E+00    0.4110494086E-01    0.2553457422E+00
    0.3500000000E+03    0.2264101046E+00    0.4210135094E-01    0.2644664345E+00
    0.3700000000E+03    0.2341651059E+00    0.4301598355E-01    0.2731855951E+00
    0.3900000000E+03    0.2415981135E+00    0.4385602009E-01    0.2815309133E+00
    0.4100000000E+03    0.2487296020E+00    0.4462789733E-01    0.2895274792E+00
    0.4300000000E+03    0.2555783243E+00    0.4533739755E-01    0.2971980872E+00
    0.4500000000E+03    0.2621614894E+00    0.4598972622E-01    0.3045634985E+00
    0.4700000000E+03    0.2684949193E+00    0.4658957904E-01    0.3116426681E+00
    0.4900000000E+03    0.2745931860E+00    0.4714120015E-01    0.3184529412E+00
    0.1000000000E+03    0.8977513668E-01    0.2003756785E-01    0.1077865120E+00
    0.3000000000E+03    0.2054615016E+00    0.3943916294E-01    0.2408438913E+00
    0.5000000000E+03    0.2775583756E+00    0.4740013920E-01    0.3217622647E+00
    0.7000000000E+03    0.3272845613E+00    0.5080855056E-01    0.3770736304E+00
    0.9000000000E+03    0.3639273306E+00    0.5213512383E-01    0.4175933211E+00
    0.1100000000E+04    0.3922148269E+00    0.5242623994E-01    0.4486695171E+00
    0.1300000000E+04    0.4148174669E+00    0.5217627396E-01    0.4732982581E+00
    0.1500000000E+04    0.4333626115E+00    0.5163743894E-01    0.4933086221E+00
    0.1700000000E+04    0.4489013951E+00    0.5094575192E-01    0.5098890760E+00
