     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.2107406263E-02    0.7924834621E-02    0.3871237175E-03
    0.3000000000E+01    0.6185952933E-02    0.2312779655E-01    0.1129680331E-02
    0.5000000000E+01    0.1009513225E-01    0.3752516079E-01    0.1832760353E-02
    0.7000000000E+01    0.1384831221E-01    0.5117878200E-01    0.2499395327E-02
    0.9000000000E+01    0.1745743827E-01    0.6414428301E-01    0.3132311388E-02
    0.1100000000E+02    0.2093321985E-01    0.7647182841E-01    0.3733967176E-02
    0.1300000000E+02    0.2428528815E-01    0.8820678464E-01    0.4306586173E-02
    0.1500000000E+02    0.2752233019E-01    0.9939028563E-01    0.4852184426E-02
    0.1700000000E+02    0.3065220332E-01    0.1100597195E+00    0.5372594392E-02
    0.1900000000E+02    0.3368203326E-01    0.1202491492E+00    0.5869485552E-02
    0.2100000000E+02    0.3661829856E-01    0.1299896770E+00    0.6344382276E-02
    0.2300000000E+02    0.3946690349E-01    0.1393097618E+00    0.6798679374E-02
    0.2500000000E+02    0.4223324129E-01    0.1482354961E+00    0.7233655674E-02
    0.2700000000E+02    0.4492224909E-01    0.1567908490E+00    0.7650485911E-02
    0.2900000000E+02    0.4753845599E-01    0.1649978789E+00    0.8050251179E-02
    0.3100000000E+02    0.5008602496E-01    0.1728769216E+00    0.8433948133E-02
    0.3300000000E+02    0.5256878982E-01    0.1804467561E+00    0.8802497123E-02
    0.3500000000E+02    0.5499028766E-01    0.1877247517E+00    0.9156749404E-02
    0.3700000000E+02    0.5735378752E-01    0.1947269985E+00    0.9497493528E-02
    0.3900000000E+02    0.5966231582E-01    0.2014684239E+00    0.9825461044E-02
    0.4100000000E+02    0.6191867883E-01    0.2079628956E+00    0.1014133158E-01
    0.4300000000E+02    0.6412548276E-01    0.2142233153E+00    0.1044573740E-01
    0.4500000000E+02    0.6628515160E-01    0.2202617008E+00    0.1073926745E-01
    0.4700000000E+02    0.6839994313E-01    0.2260892616E+00    0.1102247105E-01
    0.4900000000E+02    0.7047196319E-01    0.2317164653E+00    0.1129586116E-01
    0.1000000000E+02    0.1921137158E-01    0.7038485935E-01    0.3436902682E-02
    0.3000000000E+02    0.4882057329E-01    0.1689771903E+00    0.8244048973E-02
    0.5000000000E+02    0.7149255364E-01    0.2344580166E+00    0.1142902726E-01
    0.7000000000E+02    0.9007381089E-01    0.2808381887E+00    0.1367847207E-01
    0.9000000000E+02    0.1059863906E+00    0.3152038244E+00    0.1533960371E-01
    0.1100000000E+03    0.1200291168E+00    0.3415293569E+00    0.1660713506E-01
    0.1300000000E+03    0.1326900814E+00    0.3622174297E+00    0.1759875313E-01
    0.1500000000E+03    0.1442870213E+00    0.3788058238E+00    0.1838976848E-01
    0.1700000000E+03    0.1550372745E+00    0.3923241386E+00    0.1903059588E-01
    0.1900000000E+03    0.1650955366E+00    0.4034873783E+00    0.1955624064E-01
    0.2100000000E+03    0.1745755731E+00    0.4128073278E+00    0.1999175569E-01
    0.2300000000E+03    0.1835633672E+00    0.4206597650E+00    0.2035553431E-01
    0.2500000000E+03    0.1921254304E+00    0.4273266748E+00    0.2066137784E-01
    0.2700000000E+03    0.2003142504E+00    0.4330236761E+00    0.2091983899E-01
    0.2900000000E+03    0.2081719744E+00    0.4379183693E+00    0.2113912024E-01
    0.3100000000E+03    0.2157329678E+00    0.4421429260E+00    0.2132569026E-01
    0.3300000000E+03    0.2230256337E+00    0.4458029225E+00    0.2148471636E-01
    0.3500000000E+03    0.2300737337E+00    0.4489836610E+00    0.2162037387E-01
    0.3700000000E+03    0.2368973648E+00    0.4517547751E+00    0.2173607155E-01
    0.3900000000E+03    0.2435136941E+00    0.4541736364E+00    0.2183461830E-01
    0.4100000000E+03    0.2499375184E+00    0.4562879129E+00    0.2191834831E-01
    0.4300000000E+03    0.2561816980E+00    0.4581375143E+00    0.2198921624E-01
    0.4500000000E+03    0.2622574950E+00    0.4597560888E+00    0.2204887045E-01
    0.4700000000E+03    0.2681748423E+00    0.4611721874E+00    0.2209870994E-01
    0.4900000000E+03    0.2739425574E+00    0.4624101797E+00    0.2213992912E-01
    0.1000000000E+03    0.1132058295E+00    0.3291952905E+00    0.1601393272E-01
    0.3000000000E+03    0.2119876650E+00    0.4401072769E+00    0.2123614481E-01
    0.5000000000E+03    0.2767727966E+00    0.4629690395E+00    0.2215763229E-01
    0.7000000000E+03    0.3270674018E+00    0.4685809138E+00    0.2224481744E-01
    0.9000000000E+03    0.3680247334E+00    0.4688336448E+00    0.2208118149E-01
    0.1100000000E+04    0.4020949300E+00    0.4671929891E+00    0.2183719670E-01
    0.1300000000E+04    0.4307925727E+00    0.4649288278E+00    0.2157512672E-01
    0.1500000000E+04    0.4551837426E+00    0.4625572554E+00    0.2131981867E-01
    0.1700000000E+04    0.4760693426E+00    0.4602928994E+00    0.2108105444E-01
    0.1900000000E+04    0.4940718067E+00    0.4582189248E+00    0.2086202984E-01
    0.2100000000E+04    0.5096841630E+00    0.4563587472E+00    0.2066296886E-01
    0.2300000000E+04    0.5233016338E+00    0.4547086119E+00    0.2048278159E-01
    0.2500000000E+04    0.5352437635E+00    0.4532530711E+00    0.2031985698E-01
    0.2700000000E+04    0.5457707040E+00    0.4519724869E+00    0.2017244727E-01
    0.2900000000E+04    0.5550955518E+00    0.4508466492E+00    0.2003885110E-01
    0.3100000000E+04    0.5633938536E+00    0.4498564492E+00    0.1991749494E-01
    0.3300000000E+04    0.5708110113E+00    0.4489845692E+00    0.1980696291E-01
    0.3500000000E+04    0.5774680933E+00    0.4482156770E+00    0.1970600051E-01
    0.3700000000E+04    0.5834664237E+00    0.4475363792E+00    0.1961350607E-01
    0.3900000000E+04    0.5888912241E+00    0.4469350662E+00    0.1952851676E-01
    0.4100000000E+04    0.5938145201E+00    0.4464017169E+00    0.1945019304E-01
    0.4300000000E+04    0.5982974690E+00    0.4459276986E+00    0.1937780334E-01
    0.4500000000E+04    0.6023922355E+00    0.4455055782E+00    0.1931070994E-01
    0.4700000000E+04    0.6061435087E+00    0.4451289527E+00    0.1924835622E-01
    0.4900000000E+04    0.6095897340E+00    0.4447923000E+00    0.1919025554E-01
    0.1000000000E+04    0.3858122315E+00    0.4681440778E+00    0.2196402697E-01
    0.3000000000E+04    0.5593633016E+00    0.4503357227E+00    0.1997673534E-01
    0.5000000000E+04    0.6112090124E+00    0.4446374466E+00    0.1916266475E-01
    0.7000000000E+04    0.6336401059E+00    0.4427747256E+00    0.1875471043E-01
    0.9000000000E+04    0.6456357474E+00    0.4420886400E+00    0.1850426144E-01
    0.1100000000E+05    0.6529492683E+00    0.4418381530E+00    0.1832957927E-01
    0.1300000000E+05    0.6578167995E+00    0.4417703781E+00    0.1819731320E-01
    0.1500000000E+05    0.6612646660E+00    0.4417850569E+00    0.1809147659E-01
    0.1700000000E+05    0.6638228024E+00    0.4418380215E+00    0.1800344415E-01
    0.1900000000E+05    0.6657898515E+00    0.4419083268E+00    0.1792812820E-01
    0.2100000000E+05    0.6673458522E+00    0.4419855369E+00    0.1786231314E-01
    0.2300000000E+05    0.6686053074E+00    0.4420643017E+00    0.1780385229E-01
    0.2500000000E+05    0.6696442750E+00    0.4421418606E+00    0.1775124777E-01
    0.2700000000E+05    0.6705151268E+00    0.4422168213E+00    0.1770341578E-01
    0.2900000000E+05    0.6712550331E+00    0.4422885334E+00    0.1765954815E-01
    0.3100000000E+05    0.6718910649E+00    0.4423567538E+00    0.1761902664E-01
    0.3300000000E+05    0.6724433814E+00    0.4424214635E+00    0.1758136801E-01
    0.3500000000E+05    0.6729272886E+00    0.4424827644E+00    0.1754618741E-01
    0.3700000000E+05    0.6733546074E+00    0.4425408201E+00    0.1751317339E-01
    0.3900000000E+05    0.6737346060E+00    0.4425958225E+00    0.1748207029E-01
    0.4100000000E+05    0.6740746488E+00    0.4426479722E+00    0.1745266567E-01
    0.4300000000E+05    0.6743806595E+00    0.4426974673E+00    0.1742478099E-01
    0.4500000000E+05    0.6746574539E+00    0.4427444978E+00    0.1739826480E-01
    0.4700000000E+05    0.6749089869E+00    0.4427892424E+00    0.1737298744E-01
    0.4900000000E+05    0.6751385349E+00    0.4428318673E+00    0.1734883704E-01
    0.1000000000E+05    0.6496955616E+00    0.4419302983E+00    0.1841013613E-01
    0.3000000000E+05    0.6715846397E+00    0.4423230850E+00    0.1763890200E-01
    0.5000000000E+05    0.6752459378E+00    0.4428524332E+00    0.1733715357E-01
    0.7000000000E+05    0.6767160305E+00    0.4431833609E+00    0.1714452846E-01
    0.9000000000E+05    0.6775044915E+00    0.4434142279E+00    0.1700253321E-01
    0.1100000000E+06    0.6779951309E+00    0.4435882750E+00    0.1689002983E-01
    0.1300000000E+06    0.6783295444E+00    0.4437265437E+00    0.1679688666E-01
    0.1500000000E+06    0.6785719648E+00    0.4438405287E+00    0.1671744168E-01
    0.1700000000E+06    0.6787556995E+00    0.4439370930E+00    0.1664820355E-01
    0.1900000000E+06    0.6788997262E+00    0.4440206215E+00    0.1658686559E-01
    0.2100000000E+06    0.6790156449E+00    0.4440940670E+00    0.1653182354E-01
    0.2300000000E+06    0.6791109423E+00    0.4441595038E+00    0.1648191637E-01
    0.2500000000E+06    0.6791906656E+00    0.4442184396E+00    0.1643627668E-01
    0.2700000000E+06    0.6792583405E+00    0.4442720016E+00    0.1639423937E-01
    0.2900000000E+06    0.6793165039E+00    0.4443210532E+00    0.1635528328E-01
    0.3100000000E+06    0.6793670278E+00    0.4443662690E+00    0.1631899246E-01
