     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.1058165688E-02    0.4778864517E-02    0.7781655761E-03
    0.3000000000E+01    0.3131336387E-02    0.1408281658E-01    0.2293065772E-02
    0.5000000000E+01    0.5149461181E-02    0.2306297904E-01    0.3755105553E-02
    0.7000000000E+01    0.7115355412E-02    0.3173580432E-01    0.5166971591E-02
    0.9000000000E+01    0.9031638074E-02    0.4011664315E-01    0.6531170642E-02
    0.1100000000E+02    0.1090074888E-01    0.4821983586E-01    0.7850044454E-02
    0.1300000000E+02    0.1272496353E-01    0.5605879466E-01    0.9125783212E-02
    0.1500000000E+02    0.1450640751E-01    0.6364607804E-01    0.1036043768E-01
    0.1700000000E+02    0.1624706842E-01    0.7099345801E-01    0.1155593017E-01
    0.1900000000E+02    0.1794880716E-01    0.7811198108E-01    0.1271406452E-01
    0.2100000000E+02    0.1961336802E-01    0.8501202358E-01    0.1383653514E-01
    0.2300000000E+02    0.2124238781E-01    0.9170334202E-01    0.1492493518E-01
    0.2500000000E+02    0.2283740416E-01    0.9819511892E-01    0.1598076408E-01
    0.2700000000E+02    0.2439986301E-01    0.1044960046E+00    0.1700543434E-01
    0.2900000000E+02    0.2593112548E-01    0.1106141553E+00    0.1800027782E-01
    0.3100000000E+02    0.2743247409E-01    0.1165572683E+00    0.1896655136E-01
    0.3300000000E+02    0.2890511849E-01    0.1223326138E+00    0.1990544209E-01
    0.3500000000E+02    0.3035020057E-01    0.1279470641E+00    0.2081807216E-01
    0.3700000000E+02    0.3176879930E-01    0.1334071207E+00    0.2170550318E-01
    0.3900000000E+02    0.3316193505E-01    0.1387189393E+00    0.2256874022E-01
    0.4100000000E+02    0.3453057360E-01    0.1438883520E+00    0.2340873560E-01
    0.4300000000E+02    0.3587562978E-01    0.1489208890E+00    0.2422639225E-01
    0.4500000000E+02    0.3719797090E-01    0.1538217975E+00    0.2502256693E-01
    0.4700000000E+02    0.3849841980E-01    0.1585960598E+00    0.2579807314E-01
    0.4900000000E+02    0.3977775776E-01    0.1632484099E+00    0.2655368380E-01
    0.1000000000E+02    0.9971944050E-02    0.4420208616E-01    0.7196132912E-02
    0.3000000000E+02    0.2668546177E-01    0.1136071275E+00    0.1848691006E-01
    0.5000000000E+02    0.4040974358E-01    0.1655302831E+00    0.2692425938E-01
    0.7000000000E+02    0.5210327968E-01    0.2057514313E+00    0.3345192319E-01
    0.9000000000E+02    0.6234012117E-01    0.2377554418E+00    0.3863885290E-01
    0.1100000000E+03    0.7148727089E-01    0.2637698723E+00    0.4284868277E-01
    0.1300000000E+03    0.7979162086E-01    0.2852855088E+00    0.4632474221E-01
    0.1500000000E+03    0.8742618892E-01    0.3033377924E+00    0.4923601541E-01
    0.1700000000E+03    0.9451635592E-01    0.3186683058E+00    0.5170351225E-01
    0.1900000000E+03    0.1011555608E+00    0.3318220542E+00    0.5381615338E-01
    0.2100000000E+03    0.1074151097E+00    0.3432084919E+00    0.5564073449E-01
    0.2300000000E+03    0.1133505377E+00    0.3531411434E+00    0.5722839510E-01
    0.2500000000E+03    0.1190058677E+00    0.3618640974E+00    0.5861894383E-01
    0.2700000000E+03    0.1244165402E+00    0.3695701839E+00    0.5984382548E-01
    0.2900000000E+03    0.1296114784E+00    0.3764137283E+00    0.6092820287E-01
    0.3100000000E+03    0.1346145746E+00    0.3825196807E+00    0.6189244682E-01
    0.3300000000E+03    0.1394457807E+00    0.3879902679E+00    0.6275322169E-01
    0.3500000000E+03    0.1441219208E+00    0.3929099183E+00    0.6352428900E-01
    0.3700000000E+03    0.1486573078E+00    0.3973489599E+00    0.6421711088E-01
    0.3900000000E+03    0.1530642160E+00    0.4013664357E+00    0.6484130926E-01
    0.4100000000E+03    0.1573532483E+00    0.4050122699E+00    0.6540501942E-01
    0.4300000000E+03    0.1615336261E+00    0.4083289557E+00    0.6591516514E-01
    0.4500000000E+03    0.1656134179E+00    0.4113528814E+00    0.6637767510E-01
    0.4700000000E+03    0.1695997245E+00    0.4141153837E+00    0.6679765458E-01
    0.4900000000E+03    0.1734988273E+00    0.4166435895E+00    0.6717952280E-01
    0.1000000000E+03    0.6703233437E-01    0.2514049901E+00    0.4084854353E-01
    0.3000000000E+03    0.1321356781E+00    0.3795520465E+00    0.6142422369E-01
    0.5000000000E+03    0.1754174467E+00    0.4178273275E+00    0.6735738634E-01
    0.7000000000E+03    0.2102915948E+00    0.4335758351E+00    0.6962635923E-01
    0.9000000000E+03    0.2402784624E+00    0.4406606182E+00    0.7048947823E-01
    0.1100000000E+04    0.2668512786E+00    0.4436862018E+00    0.7069707646E-01
    0.1300000000E+04    0.2907884906E+00    0.4445927658E+00    0.7056571454E-01
    0.1500000000E+04    0.3125667288E+00    0.4443247068E+00    0.7024978789E-01
    0.1700000000E+04    0.3325097158E+00    0.4433878259E+00    0.6983218417E-01
    0.1900000000E+04    0.3508548049E+00    0.4420715021E+00    0.6936043149E-01
    0.2100000000E+04    0.3677862762E+00    0.4405490770E+00    0.6886304023E-01
    0.2300000000E+04    0.3834534471E+00    0.4389276513E+00    0.6835762012E-01
    0.2500000000E+04    0.3979811922E+00    0.4372746451E+00    0.6785521893E-01
    0.2700000000E+04    0.4114763965E+00    0.4356328054E+00    0.6736278193E-01
    0.2900000000E+04    0.4240321107E+00    0.4340290935E+00    0.6688461428E-01
    0.3100000000E+04    0.4357303498E+00    0.4324801518E+00    0.6642328535E-01
    0.3300000000E+04    0.4466440569E+00    0.4309957746E+00    0.6598020627E-01
    0.3500000000E+04    0.4568385400E+00    0.4295811681E+00    0.6555600877E-01
    0.3700000000E+04    0.4663725595E+00    0.4282384539E+00    0.6515079892E-01
    0.3900000000E+04    0.4752991829E+00    0.4269676853E+00    0.6476433022E-01
    0.4100000000E+04    0.4836664735E+00    0.4257675436E+00    0.6439612304E-01
    0.4300000000E+04    0.4915180611E+00    0.4246358198E+00    0.6404554803E-01
    0.4500000000E+04    0.4988936238E+00    0.4235697491E+00    0.6371188452E-01
    0.4700000000E+04    0.5058293015E+00    0.4225662448E+00    0.6339436174E-01
    0.4900000000E+04    0.5123580551E+00    0.4216220615E+00    0.6309218761E-01
    0.1000000000E+04    0.2539331806E+00    0.4425255197E+00    0.7064989210E-01
    0.3000000000E+04    0.4299836619E+00    0.4332470348E+00    0.6665173482E-01
    0.5000000000E+04    0.5154793450E+00    0.4211711860E+00    0.6294660806E-01
    0.7000000000E+04    0.5625907200E+00    0.4145151426E+00    0.6066044575E-01
    0.9000000000E+04    0.5910472879E+00    0.4107982371E+00    0.5918765533E-01
    0.1100000000E+05    0.6095505592E+00    0.4086224820E+00    0.5817710590E-01
    0.1300000000E+05    0.6223029943E+00    0.4072947634E+00    0.5744379110E-01
    0.1500000000E+05    0.6315066955E+00    0.4064592936E+00    0.5688649430E-01
    0.1700000000E+05    0.6383993841E+00    0.4059233523E+00    0.5644675471E-01
    0.1900000000E+05    0.6437189931E+00    0.4055770222E+00    0.5608900146E-01
    0.2100000000E+05    0.6479277793E+00    0.4053547009E+00    0.5579056676E-01
    0.2300000000E+05    0.6513276288E+00    0.4052156771E+00    0.5553641270E-01
    0.2500000000E+05    0.6541227965E+00    0.4051338291E+00    0.5531620938E-01
    0.2700000000E+05    0.6564557352E+00    0.4050919112E+00    0.5512264290E-01
    0.2900000000E+05    0.6584284340E+00    0.4050782556E+00    0.5495039622E-01
    0.3100000000E+05    0.6601155986E+00    0.4050848004E+00    0.5479551328E-01
    0.3300000000E+05    0.6615730592E+00    0.4051058735E+00    0.5465498976E-01
    0.3500000000E+05    0.6628432858E+00    0.4051374213E+00    0.5452650229E-01
    0.3700000000E+05    0.6639590996E+00    0.4051765078E+00    0.5440822472E-01
    0.3900000000E+05    0.6649462260E+00    0.4052209824E+00    0.5429870069E-01
    0.4100000000E+05    0.6658250864E+00    0.4052692541E+00    0.5419675345E-01
    0.4300000000E+05    0.6666120795E+00    0.4053201367E+00    0.5410142084E-01
    0.4500000000E+05    0.6673205120E+00    0.4053727402E+00    0.5401190768E-01
    0.4700000000E+05    0.6679612847E+00    0.4054263933E+00    0.5392755028E-01
    0.4900000000E+05    0.6685434058E+00    0.4054805884E+00    0.5384778976E-01
    0.1000000000E+05    0.6012149041E+00    0.4095720031E+00    0.5863883173E-01
    0.3000000000E+05    0.6593038518E+00    0.4050794028E+00    0.5487099066E-01
    0.5000000000E+05    0.6688148671E+00    0.4055077652E+00    0.5380948221E-01
    0.7000000000E+05    0.6724635784E+00    0.4060245647E+00    0.5319960374E-01
    0.9000000000E+05    0.6743584721E+00    0.4064580858E+00    0.5276926269E-01
    0.1100000000E+06    0.6755103638E+00    0.4068165624E+00    0.5243567717E-01
    0.1300000000E+06    0.6762816914E+00    0.4071180385E+00    0.5216287321E-01
    0.1500000000E+06    0.6768331141E+00    0.4073764879E+00    0.5193192489E-01
    0.1700000000E+06    0.6772463807E+00    0.4076018339E+00    0.5173161514E-01
