     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.3174391630E-02    0.1597020399E-02    0.7801260625E-03
    0.3000000000E+01    0.9392739982E-02    0.4729974696E-02    0.2310275472E-02
    0.5000000000E+01    0.1544403495E-01    0.7784464589E-02    0.3801750438E-02
    0.7000000000E+01    0.2133604944E-01    0.1076387535E-01    0.5256210385E-02
    0.9000000000E+01    0.2707606890E-01    0.1367138436E-01    0.6675213263E-02
    0.1100000000E+02    0.3267092890E-01    0.1650997733E-01    0.8060223434E-02
    0.1300000000E+02    0.3812704930E-01    0.1928246295E-01    0.9412618825E-02
    0.1500000000E+02    0.4345046536E-01    0.2199148627E-01    0.1073369744E-01
    0.1700000000E+02    0.4864685615E-01    0.2463954084E-01    0.1202468326E-01
    0.1900000000E+02    0.5372157046E-01    0.2722897980E-01    0.1328673168E-01
    0.2100000000E+02    0.5867965046E-01    0.2976202597E-01    0.1452093441E-01
    0.2300000000E+02    0.6352585344E-01    0.3224078110E-01    0.1572832395E-01
    0.2500000000E+02    0.6826467163E-01    0.3466723432E-01    0.1690987779E-01
    0.2700000000E+02    0.7290035050E-01    0.3704326991E-01    0.1806652211E-01
    0.2900000000E+02    0.7743690548E-01    0.3937067438E-01    0.1919913529E-01
    0.3100000000E+02    0.8187813742E-01    0.4165114302E-01    0.2030855107E-01
    0.3300000000E+02    0.8622764674E-01    0.4388628590E-01    0.2139556150E-01
    0.3500000000E+02    0.9048884658E-01    0.4607763340E-01    0.2246091965E-01
    0.3700000000E+02    0.9466497482E-01    0.4822664131E-01    0.2350534203E-01
    0.3900000000E+02    0.9875910527E-01    0.5033469554E-01    0.2452951099E-01
    0.4100000000E+02    0.1027741580E+00    0.5240311647E-01    0.2553407674E-01
    0.4300000000E+02    0.1067129088E+00    0.5443316294E-01    0.2651965938E-01
    0.4500000000E+02    0.1105779983E+00    0.5642603604E-01    0.2748685069E-01
    0.4700000000E+02    0.1143719398E+00    0.5838288246E-01    0.2843621581E-01
    0.4900000000E+02    0.1180971270E+00    0.6030479780E-01    0.2936829483E-01
    0.1000000000E+02    0.2989123323E-01    0.1509911582E-01    0.7371879370E-02
    0.3000000000E+02    0.7966920726E-01    0.4051667312E-01    0.1975669240E-01
    0.5000000000E+02    0.1199346550E+00    0.6125298543E-01    0.2982801432E-01
    0.7000000000E+02    0.1535769406E+00    0.7861470214E-01    0.3822926647E-01
    0.9000000000E+02    0.1823813005E+00    0.9343508689E-01    0.4537180104E-01
    0.1100000000E+03    0.2075134287E+00    0.1062775044E+00    0.5153435094E-01
    0.1300000000E+03    0.2297694414E+00    0.1175405953E+00    0.5691452521E-01
    0.1500000000E+03    0.2497137223E+00    0.1275168098E+00    0.6165752306E-01
    0.1700000000E+03    0.2677592036E+00    0.1364270213E+00    0.6587314658E-01
    0.1900000000E+03    0.2842162975E+00    0.1444420540E+00    0.6964640177E-01
    0.2100000000E+03    0.2993238925E+00    0.1516966513E+00    0.7304438959E-01
    0.2300000000E+03    0.3132696487E+00    0.1582988710E+00    0.7612094884E-01
    0.2500000000E+03    0.3262036758E+00    0.1643366000E+00    0.7891988096E-01
    0.2700000000E+03    0.3382479873E+00    0.1698821934E+00    0.8147724963E-01
    0.2900000000E+03    0.3495031830E+00    0.1749958525E+00    0.8382305793E-01
    0.3100000000E+03    0.3600532695E+00    0.1797281355E+00    0.8598249597E-01
    0.3300000000E+03    0.3699692002E+00    0.1841218541E+00    0.8797688507E-01
    0.3500000000E+03    0.3793115183E+00    0.1882135300E+00    0.8982440329E-01
    0.3700000000E+03    0.3881323600E+00    0.1920345278E+00    0.9154065035E-01
    0.3900000000E+03    0.3964769936E+00    0.1956119472E+00    0.9313909296E-01
    0.4100000000E+03    0.4043850178E+00    0.1989693329E+00    0.9463141957E-01
    0.4300000000E+03    0.4118913048E+00    0.2021272450E+00    0.9602782564E-01
    0.4500000000E+03    0.4190267514E+00    0.2051037227E+00    0.9733724525E-01
    0.4700000000E+03    0.4258188829E+00    0.2079146615E+00    0.9856754042E-01
    0.4900000000E+03    0.4322923439E+00    0.2105741259E+00    0.9972565720E-01
    0.1000000000E+03    0.1953499612E+00    0.1000756060E+00    0.4856173408E-01
    0.3000000000E+03    0.3548616590E+00    0.1774068277E+00    0.8492465938E-01
    0.5000000000E+03    0.4354165869E+00    0.2118510138E+00    0.1002796012E+00
    0.7000000000E+03    0.4855497055E+00    0.2318371063E+00    0.1087488491E+00
    0.9000000000E+03    0.5196859082E+00    0.2450882266E+00    0.1141149268E+00
    0.1100000000E+04    0.5442759614E+00    0.2546142515E+00    0.1178193755E+00
