     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.2101533412E-02    0.1104851616E-01    0.1285029184E-03
    0.3000000000E+01    0.6136418195E-02    0.3198775616E-01    0.3720079788E-03
    0.5000000000E+01    0.9965889714E-02    0.5151225069E-01    0.5990164767E-03
    0.7000000000E+01    0.1360987485E-01    0.6975917671E-01    0.8111285096E-03
    0.9000000000E+01    0.1708570462E-01    0.8684846485E-01    0.1009742985E-02
    0.1100000000E+02    0.2040852916E-01    0.1028854413E+00    0.1196088440E-02
    0.1300000000E+02    0.2359165500E-01    0.1179629958E+00    0.1371248331E-02
    0.1500000000E+02    0.2664682128E-01    0.1321633730E+00    0.1536181932E-02
    0.1700000000E+02    0.2958442744E-01    0.1455596609E+00    0.1691741699E-02
    0.1900000000E+02    0.3241372196E-01    0.1582170358E+00    0.1838687792E-02
    0.2100000000E+02    0.3514295997E-01    0.1701938080E+00    0.1977700279E-02
    0.2300000000E+02    0.3777953534E-01    0.1815423060E+00    0.2109389444E-02
    0.2500000000E+02    0.4033009212E-01    0.1923096263E+00    0.2234304541E-02
    0.2700000000E+02    0.4280061895E-01    0.2025382735E+00    0.2352941256E-02
    0.2900000000E+02    0.4519652950E-01    0.2122667077E+00    0.2465748098E-02
    0.3100000000E+02    0.4752273110E-01    0.2215298153E+00    0.2573131889E-02
    0.3300000000E+02    0.4978368387E-01    0.2303593160E+00    0.2675462513E-02
    0.3500000000E+02    0.5198345147E-01    0.2387841143E+00    0.2773077015E-02
    0.3700000000E+02    0.5412574521E-01    0.2468306058E+00    0.2866283175E-02
    0.3900000000E+02    0.5621396220E-01    0.2545229440E+00    0.2955362623E-02
    0.4100000000E+02    0.5825121869E-01    0.2618832735E+00    0.3040573556E-02
    0.4300000000E+02    0.6024037913E-01    0.2689319350E+00    0.3122153132E-02
    0.4500000000E+02    0.6218408174E-01    0.2756876456E+00    0.3200319570E-02
    0.4700000000E+02    0.6408476093E-01    0.2821676574E+00    0.3275274006E-02
    0.4900000000E+02    0.6594466707E-01    0.2883878984E+00    0.3347202130E-02
    0.1000000000E+02    0.1876537118E-01    0.9499241756E-01    0.1104378488E-02
    0.3000000000E+02    0.4636805531E-01    0.2169543750E+00    0.2520093942E-02
    0.5000000000E+02    0.6685998753E-01    0.2914052512E+00    0.3382085492E-02
    0.7000000000E+02    0.8345831923E-01    0.3411598120E+00    0.3956372421E-02
    0.9000000000E+02    0.9762570304E-01    0.3764623799E+00    0.4362364575E-02
    0.1100000000E+03    0.1101362000E+00    0.4025962416E+00    0.4661624710E-02
    0.1300000000E+03    0.1214441601E+00    0.4225607897E+00    0.4889091664E-02
    0.1500000000E+03    0.1318371528E+00    0.4381839514E+00    0.5066051888E-02
    0.1700000000E+03    0.1415079367E+00    0.4506423239E+00    0.5206203221E-02
    0.1900000000E+03    0.1505916850E+00    0.4607269393E+00    0.5318752498E-02
    0.2100000000E+03    0.1591867074E+00    0.4689888253E+00    0.5410111742E-02
    0.2300000000E+03    0.1673666823E+00    0.4758233228E+00    0.5484880488E-02
    0.2500000000E+03    0.1751882369E+00    0.4815212375E+00    0.5546441573E-02
    0.2700000000E+03    0.1826958346E+00    0.4863010990E+00    0.5597336796E-02
    0.2900000000E+03    0.1899250382E+00    0.4903301902E+00    0.5639511750E-02
    0.3100000000E+03    0.1969047518E+00    0.4937386522E+00    0.5674480010E-02
    0.3300000000E+03    0.2036588016E+00    0.4966291853E+00    0.5703436023E-02
    0.3500000000E+03    0.2102070756E+00    0.4990838672E+00    0.5727334446E-02
    0.3700000000E+03    0.2165663615E+00    0.5011690408E+00    0.5746947000E-02
    0.3900000000E+03    0.2227509736E+00    0.5029388782E+00    0.5762903926E-02
    0.4100000000E+03    0.2287732289E+00    0.5044380220E+00    0.5775724699E-02
    0.4300000000E+03    0.2346438151E+00    0.5057035690E+00    0.5785841090E-02
    0.4500000000E+03    0.2403720765E+00    0.5067665803E+00    0.5793614728E-02
    0.4700000000E+03    0.2459662410E+00    0.5076532444E+00    0.5799350609E-02
    0.4900000000E+03    0.2514336005E+00    0.5083857823E+00    0.5803307618E-02
    0.1000000000E+03    0.1040545386E+00    0.3904516396E+00    0.4522729409E-02
    0.3000000000E+03    0.1934444882E+00    0.4921050291E+00    0.5657815645E-02
    0.5000000000E+03    0.2541217876E+00    0.5087002913E+00    0.5804689411E-02
    0.7000000000E+03    0.3024996756E+00    0.5103016380E+00    0.5778632438E-02
    0.9000000000E+03    0.3428049088E+00    0.5075922643E+00    0.5704366319E-02
    0.1100000000E+04    0.3770162844E+00    0.5035661838E+00    0.5617077873E-02
    0.1300000000E+04    0.4063538755E+00    0.4992879383E+00    0.5529343585E-02
    0.1500000000E+04    0.4316868691E+00    0.4951720285E+00    0.5446037496E-02
    0.1700000000E+04    0.4536826393E+00    0.4913757909E+00    0.5368942547E-02
    0.1900000000E+04    0.4728737014E+00    0.4879456780E+00    0.5298488573E-02
    0.2100000000E+04    0.4896936073E+00    0.4848788455E+00    0.5234496157E-02
    0.2300000000E+04    0.5044992972E+00    0.4821511708E+00    0.5176521699E-02
    0.2500000000E+04    0.5175866561E+00    0.4797305647E+00    0.5124024882E-02
    0.2700000000E+04    0.5292021473E+00    0.4775833740E+00    0.5076451041E-02
    0.2900000000E+04    0.5395518804E+00    0.4756773894E+00    0.5033270753E-02
    0.3100000000E+04    0.5488088409E+00    0.4739831405E+00    0.4993997310E-02
    0.3300000000E+04    0.5571187231E+00    0.4724743225E+00    0.4958192661E-02
    0.3500000000E+04    0.5646046657E+00    0.4711277895E+00    0.4925467442E-02
    0.3700000000E+04    0.5713711115E+00    0.4699233452E+00    0.4895478106E-02
    0.3900000000E+04    0.5775069616E+00    0.4688434504E+00    0.4867922798E-02
    0.4100000000E+04    0.5830881579E+00    0.4678729092E+00    0.4842536852E-02
    0.4300000000E+04    0.5881798030E+00    0.4669985680E+00    0.4819088377E-02
    0.4500000000E+04    0.5928379049E+00    0.4662090382E+00    0.4797374146E-02
    0.4700000000E+04    0.5971108147E+00    0.4654944508E+00    0.4777215890E-02
    0.4900000000E+04    0.6010404167E+00    0.4648462412E+00    0.4758457019E-02
    0.1000000000E+04    0.3605851027E+00    0.5056542893E+00    0.5661292666E-02
    0.3000000000E+04    0.5443072720E+00    0.4748055176E+00    0.5013174214E-02
    0.5000000000E+04    0.6028880442E+00    0.4645446623E+00    0.4749558632E-02
    0.7000000000E+04    0.6285219819E+00    0.4606325870E+00    0.4619209498E-02
    0.9000000000E+04    0.6422002758E+00    0.4588427813E+00    0.4541110304E-02
    0.1100000000E+05    0.6504912645E+00    0.4579172808E+00    0.4488010411E-02
    0.1300000000E+05    0.6559730189E+00    0.4573977576E+00    0.4448730284E-02
    0.1500000000E+05    0.6598308920E+00    0.4570894705E+00    0.4417928401E-02
    0.1700000000E+05    0.6626759519E+00    0.4568997134E+00    0.4392745154E-02
    0.1900000000E+05    0.6648515025E+00    0.4567803854E+00    0.4371510883E-02
    0.2100000000E+05    0.6665637356E+00    0.4567048003E+00    0.4353182271E-02
    0.2300000000E+05    0.6679432688E+00    0.4566573418E+00    0.4337071044E-02
    0.2500000000E+05    0.6690765182E+00    0.4566284681E+00    0.4322702646E-02
    0.2700000000E+05    0.6700227558E+00    0.4566121375E+00    0.4309737708E-02
    0.2900000000E+05    0.6708238909E+00    0.4566044100E+00    0.4297925988E-02
    0.3100000000E+05    0.6715103357E+00    0.4566026514E+00    0.4287078114E-02
    0.3300000000E+05    0.6721046598E+00    0.4566050634E+00    0.4277047557E-02
    0.3500000000E+05    0.6726239432E+00    0.4566103966E+00    0.4267718739E-02
    0.3700000000E+05    0.6730813359E+00    0.4566177697E+00    0.4258998959E-02
    0.3900000000E+05    0.6734871179E+00    0.4566265537E+00    0.4250812765E-02
    0.4100000000E+05    0.6738494349E+00    0.4566362948E+00    0.4243097944E-02
    0.4300000000E+05    0.6741748214E+00    0.4566466633E+00    0.4235802604E-02
    0.4500000000E+05    0.6744685767E+00    0.4566574177E+00    0.4228883018E-02
    0.4700000000E+05    0.6747350421E+00    0.4566683811E+00    0.4222301995E-02
    0.4900000000E+05    0.6749778061E+00    0.4566794231E+00    0.4216027638E-02
    0.1000000000E+05    0.6468093102E+00    0.4583100570E+00    0.4512336224E-02
    0.3000000000E+05    0.6711798876E+00    0.4566029125E+00    0.4292391570E-02
    0.5000000000E+05    0.6750912547E+00    0.4566849426E+00    0.4212996699E-02
    0.7000000000E+05    0.6766345619E+00    0.4567864928E+00    0.4163386732E-02
    0.9000000000E+05    0.6774541517E+00    0.4568659468E+00    0.4127161104E-02
    0.1100000000E+06    0.6779608924E+00    0.4569276701E+00    0.4098610620E-02
    0.1300000000E+06    0.6783047142E+00    0.4569768985E+00    0.4075052582E-02
    0.1500000000E+06    0.6785531103E+00    0.4570172364E+00    0.4055005880E-02
    0.1700000000E+06    0.6787408782E+00    0.4570510650E+00    0.4037564634E-02
    0.1900000000E+06    0.6788877562E+00    0.4570799868E+00    0.4022133809E-02
    0.2100000000E+06    0.6790057653E+00    0.4571051117E+00    0.4008301358E-02
    0.2300000000E+06    0.6791026411E+00    0.4571272314E+00    0.3995770074E-02
    0.2500000000E+06    0.6791835855E+00    0.4571469259E+00    0.3984318511E-02
    0.2700000000E+06    0.6792522245E+00    0.4571646298E+00    0.3973777240E-02
    0.2900000000E+06    0.6793111624E+00    0.4571806760E+00    0.3964013735E-02
    0.3100000000E+06    0.6793623179E+00    0.4571953239E+00    0.3954922385E-02
    0.3300000000E+06    0.6794071352E+00    0.4572087792E+00    0.3946417671E-02
    0.3500000000E+06    0.6794467226E+00    0.4572212070E+00    0.3938429372E-02
    0.3700000000E+06    0.6794819442E+00    0.4572327418E+00    0.3930899131E-02
    0.3900000000E+06    0.6795134839E+00    0.4572434944E+00    0.3923777918E-02
    0.4100000000E+06    0.6795418899E+00    0.4572535569E+00    0.3917024155E-02
    0.4300000000E+06    0.6795676070E+00    0.4572630067E+00    0.3910602270E-02
    0.4500000000E+06    0.6795909994E+00    0.4572719093E+00    0.3904481605E-02
    0.4700000000E+06    0.6796123686E+00    0.4572803207E+00    0.3898635543E-02
    0.4900000000E+06    0.6796319660E+00    0.4572882889E+00    0.3893040835E-02
    0.1000000000E+06    0.6777343179E+00    0.4568986582E+00    0.4112134087E-02
    0.3000000000E+06    0.6793376135E+00    0.4571881608E+00    0.3959389792E-02
    0.5000000000E+06    0.6796411677E+00    0.4572921201E+00    0.3890331257E-02
    0.7000000000E+06    0.6797693828E+00    0.4573531458E+00    0.3845462823E-02
    0.9000000000E+06    0.6798401259E+00    0.4573957731E+00    0.3812268058E-02
    0.1100000000E+07    0.6798849701E+00    0.4574283244E+00    0.3785957331E-02
    0.1300000000E+07    0.6799159427E+00    0.4574545622E+00    0.3764185999E-02
    0.1500000000E+07    0.6799386227E+00    0.4574764910E+00    0.3745631512E-02
    0.1700000000E+07    0.6799559507E+00    0.4574952995E+00    0.3729474736E-02
    0.1900000000E+07    0.6799696240E+00    0.4575117485E+00    0.3715173345E-02
    0.2100000000E+07    0.6799806907E+00    0.4575263528E+00    0.3702349812E-02
    0.2300000000E+07    0.6799898329E+00    0.4575394768E+00    0.3690730850E-02
    0.2500000000E+07    0.6799975140E+00    0.4575513875E+00    0.3680112309E-02
    0.2700000000E+07    0.6800040594E+00    0.4575622861E+00    0.3670337705E-02
    0.2900000000E+07    0.6800097046E+00    0.4575723281E+00    0.3661284471E-02
    0.3100000000E+07    0.6800146242E+00    0.4575816358E+00    0.3652854831E-02
    0.3300000000E+07    0.6800189503E+00    0.4575903075E+00    0.3644969549E-02
    0.3500000000E+07    0.6800227848E+00    0.4575984228E+00    0.3637563528E-02
    0.3700000000E+07    0.6800262074E+00    0.4576060476E+00    0.3630582639E-02
    0.3900000000E+07    0.6800292817E+00    0.4576132369E+00    0.3623981396E-02
    0.4100000000E+07    0.6800320586E+00    0.4576200366E+00    0.3617721210E-02
    0.4300000000E+07    0.6800345795E+00    0.4576264863E+00    0.3611769066E-02
    0.4500000000E+07    0.6800368787E+00    0.4576326194E+00    0.3606096499E-02
    0.4700000000E+07    0.6800389845E+00    0.4576384650E+00    0.3600678798E-02
    0.4900000000E+07    0.6800409204E+00    0.4576440485E+00    0.3595494375E-02
    0.1000000000E+07    0.6798648063E+00    0.4574130139E+00    0.3798432272E-02
    0.3000000000E+07    0.6800122460E+00    0.4575770671E+00    0.3656997030E-02
    0.5000000000E+07    0.6800418310E+00    0.4576467489E+00    0.3592983625E-02
    0.7000000000E+07    0.6800546541E+00    0.4576911489E+00    0.3551419350E-02
    0.9000000000E+07    0.6800618793E+00    0.4577236688E+00    0.3520682998E-02
    0.1100000000E+08    0.6800665510E+00    0.4577492831E+00    0.3496328583E-02
    0.1300000000E+08    0.6800698417E+00    0.4577703856E+00    0.3476180722E-02
    0.1500000000E+08    0.6800722997E+00    0.4577883116E+00    0.3459012865E-02
    0.1700000000E+08    0.6800742160E+00    0.4578038812E+00    0.3444065610E-02
    0.1900000000E+08    0.6800757594E+00    0.4578176344E+00    0.3430836326E-02
    0.2100000000E+08    0.6800770349E+00    0.4578299450E+00    0.3418975210E-02
    0.2300000000E+08    0.6800781111E+00    0.4578410827E+00    0.3408229093E-02
    0.2500000000E+08    0.6800790347E+00    0.4578512484E+00    0.3398408892E-02
    0.2700000000E+08    0.6800798388E+00    0.4578605956E+00    0.3389369690E-02
    0.2900000000E+08    0.6800805476E+00    0.4578692443E+00    0.3380997999E-02
    0.3100000000E+08    0.6800811788E+00    0.4578772899E+00    0.3373203295E-02
    0.3300000000E+08    0.6800817461E+00    0.4578848097E+00    0.3365912228E-02
    0.3500000000E+08    0.6800822601E+00    0.4578918671E+00    0.3359064541E-02
    0.3700000000E+08    0.6800827289E+00    0.4578985147E+00    0.3352610135E-02
    0.3900000000E+08    0.6800831594E+00    0.4579047966E+00    0.3346506912E-02
    0.4100000000E+08    0.6800835568E+00    0.4579107504E+00    0.3340719162E-02
    0.4300000000E+08    0.6800839254E+00    0.4579164080E+00    0.3335216333E-02
    0.4500000000E+08    0.6800842690E+00    0.4579217970E+00    0.3329972087E-02
    0.4700000000E+08    0.6800845905E+00    0.4579269412E+00    0.3324963560E-02
    0.4900000000E+08    0.6800848925E+00    0.4579318615E+00    0.3320170778E-02
    0.1000000000E+08    0.6800644391E+00    0.4577371546E+00    0.3507875153E-02
    0.3000000000E+08    0.6800808719E+00    0.4578733373E+00    0.3377033456E-02
    0.5000000000E+08    0.6800850368E+00    0.4579342435E+00    0.3317849724E-02
    0.7000000000E+08    0.6800872812E+00    0.4579735987E+00    0.3279428250E-02
    0.9000000000E+08    0.6800888218E+00    0.4580026075E+00    0.3251018497E-02
    0.1100000000E+09    0.6800900101E+00    0.4580255353E+00    0.3228508802E-02
    0.1300000000E+09    0.6800909897E+00    0.4580444630E+00    0.3209887701E-02
    0.1500000000E+09    0.6800918318E+00    0.4580605616E+00    0.3194021185E-02
    0.1700000000E+09    0.6800925762E+00    0.4580745547E+00    0.3180207208E-02
    0.1900000000E+09    0.6800932478E+00    0.4580869209E+00    0.3167981124E-02
    0.2100000000E+09    0.6800938627E+00    0.4580979927E+00    0.3157019580E-02
    0.2300000000E+09    0.6800944320E+00    0.4581080106E+00    0.3147088561E-02
    0.2500000000E+09    0.6800949639E+00    0.4581171541E+00    0.3138013292E-02
    0.2700000000E+09    0.6800954645E+00    0.4581255606E+00    0.3129659830E-02
    0.2900000000E+09    0.6800959382E+00    0.4581333376E+00    0.3121923276E-02
    0.3100000000E+09    0.6800963887E+00    0.4581405709E+00    0.3114719966E-02
    0.3300000000E+09    0.6800968190E+00    0.4581473299E+00    0.3107982104E-02
    0.3500000000E+09    0.6800972314E+00    0.4581536717E+00    0.3101653998E-02
    0.3700000000E+09    0.6800976277E+00    0.4581596435E+00    0.3095689347E-02
    0.3900000000E+09    0.6800980097E+00    0.4581652852E+00    0.3090049244E-02
    0.4100000000E+09    0.6800983787E+00    0.4581706305E+00    0.3084700684E-02
    0.4300000000E+09    0.6800987359E+00    0.4581757082E+00    0.3079615431E-02
    0.4500000000E+09    0.6800990822E+00    0.4581805432E+00    0.3074769145E-02
    0.4700000000E+09    0.6800994186E+00    0.4581851571E+00    0.3070140695E-02
    0.4900000000E+09    0.6800997458E+00    0.4581895687E+00    0.3065711621E-02
    0.1000000000E+09    0.6800894485E+00    0.4580146715E+00    0.3239180661E-02
