     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.3152245685E-02    0.9482107423E-02    0.1286629709E-03
    0.3000000000E+01    0.9203962116E-02    0.2751895409E-01    0.3733580211E-03
    0.5000000000E+01    0.1494658018E-01    0.4441666530E-01    0.6025377604E-03
    0.7000000000E+01    0.2040972709E-01    0.6027937906E-01    0.8176204918E-03
    0.9000000000E+01    0.2561922883E-01    0.7519872800E-01    0.1019854252E-02
    0.1100000000E+02    0.3059770690E-01    0.8925569007E-01    0.1210341996E-02
    0.1300000000E+02    0.3536506559E-01    0.1025221157E+00    0.1390062391E-02
    0.1500000000E+02    0.3993889264E-01    0.1150619963E+00    0.1559887073E-02
    0.1700000000E+02    0.4433479065E-01    0.1269325240E+00    0.1720595088E-02
    0.1900000000E+02    0.4856665294E-01    0.1381849833E+00    0.1872885016E-02
    0.2100000000E+02    0.5264689444E-01    0.1488655029E+00    0.2017385221E-02
    0.2300000000E+02    0.5658664582E-01    0.1590156957E+00    0.2154662557E-02
    0.2500000000E+02    0.6039591781E-01    0.1686732039E+00    0.2285229795E-02
    0.2700000000E+02    0.6408374058E-01    0.1778721667E+00    0.2409551986E-02
    0.2900000000E+02    0.6765828284E-01    0.1866436220E+00    0.2528051943E-02
    0.3100000000E+02    0.7112695375E-01    0.1950158544E+00    0.2641114969E-02
    0.3300000000E+02    0.7449649069E-01    0.2030146965E+00    0.2749092966E-02
    0.3500000000E+02    0.7777303497E-01    0.2106637910E+00    0.2852308006E-02
    0.3700000000E+02    0.8096219753E-01    0.2179848200E+00    0.2951055448E-02
    0.3900000000E+02    0.8406911599E-01    0.2249977054E+00    0.3045606677E-02
    0.4100000000E+02    0.8709850448E-01    0.2317207853E+00    0.3136211499E-02
    0.4300000000E+02    0.9005469722E-01    0.2381709695E+00    0.3223100262E-02
    0.4500000000E+02    0.9294168684E-01    0.2443638765E+00    0.3306485723E-02
