     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.1056678195E-02    0.6358446178E-02    0.6471093631E-03
    0.3000000000E+01    0.3118472776E-02    0.1866137408E-01    0.1899104193E-02
    0.5000000000E+01    0.5115097122E-02    0.3044137355E-01    0.3097761981E-02
    0.7000000000E+01    0.7050526706E-02    0.4173075574E-01    0.4246379571E-02
    0.9000000000E+01    0.8928406892E-02    0.5255921743E-01    0.5347987013E-02
    0.1100000000E+02    0.1075208700E-01    0.6295410116E-01    0.6405374115E-02
    0.1300000000E+02    0.1252465022E-01    0.7294062486E-01    0.7421113872E-02
    0.1500000000E+02    0.1424893992E-01    0.8254208493E-01    0.8397583197E-02
    0.1700000000E+02    0.1592758290E-01    0.9178003650E-01    0.9336981307E-02
    0.1900000000E+02    0.1756300995E-01    0.1006744535E+00    0.1024134607E-01
    0.2100000000E+02    0.1915747413E-01    0.1092438717E+00    0.1111256859E-01
    0.2300000000E+02    0.2071306693E-01    0.1175055158E+00    0.1195240619E-01
    0.2500000000E+02    0.2223173282E-01    0.1254754141E+00    0.1276249410E-01
    0.2700000000E+02    0.2371528214E-01    0.1331685004E+00    0.1354435587E-01
    0.2900000000E+02    0.2516540267E-01    0.1405987064E+00    0.1429941280E-01
    0.3100000000E+02    0.2658367003E-01    0.1477790444E+00    0.1502899235E-01
    0.3300000000E+02    0.2797155704E-01    0.1547216821E+00    0.1573433581E-01
    0.3500000000E+02    0.2933044209E-01    0.1614380100E+00    0.1641660518E-01
    0.3700000000E+02    0.3066161677E-01    0.1679387029E+00    0.1707688941E-01
    0.3900000000E+02    0.3196629271E-01    0.1742337751E+00    0.1771621004E-01
    0.4100000000E+02    0.3324560782E-01    0.1803326307E+00    0.1833552640E-01
    0.4300000000E+02    0.3450063191E-01    0.1862441098E+00    0.1893574021E-01
    0.4500000000E+02    0.3573237183E-01    0.1919765297E+00    0.1951769989E-01
    0.4700000000E+02    0.3694177611E-01    0.1975377237E+00    0.2008220445E-01
    0.4900000000E+02    0.3812973926E-01    0.2029350750E+00    0.2063000700E-01
    0.1000000000E+02    0.9846823344E-02    0.5780923313E-01    0.5882042468E-02
    0.3000000000E+02    0.2587842364E-01    0.1442193295E+00    0.1466730773E-01
    0.5000000000E+02    0.3871594611E-01    0.2055745020E+00    0.2089786863E-01
    0.7000000000E+02    0.4949637190E-01    0.2512600055E+00    0.2553110599E-01
    0.9000000000E+02    0.5885543243E-01    0.2864981120E+00    0.2909964178E-01
    0.1100000000E+03    0.6717971620E-01    0.3144265672E+00    0.3192343475E-01
    0.1300000000E+03    0.7471965946E-01    0.3370441809E+00    0.3420626545E-01
    0.1500000000E+03    0.8164571906E-01    0.3556843554E+00    0.3608404876E-01
    0.1700000000E+03    0.8807861435E-01    0.3712704840E+00    0.3765088864E-01
    0.1900000000E+03    0.9410667281E-01    0.3844621192E+00    0.3897398788E-01
    0.2100000000E+03    0.9979630571E-01    0.3957427913E+00    0.4010260480E-01
    0.2300000000E+03    0.1051986120E+00    0.4054749569E+00    0.4107365694E-01
    0.2500000000E+03    0.1103536957E+00    0.4139355865E+00    0.4191534980E-01
    0.2700000000E+03    0.1152935766E+00    0.4213399070E+00    0.4264959737E-01
    0.2900000000E+03    0.1200442073E+00    0.4278576546E+00    0.4329367906E-01
    0.3100000000E+03    0.1246269038E+00    0.4336244565E+00    0.4386139974E-01
    0.3300000000E+03    0.1290593807E+00    0.4387499618E+00    0.4436391842E-01
    0.3500000000E+03    0.1333565160E+00    0.4433237563E+00    0.4481035098E-01
    0.3700000000E+03    0.1375309239E+00    0.4474197336E+00    0.4520821552E-01
    0.3900000000E+03    0.1415933911E+00    0.4510993731E+00    0.4556376627E-01
    0.4100000000E+03    0.1455532135E+00    0.4544142304E+00    0.4588224738E-01
    0.4300000000E+03    0.1494184589E+00    0.4574078532E+00    0.4616808792E-01
    0.4500000000E+03    0.1531961750E+00    0.4601172700E+00    0.4642505355E-01
    0.4700000000E+03    0.1568925549E+00    0.4625741597E+00    0.4665636563E-01
    0.4900000000E+03    0.1605130709E+00    0.4648057785E+00    0.4686479556E-01
    0.1000000000E+03    0.6312891008E-01    0.3012314324E+00    0.3058988671E-01
    0.3000000000E+03    0.1223553658E+00    0.4308275400E+00    0.4358633304E-01
    0.5000000000E+03    0.1622964199E+00    0.4658446051E+00    0.4696119164E-01
    0.7000000000E+03    0.1949191042E+00    0.4791237446E+00    0.4812793799E-01
    0.9000000000E+03    0.2232829940E+00    0.4843584926E+00    0.4847881972E-01
    0.1100000000E+04    0.2486628218E+00    0.4859214982E+00    0.4845855617E-01
    0.1300000000E+04    0.2717296251E+00    0.4856130005E+00    0.4825054318E-01
    0.1500000000E+04    0.2928918648E+00    0.4842957193E+00    0.4794292536E-01
    0.1700000000E+04    0.3124249368E+00    0.4824264634E+00    0.4758256137E-01
    0.1900000000E+04    0.3305293019E+00    0.4802642052E+00    0.4719614151E-01
    0.2100000000E+04    0.3473597096E+00    0.4779627951E+00    0.4679960050E-01
    0.2300000000E+04    0.3630411429E+00    0.4756164591E+00    0.4640274177E-01
    0.2500000000E+04    0.3776780797E+00    0.4732838614E+00    0.4601168815E-01
    0.2700000000E+04    0.3913601505E+00    0.4710016149E+00    0.4563026231E-01
    0.2900000000E+04    0.4041657462E+00    0.4687922449E+00    0.4526080414E-01
    0.3100000000E+04    0.4161644104E+00    0.4666690744E+00    0.4490467512E-01
