     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.5268218473E-02    0.3182054698E-02    0.3885847589E-03
    0.3000000000E+01    0.1546088212E-01    0.9356282568E-02    0.1142348712E-02
    0.5000000000E+01    0.2522346090E-01    0.1529192674E-01    0.1866693099E-02
    0.7000000000E+01    0.3458695753E-01    0.2100500248E-01    0.2563581002E-02
    0.9000000000E+01    0.4357938581E-01    0.2651000455E-01    0.3234789976E-02
    0.1100000000E+02    0.5222612201E-01    0.3182008843E-01    0.3881934107E-02
    0.1300000000E+02    0.6055020796E-01    0.3694722610E-01    0.4506482984E-02
    0.1500000000E+02    0.6857261351E-01    0.4190234049E-01    0.5109778067E-02
    0.1700000000E+02    0.7631246451E-01    0.4669542185E-01    0.5693046867E-02
    0.1900000000E+02    0.8378724145E-01    0.5133562890E-01    0.6257415264E-02
    0.2100000000E+02    0.9101295306E-01    0.5583137689E-01    0.6803918242E-02
    0.2300000000E+02    0.9800428849E-01    0.6019041468E-01    0.7333509278E-02
    0.2500000000E+02    0.1047747510E+00    0.6441989223E-01    0.7847068575E-02
    0.2700000000E+02    0.1113367759E+00    0.6852641997E-01    0.8345410299E-02
    0.2900000000E+02    0.1177018344E+00    0.7251612116E-01    0.8829288960E-02
    0.3100000000E+02    0.1238805262E+00    0.7639467813E-01    0.9299405064E-02
    0.3300000000E+02    0.1298826609E+00    0.8016737327E-01    0.9756410103E-02
    0.3500000000E+02    0.1357173312E+00    0.8383912547E-01    0.1020091101E-01
    0.3700000000E+02    0.1413929775E+00    0.8741452254E-01    0.1063347412E-01
    0.3900000000E+02    0.1469174460E+00    0.9089785011E-01    0.1105462868E-01
    0.4100000000E+02    0.1522980407E+00    0.9429311759E-01    0.1146487006E-01
    0.4300000000E+02    0.1575415700E+00    0.9760408128E-01    0.1186466253E-01
    0.4500000000E+02    0.1626543885E+00    0.1008342653E+00    0.1225444185E-01
    0.4700000000E+02    0.1676424345E+00    0.1039869803E+00    0.1263461754E-01
    0.4900000000E+02    0.1725112643E+00    0.1070653404E+00    0.1300557497E-01
    0.1000000000E+02    0.4794447385E-01    0.2918863695E-01    0.3561275114E-02
    0.3000000000E+02    0.1208138454E+00    0.7446895360E-01    0.9066025519E-02
    0.5000000000E+02    0.1749026127E+00    0.1085775606E+00    0.1318771112E-01
    0.7000000000E+02    0.2175752624E+00    0.1355481265E+00    0.1642450246E-01
    0.9000000000E+02    0.2526357742E+00    0.1575786208E+00    0.1904891955E-01
    0.1100000000E+03    0.2822678856E+00    0.1760013207E+00    0.2122663444E-01
    0.1300000000E+03    0.3078294515E+00    0.1916860566E+00    0.2306603124E-01
    0.1500000000E+03    0.3302194038E+00    0.2052321677E+00    0.2464187966E-01
    0.1700000000E+03    0.3500636046E+00    0.2170696867E+00    0.2600785436E-01
    0.1900000000E+03    0.3678160904E+00    0.2275170324E+00    0.2720369430E-01
    0.2100000000E+03    0.3838176075E+00    0.2368159932E+00    0.2825955526E-01
    0.2300000000E+03    0.3983311845E+00    0.2451540052E+00    0.2919878809E-01
    0.2500000000E+03    0.4115646887E+00    0.2526789144E+00    0.3003978331E-01
    0.2700000000E+03    0.4236856672E+00    0.2595090829E+00    0.3079723596E-01
    0.2900000000E+03    0.4348314324E+00    0.2657404980E+00    0.3148303671E-01
    0.3100000000E+03    0.4451161150E+00    0.2714518899E+00    0.3210691401E-01
    0.3300000000E+03    0.4546357248E+00    0.2767084896E+00    0.3267690599E-01
    0.3500000000E+03    0.4634718640E+00    0.2815648351E+00    0.3319971312E-01
    0.3700000000E+03    0.4716945095E+00    0.2860668996E+00    0.3368096574E-01
    0.3900000000E+03    0.4793641353E+00    0.2902537270E+00    0.3412542964E-01
    0.4100000000E+03    0.4865333587E+00    0.2941587037E+00    0.3453716596E-01
    0.4300000000E+03    0.4932482358E+00    0.2978105584E+00    0.3491965678E-01
    0.4500000000E+03    0.4995492946E+00    0.3012341559E+00    0.3527590479E-01
    0.4700000000E+03    0.5054723690E+00    0.3044511328E+00    0.3560851314E-01
    0.4900000000E+03    0.5110492785E+00    0.3074804112E+00    0.3591974974E-01
    0.1000000000E+03    0.2680317002E+00    0.1671786097E+00    0.2018585139E-01
    0.3000000000E+03    0.4400750326E+00    0.2686568403E+00    0.3180217841E-01
    0.5000000000E+03    0.5137169072E+00    0.3089299388E+00    0.3606798379E-01
    0.7000000000E+03    0.5543860420E+00    0.3312060441E+00    0.3828273512E-01
    0.9000000000E+03    0.5798076817E+00    0.3455343463E+00    0.3963182763E-01
    0.1100000000E+04    0.5970337487E+00    0.3555913098E+00    0.4053250904E-01
    0.1300000000E+04    0.6093989285E+00    0.3630673517E+00    0.4117048619E-01
    0.1500000000E+04    0.6186674124E+00    0.3688568247E+00    0.4164140119E-01
    0.1700000000E+04    0.6258523635E+00    0.3734802618E+00    0.4199966466E-01
    0.1900000000E+04    0.6315736921E+00    0.3772623797E+00    0.4227854779E-01
    0.2100000000E+04    0.6362303609E+00    0.3804167459E+00    0.4249954185E-01
    0.2300000000E+04    0.6400899624E+00    0.3830898233E+00    0.4267714060E-01
    0.2500000000E+04    0.6433382528E+00    0.3853855255E+00    0.4282146526E-01
    0.2700000000E+04    0.6461079798E+00    0.3873796861E+00    0.4293978999E-01
    0.2900000000E+04    0.6484963966E+00    0.3891289801E+00    0.4303747075E-01
    0.3100000000E+04    0.6505763015E+00    0.3906766367E+00    0.4311853342E-01
    0.3300000000E+04    0.6524032196E+00    0.3920562174E+00    0.4318605843E-01
    0.3500000000E+04    0.6540202079E+00    0.3932941842E+00    0.4324243978E-01
    0.3700000000E+04    0.6554611480E+00    0.3944116891E+00    0.4328956361E-01
    0.3900000000E+04    0.6567530528E+00    0.3954258464E+00    0.4332893410E-01
    0.4100000000E+04    0.6579177141E+00    0.3963506554E+00    0.4336176387E-01
    0.4300000000E+04    0.6589728989E+00    0.3971976805E+00    0.4338904008E-01
    0.4500000000E+04    0.6599332338E+00    0.3979765602E+00    0.4341157347E-01
    0.4700000000E+04    0.6608108652E+00    0.3986953930E+00    0.4343003518E-01
    0.4900000000E+04    0.6616159623E+00    0.3993610347E+00    0.4344498488E-01
    0.1000000000E+04    0.5891848954E+00    0.3509645231E+00    0.4012357716E-01
    0.3000000000E+04    0.6495711032E+00    0.3899257237E+00    0.4307986818E-01
    0.5000000000E+04    0.6619940441E+00    0.3996757691E+00    0.4345129256E-01
    0.7000000000E+04    0.6672617616E+00    0.4042274894E+00    0.4347508342E-01
    0.9000000000E+04    0.6701625903E+00    0.4069051648E+00    0.4340815321E-01
    0.1100000000E+05    0.6719964526E+00    0.4086888809E+00    0.4331342096E-01
    0.1300000000E+05    0.6732596933E+00    0.4099736085E+00    0.4321140313E-01
    0.1500000000E+05    0.6741824314E+00    0.4109499772E+00    0.4310976282E-01
    0.1700000000E+05    0.6748858244E+00    0.4117216448E+00    0.4301149022E-01
    0.1900000000E+05    0.6754396914E+00    0.4123499937E+00    0.4291767979E-01
    0.2100000000E+05    0.6758870843E+00    0.4128737823E+00    0.4282860729E-01
    0.2300000000E+05    0.6762559865E+00    0.4133187433E+00    0.4274418722E-01
    0.2500000000E+05    0.6765653712E+00    0.4137026645E+00    0.4266417943E-01
    0.2700000000E+05    0.6768285562E+00    0.4140382564E+00    0.4258828606E-01
    0.2900000000E+05    0.6770551639E+00    0.4143348569E+00    0.4251619769E-01
    0.3100000000E+05    0.6772523195E+00    0.4145994903E+00    0.4244761499E-01
    0.3300000000E+05    0.6774254111E+00    0.4148375479E+00    0.4238225825E-01
    0.3500000000E+05    0.6775785887E+00    0.4150532422E+00    0.4231987074E-01
    0.3700000000E+05    0.6777151003E+00    0.4152499151E+00    0.4226021913E-01
    0.3900000000E+05    0.6778375244E+00    0.4154302549E+00    0.4220309241E-01
    0.4100000000E+05    0.6779479338E+00    0.4155964502E+00    0.4214830017E-01
    0.4300000000E+05    0.6780480137E+00    0.4157503027E+00    0.4209567068E-01
    0.4500000000E+05    0.6781391484E+00    0.4158933102E+00    0.4204504894E-01
    0.4700000000E+05    0.6782224856E+00    0.4160267289E+00    0.4199629494E-01
    0.4900000000E+05    0.6782989847E+00    0.4161516208E+00    0.4194928193E-01
    0.1000000000E+05    0.6711724914E+00    0.4078769886E+00    0.4336251131E-01
    0.3000000000E+05    0.6771570526E+00    0.4144708004E+00    0.4248148613E-01
    0.5000000000E+05    0.6783349275E+00    0.4162111574E+00    0.4192639196E-01
