     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.1053719793E-02    0.9497801281E-02    0.3866415292E-03
    0.3000000000E+01    0.3093162122E-02    0.2765125741E-01    0.1125580157E-02
    0.5000000000E+01    0.5048166436E-02    0.4476171176E-01    0.1821984465E-02
    0.7000000000E+01    0.6925474130E-02    0.6091571505E-01    0.2479385605E-02
    0.9000000000E+01    0.8731097102E-02    0.7619049792E-01    0.3100934405E-02
    0.1100000000E+02    0.1047041538E-01    0.9065519426E-01    0.3689451298E-02
    0.1300000000E+02    0.1214825937E-01    0.1043718765E+00    0.4247468562E-02
    0.1500000000E+02    0.1376897944E-01    0.1173964357E+00    0.4777266249E-02
    0.1700000000E+02    0.1533650519E-01    0.1297793331E+00    0.5280902847E-02
    0.1900000000E+02    0.1685439596E-01    0.1415662443E+00    0.5760241573E-02
    0.2100000000E+02    0.1832588429E-01    0.1527986141E+00    0.6216973010E-02
    0.2300000000E+02    0.1975391326E-01    0.1635141352E+00    0.6652634656E-02
    0.2500000000E+02    0.2114116882E-01    0.1737471641E+00    0.7068627874E-02
    0.2700000000E+02    0.2249010782E-01    0.1835290820E+00    0.7466232641E-02
    0.2900000000E+02    0.2380298242E-01    0.1928886103E+00    0.7846620410E-02
    0.3100000000E+02    0.2508186145E-01    0.2018520867E+00    0.8210865380E-02
    0.3300000000E+02    0.2632864902E-01    0.2104437073E+00    0.8559954379E-02
    0.3500000000E+02    0.2754510103E-01    0.2186857403E+00    0.8894795574E-02
    0.3700000000E+02    0.2873283958E-01    0.2265987138E+00    0.9216226150E-02
    0.3900000000E+02    0.2989336581E-01    0.2342015830E+00    0.9525019113E-02
    0.4100000000E+02    0.3102807120E-01    0.2415118776E+00    0.9821889323E-02
    0.4300000000E+02    0.3213824765E-01    0.2485458335E+00    0.1010749886E-01
    0.4500000000E+02    0.3322509644E-01    0.2553185098E+00    0.1038246180E-01
    0.4700000000E+02    0.3428973629E-01    0.2618438939E+00    0.1064734848E-01
    0.4900000000E+02    0.3533321042E-01    0.2681349947E+00    0.1090268935E-01
    0.1000000000E+02    0.9608730419E-02    0.8352007288E-01    0.3399157268E-02
    0.3000000000E+02    0.2444654872E-01    0.1974182951E+00    0.8030697127E-02
    0.5000000000E+02    0.3584731732E-01    0.2711965074E+00    0.1102693581E-01
    0.7000000000E+02    0.4522377627E-01    0.3226664846E+00    0.1311425256E-01
    0.9000000000E+02    0.5328040541E-01    0.3604686217E+00    0.1464490421E-01
    0.1100000000E+03    0.6041335617E-01    0.3893000326E+00    0.1581032796E-01
    0.1300000000E+03    0.6686526951E-01    0.4119324412E+00    0.1672345557E-01
    0.1500000000E+03    0.7279458651E-01    0.4301062063E+00    0.1745517601E-01
    0.1700000000E+03    0.7831004729E-01    0.4449686871E+00    0.1805221075E-01
    0.1900000000E+03    0.8348931284E-01    0.4573066452E+00    0.1854658860E-01
    0.2100000000E+03    0.8838968324E-01    0.4676773586E+00    0.1896099021E-01
    0.2300000000E+03    0.9305459731E-01    0.4764864482E+00    0.1931191971E-01
    0.2500000000E+03    0.9751774850E-01    0.4840360698E+00    0.1961166839E-01
    0.2700000000E+03    0.1018057882E+00    0.4905558463E+00    0.1986957483E-01
    0.2900000000E+03    0.1059401575E+00    0.4962233406E+00    0.2009285875E-01
    0.3100000000E+03    0.1099383628E+00    0.5011779740E+00    0.2028718785E-01
    0.3300000000E+03    0.1138148846E+00    0.5055307118E+00    0.2045707215E-01
    0.3500000000E+03    0.1175818397E+00    0.5093709443E+00    0.2060614410E-01
    0.3700000000E+03    0.1212494710E+00    0.5127714670E+00    0.2073736128E-01
    0.3900000000E+03    0.1248265180E+00    0.5157921442E+00    0.2085315551E-01
    0.4100000000E+03    0.1283204995E+00    0.5184826455E+00    0.2095554416E-01
    0.4300000000E+03    0.1317379326E+00    0.5208845163E+00    0.2104621442E-01
    0.4500000000E+03    0.1350845053E+00    0.5230327652E+00    0.2112658781E-01
    0.4700000000E+03    0.1383652126E+00    0.5249570938E+00    0.2119787024E-01
    0.4900000000E+03    0.1415844667E+00    0.5266828594E+00    0.2126109114E-01
    0.1000000000E+03    0.5694463114E-01    0.3758009517E+00    0.1526492782E-01
    0.3000000000E+03    0.1079553134E+00    0.4987822544E+00    0.2019333738E-01
    0.5000000000E+03    0.1431722902E+00    0.5274782080E+00    0.2128995971E-01
    0.7000000000E+03    0.1724592662E+00    0.5369128227E+00    0.2160451837E-01
    0.9000000000E+03    0.1982860378E+00    0.5395655327E+00    0.2164360678E-01
    0.1100000000E+04    0.2216841163E+00    0.5392266805E+00    0.2156117415E-01
    0.1300000000E+04    0.2431962626E+00    0.5374116390E+00    0.2141892212E-01
    0.1500000000E+04    0.2631507600E+00    0.5348323950E+00    0.2124597383E-01
    0.1700000000E+04    0.2817664191E+00    0.5318606027E+00    0.2105763485E-01
    0.1900000000E+04    0.2992002278E+00    0.5287046959E+00    0.2086256669E-01
    0.2100000000E+04    0.3155715858E+00    0.5254874228E+00    0.2066592777E-01
    0.2300000000E+04    0.3309756724E+00    0.5222833568E+00    0.2047089446E-01
    0.2500000000E+04    0.3454912791E+00    0.5191385033E+00    0.2027945768E-01
    0.2700000000E+04    0.3591856184E+00    0.5160812045E+00    0.2009286724E-01
    0.2900000000E+04    0.3721173877E+00    0.5131285195E+00    0.1991189308E-01
    0.3100000000E+04    0.3843387839E+00    0.5102901187E+00    0.1973698572E-01
    0.3300000000E+04    0.3958968658E+00    0.5075707464E+00    0.1956837865E-01
    0.3500000000E+04    0.4068344983E+00    0.5049718263E+00    0.1940615571E-01
    0.3700000000E+04    0.4171910261E+00    0.5024925335E+00    0.1925029672E-01
    0.3900000000E+04    0.4270027653E+00    0.5001305272E+00    0.1910070912E-01
    0.4100000000E+04    0.4363033731E+00    0.4978824577E+00    0.1895725028E-01
    0.4300000000E+04    0.4451241348E+00    0.4957443243E+00    0.1881974357E-01
    0.4500000000E+04    0.4534941913E+00    0.4937117284E+00    0.1868798996E-01
    0.4700000000E+04    0.4614407272E+00    0.4917800549E+00    0.1856177656E-01
    0.4900000000E+04    0.4689891279E+00    0.4899446019E+00    0.1844088295E-01
    0.1000000000E+04    0.2102478079E+00    0.5396474566E+00    0.2161259373E-01
    0.3000000000E+04    0.3783138335E+00    0.5116946437E+00    0.1982366229E-01
    0.5000000000E+04    0.4726215026E+00    0.4890614882E+00    0.1838236127E-01
    0.7000000000E+04    0.5293549889E+00    0.4753745969E+00    0.1743863328E-01
    0.9000000000E+04    0.5653607499E+00    0.4669379918E+00    0.1680712582E-01
    0.1100000000E+05    0.5894092758E+00    0.4615121443E+00    0.1636618004E-01
    0.1300000000E+05    0.6062134285E+00    0.4578719811E+00    0.1604492675E-01
    0.1500000000E+05    0.6184160962E+00    0.4553368255E+00    0.1580185827E-01
    0.1700000000E+05    0.6275692306E+00    0.4535138969E+00    0.1561187861E-01
    0.1900000000E+05    0.6346250438E+00    0.4521670841E+00    0.1545924098E-01
    0.2100000000E+05    0.6401914332E+00    0.4511488749E+00    0.1533370180E-01
    0.2300000000E+05    0.6446703825E+00    0.4503638477E+00    0.1522837302E-01
    0.2500000000E+05    0.6483360719E+00    0.4497483396E+00    0.1513848303E-01
    0.2700000000E+05    0.6513806747E+00    0.4492586999E+00    0.1506063750E-01
    0.2900000000E+05    0.6539421597E+00    0.4488642674E+00    0.1499236410E-01
    0.3100000000E+05    0.6561217086E+00    0.4485430382E+00    0.1493182379E-01
    0.3300000000E+05    0.6579949403E+00    0.4482789170E+00    0.1487762256E-01
    0.3500000000E+05    0.6596193316E+00    0.4480599277E+00    0.1482868575E-01
    0.3700000000E+05    0.6610392369E+00    0.4478770221E+00    0.1478417222E-01
    0.3900000000E+05    0.6622893547E+00    0.4477232682E+00    0.1474341443E-01
    0.4100000000E+05    0.6633971678E+00    0.4475932890E+00    0.1470587601E-01
    0.4300000000E+05    0.6643846895E+00    0.4474828656E+00    0.1467112102E-01
    0.4500000000E+05    0.6652697344E+00    0.4473886534E+00    0.1463879149E-01
    0.4700000000E+05    0.6660668548E+00    0.4473079757E+00    0.1460859061E-01
    0.4900000000E+05    0.6667880415E+00    0.4472386711E+00    0.1458027017E-01
    0.1000000000E+05    0.5785200254E+00    0.4639423108E+00    0.1656815761E-01
