     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.3169929395E-02    0.3187316983E-02    0.6487355712E-03
    0.3000000000E+01    0.9354160348E-02    0.9401128294E-02    0.1913250706E-02
    0.5000000000E+01    0.1534101320E-01    0.1541001512E-01    0.3135767097E-02
    0.7000000000E+01    0.2114180119E-01    0.2122464396E-01    0.4318464940E-02
    0.9000000000E+01    0.2676696374E-01    0.2685490721E-01    0.5463366594E-02
    0.1100000000E+02    0.3222614939E-01    0.3230999478E-01    0.6572351172E-02
    0.1300000000E+02    0.3752828957E-01    0.3759845788E-01    0.7647167509E-02
    0.1500000000E+02    0.4268166418E-01    0.4272826570E-01    0.8689445714E-02
    0.1700000000E+02    0.4769396019E-01    0.4770685614E-01    0.9700707496E-02
    0.1900000000E+02    0.5257232399E-01    0.5254118116E-01    0.1068237540E-01
    0.2100000000E+02    0.5732340831E-01    0.5723774748E-01    0.1163578108E-01
    0.2300000000E+02    0.6195341433E-01    0.6180265313E-01    0.1256217279E-01
    0.2500000000E+02    0.6646812957E-01    0.6624162042E-01    0.1346272204E-01
    0.2700000000E+02    0.7087296200E-01    0.7056002565E-01    0.1433852971E-01
    0.2900000000E+02    0.7517297087E-01    0.7476292600E-01    0.1519063147E-01
    0.3100000000E+02    0.7937289454E-01    0.7885508385E-01    0.1602000281E-01
    0.3300000000E+02    0.8347717572E-01    0.8284098893E-01    0.1682756346E-01
    0.3500000000E+02    0.8748998434E-01    0.8672487832E-01    0.1761418159E-01
    0.3700000000E+02    0.9141523834E-01    0.9051075482E-01    0.1838067742E-01
    0.3900000000E+02    0.9525662261E-01    0.9420240357E-01    0.1912782673E-01
    0.4100000000E+02    0.9901760616E-01    0.9780340729E-01    0.1985636389E-01
    0.4300000000E+02    0.1027014579E+00    0.1013171603E+00    0.2056698475E-01
    0.4500000000E+02    0.1063112610E+00    0.1047468810E+00    0.2126034921E-01
    0.4700000000E+02    0.1098499261E+00    0.1080956240E+00    0.2193708365E-01
    0.4900000000E+02    0.1133202030E+00    0.1113662907E+00    0.2259778307E-01
    0.1000000000E+02    0.2951672946E-01    0.2960379923E-01    0.6022236304E-02
    0.3000000000E+02    0.7728515904E-01    0.7682256098E-01    0.1560809970E-01
    0.5000000000E+02    0.1150305142E+00    0.1129732126E+00    0.2292229752E-01
    0.7000000000E+02    0.1462087075E+00    0.1416158186E+00    0.2869450043E-01
    0.9000000000E+02    0.1727902417E+00    0.1648903450E+00    0.3336387872E-01
    0.1100000000E+03    0.1959865736E+00    0.1841760552E+00    0.3721377839E-01
    0.1300000000E+03    0.2165875200E+00    0.2004091135E+00    0.4043667692E-01
    0.1500000000E+03    0.2351328893E+00    0.2142507338E+00    0.4316861318E-01
    0.1700000000E+03    0.2520062559E+00    0.2261829110E+00    0.4550880852E-01
    0.1900000000E+03    0.2674892420E+00    0.2365661342E+00    0.4753150583E-01
    0.2100000000E+03    0.2817944776E+00    0.2456758270E+00    0.4929344983E-01
    0.2300000000E+03    0.2950864316E+00    0.2537262442E+00    0.5083879584E-01
    0.2500000000E+03    0.3074950381E+00    0.2608866508E+00    0.5220243468E-01
    0.2700000000E+03    0.3191248763E+00    0.2672925729E+00    0.5341230625E-01
    0.2900000000E+03    0.3300615174E+00    0.2730538059E+00    0.5449104690E-01
    0.3100000000E+03    0.3403760142E+00    0.2782602306E+00    0.5545718643E-01
    0.3300000000E+03    0.3501281418E+00    0.2829861117E+00    0.5632603315E-01
    0.3500000000E+03    0.3593687804E+00    0.2872933263E+00    0.5711033880E-01
    0.3700000000E+03    0.3681416954E+00    0.2912338202E+00    0.5782080488E-01
    0.3900000000E+03    0.3764848890E+00    0.2948515038E+00    0.5846647331E-01
    0.4100000000E+03    0.3844316392E+00    0.2981837284E+00    0.5905503103E-01
    0.4300000000E+03    0.3920113093E+00    0.3012624505E+00    0.5959305017E-01
    0.4500000000E+03    0.3992499864E+00    0.3041151570E+00    0.6008617904E-01
    0.4700000000E+03    0.4061709898E+00    0.3067656076E+00    0.6053929542E-01
    0.4900000000E+03    0.4127952810E+00    0.3092344347E+00    0.6095663052E-01
    0.1000000000E+03    0.1847548408E+00    0.1749653525E+00    0.3537760444E-01
    0.3000000000E+03    0.3352925649E+00    0.2757214039E+00    0.5498716822E-01
    0.5000000000E+03    0.4160021483E+00    0.3104064540E+00    0.6115305079E-01
    0.7000000000E+03    0.4683425708E+00    0.3276563063E+00    0.6388599460E-01
    0.9000000000E+03    0.5049119188E+00    0.3380436495E+00    0.6533827034E-01
    0.1100000000E+04    0.5316797547E+00    0.3450788409E+00    0.6620619684E-01
    0.1300000000E+04    0.5519647478E+00    0.3502262265E+00    0.6676903522E-01
    0.1500000000E+04    0.5677694071E+00    0.3541977067E+00    0.6715599665E-01
    0.1700000000E+04    0.5803689963E+00    0.3573804864E+00    0.6743354851E-01
    0.1900000000E+04    0.5906095211E+00    0.3600040369E+00    0.6763884261E-01
    0.2100000000E+04    0.5990712165E+00    0.3622137912E+00    0.6779408592E-01
    0.2300000000E+04    0.6061633986E+00    0.3641069687E+00    0.6791330534E-01
