     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.1059658753E-02    0.3192624452E-02    0.9097746100E-03
    0.3000000000E+01    0.3144342088E-02    0.9447123803E-02    0.2691946913E-02
    0.5000000000E+01    0.5184447268E-02    0.1553312685E-01    0.4425951826E-02
    0.7000000000E+01    0.7181799813E-02    0.2145730962E-01    0.6113697882E-02
    0.9000000000E+01    0.9138123183E-02    0.2722599615E-01    0.7756993009E-02
    0.1100000000E+02    0.1105504590E-01    0.3284518168E-01    0.9357551143E-02
    0.1300000000E+02    0.1293410809E-01    0.3832055398E-01    0.1091699834E-01
    0.1500000000E+02    0.1477676744E-01    0.4365751306E-01    0.1243687840E-01
    0.1700000000E+02    0.1658440473E-01    0.4886118934E-01    0.1391865806E-01
    0.1900000000E+02    0.1835832893E-01    0.5393646047E-01    0.1536373180E-01
    0.2100000000E+02    0.2009978182E-01    0.5888796687E-01    0.1677342628E-01
    0.2300000000E+02    0.2180994233E-01    0.6372012611E-01    0.1814900446E-01
    0.2500000000E+02    0.2348993052E-01    0.6843714630E-01    0.1949166943E-01
    0.2700000000E+02    0.2514081126E-01    0.7304303849E-01    0.2080256794E-01
    0.2900000000E+02    0.2676359764E-01    0.7754162814E-01    0.2208279367E-01
    0.3100000000E+02    0.2835925410E-01    0.8193656589E-01    0.2333339034E-01
    0.3300000000E+02    0.2992869939E-01    0.8623133749E-01    0.2455535453E-01
    0.3500000000E+02    0.3147280927E-01    0.9042927311E-01    0.2574963834E-01
    0.3700000000E+02    0.3299241902E-01    0.9453355598E-01    0.2691715186E-01
    0.3900000000E+02    0.3448832582E-01    0.9854723052E-01    0.2805876549E-01
    0.4100000000E+02    0.3596129090E-01    0.1024732098E+00    0.2917531211E-01
    0.4300000000E+02    0.3741204160E-01    0.1063142828E+00    0.3026758905E-01
    0.4500000000E+02    0.3884127324E-01    0.1100731208E+00    0.3133636006E-01
    0.4700000000E+02    0.4024965091E-01    0.1137522835E+00    0.3238235698E-01
    0.4900000000E+02    0.4163781113E-01    0.1173542252E+00    0.3340628150E-01
    0.1000000000E+02    0.1010141137E-01    0.3005391409E-01    0.8562510580E-02
    0.3000000000E+02    0.2756475865E-01    0.7975183190E-01    0.2271173228E-01
    0.5000000000E+02    0.4232450117E-01    0.1191269776E+00    0.3391017800E-01
    0.7000000000E+02    0.5513216667E-01    0.1510522718E+00    0.4297921938E-01
    0.9000000000E+02    0.6647479671E-01    0.1774221329E+00    0.5046047303E-01
    0.1100000000E+03    0.7668312281E-01    0.1995380469E+00    0.5672602665E-01
    0.1300000000E+03    0.8599040925E-01    0.2183244465E+00    0.6204016013E-01
    0.1500000000E+03    0.9456642194E-01    0.2344563673E+00    0.6659584529E-01
    0.1700000000E+03    0.1025380206E+00    0.2484383871E+00    0.7053731715E-01
