     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.4226492878E-02    0.1595697235E-02    0.6495547863E-03
    0.3000000000E+01    0.1247112680E-01    0.4718572549E-02    0.1920483243E-02
    0.5000000000E+01    0.2045072115E-01    0.7754120108E-02    0.3155481876E-02
    0.7000000000E+01    0.2817960183E-01    0.1070686061E-01    0.4356396129E-02
    0.9000000000E+01    0.3567105588E-01    0.1358098313E-01    0.5524936796E-02
    0.1100000000E+02    0.4293742364E-01    0.1638037547E-01    0.6662692297E-02
    0.1300000000E+02    0.4999018154E-01    0.1910865114E-01    0.7771139634E-02
    0.1500000000E+02    0.5684001618E-01    0.2176917358E-01    0.8851654203E-02
    0.1700000000E+02    0.6349689115E-01    0.2436507789E-01    0.9905518576E-02
    0.1900000000E+02    0.6997010710E-01    0.2689929024E-01    0.1093393041E-01
    0.2100000000E+02    0.7626835600E-01    0.2937454543E-01    0.1193800952E-01
    0.2300000000E+02    0.8239977013E-01    0.3179340269E-01    0.1291880432E-01
    0.2500000000E+02    0.8837196653E-01    0.3415825989E-01    0.1387729757E-01
    0.2700000000E+02    0.9419208721E-01    0.3647136647E-01    0.1481441161E-01
    0.2900000000E+02    0.9986683572E-01    0.3873483508E-01    0.1573101311E-01
    0.3100000000E+02    0.1054025104E+00    0.4095065215E-01    0.1662791733E-01
    0.3300000000E+02    0.1108050346E+00    0.4312068756E-01    0.1750589202E-01
    0.3500000000E+02    0.1160799844E+00    0.4524670330E-01    0.1836566102E-01
    0.3700000000E+02    0.1212326138E+00    0.4733036151E-01    0.1920790743E-01
    0.3900000000E+02    0.1262678775E+00    0.4937323168E-01    0.2003327657E-01
    0.4100000000E+02    0.1311904527E+00    0.5137679731E-01    0.2084237870E-01
    0.4300000000E+02    0.1360047577E+00    0.5334246201E-01    0.2163579147E-01
    0.4500000000E+02    0.1407149700E+00    0.5527155499E-01    0.2241406216E-01
    0.4700000000E+02    0.1453250427E+00    0.5716533619E-01    0.2317770977E-01
    0.4900000000E+02    0.1498387195E+00    0.5902500098E-01    0.2392722692E-01
    0.1000000000E+02    0.3933163893E-01    0.1498978860E-01    0.6097567888E-02
    0.3000000000E+02    0.1026516786E+00    0.3984858056E-01    0.1618187832E-01
    0.5000000000E+02    0.1520605254E+00    0.5994239667E-01    0.2429683372E-01
    0.7000000000E+02    0.1922065862E+00    0.7674694145E-01    0.3104936070E-01
    0.9000000000E+02    0.2258027491E+00    0.9114003219E-01    0.3680210889E-01
    0.1100000000E+03    0.2545461725E+00    0.1036858144E+00    0.4178906479E-01
    0.1300000000E+03    0.2795590190E+00    0.1147691143E+00    0.4617035732E-01
    0.1500000000E+03    0.3016175948E+00    0.1246649532E+00    0.5006070621E-01
    0.1700000000E+03    0.3212795357E+00    0.1335772606E+00    0.5354532058E-01
    0.1900000000E+03    0.3389583079E+00    0.1416617905E+00    0.5668934399E-01
    0.2100000000E+03    0.3549688654E+00    0.1490403987E+00    0.5954375999E-01
    0.2300000000E+03    0.3695567326E+00    0.1558103308E+00    0.6214924709E-01
    0.2500000000E+03    0.3829171606E+00    0.1620504905E+00    0.6453878900E-01
    0.2700000000E+03    0.3952081215E+00    0.1678258063E+00    0.6673949783E-01
    0.2900000000E+03    0.4065593546E+00    0.1731903542E+00    0.6877392205E-01
    0.3100000000E+03    0.4170788136E+00    0.1781896462E+00    0.7066100654E-01
    0.3300000000E+03    0.4268573573E+00    0.1828623393E+00    0.7241681143E-01
    0.3500000000E+03    0.4359722289E+00    0.1872415363E+00    0.7405505974E-01
    0.3700000000E+03    0.4444896808E+00    0.1913557899E+00    0.7558756095E-01
    0.3900000000E+03    0.4524669858E+00    0.1952298894E+00    0.7702454302E-01
    0.4100000000E+03    0.4599540010E+00    0.1988854846E+00    0.7837491576E-01
    0.4300000000E+03    0.4669943991E+00    0.2023415847E+00    0.7964648197E-01
    0.4500000000E+03    0.4736266501E+00    0.2056149637E+00    0.8084610829E-01
    0.4700000000E+03    0.4798848121E+00    0.2087204898E+00    0.8197986478E-01
    0.4900000000E+03    0.4857991750E+00    0.2116713974E+00    0.8305313963E-01
    0.1000000000E+03    0.2407007990E+00    0.9761660090E-01    0.3937998814E-01
    0.3000000000E+03    0.4119170222E+00    0.1757330974E+00    0.6973481752E-01
    0.5000000000E+03    0.4886359991E+00    0.2130926146E+00    0.8356861755E-01
    0.7000000000E+03    0.5325829584E+00    0.2357006712E+00    0.9163206648E-01
    0.9000000000E+03    0.5608283344E+00    0.2510283948E+00    0.9692978887E-01
    0.1100000000E+04    0.5803690938E+00    0.2621687557E+00    0.1006731308E+00
    0.1300000000E+04    0.5946173859E+00    0.2706609349E+00    0.1034519646E+00
    0.1500000000E+04    0.6054271747E+00    0.2773648613E+00    0.1055901038E+00
    0.1700000000E+04    0.6138869533E+00    0.2828013228E+00    0.1072808107E+00
    0.1900000000E+04    0.6206749193E+00    0.2873051918E+00    0.1086468036E+00
    0.2100000000E+04    0.6262341387E+00    0.2911020490E+00    0.1097698323E+00
    0.2300000000E+04    0.6308655186E+00    0.2943496288E+00    0.1107064806E+00
    0.2500000000E+04    0.6347801472E+00    0.2971616598E+00    0.1114971604E+00
    0.2700000000E+04    0.6381302284E+00    0.2996222765E+00    0.1121714994E+00
