     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.3156642022E-02    0.7918285853E-02    0.2578646098E-03
    0.3000000000E+01    0.9240907623E-02    0.2307243912E-01    0.7512769466E-03
    0.5000000000E+01    0.1504263689E-01    0.3738044080E-01    0.1217017194E-02
    0.7000000000E+01    0.2058634039E-01    0.5091131652E-01    0.1657342046E-02
    0.9000000000E+01    0.2589367698E-01    0.6372662651E-01    0.2074264253E-02
    0.1100000000E+02    0.3098386046E-01    0.7588146827E-01    0.2469585366E-02
    0.1300000000E+02    0.3587399832E-01    0.8742531931E-01    0.2844923260E-02
    0.1500000000E+02    0.4057937555E-01    0.9840274921E-01    0.3201735396E-02
    0.1700000000E+02    0.4511369355E-01    0.1088540244E+00    0.3541338574E-02
    0.1900000000E+02    0.4948927231E-01    0.1188156242E+00    0.3864925797E-02
    0.2100000000E+02    0.5371722221E-01    0.1283206835E+00    0.4173580728E-02
    0.2300000000E+02    0.5780759069E-01    0.1373993733E+00    0.4468290139E-02
    0.2500000000E+02    0.6176948802E-01    0.1460792306E+00    0.4749954665E-02
    0.2700000000E+02    0.6561119552E-01    0.1543854433E+00    0.5019398148E-02
    0.2900000000E+02    0.6934025901E-01    0.1623410995E+00    0.5277375766E-02
    0.3100000000E+02    0.7296356983E-01    0.1699674051E+00    0.5524581136E-02
    0.3300000000E+02    0.7648743541E-01    0.1772838737E+00    0.5761652550E-02
    0.3500000000E+02    0.7991764068E-01    0.1843084948E+00    0.5989178448E-02
    0.3700000000E+02    0.8325950202E-01    0.1910578813E+00    0.6207702257E-02
    0.3900000000E+02    0.8651791445E-01    0.1975474006E+00    0.6417726656E-02
    0.4100000000E+02    0.8969739333E-01    0.2037912900E+00    0.6619717378E-02
    0.4300000000E+02    0.9280211108E-01    0.2098027601E+00    0.6814106570E-02
    0.4500000000E+02    0.9583592972E-01    0.2155940868E+00    0.7001295803E-02
