     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.2119283878E-02    0.1598349244E-02    0.9109206588E-03
    0.3000000000E+01    0.6288299613E-02    0.4741523013E-02    0.2702048936E-02
    0.5000000000E+01    0.1036761269E-01    0.7815454500E-02    0.4453441652E-02
    0.7000000000E+01    0.1436069393E-01    0.1082258059E-01    0.6166493134E-02
    0.9000000000E+01    0.1827083220E-01    0.1376521769E-01    0.7842528940E-02
    0.1100000000E+02    0.2210114622E-01    0.1664556931E-01    0.9482810216E-02
    0.1300000000E+02    0.2585459543E-01    0.1946573318E-01    0.1108853772E-01
    0.1500000000E+02    0.2953399008E-01    0.2222770779E-01    0.1266085554E-01
    0.1700000000E+02    0.3314200051E-01    0.2493339834E-01    0.1420085452E-01
    0.1900000000E+02    0.3668116582E-01    0.2758462245E-01    0.1570957548E-01
    0.2100000000E+02    0.4015390185E-01    0.3018311525E-01    0.1718801214E-01
    0.2300000000E+02    0.4356250859E-01    0.3273053426E-01    0.1863711390E-01
    0.2500000000E+02    0.4690917707E-01    0.3522846385E-01    0.2005778836E-01
    0.2700000000E+02    0.5019599577E-01    0.3767841938E-01    0.2145090370E-01
    0.2900000000E+02    0.5342495660E-01    0.4008185110E-01    0.2281729091E-01
    0.3100000000E+02    0.5659796042E-01    0.4244014775E-01    0.2415774581E-01
    0.3300000000E+02    0.5971682219E-01    0.4475463993E-01    0.2547303101E-01
    0.3500000000E+02    0.6278327587E-01    0.4702660326E-01    0.2676387769E-01
    0.3700000000E+02    0.6579897884E-01    0.4925726126E-01    0.2803098726E-01
    0.3900000000E+02    0.6876551614E-01    0.5144778817E-01    0.2927503294E-01
    0.4100000000E+02    0.7168440441E-01    0.5359931147E-01    0.3049666121E-01
    0.4300000000E+02    0.7455709553E-01    0.5571291430E-01    0.3169649323E-01
    0.4500000000E+02    0.7738498012E-01    0.5778963771E-01    0.3287512605E-01
    0.4700000000E+02    0.8016939069E-01    0.5983048279E-01    0.3403313389E-01
    0.4900000000E+02    0.8291160474E-01    0.6183641263E-01    0.3517106922E-01
    0.1000000000E+02    0.2019577867E-01    0.1521304567E-01    0.8667062476E-02
    0.3000000000E+02    0.5501833775E-01    0.4126655682E-01    0.2349071148E-01
    0.5000000000E+02    0.8426727294E-01    0.6282657538E-01    0.3573267667E-01
    0.7000000000E+02    0.1094382284E+00    0.8100488784E-01    0.4603044006E-01
    0.9000000000E+02    0.1315172095E+00    0.9656066953E-01    0.5481976803E-01
    0.1100000000E+03    0.1511818864E+00    0.1100338359E+00    0.6241086049E-01
    0.1300000000E+03    0.1689143734E+00    0.1218210832E+00    0.6903181709E-01
    0.1500000000E+03    0.1850677956E+00    0.1322217302E+00    0.7485486643E-01
    0.1700000000E+03    0.1999073273E+00    0.1414666561E+00    0.8001293782E-01
    0.1900000000E+03    0.2136364471E+00    0.1497372841E+00    0.8461054208E-01
    0.2100000000E+03    0.2264142755E+00    0.1571784491E+00    0.8873115183E-01
