pressure,muc,muc_err,molkg,molkg_err,_
1,0.0003296429,0.0000298398,0.0000571494,0.0000051732,
5,0.0017139286,0.0000837361,0.0002971395,0.0000145171,
10,0.0035876786,0.0001586816,0.0006219869,0.0000275102,
50,0.0180783929,0.0003241697,0.0031342059,0.0000562005,
1e2,0.0358500000,0.0007807099,0.0062152251,0.0001353497,
5e2,0.1776653571,0.0019338060,0.0308013997,0.0003352591,
1e3,0.3508480357,0.0013660977,0.0608256486,0.0002368370,
5e3,1.3939766071,0.0277314129,0.2416702465,0.0048077259,
1e4,2.1445210714,0.0365419525,0.3717902676,0.0063351871,
5e4,3.4626446429,0.0236501572,0.6003100625,0.0041001687,
1e5,3.7150353571,0.0103958164,0.6440664110,0.0018022968,
5e5,3.9391244643,0.0023342554,0.6829161804,0.0004046840,
1e6,3.9632505357,0.0041921075,0.6870988572,0.0007267752,
5e6,3.9839983929,0.0017406916,0.6906958614,0.0003017794,
1e7,3.9850166071,0.0017859488,0.6908723867,0.0003096255,
5e7,3.9974482143,0.0013195105,0.6930276234,0.0002287602,
