# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000000e+00,1.892860000000000034e-05,8.671499999999999900e-06,3.281600000000000056e-06,1.503300000000000074e-06,nan
5.000000000000000000e+00,1.010713999999999959e-04,9.957599999999999327e-06,1.752250000000000037e-05,1.726300000000000099e-06,nan
1.000000000000000000e+01,1.814286000000000132e-04,1.101219999999999936e-05,3.145380000000000029e-05,1.909199999999999864e-06,nan
5.000000000000000000e+01,9.432143000000000471e-04,3.153339999999999865e-05,1.635227000000000056e-04,5.466900000000000123e-06,nan
1.000000000000000000e+02,1.895714300000000052e-03,7.625550000000000199e-05,3.286553000000000109e-04,1.322019999999999923e-05,nan
5.000000000000000000e+02,9.589999999999999566e-03,1.280498000000000085e-04,1.662594400000000014e-03,2.219970000000000024e-05,nan
1.000000000000000000e+03,1.934785710000000089e-02,4.693085999999999742e-04,3.354289700000000121e-03,8.136290000000000666e-05,nan
5.000000000000000000e+03,9.694517860000000098e-02,1.946230800000000021e-03,1.680714369999999902e-02,3.374132000000000173e-04,nan
1.000000000000000000e+04,1.897733929000000042e-01,5.551564900000000025e-03,3.290053960000000055e-02,9.624609999999999589e-04,nan
5.000000000000000000e+04,8.340901786000000095e-01,9.936534299999999140e-03,1.446041332000000124e-01,1.722672200000000030e-03,nan
1.000000000000000000e+05,1.414524107100000094e+00,2.288970159999999948e-02,2.452325153000000091e-01,3.968330499999999685e-03,nan
5.000000000000000000e+05,2.985120892899999934e+00,2.880846499999999838e-02,5.175229613999999811e-01,4.994451700000000251e-03,nan
1.000000000000000000e+06,3.421880178599999933e+00,2.240720750000000164e-02,5.932428291000000353e-01,3.884681699999999877e-03,nan
5.000000000000000000e+06,3.820140535699999784e+00,7.581742500000000426e-03,6.622882334999999898e-01,1.314427800000000012e-03,nan
1.000000000000000000e+07,3.877651071399999871e+00,4.103598699999999773e-03,6.722586915999999579e-01,7.114307000000000053e-04,nan
5.000000000000000000e+07,3.974231249999999882e+00,2.165531799999999892e-03,6.890025561999999493e-01,3.754329000000000151e-04,nan
1.000000000000000000e+08,3.995225000000000026e+00,4.066920000000000019e-04,6.926421902999999602e-01,7.050719999999999470e-05,nan
