     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3182755745E-02    0.9070245254E-03    0.3423843621E-02
    0.3000000000E+01    0.9361382110E-02    0.2668064012E-02    0.1007293872E-01
    0.5000000000E+01    0.1530305654E-01    0.4361894967E-02    0.1647070491E-01
    0.7000000000E+01    0.2102143775E-01    0.5992394011E-02    0.2263215072E-01
    0.9000000000E+01    0.2652912722E-01    0.7563137377E-02    0.2857109437E-01
    0.1100000000E+02    0.3183777118E-01    0.9077429931E-02    0.3430028010E-01
    0.1300000000E+02    0.3695815101E-01    0.1053833086E-01    0.3983148104E-01
    0.1500000000E+02    0.4190026342E-01    0.1194867649E-01    0.4517559054E-01
    0.1700000000E+02    0.4667339175E-01    0.1331110053E-01    0.5034270330E-01
    0.1900000000E+02    0.5128616964E-01    0.1462805220E-01    0.5534218766E-01
    0.2100000000E+02    0.5574663781E-01    0.1590181234E-01    0.6018275021E-01
    0.2300000000E+02    0.6006229508E-01    0.1713450795E-01    0.6487249353E-01
    0.2500000000E+02    0.6424014400E-01    0.1832812511E-01    0.6941896802E-01
    0.2700000000E+02    0.6828673199E-01    0.1948452072E-01    0.7382921851E-01
    0.2900000000E+02    0.7220818838E-01    0.2060543299E-01    0.7810982610E-01
    0.3100000000E+02    0.7601025784E-01    0.2169249095E-01    0.8226694600E-01
    0.3300000000E+02    0.7969833064E-01    0.2274722305E-01    0.8630634167E-01
    0.3500000000E+02    0.8327747005E-01    0.2377106493E-01    0.9023341573E-01
    0.3700000000E+02    0.8675243720E-01    0.2476536650E-01    0.9405323797E-01
    0.3900000000E+02    0.9012771368E-01    0.2573139836E-01    0.9777057080E-01
    0.4100000000E+02    0.9340752217E-01    0.2667035761E-01    0.1013898924E+00
    0.4300000000E+02    0.9659584511E-01    0.2758337325E-01    0.1049154176E+00
    0.4500000000E+02    0.9969644197E-01    0.2847151097E-01    0.1083511176E+00
    0.4700000000E+02    0.1027128648E+00    0.2933577765E-01    0.1117007367E+00
    0.4900000000E+02    0.1056484726E+00    0.3017712543E-01    0.1149678093E+00
    0.1000000000E+02    0.2920763676E-01    0.8327143329E-02    0.3146114952E-01
    0.3000000000E+02    0.7412380161E-01    0.2115309597E-01    0.8020345299E-01
    0.5000000000E+02    0.1070869711E+00    0.3058948822E-01    0.1165714411E+00
    0.7000000000E+02    0.1323029427E+00    0.3782871866E-01    0.1450307047E+00
    0.9000000000E+02    0.1521900939E+00    0.4355616679E-01    0.1680992805E+00
    0.1100000000E+03    0.1682460168E+00    0.4819617081E-01    0.1873101676E+00
    0.1300000000E+03    0.1814514240E+00    0.5202659487E-01    0.2036531131E+00
    0.1500000000E+03    0.1924772129E+00    0.5523753263E-01    0.2177975273E+00
    0.1700000000E+03    0.2017987229E+00    0.5796368633E-01    0.2302135730E+00
    0.1900000000E+03    0.2097625813E+00    0.6030330443E-01    0.2412419556E+00
    0.2100000000E+03    0.2166277217E+00    0.6232979954E-01    0.2511361536E+00
    0.2300000000E+03    0.2225915708E+00    0.6409916432E-01    0.2600890362E+00
    0.2500000000E+03    0.2278073345E+00    0.6565486630E-01    0.2682502317E+00
    0.2700000000E+03    0.2323957399E+00    0.6703117249E-01    0.2757378042E+00
    0.2900000000E+03    0.2364532110E+00    0.6825546434E-01    0.2826463103E+00
    0.3100000000E+03    0.2400576857E+00    0.6934988483E-01    0.2890524861E+00
    0.3300000000E+03    0.2432728347E+00    0.7033253303E-01    0.2950193447E+00
    0.3500000000E+03    0.2461511733E+00    0.7121834539E-01    0.3005991805E+00
    0.3700000000E+03    0.2487363921E+00    0.7201975577E-01    0.3058358091E+00
    0.3900000000E+03    0.2510651260E+00    0.7274719665E-01    0.3107662615E+00
    0.4100000000E+03    0.2531683150E+00    0.7340948445E-01    0.3154220830E+00
    0.4300000000E+03    0.2550722612E+00    0.7401411917E-01    0.3198303400E+00
    0.4500000000E+03    0.2567994597E+00    0.7456751971E-01    0.3240144106E+00
    0.4700000000E+03    0.2583692566E+00    0.7507521058E-01    0.3279946110E+00
    0.4900000000E+03    0.2597983763E+00    0.7554197123E-01    0.3317886958E+00
    0.1000000000E+03    0.1606265918E+00    0.4599216230E-01    0.1781156343E+00
    0.3000000000E+03    0.2383078000E+00    0.6881769413E-01    0.2859079691E+00
    0.5000000000E+03    0.2604647979E+00    0.7576132270E-01    0.3336208941E+00
    0.7000000000E+03    0.2690922208E+00    0.7876855662E-01    0.3634446983E+00
    0.9000000000E+03    0.2726765187E+00    0.8027339635E-01    0.3848729515E+00
    0.1100000000E+04    0.2739744095E+00    0.8107521420E-01    0.4014690827E+00
    0.1300000000E+04    0.2741154905E+00    0.8150611361E-01    0.4149387462E+00
    0.1500000000E+04    0.2736326820E+00    0.8172546085E-01    0.4262260003E+00
    0.1700000000E+04    0.2728022661E+00    0.8181760764E-01    0.4359066383E+00
    0.1900000000E+04    0.2717773100E+00    0.8183048017E-01    0.4443571345E+00
    0.2100000000E+04    0.2706467696E+00    0.8179279922E-01    0.4518368492E+00
    0.2300000000E+04    0.2694641410E+00    0.8172249824E-01    0.4585318858E+00
    0.2500000000E+04    0.2682623519E+00    0.8163114076E-01    0.4645802091E+00
    0.2700000000E+04    0.2670619425E+00    0.8152637354E-01    0.4700868639E+00
    0.2900000000E+04    0.2658757668E+00    0.8141335356E-01    0.4751336314E+00
    0.3100000000E+04    0.2647117958E+00    0.8129561087E-01    0.4797853917E+00
    0.3300000000E+04    0.2635748416E+00    0.8117558745E-01    0.4840944562E+00
    0.3500000000E+04    0.2624676452E+00    0.8105498340E-01    0.4881035968E+00
    0.3700000000E+04    0.2613915786E+00    0.8093498457E-01    0.4918482178E+00
    0.3900000000E+04    0.2603471046E+00    0.8081641553E-01    0.4953579437E+00
    0.4100000000E+04    0.2593340849E+00    0.8069984412E-01    0.4986578029E+00
    0.4300000000E+04    0.2583519864E+00    0.8058565407E-01    0.5017691238E+00
    0.4500000000E+04    0.2574000224E+00    0.8047409623E-01    0.5047102235E+00
    0.4700000000E+04    0.2564772495E+00    0.8036532505E-01    0.5074969438E+00
    0.4900000000E+04    0.2555826340E+00    0.8025942481E-01    0.5101430739E+00
    0.1000000000E+04    0.2735201197E+00    0.8073549693E-01    0.3936432557E+00
    0.3000000000E+04    0.2652906461E+00    0.8135489920E-01    0.4775053639E+00
    0.5000000000E+04    0.2551455490E+00    0.8020756328E-01    0.5114172496E+00
    0.7000000000E+04    0.2476247924E+00    0.7931487277E-01    0.5317931479E+00
    0.9000000000E+04    0.2418481298E+00    0.7864670856E-01    0.5459505270E+00
    0.1100000000E+05    0.2372296151E+00    0.7813455437E-01    0.5565928747E+00
    0.1300000000E+05    0.2334194913E+00    0.7773163933E-01    0.5650029469E+00
    0.1500000000E+05    0.2301995244E+00    0.7740759956E-01    0.5718839404E+00
    0.1700000000E+05    0.2274263590E+00    0.7714226444E-01    0.5776600207E+00
    0.1900000000E+05    0.2250015322E+00    0.7692179055E-01    0.5826051815E+00
    0.2100000000E+05    0.2228548579E+00    0.7673637632E-01    0.5869058005E+00
    0.2300000000E+05    0.2209347375E+00    0.7657888788E-01    0.5906938949E+00
    0.2500000000E+05    0.2192022416E+00    0.7644400694E-01    0.5940660779E+00
    0.2700000000E+05    0.2176273473E+00    0.7632768547E-01    0.5970949790E+00
    0.2900000000E+05    0.2161864600E+00    0.7622678600E-01    0.5998364428E+00
    0.3100000000E+05    0.2148607318E+00    0.7613883792E-01    0.6023342397E+00
    0.3300000000E+05    0.2136348908E+00    0.7606186841E-01    0.6046232490E+00
    0.3500000000E+05    0.2124964061E+00    0.7599428252E-01    0.6067316678E+00
    0.3700000000E+05    0.2114348805E+00    0.7593477642E-01    0.6086825821E+00
    0.3900000000E+05    0.2104416010E+00    0.7588227370E-01    0.6104951064E+00
    0.4100000000E+05    0.2095092001E+00    0.7583587770E-01    0.6121852264E+00
    0.4300000000E+05    0.2086313977E+00    0.7579483543E-01    0.6137664321E+00
    0.4500000000E+05    0.2078028011E+00    0.7575850988E-01    0.6152501999E+00
    0.4700000000E+05    0.2070187484E+00    0.7572635851E-01    0.6166463660E+00
    0.4900000000E+05    0.2062751849E+00    0.7569791639E-01    0.6179634174E+00
    0.1000000000E+05    0.2394199825E+00    0.7837452788E-01    0.5516117243E+00
    0.3000000000E+05    0.2155102282E+00    0.7618132640E-01    0.6011134409E+00
    0.5000000000E+05    0.2059174607E+00    0.7568495887E-01    0.6185946160E+00
    0.7000000000E+05    0.2002224215E+00    0.7554736132E-01    0.6284319497E+00
    0.9000000000E+05    0.1962861987E+00    0.7553715396E-01    0.6349980915E+00
    0.1100000000E+06    0.1933305595E+00    0.7558233265E-01    0.6398013338E+00
    0.1300000000E+06    0.1909916060E+00    0.7565394339E-01    0.6435235043E+00
    0.1500000000E+06    0.1890722032E+00    0.7573851153E-01    0.6465248886E+00
