     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7907036925E-02    0.5150501348E-03    0.3405926506E-02
    0.3000000000E+01    0.2297697136E-01    0.1496804871E-02    0.9920249210E-02
    0.5000000000E+01    0.3712996986E-01    0.2418988515E-02    0.1606847491E-01
    0.7000000000E+01    0.5044693354E-01    0.3286857673E-02    0.2188341345E-01
    0.9000000000E+01    0.6299943096E-01    0.4105062356E-02    0.2739399331E-01
    0.1100000000E+02    0.7485101808E-01    0.4877731802E-02    0.3262582300E-01
    0.1300000000E+02    0.8605833863E-01    0.5608546025E-02    0.3760165739E-01
    0.1500000000E+02    0.9667204683E-01    0.6300795795E-02    0.4234178738E-01
    0.1700000000E+02    0.1067375850E+00    0.6957433195E-02    0.4686436720E-01
    0.1900000000E+02    0.1162958424E+00    0.7581114445E-02    0.5118569065E-01
    0.2100000000E+02    0.1253837158E+00    0.8174236341E-02    0.5532042545E-01
    0.2300000000E+02    0.1340345886E+00    0.8738967405E-02    0.5928181292E-01
    0.2500000000E+02    0.1422787425E+00    0.9277274622E-02    0.6308183874E-01
    0.2700000000E+02    0.1501437118E+00    0.9790946481E-02    0.6673137977E-01
    0.2900000000E+02    0.1576545900E+00    0.1028161291E-01    0.7024033054E-01
    0.3100000000E+02    0.1648342964E+00    0.1075076257E-01    0.7361771280E-01
    0.3300000000E+02    0.1717038078E+00    0.1119975794E-01    0.7687177066E-01
    0.3500000000E+02    0.1782823611E+00    0.1162984847E-01    0.8001005345E-01
    0.3700000000E+02    0.1845876313E+00    0.1204218215E-01    0.8303948821E-01
    0.3900000000E+02    0.1906358875E+00    0.1243781564E-01    0.8596644319E-01
    0.4100000000E+02    0.1964421307E+00    0.1281772324E-01    0.8879678375E-01
    0.4300000000E+02    0.2020202154E+00    0.1318280477E-01    0.9153592159E-01
    0.4500000000E+02    0.2073829582E+00    0.1353389263E-01    0.9418885829E-01
    0.4700000000E+02    0.2125422327E+00    0.1387175799E-01    0.9676022394E-01
    0.4900000000E+02    0.2175090558E+00    0.1419711635E-01    0.9925431141E-01
    0.1000000000E+02    0.6900914766E-01    0.4496849208E-02    0.3004326777E-01
    0.3000000000E+02    0.1612844856E+00    0.1051878939E-01    0.7194493528E-01
    0.5000000000E+02    0.2199235254E+00    0.1435531501E-01    0.1004736327E+00
    0.7000000000E+02    0.2602457117E+00    0.1700142871E-01    0.1216342876E+00
    0.9000000000E+02    0.2894951182E+00    0.1892761252E-01    0.1382462042E+00
    0.1100000000E+03    0.3115488480E+00    0.2038568737E-01    0.1518206936E+00
