     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1588501014E-02    0.9054323322E-03    0.6826698144E-02
    0.3000000000E+01    0.4656298446E-02    0.2654582363E-02    0.1996516529E-01
    0.5000000000E+01    0.7587626536E-02    0.4326626178E-02    0.3246066297E-01
    0.7000000000E+01    0.1039247942E-01    0.5927228337E-02    0.4436093990E-01
    0.9000000000E+01    0.1307986624E-01    0.7461493594E-02    0.5570909154E-01
    0.1100000000E+02    0.1565793019E-01    0.8934034678E-02    0.6654411480E-01
    0.1300000000E+02    0.1813405077E-01    0.1034903049E-01    0.7690138527E-01
    0.1500000000E+02    0.2051493185E-01    0.1171027623E-01    0.8681306919E-01
    0.1700000000E+02    0.2280667792E-01    0.1302122675E-01    0.9630848036E-01
    0.1900000000E+02    0.2501486010E-01    0.1428503417E-01    0.1054143905E+00
    0.2100000000E+02    0.2714457380E-01    0.1550458059E-01    0.1141552997E+00
    0.2300000000E+02    0.2920048889E-01    0.1668250669E-01    0.1225536734E+00
    0.2500000000E+02    0.3118689373E-01    0.1782123676E-01    0.1306301497E+00
    0.2700000000E+02    0.3310773386E-01    0.1892300064E-01    0.1384037227E+00
    0.2900000000E+02    0.3496664601E-01    0.1998985310E-01    0.1458919029E+00
    0.3100000000E+02    0.3676698819E-01    0.2102369093E-01    0.1531108604E+00
    0.3300000000E+02    0.3851186624E-01    0.2202626801E-01    0.1600755511E+00
    0.3500000000E+02    0.4020415753E-01    0.2299920879E-01    0.1667998289E+00
    0.3700000000E+02    0.4184653187E-01    0.2394402014E-01    0.1732965461E+00
    0.3900000000E+02    0.4344147029E-01    0.2486210204E-01    0.1795776425E+00
    0.4100000000E+02    0.4499128172E-01    0.2575475706E-01    0.1856542255E+00
    0.4300000000E+02    0.4649811799E-01    0.2662319882E-01    0.1915366415E+00
    0.4500000000E+02    0.4796398724E-01    0.2746855963E-01    0.1972345407E+00
