     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1570204376E-02    0.5115094167E-03    0.1682370614E-01
    0.3000000000E+01    0.4505197375E-02    0.1468376224E-02    0.4789097614E-01
    0.5000000000E+01    0.7201132238E-02    0.2348320163E-02    0.7594220660E-01
    0.7000000000E+01    0.9692688566E-02    0.3162564630E-02    0.1014023622E+00
    0.9000000000E+01    0.1200809642E-01    0.3920238142E-02    0.1246198687E+00
    0.1100000000E+02    0.1417055670E-01    0.4628836599E-02    0.1458831202E+00
    0.1300000000E+02    0.1619930418E-01    0.5294569124E-02    0.1654328892E+00
    0.1500000000E+02    0.1811041353E-01    0.5922620178E-02    0.1834717797E+00
    0.1700000000E+02    0.1991741766E-01    0.6517350575E-02    0.2001715129E+00
    0.1900000000E+02    0.2163178731E-01    0.7082453316E-02    0.2156786053E+00
    0.2100000000E+02    0.2326330683E-01    0.7621075621E-02    0.2301188372E+00
    0.2300000000E+02    0.2482037111E-01    0.8135915345E-02    0.2436008028E+00
    0.2500000000E+02    0.2631022248E-01    0.8629297839E-02    0.2562187543E+00
    0.2700000000E+02    0.2773914104E-01    0.9103237674E-02    0.2680548993E+00
    0.2900000000E+02    0.2911259878E-01    0.9559488607E-02    0.2791812694E+00
    0.3100000000E+02    0.3043538515E-01    0.9999584277E-02    0.2896612514E+00
    0.3300000000E+02    0.3171171025E-01    0.1042487159E-01    0.2995508498E+00
    0.3500000000E+02    0.3294528979E-01    0.1083653825E-01    0.3088997341E+00
    0.3700000000E+02    0.3413941580E-01    0.1123563563E-01    0.3177521120E+00
    0.3900000000E+02    0.3529701557E-01    0.1162309777E-01    0.3261474629E+00
    0.4100000000E+02    0.3642070104E-01    0.1199975744E-01    0.3341211551E+00
    0.4300000000E+02    0.3751281051E-01    0.1236635950E-01    0.3417049693E+00
    0.4500000000E+02    0.3857544392E-01    0.1272357237E-01    0.3489275438E+00
    0.4700000000E+02    0.3961049279E-01    0.1307199763E-01    0.3558147546E+00
    0.4900000000E+02    0.4061966591E-01    0.1341217835E-01    0.3623900422E+00
    0.1000000000E+02    0.1310716038E-01    0.4280256940E-02    0.1354797349E+00
    0.3000000000E+02    0.2978005025E-01    0.9781467639E-02    0.2844983988E+00
    0.5000000000E+02    0.4111503852E-01    0.1357933245E-01    0.3655674439E+00
    0.7000000000E+02    0.4997242747E-01    0.1658737944E-01    0.4169943655E+00
    0.9000000000E+02    0.5736647554E-01    0.1912696394E-01    0.4527529658E+00
    0.1100000000E+03    0.6376172348E-01    0.2134455884E-01    0.4791836844E+00
    0.1300000000E+03    0.6941134460E-01    0.2331989303E-01    0.4995908138E+00
    0.1500000000E+03    0.7447169703E-01    0.2510230146E-01    0.5158708176E+00
    0.1700000000E+03    0.7904856538E-01    0.2672530030E-01    0.5291926325E+00
    0.1900000000E+03    0.8321844534E-01    0.2821325646E-01    0.5403174869E+00
    0.2100000000E+03    0.8703941534E-01    0.2958477871E-01    0.5497632545E+00
    0.2300000000E+03    0.9055718544E-01    0.3085459872E-01    0.5578950230E+00
    0.2500000000E+03    0.9380871308E-01    0.3203469405E-01    0.5649778957E+00
    0.2700000000E+03    0.9682449884E-01    0.3313500125E-01    0.5712092389E+00
    0.2900000000E+03    0.9963012020E-01    0.3416389322E-01    0.5767391608E+00
    0.3100000000E+03    0.1022473009E+00    0.3512851279E-01    0.5816839551E+00
    0.3300000000E+03    0.1046946838E+00    0.3603501469E-01    0.5861351842E+00
    0.3500000000E+03    0.1069884057E+00    0.3688874632E-01    0.5901659716E+00
    0.3700000000E+03    0.1091425362E+00    0.3769438631E-01    0.5938354566E+00
    0.3900000000E+03    0.1111694199E+00    0.3845605284E-01    0.5971920122E+00
    0.4100000000E+03    0.1130799469E+00    0.3917738995E-01    0.6002756083E+00
    0.4300000000E+03    0.1148837711E+00    0.3986163715E-01    0.6031195759E+00
    0.4500000000E+03    0.1165894876E+00    0.4051168645E-01    0.6057519427E+00
    0.4700000000E+03    0.1182047788E+00    0.4113012940E-01    0.6081964566E+00
    0.4900000000E+03    0.1197365361E+00    0.4171929637E-01    0.6104733798E+00
    0.1000000000E+03    0.6067002671E-01    0.2027005223E-01    0.4668827290E+00
    0.3000000000E+03    0.1009610358E+00    0.3465383159E-01    0.5792784812E+00
    0.5000000000E+03    0.1204730520E+00    0.4200356640E-01    0.6115545299E+00
    0.7000000000E+03    0.1320387949E+00    0.4656763837E-01    0.6275439018E+00
    0.9000000000E+03    0.1396376593E+00    0.4970479705E-01    0.6372935410E+00
    0.1100000000E+04    0.1449740127E+00    0.5200861282E-01    0.6439459437E+00
    0.1300000000E+04    0.1489020123E+00    0.5378166536E-01    0.6488188826E+00
    0.1500000000E+04    0.1518965293E+00    0.5519488346E-01    0.6525675935E+00
    0.1700000000E+04    0.1542422042E+00    0.5635232068E-01    0.6555568513E+00
    0.1900000000E+04    0.1561197473E+00    0.5732105018E-01    0.6580068465E+00
    0.2100000000E+04    0.1576492265E+00    0.5814631276E-01    0.6600588549E+00
    0.2300000000E+04    0.1589134211E+00    0.5885976915E-01    0.6618079513E+00
    0.2500000000E+04    0.1599711782E+00    0.5948426470E-01    0.6633206236E+00
    0.2700000000E+04    0.1608654273E+00    0.6003671473E-01    0.6646448599E+00
    0.2900000000E+04    0.1616281851E+00    0.6052992339E-01    0.6658162245E+00
    0.3100000000E+04    0.1622837907E+00    0.6097376968E-01    0.6668616737E+00
