     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3158070550E-02    0.6429154675E-03    0.1017328782E-01
    0.3000000000E+01    0.9152909242E-02    0.1863898883E-02    0.2938513691E-01
    0.5000000000E+01    0.1475855457E-01    0.3006356957E-02    0.4722435219E-01
    0.7000000000E+01    0.2001605496E-01    0.4078596727E-02    0.6383807781E-01
    0.9000000000E+01    0.2496068957E-01    0.5087754536E-02    0.7935297829E-01
    0.1100000000E+02    0.2962295373E-01    0.6039996341E-02    0.9387869057E-01
    0.1300000000E+02    0.3402934921E-01    0.6940678300E-02    0.1075106001E+00
    0.1500000000E+02    0.3820302284E-01    0.7794476527E-02    0.1203320905E+00
    0.1700000000E+02    0.4216428637E-01    0.8605492668E-02    0.1324163794E+00
    0.1900000000E+02    0.4593104254E-01    0.9377340416E-02    0.1438280272E+00
    0.2100000000E+02    0.4951913639E-01    0.1011321683E-01    0.1546241846E+00
    0.2300000000E+02    0.5294264684E-01    0.1081596148E-01    0.1648556297E+00
    0.2500000000E+02    0.5621412981E-01    0.1148810582E-01    0.1745676360E+00
    0.2700000000E+02    0.5934482227E-01    0.1213191452E-01    0.1838007017E+00
    0.2900000000E+02    0.6234481413E-01    0.1274942033E-01    0.1925911658E+00
    0.3100000000E+02    0.6522319387E-01    0.1334245362E-01    0.2009717312E+00
    0.3300000000E+02    0.6798817242E-01    0.1391266746E-01    0.2089719108E+00
    0.3500000000E+02    0.7064718898E-01    0.1446155906E-01    0.2166184090E+00
    0.3700000000E+02    0.7320700180E-01    0.1499048815E-01    0.2239354499E+00
    0.3900000000E+02    0.7567376635E-01    0.1550069283E-01    0.2309450600E+00
    0.4100000000E+02    0.7805310289E-01    0.1599330319E-01    0.2376673139E+00
    0.4300000000E+02    0.8035015503E-01    0.1646935322E-01    0.2441205466E+00
    0.4500000000E+02    0.8256964077E-01    0.1692979110E-01    0.2503215393E+00
    0.4700000000E+02    0.8471589699E-01    0.1737548818E-01    0.2562856817E+00
    0.4900000000E+02    0.8679291841E-01    0.1780724690E-01    0.2620271141E+00
    0.1000000000E+02    0.2732537613E-01    0.5570637852E-02    0.8673321596E-01
    0.3000000000E+02    0.6379867308E-01    0.1304888884E-01    0.1968307713E+00
    0.5000000000E+02    0.8780662939E-01    0.1801813300E-01    0.2648184223E+00
    0.7000000000E+02    0.1052067231E+00    0.2165679950E-01    0.3116211970E+00
    0.9000000000E+02    0.1185623802E+00    0.2447936827E-01    0.3461646196E+00
    0.1100000000E+03    0.1292077285E+00    0.2675332691E-01    0.3729229055E+00
    0.1300000000E+03    0.1379220218E+00    0.2863493224E-01    0.3943984083E+00
    0.1500000000E+03    0.1451989357E+00    0.3022327425E-01    0.4121064481E+00
    0.1700000000E+03    0.1513704321E+00    0.3158509076E-01    0.4270218354E+00
    0.1900000000E+03    0.1566700538E+00    0.3276742908E-01    0.4398022301E+00
    0.2100000000E+03    0.1612680033E+00    0.3380465675E-01    0.4509087102E+00
    0.2300000000E+03    0.1652918721E+00    0.3472260283E-01    0.4606749422E+00
    0.2500000000E+03    0.1688395409E+00    0.3554113504E-01    0.4693488937E+00
    0.2700000000E+03    0.1719875538E+00    0.3627583358E-01    0.4771190593E+00
    0.2900000000E+03    0.1747967513E+00    0.3693911762E-01    0.4841315399E+00
    0.3100000000E+03    0.1773161716E+00    0.3754102630E-01    0.4905015116E+00
    0.3300000000E+03    0.1795858223E+00    0.3808977417E-01    0.4963211290E+00
    0.3500000000E+03    0.1816386937E+00    0.3859215510E-01    0.5016651024E+00
    0.3700000000E+03    0.1835022474E+00    0.3905384141E-01    0.5065947122E+00
    0.3900000000E+03    0.1851995368E+00    0.3947960931E-01    0.5111607525E+00
    0.4100000000E+03    0.1867500624E+00    0.3987351123E-01    0.5154057249E+00
    0.4300000000E+03    0.1881704337E+00    0.4023900934E-01    0.5193654979E+00
    0.4500000000E+03    0.1894748864E+00    0.4057908017E-01    0.5230705782E+00
    0.4700000000E+03    0.1906756920E+00    0.4089629756E-01    0.5265470972E+00
    0.4900000000E+03    0.1917834853E+00    0.4119289894E-01    0.5298175849E+00
    0.1000000000E+03    0.1241663338E+00    0.2567339437E-01    0.3603296962E+00
    0.3000000000E+03    0.1760899981E+00    0.3724719304E-01    0.4873906146E+00
    0.5000000000E+03    0.1923054438E+00    0.4133408924E-01    0.5313817764E+00
    0.7000000000E+03    0.1995815425E+00    0.4344080638E-01    0.5554660104E+00
    0.9000000000E+03    0.2033730489E+00    0.4473005584E-01    0.5711900173E+00
    0.1100000000E+04    0.2055028240E+00    0.4560442854E-01    0.5824812437E+00
    0.1300000000E+04    0.2067390937E+00    0.4624002406E-01    0.5910910852E+00
    0.1500000000E+04    0.2074550808E+00    0.4672584508E-01    0.5979341405E+00
    0.1700000000E+04    0.2078506500E+00    0.4711160423E-01    0.6035407564E+00
    0.1900000000E+04    0.2080407181E+00    0.4742719835E-01    0.6082424049E+00
    0.2100000000E+04    0.2080950343E+00    0.4769166391E-01    0.6122582988E+00
    0.2300000000E+04    0.2080577684E+00    0.4791768762E-01    0.6157399565E+00
    0.2500000000E+04    0.2079578567E+00    0.4811404588E-01    0.6187958935E+00
    0.2700000000E+04    0.2078147848E+00    0.4828700208E-01    0.6215061315E+00
    0.2900000000E+04    0.2076419721E+00    0.4844114586E-01    0.6239311410E+00
    0.3100000000E+04    0.2074488323E+00    0.4857991765E-01    0.6261175786E+00
    0.3300000000E+04    0.2072420685E+00    0.4870594782E-01    0.6281020921E+00
    0.3500000000E+04    0.2070265115E+00    0.4882128260E-01    0.6299139197E+00
    0.3700000000E+04    0.2068056753E+00    0.4892753844E-01    0.6315767089E+00
    0.3900000000E+04    0.2065821333E+00    0.4902600983E-01    0.6331098184E+00
    0.4100000000E+04    0.2063577784E+00    0.4911774629E-01    0.6345292677E+00
    0.4300000000E+04    0.2061340047E+00    0.4920360817E-01    0.6358484422E+00
    0.4500000000E+04    0.2059118379E+00    0.4928430791E-01    0.6370786244E+00
    0.4700000000E+04    0.2056920285E+00    0.4936044088E-01    0.6382293998E+00
    0.4900000000E+04    0.2054751204E+00    0.4943250884E-01    0.6393089713E+00
    0.1000000000E+04    0.2045841334E+00    0.4520514568E-01    0.5772520472E+00
    0.3000000000E+04    0.2075474721E+00    0.4851227295E-01    0.6250516913E+00
    0.5000000000E+04    0.2053678806E+00    0.4946715415E-01    0.6398243024E+00
    0.7000000000E+04    0.2034212105E+00    0.5002294448E-01    0.6476863722E+00
    0.9000000000E+04    0.2018321481E+00    0.5042278889E-01    0.6527616471E+00
    0.1100000000E+05    0.2005200766E+00    0.5073944646E-01    0.6563907973E+00
    0.1300000000E+05    0.1994141518E+00    0.5100388618E-01    0.6591568934E+00
    0.1500000000E+05    0.1984640921E+00    0.5123216403E-01    0.6613594186E+00
    0.1700000000E+05    0.1976346999E+00    0.5143372172E-01    0.6631699824E+00
    0.1900000000E+05    0.1969008760E+00    0.5161461492E-01    0.6646948922E+00
    0.2100000000E+05    0.1962442821E+00    0.5177898043E-01    0.6660039733E+00
    0.2300000000E+05    0.1956511986E+00    0.5192978211E-01    0.6671452315E+00
    0.2500000000E+05    0.1951111375E+00    0.5206922384E-01    0.6681529042E+00
    0.2700000000E+05    0.1946159266E+00    0.5219899375E-01    0.6690521552E+00
    0.2900000000E+05    0.1941590892E+00    0.5232041671E-01    0.6698619509E+00
    0.3100000000E+05    0.1937354150E+00    0.5243455360E-01    0.6705968953E+00
    0.3300000000E+05    0.1933406565E+00    0.5254226856E-01    0.6712684419E+00
    0.3500000000E+05    0.1929713101E+00    0.5264427571E-01    0.6718857176E+00
    0.3700000000E+05    0.1926244545E+00    0.5274117272E-01    0.6724560982E+00
    0.3900000000E+05    0.1922976313E+00    0.5283346529E-01    0.6729856185E+00
    0.4100000000E+05    0.1919887532E+00    0.5292158544E-01    0.6734792707E+00
    0.4300000000E+05    0.1916960343E+00    0.5300590548E-01    0.6739412257E+00
    0.4500000000E+05    0.1914179359E+00    0.5308674869E-01    0.6743749996E+00
    0.4700000000E+05    0.1911531232E+00    0.5316439770E-01    0.6747835800E+00
    0.4900000000E+05    0.1909004316E+00    0.5323910123E-01    0.6751695249E+00
    0.1000000000E+05    0.2011464440E+00    0.5058906890E-01    0.6547109112E+00
    0.3000000000E+05    0.1939433918E+00    0.5237833792E-01    0.6702380010E+00
    0.5000000000E+05    0.1907783071E+00    0.5327541819E-01    0.6753547099E+00
    0.7000000000E+05    0.1887792063E+00    0.5388938291E-01    0.6782741757E+00
    0.9000000000E+05    0.1873249708E+00    0.5435783527E-01    0.6802866671E+00
    0.1100000000E+06    0.1861835694E+00    0.5473668500E-01    0.6818164273E+00
    0.1300000000E+06    0.1852441226E+00    0.5505453592E-01    0.6830506522E+00
    0.1500000000E+06    0.1844453853E+00    0.5532808003E-01    0.6840869887E+00
    0.1700000000E+06    0.1837500998E+00    0.5556794000E-01    0.6849822780E+00
    0.1900000000E+06    0.1831339751E+00    0.5578130760E-01    0.6857722901E+00
    0.2100000000E+06    0.1825803245E+00    0.5597328389E-01    0.6864808887E+00
    0.2300000000E+06    0.1820772066E+00    0.5614762122E-01    0.6871247350E+00
    0.2500000000E+06    0.1816157903E+00    0.5630716184E-01    0.6877158931E+00
    0.2700000000E+06    0.1811893656E+00    0.5645411117E-01    0.6882633630E+00
    0.2900000000E+06    0.1807927179E+00    0.5659021531E-01    0.6887740284E+00
    0.3100000000E+06    0.1804217156E+00    0.5671688069E-01    0.6892532665E+00
    0.3300000000E+06    0.1800730310E+00    0.5683525700E-01    0.6897053544E+00
    0.3500000000E+06    0.1797439453E+00    0.5694629616E-01    0.6901337484E+00
    0.3700000000E+06    0.1794322087E+00    0.5705079539E-01    0.6905412799E+00
    0.3900000000E+06    0.1791359386E+00    0.5714942896E-01    0.6909302967E+00
