     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.6241912342E-02    0.1270846492E-03    0.1673740151E-01
    0.3000000000E+01    0.1770247710E-01    0.3606040861E-03    0.4720533158E-01
    0.5000000000E+01    0.2799483544E-01    0.5705600744E-03    0.7424946381E-01
    0.7000000000E+01    0.3730812911E-01    0.7607782537E-03    0.9843550255E-01
    0.9000000000E+01    0.4579138084E-01    0.9342706204E-03    0.1202100228E+00
    0.1100000000E+02    0.5356367638E-01    0.1093442392E-02    0.1399303410E+00
    0.1300000000E+02    0.6072139413E-01    0.1240238824E-02    0.1578858191E+00
    0.1500000000E+02    0.6734343404E-01    0.1376251344E-02    0.1743133378E+00
    0.1700000000E+02    0.7349506250E-01    0.1502795556E-02    0.1894087213E+00
    0.1900000000E+02    0.7923078225E-01    0.1620969435E-02    0.2033352976E+00
    0.2100000000E+02    0.8459650393E-01    0.1731697341E-02    0.2162303994E+00
    0.2300000000E+02    0.8963120978E-01    0.1835763718E-02    0.2282103619E+00
    0.2500000000E+02    0.9436824290E-01    0.1933839198E-02    0.2393744077E+00
    0.2700000000E+02    0.9883631695E-01    0.2026501036E-02    0.2498076985E+00
    0.2900000000E+02    0.1030603146E+00    0.2114249254E-02    0.2595837548E+00
    0.3100000000E+02    0.1070619246E+00    0.2197519526E-02    0.2687663908E+00
    0.3300000000E+02    0.1108601546E+00    0.2276693532E-02    0.2774112753E+00
    0.3500000000E+02    0.1144717469E+00    0.2352107359E-02    0.2855671999E+00
    0.3700000000E+02    0.1179115182E+00    0.2424058356E-02    0.2932771165E+00
    0.3900000000E+02    0.1211926389E+00    0.2492810773E-02    0.3005789919E+00
    0.4100000000E+02    0.1243268648E+00    0.2558600424E-02    0.3075065162E+00
    0.4300000000E+02    0.1273247295E+00    0.2621638576E-02    0.3140896933E+00
    0.4500000000E+02    0.1301957062E+00    0.2682115197E-02    0.3203553360E+00
    0.4700000000E+02    0.1329483435E+00    0.2740201698E-02    0.3263274826E+00
    0.4900000000E+02    0.1355903806E+00    0.2796053248E-02    0.3320277501E+00
    0.1000000000E+02    0.4975991155E-01    0.1015515628E-02    0.1303074840E+00
    0.3000000000E+02    0.1050876725E+00    0.2156419120E-02    0.2642455962E+00
    0.5000000000E+02    0.1368721457E+00    0.2823185458E-02    0.3347820972E+00
    0.7000000000E+02    0.1581093276E+00    0.3276732850E-02    0.3794458588E+00
    0.9000000000E+02    0.1734573285E+00    0.3610488047E-02    0.4108014116E+00
    0.1100000000E+03    0.1851007634E+00    0.3868344800E-02    0.4343123650E+00
    0.1300000000E+03    0.1942341627E+00    0.4074382984E-02    0.4527627647E+00
    0.1500000000E+03    0.2015780111E+00    0.4243186088E-02    0.4677321811E+00
    0.1700000000E+03    0.2075973949E+00    0.4384210726E-02    0.4801894204E+00
