     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1592834727E-02    0.2627020485E-02    0.7458241273E-03    0.6820729825E-02
    0.3000000000E+01    0.4745849817E-02    0.7668720861E-02    0.2222196205E-02    0.1991350345E-01
    0.5000000000E+01    0.7856064464E-02    0.1244583081E-01    0.3678545521E-02    0.3232250192E-01
    0.7000000000E+01    0.1092434420E-01    0.1697860227E-01    0.5115276865E-02    0.4409997693E-01
    0.9000000000E+01    0.1395153138E-01    0.2128527288E-01    0.6532784188E-02    0.5529298730E-01
    0.1100000000E+02    0.1693844595E-01    0.2538231031E-01    0.7931450959E-02    0.6594402849E-01
    0.1300000000E+02    0.1988588618E-01    0.2928462181E-01    0.9311650518E-02    0.7609157270E-01
    0.1500000000E+02    0.2279462939E-01    0.3300573476E-01    0.1067374640E-01    0.8577053407E-01
    0.1700000000E+02    0.2566543261E-01    0.3655795264E-01    0.1201809266E-01    0.9501267069E-01
    0.1900000000E+02    0.2849903327E-01    0.3995249040E-01    0.1334503419E-01    0.1038469334E+00
    0.2100000000E+02    0.3129614980E-01    0.4319959216E-01    0.1465490698E-01    0.1122997694E+00
    0.2300000000E+02    0.3405748225E-01    0.4630863403E-01    0.1594803845E-01    0.1203953870E+00
    0.2500000000E+02    0.3678371288E-01    0.4928821412E-01    0.1722474768E-01    0.1281559877E+00
    0.2700000000E+02    0.3947550672E-01    0.5214623158E-01    0.1848534570E-01    0.1356019702E+00
    0.2900000000E+02    0.4213351210E-01    0.5488995616E-01    0.1973013574E-01    0.1427521093E+00
    0.3100000000E+02    0.4475836117E-01    0.5752608971E-01    0.2095941345E-01    0.1496237148E+00
    0.3300000000E+02    0.4735067043E-01    0.6006082049E-01    0.2217346716E-01    0.1562327715E+00
    0.3500000000E+02    0.4991104116E-01    0.6249987150E-01    0.2337257811E-01    0.1625940634E+00
    0.3700000000E+02    0.5244005995E-01    0.6484854331E-01    0.2455702063E-01    0.1687212849E+00
    0.3900000000E+02    0.5493829908E-01    0.6711175239E-01    0.2572706239E-01    0.1746271388E+00
    0.4100000000E+02    0.5740631702E-01    0.6929406523E-01    0.2688296459E-01    0.1803234251E+00
    0.4300000000E+02    0.5984465879E-01    0.7139972894E-01    0.2802498214E-01    0.1858211190E+00
    0.4500000000E+02    0.6225385638E-01    0.7343269868E-01    0.2915336386E-01    0.1911304426E+00
    0.4700000000E+02    0.6463442916E-01    0.7539666231E-01    0.3026835266E-01    0.1962609279E+00
    0.4900000000E+02    0.6698688421E-01    0.7729506260E-01    0.3137018572E-01    0.2012214741E+00
    0.1000000000E+02    0.1544997235E-01    0.2335902971E-01    0.7234449075E-02    0.6068376102E-01
    0.3000000000E+02    0.4345004228E-01    0.5622107361E-01    0.2034669544E-01    0.1462217002E+00
    0.5000000000E+02    0.6815272278E-01    0.7822069031E-01    0.3191624144E-01    0.2036406409E+00
    0.7000000000E+02    0.9010804421E-01    0.9397053265E-01    0.4220034129E-01    0.2448587738E+00
    0.9000000000E+02    0.1097501503E+00    0.1057965449E+00    0.5140205643E-01    0.2758914392E+00
    0.1100000000E+03    0.1274262913E+00    0.1149985085E+00    0.5968381243E-01    0.3001032243E+00
    0.1300000000E+03    0.1434175271E+00    0.1223596082E+00    0.6717708002E-01    0.3195233359E+00
    0.1500000000E+03    0.1579537811E+00    0.1283798179E+00    0.7398941429E-01    0.3354483858E+00
    0.1700000000E+03    0.1712249634E+00    0.1333932620E+00    0.8020965651E-01    0.3487456787E+00
    0.1900000000E+03    0.1833893126E+00    0.1376316918E+00    0.8591183478E-01    0.3600173396E+00
    0.2100000000E+03    0.1945797338E+00    0.1412608870E+00    0.9115812808E-01    0.3696944866E+00
    0.2300000000E+03    0.2049086729E+00    0.1444025591E+00    0.9600114593E-01    0.3780939288E+00
    0.2500000000E+03    0.2144719076E+00    0.1471480739E+00    0.1004857013E+00    0.3854537062E+00
    0.2700000000E+03    0.2233515258E+00    0.1495673483E+00    0.1046502034E+00    0.3919561445E+00
    0.2900000000E+03    0.2316182867E+00    0.1517147914E+00    0.1085277620E+00    0.3977432593E+00
    0.3100000000E+03    0.2393335101E+00    0.1536333747E+00    0.1121470715E+00    0.4029273163E+00
    0.3300000000E+03    0.2465505995E+00    0.1553574857E+00    0.1155331225E+00    0.4075982364E+00
    0.3500000000E+03    0.2533162798E+00    0.1569149670E+00    0.1187077815E+00    0.4118288934E+00
    0.3700000000E+03    0.2596716094E+00    0.1583286015E+00    0.1216902639E+00    0.4156789725E+00
    0.3900000000E+03    0.2656528142E+00    0.1596172108E+00    0.1244975242E+00    0.4191978263E+00
    0.4100000000E+03    0.2712919781E+00    0.1607964791E+00    0.1271445789E+00    0.4224266182E+00
    0.4300000000E+03    0.2766176183E+00    0.1618795804E+00    0.1296447759E+00    0.4253999550E+00
    0.4500000000E+03    0.2816551682E+00    0.1628776605E+00    0.1320100198E+00    0.4281471421E+00
    0.4700000000E+03    0.2864273823E+00    0.1638002123E+00    0.1342509621E+00    0.4306931624E+00
    0.4900000000E+03    0.2909546807E+00    0.1646553714E+00    0.1363771619E+00    0.4330594448E+00
    0.1000000000E+03    0.1188150479E+00    0.1106680089E+00    0.5564907997E-01    0.2887009415E+00
    0.3000000000E+03    0.2355413331E+00    0.1527003672E+00    0.1103680565E+00    0.4004045967E+00
    0.5000000000E+03    0.2931323021E+00    0.1650599083E+00    0.1373999558E+00    0.4341810620E+00
    0.7000000000E+03    0.3274399912E+00    0.1708936335E+00    0.1535235291E+00    0.4505604836E+00
    0.9000000000E+03    0.3502076955E+00    0.1742569648E+00    0.1642371002E+00    0.4602618251E+00
    0.1100000000E+04    0.3664183092E+00    0.1764270892E+00    0.1718747228E+00    0.4666935792E+00
    0.1300000000E+04    0.3785470255E+00    0.1779326473E+00    0.1775963073E+00    0.4712796870E+00
    0.1500000000E+04    0.3879625561E+00    0.1790314491E+00    0.1820435239E+00    0.4747209142E+00
    0.1700000000E+04    0.3954832528E+00    0.1798639469E+00    0.1856001889E+00    0.4774024740E+00
    0.1900000000E+04    0.4016284581E+00    0.1805130496E+00    0.1885099824E+00    0.4795537975E+00
    0.2100000000E+04    0.4067436348E+00    0.1810307758E+00    0.1909350669E+00    0.4813201215E+00
    0.2300000000E+04    0.4110675134E+00    0.1814513676E+00    0.1929875507E+00    0.4827979059E+00
    0.2500000000E+04    0.4147703532E+00    0.1817982573E+00    0.1947474216E+00    0.4840537501E+00
    0.2700000000E+04    0.4179768471E+00    0.1820880019E+00    0.1962732847E+00    0.4851351344E+00
    0.2900000000E+04    0.4207804080E+00    0.1823326195E+00    0.1976090621E+00    0.4860768329E+00
    0.3100000000E+04    0.4232523979E+00    0.1825410359E+00    0.1987883216E+00    0.4869049051E+00
    0.3300000000E+04    0.4254482711E+00    0.1827200127E+00    0.1998371592E+00    0.4876392706E+00
    0.3500000000E+04    0.4274117726E+00    0.1828747611E+00    0.2007761690E+00    0.4882954206E+00
    0.3700000000E+04    0.4291778735E+00    0.1830093585E+00    0.2016218217E+00    0.4888855871E+00
    0.3900000000E+04    0.4307748649E+00    0.1831270385E+00    0.2023874473E+00    0.4894195591E+00
    0.4100000000E+04    0.4322258806E+00    0.1832303964E+00    0.2030839504E+00    0.4899052657E+00
    0.4300000000E+04    0.4335500205E+00    0.1833215377E+00    0.2037203377E+00    0.4903491986E+00
    0.4500000000E+04    0.4347631932E+00    0.1834021871E+00    0.2043041142E+00    0.4907567253E+00
    0.4700000000E+04    0.4358787554E+00    0.1834737698E+00    0.2048415840E+00    0.4911323227E+00
    0.4900000000E+04    0.4369080042E+00    0.1835374735E+00    0.2053380807E+00    0.4914797556E+00
    0.1000000000E+04    0.3589419516E+00    0.1754488119E+00    0.1683510573E+00    0.4637725624E+00
    0.3000000000E+04    0.4220540672E+00    0.1824408879E+00    0.1982164771E+00    0.4865037068E+00
    0.5000000000E+04    0.4373933240E+00    0.1835666885E+00    0.2055724109E+00    0.4916439264E+00
    0.7000000000E+04    0.4442928311E+00    0.1839116474E+00    0.2089231593E+00    0.4940162894E+00
    0.9000000000E+04    0.4482081562E+00    0.1840251901E+00    0.2108484122E+00    0.4954199584E+00
    0.1100000000E+05    0.4507274647E+00    0.1840473874E+00    0.2121025466E+00    0.4963657832E+00
    0.1300000000E+05    0.4524822636E+00    0.1840279941E+00    0.2129868347E+00    0.4970563480E+00
    0.1500000000E+05    0.4537733288E+00    0.1839882438E+00    0.2136453803E+00    0.4975887313E+00
    0.1700000000E+05    0.4547620965E+00    0.1839383105E+00    0.2141558553E+00    0.4980155881E+00
    0.1900000000E+05    0.4555429496E+00    0.1838834609E+00    0.2145638606E+00    0.4983681042E+00
    0.2100000000E+05    0.4561747409E+00    0.1838265673E+00    0.2148979491E+00    0.4986660082E+00
    0.2300000000E+05    0.4566960648E+00    0.1837692490E+00    0.2151769230E+00    0.4989224375E+00
    0.2500000000E+05    0.4571332775E+00    0.1837124338E+00    0.2154136754E+00    0.4991465074E+00
    0.2700000000E+05    0.4575049879E+00    0.1836566529E+00    0.2156173469E+00    0.4993447593E+00
    0.2900000000E+05    0.4578247071E+00    0.1836022022E+00    0.2157946016E+00    0.4995220210E+00
    0.3100000000E+05    0.4581024800E+00    0.1835492356E+00    0.2159504139E+00    0.4996819418E+00
    0.3300000000E+05    0.4583459288E+00    0.1834978199E+00    0.2160885742E+00    0.4998273370E+00
    0.3500000000E+05    0.4585609411E+00    0.1834479682E+00    0.2162120222E+00    0.4999604175E+00
    0.3700000000E+05    0.4587521359E+00    0.1833996606E+00    0.2163230733E+00    0.5000829465E+00
    0.3900000000E+05    0.4589231874E+00    0.1833528573E+00    0.2164235771E+00    0.5001963497E+00
    0.4100000000E+05    0.4590770545E+00    0.1833075070E+00    0.2165150290E+00    0.5003017940E+00
    0.4300000000E+05    0.4592161463E+00    0.1832635522E+00    0.2165986515E+00    0.5004002452E+00
    0.4500000000E+05    0.4593424440E+00    0.1832209327E+00    0.2166754540E+00    0.5004925100E+00
    0.4700000000E+05    0.4594575919E+00    0.1831795878E+00    0.2167462777E+00    0.5005792688E+00
    0.4900000000E+05    0.4595629655E+00    0.1831394578E+00    0.2168118290E+00    0.5006610998E+00
    0.1000000000E+05    0.4495913223E+00    0.1840435753E+00    0.2115350709E+00    0.4959337600E+00
    0.3000000000E+05    0.4579683131E+00    0.1835755276E+00    0.2158749279E+00    0.4996039566E+00
    0.5000000000E+05    0.4596123566E+00    0.1831198302E+00    0.2168428180E+00    0.5007003249E+00
    0.7000000000E+05    0.4602916833E+00    0.1827783945E+00    0.2172921100E+00    0.5013159711E+00
    0.9000000000E+05    0.4606538835E+00    0.1825087568E+00    0.2175599725E+00    0.5017378032E+00
    0.1100000000E+06    0.4608744039E+00    0.1822866258E+00    0.2177418223E+00    0.5020567326E+00
    0.1300000000E+06    0.4610200606E+00    0.1820979777E+00    0.2178755249E+00    0.5023123817E+00
    0.1500000000E+06    0.4611216847E+00    0.1819341266E+00    0.2179792633E+00    0.5025253711E+00
    0.1700000000E+06    0.4611954020E+00    0.1817893529E+00    0.2180629262E+00    0.5027077334E+00
    0.1900000000E+06    0.4612504309E+00    0.1816597007E+00    0.2181323873E+00    0.5028670765E+00
    0.2100000000E+06    0.4612924036E+00    0.1815423238E+00    0.2181913735E+00    0.5030085058E+00
    0.2300000000E+06    0.4613249438E+00    0.1814351080E+00    0.2182423741E+00    0.5031356082E+00
    0.2500000000E+06    0.4613504818E+00    0.1813364402E+00    0.2182871213E+00    0.5032509971E+00
    0.2700000000E+06    0.4613707037E+00    0.1812450626E+00    0.2183268618E+00    0.5033566345E+00
    0.2900000000E+06    0.4613868129E+00    0.1811599753E+00    0.2183625184E+00    0.5034540298E+00
    0.3100000000E+06    0.4613996891E+00    0.1810803704E+00    0.2183947904E+00    0.5035443686E+00
    0.3300000000E+06    0.4614099888E+00    0.1810055862E+00    0.2184242189E+00    0.5036285988E+00
    0.3500000000E+06    0.4614182108E+00    0.1809350738E+00    0.2184512297E+00    0.5037074901E+00
    0.3700000000E+06    0.4614247398E+00    0.1808683726E+00    0.2184761634E+00    0.5037816760E+00
    0.3900000000E+06    0.4614298769E+00    0.1808050929E+00    0.2184992959E+00    0.5038516836E+00
